t ca2er ca2i ip3 s000 s001 s010 s011 s100 s101 s110 s111
0 1053875 151801 61468 10 7 31 18 8 1 24 2
0.1 1079068 126610 61472 14 5 33 18 7 3 18 3
0.2 1103995 101690 61471 14 8 29 18 12 2 17 1
0.3 1124278 81406 61466 15 10 21 18 10 0 26 1
0.4 1139760 65927 61469 18 8 26 15 9 2 20 3
0.5 1149487 56202 61465 13 12 24 14 13 1 23 1
0.6 1154139 51555 61466 14 13 23 14 17 0 19 1
0.7 1159532 46163 61465 16 12 22 13 15 2 20 1
0.8 1163229 42463 61469 16 12 23 16 14 0 20 0
0.9 1165106 40592 61467 18 13 20 14 17 0 18 1
1 1165535 40163 61469 20 11 22 14 15 2 16 1
1.1 1166750 38952 61468 23 13 17 13 15 1 18 1
1.2 1168039 37666 61475 23 16 22 12 16 0 12 0
1.3 1168332 37374 61471 28 13 16 12 15 0 14 3
1.4 1169157 36550 61467 24 14 14 13 19 0 16 1
1.5 1168761 36946 61462 20 11 16 13 22 4 15 0
1.6 1168760 36948 61468 26 12 16 12 17 3 14 1
1.7 1168686 37020 61469 21 17 20 9 18 0 14 2
1.8 1169109 36600 61471 29 11 18 11 14 5 12 1
1.9 1169303 36402 61474 21 17 24 10 16 1 12 0
2 1168995 36714 61468 20 18 20 8 19 1 15 0
2.1 1169224 36488 61474 30 14 18 10 14 2 13 0
2.2 1169546 36169 61468 24 17 21 4 19 3 11 2
2.3 1169202 36510 61468 24 14 19 9 20 2 12 1
2.4 1169527 36182 61468 24 10 17 15 22 1 12 0
2.5 1169757 35951 61475 29 12 18 14 15 0 13 0
2.6 1169012 36695 61467 27 11 15 12 16 1 17 2
2.7 1169065 36645 61460 26 9 10 13 20 3 19 1
2.8 1169072 36634 61464 22 11 18 11 19 2 16 2
2.9 1169494 36215 61465 29 13 11 10 15 0 20 3
3 1169525 36181 61470 23 12 20 13 18 1 14 0
3.1 1169569 36138 61461 21 10 14 14 22 3 17 0
3.2 1168302 37401 61473 23 16 21 11 13 0 17 0
3.3 1167952 37752 61477 22 16 27 10 15 0 10 1
3.4 1168026 37682 61471 23 15 22 9 16 3 13 0
3.5 1168498 37211 61465 23 15 18 7 18 2 15 3
3.6 1168806 36903 61470 25 16 18 9 15 2 16 0
3.7 1168543 37167 61464 21 14 20 7 18 6 15 0
3.8 1167964 37737 61476 24 16 25 9 10 0 15 2
3.9 1167343 38359 61471 20 11 23 15 19 1 12 0
4 1167930 37775 61449 10 12 14 11 30 2 20 2
