t ca2er ca2i ip3 s000 s001 s010 s011 s100 s101 s110 s111
0 1053875 151801 61468 12 5 31 15 9 1 26 2
0.1 1076341 129333 61466 9 5 31 16 10 1 28 1
0.2 1098228 107444 61467 9 5 32 16 9 0 28 2
0.3 1113427 92250 61475 11 5 39 15 10 2 18 1
0.4 1129184 76497 61475 12 10 36 12 10 0 20 1
0.5 1139857 65826 61463 16 7 25 10 8 3 29 3
0.6 1147400 58285 61471 11 12 32 11 13 0 22 0
0.7 1151946 53741 61465 15 10 26 9 12 1 25 3
0.8 1156165 49532 61466 20 10 23 8 16 2 19 3
0.9 1160720 44978 61476 21 13 28 9 14 1 15 0
1 1163972 41737 61467 21 10 21 10 26 3 10 0
1.1 1166238 39469 61466 26 11 14 10 20 1 18 1
1.2 1167103 38609 61471 23 12 23 8 26 0 8 1
1.3 1168850 36863 61469 27 11 20 6 20 4 13 0
1.4 1168726 36990 61476 31 15 22 3 16 2 12 0
1.5 1168277 37438 61465 22 14 22 2 25 1 13 2
1.6 1168263 37450 61470 26 13 23 3 18 3 15 0
1.7 1167753 37956 61479 26 15 29 4 15 0 12 0
1.8 1168294 37416 61472 28 9 25 5 17 3 12 2
1.9 1168567 37143 61482 31 12 28 6 14 1 8 1
2 1168199 37514 61462 23 12 15 7 25 1 18 0
2.1 1167428 38282 61470 26 12 21 6 19 1 15 1
2.2 1167877 37839 61466 25 14 17 5 24 1 15 0
2.3 1168744 36973 61469 34 11 13 6 17 3 17 0
2.4 1169172 36541 61464 23 13 17 6 24 2 16 0
2.5 1169481 36234 61456 23 10 10 8 28 3 19 0
2.6 1169551 36167 61468 28 10 16 9 28 1 8 1
2.7 1170245 35471 61469 33 10 14 7 20 2 13 2
2.8 1170273 35441 61471 34 12 12 8 17 0 17 1
2.9 1169668 36042 61470 26 9 18 12 24 1 11 0
3 1169542 36163 61473 24 11 25 8 19 1 11 2
3.1 1168220 37484 61466 22 12 19 8 19 1 19 1
3.2 1168157 37550 61460 17 9 18 11 29 2 15 0
3.3 1169145 36564 61469 24 11 20 9 24 0 11 2
3.4 1168579 37131 61476 30 11 20 10 18 1 11 0
3.5 1169187 36525 61470 24 16 18 7 23 0 13 0
3.6 1169586 36131 61471 26 17 20 3 22 2 11 0
3.7 1169627 36086 61474 29 15 21 4 16 2 14 0
3.8 1169581 36135 61470 33 14 13 5 17 1 17 1
3.9 1169346 36367 61469 30 11 15 8 19 2 16 0
4 1169347 36367 61476 33 12 18 8 18 0 11 1
4.1 1169170 36536 61481 31 13 24 8 11 0 14 0
4.2 1168775 36932 61472 31 12 18 6 12 1 19 2
4.3 1167618 38091 61469 28 9 20 7 17 3 16 1
4.4 1167998 37719 61472 34 11 16 6 18 2 13 1
4.5 1168489 37221 61470 26 12 20 7 19 1 16 0
4.6 1168095 37608 61472 25 9 23 10 16 1 17 0
4.7 1167882 37825 61471 22 11 25 8 22 0 12 1
4.8 1167537 38168 61472 25 9 25 8 17 1 15 1
4.9 1167132 38574 61469 19 10 27 8 23 1 13 0
5 1166574 39135 61461 20 11 18 7 24 1 20 0
5.1 1166622 39086 61469 28 8 20 8 17 2 17 1
5.2 1168056 37653 61469 29 11 19 5 15 1 19 2
5.3 1167137 38573 61469 23 9 26 6 22 2 12 1
5.4 1167102 38606 61466 23 9 23 6 21 0 17 2
5.5 1167467 38243 61478 29 9 27 8 17 0 11 0
5.6 1167171 38539 61464 24 8 20 7 23 0 17 2
5.7 1167305 38408 61462 24 8 18 7 25 0 18 1
5.8 1168170 37547 61468 28 9 20 6 23 1 14 0
5.9 1168677 37041 61454 18 11 17 3 33 0 17 2
6 1167803 37918 61466 31 11 16 3 22 1 16 1
6.1 1168862 36859 61460 25 11 16 3 27 2 17 0
6.2 1168371 37342 61461 22 12 18 4 23 0 22 0
6.3 1167731 37979 61455 16 11 20 3 26 1 23 1
6.4 1165563 40147 61470 28 10 21 6 16 0 20 0
6.5 1165949 39765 61464 25 9 18 7 24 0 18 0
6.6 1167805 37913 61472 32 9 21 5 20 1 12 1
6.7 1167851 37864 61465 31 8 14 7 20 0 20 1
6.8 1168964 36757 61475 34 10 20 6 21 0 10 0
6.9 1169493 36225 61462 24 5 20 8 30 3 11 0
7 1169444 36273 61467 30 8 17 7 22 1 16 0
7.1 1169631 36087 61470 32 9 19 5 20 1 14 1
7.2 1169813 35910 61469 34 10 14 6 23 1 13 0
7.3 1170195 35528 61471 31 11 19 5 26 1 7 1
7.4 1170148 35573 61466 27 13 17 4 27 0 12 1
7.5 1170494 35225 61470 30 10 19 6 24 1 10 1
7.6 1170279 35443 61469 30 13 16 5 25 0 12 0
7.7 1170163 35559 61463 33 9 10 6 23 3 17 0
7.8 1170007 35715 61458 31 11 8 3 25 1 19 3
7.9 1169779 35936 61472 27 9 25 6 24 0 8 2
8 1169340 36377 61471 37 10 13 6 15 0 19 1
8.1 1168415 37301 61467 33 9 15 5 18 1 18 2
8.2 1168269 37446 61466 26 8 19 8 25 2 13 0
8.3 1168411 37303 61461 28 8 11 9 23 1 21 0
8.4 1169195 36523 61464 32 8 10 9 23 1 18 0
8.5 1169431 36284 61468 28 10 17 8 23 0 15 0
8.6 1169673 36046 61463 27 10 14 7 27 2 14 0
8.7 1169620 36097 61469 27 12 20 5 23 1 13 0
8.8 1169523 36198 61467 25 13 21 3 28 1 9 1
8.9 1169376 36341 61465 26 12 18 4 23 2 16 0
9 1168360 37354 61463 29 12 13 4 17 2 24 0
9.1 1166809 38904 61471 27 14 21 4 18 0 17 0
9.2 1167730 37991 61465 30 12 15 3 23 2 15 1
9.3 1168099 37619 61467 25 12 20 5 26 1 12 0
9.4 1168227 37486 61466 26 10 19 6 21 2 17 0
9.5 1168472 37241 61475 35 7 20 8 15 2 13 1
9.6 1167934 37779 61467 27 11 19 5 19 2 18 0
9.7 1167594 38124 61462 26 11 17 3 23 4 17 0
9.8 1167847 37870 61469 24 14 22 4 25 0 12 0
9.9 1167803 37910 61463 22 13 19 4 23 1 19 0
10 1165931 39778 61465 22 11 23 4 20 2 18 1
10.1 1166802 38912 61478 37 9 19 8 13 0 15 0
10.2 1167964 37752 61473 31 10 21 6 20 0 12 1
10.3 1168580 37135 61464 27 10 15 7 23 0 19 0
10.4 1167994 37722 61468 28 11 18 6 22 0 16 0
10.5 1168517 37199 61470 30 9 21 5 19 3 14 0
10.6 1169138 36578 61472 33 11 17 6 17 0 17 0
10.7 1169355 36359 61466 25 11 21 4 22 1 16 1
10.8 1168643 37071 61469 27 11 20 6 21 0 16 0
10.9 1168300 37413 61467 26 10 20 6 22 0 16 1
