t ca2er ca2i ip3 s000 s001 s010 s011 s100 s101 s110 s111
0 1053875 151801 61468 10 5 32 17 8 1 26 2
0.1 1080381 125303 61461 11 6 24 16 14 0 28 2
0.2 1103358 102323 61470 11 7 32 16 10 0 24 1
0.3 1121445 84240 61470 13 6 32 15 10 3 22 0
0.4 1133450 72237 61471 11 11 34 11 12 0 20 2
0.5 1139686 66004 61471 16 12 28 11 9 0 24 1
0.6 1146784 58912 61464 17 12 21 10 14 1 24 2
0.7 1154895 50808 61475 26 12 25 8 10 3 15 2
0.8 1160271 45435 61470 21 14 22 9 19 0 14 2
0.9 1163481 42226 61477 32 16 16 9 7 0 21 0
1 1165279 40430 61468 20 15 21 8 20 2 15 0
1.1 1166743 38966 61473 20 16 25 8 20 1 11 0
1.2 1168026 37683 61471 23 14 22 8 18 3 12 1
1.3 1167869 37835 61465 21 14 16 10 18 0 20 2
1.4 1168253 37453 61472 22 13 22 11 20 0 11 2
1.5 1168680 37029 61473 22 17 22 8 18 1 13 0
1.6 1168125 37585 61465 20 14 19 8 22 4 13 1
1.7 1168646 37065 61465 21 17 17 6 21 2 15 2
1.8 1169018 36692 61474 26 18 18 8 15 1 15 0
1.9 1166942 38767 61469 20 18 20 7 19 2 15 0
2 1167735 37976 61469 21 17 21 6 19 4 13 0
2.1 1168389 37319 61473 20 21 22 6 17 0 15 0
2.2 1168462 37253 61474 24 21 20 5 19 1 11 0
2.3 1169399 36314 61475 20 19 26 6 24 0 4 2
2.4 1169247 36463 61474 26 16 20 8 16 2 12 1
2.5 1169091 36620 61468 22 15 16 11 24 0 12 1
2.6 1169714 35997 61477 33 11 16 13 14 3 11 0
2.7 1169119 36584 61463 19 15 14 11 19 0 22 1
2.8 1167578 38123 61460 14 13 20 9 22 2 18 3
2.9 1168236 37471 61469 21 15 18 11 20 1 15 0
3 1168319 37381 61467 21 11 18 13 17 1 18 2
3.1 1167540 38157 61463 17 8 17 17 21 1 19 1
3.2 1167901 37799 61461 16 6 18 17 26 2 14 2
3.3 1169021 36692 61468 28 11 12 13 21 3 13 0
3.4 1169294 36413 61466 21 11 15 15 24 1 14 0
3.5 1169770 35943 61469 27 13 15 10 21 2 11 2
3.6 1170032 35679 61483 34 15 18 12 12 0 10 0
3.7 1170353 35358 61463 18 12 20 9 27 4 9 2
3.8 1169797 35911 61474 26 15 19 10 16 1 13 1
3.9 1169875 35840 61467 21 14 17 11 28 2 8 0
4 1170503 35210 61471 26 16 15 10 21 0 12 1
4.1 1170415 35304 61475 34 17 11 9 17 1 12 0
4.2 1169629 36083 61470 27 18 15 6 15 2 17 1
4.3 1169261 36453 61465 21 17 16 7 24 1 14 1
4.4 1169217 36492 61471 27 14 16 10 16 2 15 1
4.5 1169282 36428 61476 32 16 15 9 11 1 16 1
4.6 1169077 36632 61469 23 16 17 9 19 0 16 1
4.7 1169380 36332 61467 23 13 16 11 24 1 12 1
4.8 1169436 36275 61480 27 16 23 10 17 1 7 0
4.9 1170366 35351 61484 36 16 17 11 15 0 6 0
5 1170907 34806 61467 28 13 11 11 21 2 13 2
5.1 1170784 34929 61473 27 16 17 9 18 3 11 0
5.2 1169708 36002 61462 22 17 12 7 22 0 17 4
5.3 1169531 36175 61468 23 11 16 14 20 3 14 0
5.4 1169755 35951 61464 23 11 17 9 19 4 14 4
5.5 1169530 36174 61472 24 16 17 11 14 2 17 0
5.6 1169671 36035 61473 23 16 18 12 18 1 13 0
5.7 1169541 36172 61478 31 17 17 9 15 1 10 1
5.8 1170140 35569 61470 23 16 19 8 20 1 11 3
5.9 1170168 35546 61471 25 14 18 10 22 3 9 0
6 1170147 35561 61468 22 15 16 11 20 1 16 0
6.1 1170100 35611 61470 29 15 14 8 14 3 17 1
6.2 1169461 36246 61472 22 14 23 9 17 4 12 0
6.3 1168734 36975 61471 25 16 18 8 16 2 15 1
6.4 1169273 36439 61469 25 15 17 8 20 1 13 2
6.5 1169297 36416 61464 22 15 16 7 24 1 13 3
6.6 1169447 36266 61470 26 14 19 7 18 4 12 1
6.7 1169509 36201 61463 22 14 15 8 20 3 18 1
6.8 1169757 35953 61478 30 13 19 12 15 1 11 0
6.9 1169701 36013 61474 30 14 16 10 18 1 11 1
7 1170360 35350 61473 32 10 16 11 17 1 9 5
7.1 1170738 34965 61468 18 8 22 16 27 0 7 3
7.2 1170325 35379 61468 21 8 18 17 24 1 11 1
7.3 1170380 35328 61465 21 11 15 14 25 1 13 1
7.4 1170771 34942 61465 23 12 14 12 27 1 10 2
7.5 1170818 34890 61473 27 13 18 11 17 1 12 2
7.6 1169998 35702 61470 22 10 20 14 17 1 15 2
7.7 1169828 35871 61475 25 10 21 15 13 1 15 1
7.8 1169666 36038 61481 30 12 21 14 12 0 11 1
7.9 1170167 35540 61466 22 10 16 14 23 3 12 1
8 1169751 35956 61468 24 12 16 12 20 2 13 2
8.1 1169689 36011 61476 25 12 20 15 14 0 14 1
8.2 1169143 36558 61464 16 13 20 11 21 1 17 2
8.3 1169305 36399 61473 20 13 22 14 21 0 11 0
8.4 1168355 37346 61467 28 8 14 13 13 2 19 4
8.5 1168921 36783 61472 25 12 19 12 17 0 13 3
8.6 1169226 36480 61472 29 9 15 15 16 2 14 1
8.7 1169645 36059 61467 23 8 18 14 21 2 12 3
8.8 1169627 36077 61461 20 12 13 12 22 0 19 3
8.9 1169159 36544 61470 22 14 20 10 17 0 15 3
9 1169259 36448 61472 25 14 20 9 17 1 12 3
9.1 1169766 35941 61466 17 14 21 10 24 3 11 1
9.2 1169265 36444 61476 27 14 22 9 14 4 11 0
9.3 1168719 36994 61473 26 18 17 8 18 1 13 0
9.4 1169082 36629 61475 31 17 13 10 13 0 17 0
9.5 1169368 36343 61465 22 16 14 9 22 1 16 1
9.6 1169259 36450 61465 18 17 20 6 21 2 16 1
9.7 1168490 37219 61468 23 15 18 8 18 2 16 1
9.8 1168381 37327 61470 24 15 19 8 17 1 15 2
9.9 1168716 36996 61471 28 14 17 8 17 2 13 2
10 1169027 36688 61460 21 13 13 9 27 3 14 1
10.1 1169505 36203 61462 22 10 14 12 23 2 16 2
10.2 1169698 36005 61473 28 9 20 12 12 3 15 2
10.3 1168394 37308 61464 15 12 22 11 22 2 16 1
10.4 1168111 37593 61469 21 13 20 11 19 0 15 2
10.5 1167884 37820 61474 22 15 22 11 17 0 13 1
10.6 1168222 37478 61470 21 11 22 12 16 1 16 2
10.7 1167927 37776 61470 18 11 23 14 22 1 12 0
10.8 1167862 37843 61476 23 13 25 11 17 1 10 1
10.9 1168316 37392 61473 28 12 19 10 14 2 15 1
11 1168573 37136 61461 20 11 17 9 24 3 14 3
11.1 1168674 37034 61468 23 14 16 11 19 1 17 0
11.2 1168639 37071 61478 31 16 19 8 11 1 14 1
11.3 1168847 36866 61467 23 16 16 8 22 2 13 1
11.4 1169243 36464 61470 21 13 21 11 21 2 11 1
11.5 1169677 36037 61473 30 18 12 9 17 0 14 1
11.6 1169587 36122 61475 24 17 20 10 19 0 10 1
11.7 1169505 36202 61473 20 16 24 9 21 1 8 2
11.8 1169163 36540 61471 28 10 15 14 13 3 17 1
11.9 1168237 37465 61475 27 12 18 14 13 1 15 1
12 1169309 36397 61478 29 12 22 11 12 3 11 1
12.1 1169118 36587 61468 23 13 17 11 17 2 17 1
12.2 1168592 37113 61463 16 14 19 10 23 2 16 1
12.3 1168811 36894 61473 22 15 22 10 18 0 12 2
12.4 1168741 36963 61470 23 13 19 11 16 1 17 1
12.5 1168759 36945 61471 20 13 22 12 20 0 13 1
12.6 1169129 36576 61475 25 12 22 12 17 0 11 2
12.7 1169237 36469 61465 21 13 17 10 20 1 17 2
12.8 1169379 36332 61470 23 13 18 12 24 0 10 1
12.9 1169416 36291 61467 21 13 17 12 22 0 15 1
13 1169795 35911 61465 18 12 20 11 24 1 13 2
13.1 1169860 35846 61474 30 11 16 13 13 1 16 1
13.2 1170169 35543 61473 28 11 18 12 20 2 9 1
13.3 1170125 35581 61478 25 13 24 12 18 0 7 2
13.4 1169758 35953 61469 21 14 18 12 25 1 10 0
13.5 1170304 35404 61471 25 12 16 14 21 0 12 1
13.6 1170487 35225 61472 24 12 17 15 26 0 7 0
13.7 1170849 34864 61476 30 13 16 13 19 0 10 0
13.8 1170850 34863 61469 25 12 16 12 24 0 11 1
13.9 1171171 34544 61462 18 10 17 13 33 2 8 0
14 1171050 34668 61469 28 12 14 11 25 1 9 1
14.1 1170800 34914 61468 27 11 13 13 23 1 13 0
14.2 1171064 34652 61474 30 13 17 10 20 1 9 1
14.3 1171170 34542 61471 24 11 19 13 24 1 9 0
14.4 1171182 34531 61466 22 14 16 10 24 1 14 0
14.5 1170325 35389 61467 25 13 17 8 22 2 12 2
14.6 1169823 35889 61468 24 12 17 11 22 2 13 0
14.7 1169344 36368 61473 26 11 19 13 22 1 9 0
14.8 1170184 35531 61474 31 12 15 12 20 0 10 1
14.9 1170295 35413 61465 24 10 15 12 20 3 16 1
15 1170083 35628 61466 24 13 14 11 21 2 16 0
15.1 1169745 35968 61473 25 15 19 10 21 1 10 0
15.2 1169735 35975 61471 26 13 20 8 16 4 13 1
15.3 1169966 35745 61475 27 15 19 10 17 1 12 0
15.4 1169895 35817 61473 26 14 18 11 21 0 10 1
15.5 1170128 35577 61473 25 9 20 15 19 1 11 1
15.6 1169864 35846 61473 29 13 16 11 17 0 13 2
15.7 1170279 35430 61472 25 11 19 13 20 2 11 0
15.8 1170645 35073 61476 33 12 15 12 21 1 6 1
15.9 1170669 35046 61468 26 14 14 10 24 0 11 2
16 1170859 34856 61472 28 13 15 12 23 0 9 1
16.1 1170685 35026 61463 25 9 12 13 23 3 15 1
16.2 1170064 35644 61467 25 12 14 12 19 1 17 1
16.3 1168371 37335 61477 30 11 19 13 13 1 13 1
16.4 1168831 36872 61470 25 8 20 13 16 3 14 2
16.5 1168931 36772 61467 21 10 21 11 19 2 14 3
16.6 1169053 36654 61465 23 11 18 9 18 4 16 2
16.7 1168662 37039 61470 18 10 23 15 22 0 12 1
16.8 1169121 36583 61475 23 10 22 16 20 0 10 0
16.9 1169196 36509 61473 28 9 18 14 16 1 13 2
17 1168868 36834 61468 15 11 26 12 23 1 12 1
17.1 1168828 36873 61467 17 11 22 13 21 0 16 1
17.2 1168713 36989 61468 18 11 25 10 18 3 15 1
17.3 1168395 37304 61473 24 11 21 13 11 1 20 0
17.4 1167343 38358 61467 21 9 19 14 17 1 20 0
17.5 1167002 38704 61460 17 8 20 11 25 3 15 2
17.6 1167197 38507 61467 18 10 23 12 21 2 15 0
17.7 1167245 38463 61464 23 8 17 12 21 3 16 1
17.8 1168795 36913 61469 24 9 20 12 20 3 12 1
17.9 1168748 36961 61469 23 13 20 9 20 1 13 2
18 1169219 36490 61463 18 14 17 10 24 1 17 0
18.1 1168951 36759 61468 20 14 22 8 22 2 12 1
18.2 1169576 36139 61469 24 15 18 8 23 1 11 1
18.3 1169783 35933 61466 25 15 14 8 22 3 14 0
18.4 1169769 35942 61476 24 17 22 9 19 0 10 0
18.5 1169155 36551 61461 17 17 17 6 21 1 19 3
