t ca2er ca2i ip3 s000 s001 s010 s011 s100 s101 s110 s111
0 1053875 151801 61468 11 6 32 17 8 1 24 2
0.1 1081236 124440 61474 15 5 34 18 6 2 18 3
0.2 1104850 100827 61472 15 5 28 22 8 1 22 0
0.3 1124345 81332 61465 10 8 29 16 11 0 23 4
0.4 1137589 68087 61466 9 8 32 15 9 2 23 3
0.5 1144241 61437 61466 12 10 26 16 7 1 28 1
0.6 1150696 54991 61464 17 9 21 15 12 1 23 3
0.7 1157178 48511 61471 17 11 25 16 12 1 19 0
0.8 1161283 44411 61464 15 11 24 12 17 2 18 2
0.9 1163180 42521 61467 21 16 19 9 15 0 19 2
1 1165365 40335 61464 19 14 18 11 17 2 19 1
1.1 1164977 40717 61473 24 14 19 14 9 0 20 1
1.2 1165940 39756 61465 20 10 19 14 15 4 18 1
1.3 1166502 39196 61471 24 12 20 13 12 3 16 1
1.4 1167655 38046 61469 18 12 26 11 20 3 9 2
1.5 1168584 37113 61456 11 9 20 14 26 3 16 2
1.6 1167032 38668 61465 18 13 21 11 19 1 16 2
1.7 1167547 38153 61465 21 9 24 9 17 3 13 5
1.8 1167327 38369 61463 22 8 16 15 15 1 22 2
1.9 1165979 39723 61466 21 11 18 14 19 1 17 0
2 1167230 38474 61469 25 9 20 13 18 3 11 2
2.1 1168453 37258 61460 22 11 12 13 26 3 14 0
2.2 1169707 36011 61471 32 13 14 10 20 3 9 0
2.3 1170281 35430 61466 25 13 16 10 21 2 13 1
2.4 1170535 35172 61469 24 11 21 11 20 3 9 2
2.5 1170073 35640 61469 31 12 14 10 16 4 14 0
2.6 1170384 35332 61462 28 14 14 4 22 2 11 6
2.7 1170778 34941 61466 33 12 9 10 21 3 12 1
2.8 1170740 34976 61459 24 13 10 10 28 1 13 2
2.9 1170778 34934 61463 24 13 14 10 24 1 13 2
3 1170607 35107 61475 32 13 18 10 18 1 7 2
3.1 1169926 35781 61463 19 12 17 13 25 1 14 0
3.2 1169433 36271 61466 23 12 15 14 19 1 17 0
3.3 1169499 36198 61469 19 10 23 15 19 0 13 2
3.4 1168065 37633 61461 17 12 19 11 20 0 18 4
3.5 1168217 37486 61476 26 12 23 13 15 1 10 1
3.6 1168655 37044 61465 21 11 20 11 16 2 17 3
3.7 1168111 37586 61467 24 8 19 14 13 3 18 2
3.8 1167825 37876 61463 18 11 20 12 22 1 14 3
3.9 1168502 37196 61468 20 12 20 14 17 0 17 1
4 1168333 37364 61469 25 6 23 13 12 4 15 3
4.1 1168353 37351 61466 24 9 18 13 18 3 15 1
4.2 1169115 36589 61468 20 11 24 11 22 1 9 3
4.3 1169041 36662 61468 24 11 17 14 17 1 17 0
4.4 1168950 36755 61466 17 14 24 9 23 1 11 2
4.5 1169516 36190 61476 29 13 21 11 12 2 13 0
4.6 1167761 37939 61474 23 14 25 10 13 0 14 2
4.7 1167254 38446 61467 21 10 22 12 16 3 16 1
4.8 1167766 37937 61471 24 14 20 11 14 1 17 0
4.9 1168424 37282 61462 18 14 16 12 24 0 17 0
5 1169071 36636 61471 24 13 23 9 17 3 11 1
5.1 1169247 36456 61467 18 16 24 7 18 1 15 2
5.2 1168666 37037 61472 19 13 26 12 20 0 11 0
5.3 1168876 36827 61463 19 14 19 9 18 1 20 1
5.4 1166922 38779 61463 21 10 22 8 14 5 19 2
5.5 1167896 37807 61463 21 11 18 11 18 3 18 1
5.6 1168038 37666 61467 22 12 20 11 19 1 14 2
5.7 1167879 37821 61461 18 11 17 13 20 1 20 1
5.8 1168215 37486 61469 25 11 19 12 14 1 17 2
5.9 1168676 37029 61468 23 11 21 11 19 2 12 2
6 1169390 36317 61469 25 11 17 14 20 1 13 0
6.1 1169625 36086 61468 22 16 20 8 22 0 12 1
6.2 1169889 35825 61467 29 11 15 10 19 4 13 0
6.3 1169894 35820 61466 31 13 11 9 18 1 16 2
6.4 1170010 35698 61467 18 11 23 13 27 0 9 0
6.5 1170051 35659 61466 26 12 17 9 20 0 14 3
6.6 1169884 35826 61470 31 12 17 8 15 0 14 4
6.7 1169584 36127 61473 32 11 18 10 13 2 15 0
6.8 1169163 36551 61467 29 13 13 10 19 1 16 0
6.9 1169502 36209 61464 21 13 20 8 22 3 14 0
7 1169202 36508 61473 22 16 25 8 20 0 10 0
7.1 1168837 36874 61464 24 15 16 7 18 2 19 0
7.2 1167379 38335 61470 29 15 16 8 17 1 15 0
7.3 1168691 37023 61470 25 14 21 8 21 2 10 0
7.4 1168625 37092 61461 24 12 17 6 23 6 13 0
7.5 1168325 37388 61460 23 14 15 6 22 2 17 2
7.6 1167903 37810 61472 27 17 20 6 16 1 14 0
7.7 1168535 37175 61475 29 14 22 8 13 2 13 0
7.8 1166930 38775 61469 21 15 23 8 16 1 17 0
7.9 1166714 38990 61461 16 10 22 11 24 2 15 1
8 1166592 39118 61467 22 15 20 8 20 1 15 0
8.1 1166653 39053 61468 20 15 23 8 18 1 16 0
8.2 1167248 38460 61464 20 13 21 8 20 3 16 0
8.3 1166155 39551 61465 22 14 20 7 16 2 19 1
8.4 1166928 38779 61463 19 12 20 10 22 2 16 0
8.5 1167697 38008 61468 21 14 25 6 16 2 15 2
8.6 1167259 38446 61470 23 13 21 11 17 0 16 0
8.7 1167575 38135 61475 29 14 22 8 14 1 12 1
8.8 1168157 37549 61473 25 14 24 8 15 0 13 2
8.9 1166840 38864 61469 21 10 23 13 20 1 13 0
9 1167255 38449 61479 29 12 25 11 10 1 13 0
9.1 1168179 37535 61467 28 11 18 8 18 4 14 0
9.2 1168925 36790 61465 23 18 17 5 22 0 15 1
9.3 1168419 37290 61459 24 12 12 9 18 3 23 0
9.4 1168007 37706 61458 20 15 15 6 25 1 17 2
9.5 1168622 37090 61456 21 14 12 7 24 1 20 2
9.6 1168770 36943 61464 26 13 14 9 20 2 17 0
9.7 1168670 37043 61471 30 15 16 8 15 2 15 0
9.8 1169247 36467 61462 25 15 14 6 22 1 15 3
9.9 1169543 36168 61472 24 15 23 8 19 1 11 0
10 1169858 35856 61470 26 14 18 10 22 0 11 0
10.1 1170220 35497 61455 23 13 11 6 27 2 16 3
