t ca2er ca2i ip3 s000 s001 s010 s011 s100 s101 s110 s111
0 1053875 151801 61468 9 5 34 16 8 0 25 2
0.1 1075345 130333 61469 11 6 35 13 7 0 23 4
0.2 1099299 106383 61471 14 7 33 13 5 2 24 1
0.3 1115773 89912 61466 12 5 31 14 10 4 23 0
0.4 1128738 76947 61457 12 6 20 15 13 0 31 2
0.5 1139381 66298 61476 13 6 37 16 6 0 20 1
0.6 1147172 58515 61465 11 8 30 12 13 0 23 2
0.7 1154672 51023 61467 17 8 24 14 15 0 21 0
0.8 1159992 45706 61471 22 9 25 11 12 0 18 2
0.9 1161284 44417 61471 26 9 21 11 10 1 20 1
1 1163439 42268 61465 20 12 21 8 20 0 16 2
1.1 1165490 40219 61471 25 11 22 9 16 2 14 0
1.2 1166741 38972 61470 24 12 22 8 21 2 9 1
1.3 1168014 37697 61459 24 12 12 7 19 2 21 2
1.4 1168494 37215 61469 27 11 16 11 17 0 16 1
1.5 1169207 36502 61475 30 8 19 14 16 1 11 0
1.6 1169398 36313 61467 26 11 14 12 20 0 16 0
1.7 1169813 35897 61465 22 12 16 11 22 0 16 0
1.8 1169848 35863 61468 24 10 20 10 22 1 10 2
1.9 1169958 35755 61466 24 12 16 10 22 1 14 0
2 1169214 36489 61467 19 12 21 11 18 0 18 0
2.1 1168743 36967 61473 30 12 18 9 13 1 15 1
2.2 1168635 37079 61466 23 14 16 9 23 0 14 0
2.3 1169055 36661 61470 29 13 15 9 20 0 12 1
2.4 1169874 35840 61467 23 14 17 9 24 0 11 1
2.5 1170431 35285 61473 33 13 14 9 16 1 12 1
2.6 1170587 35124 61470 26 13 16 11 19 0 14 0
2.7 1169934 35775 61468 26 11 17 10 18 1 14 2
2.8 1169763 35950 61471 30 11 16 10 18 1 11 2
2.9 1169875 35836 61465 25 10 18 8 20 3 12 3
3 1169798 35919 61465 21 16 18 6 26 1 10 1
3.1 1170031 35687 61476 37 15 12 8 12 1 14 0
3.2 1170113 35601 61468 25 13 20 6 22 1 8 4
3.3 1170472 35237 61470 24 11 19 12 21 2 9 1
3.4 1170649 35056 61466 23 9 16 14 20 2 14 1
3.5 1170007 35695 61473 27 11 16 15 13 0 17 0
3.6 1170051 35653 61466 20 8 21 13 22 1 12 2
3.7 1169928 35781 61450 18 7 9 12 28 3 20 2
3.8 1169881 35830 61468 29 9 14 12 20 0 12 3
3.9 1170092 35621 61466 31 10 12 9 14 5 18 0
4 1170038 35671 61475 25 13 25 8 16 2 9 1
4.1 1169292 36416 61460 18 14 16 8 22 1 19 1
4.2 1168706 37002 61466 20 12 20 10 21 2 14 0
4.3 1167795 37913 61465 19 14 21 7 20 2 15 1
4.4 1168337 37371 61469 25 13 19 8 14 3 17 0
4.5 1167952 37759 61462 17 14 18 9 26 1 14 0
4.6 1168667 37045 61478 33 12 18 11 13 1 11 0
4.7 1169422 36284 61470 25 10 18 13 18 0 14 1
4.8 1169141 36562 61473 24 9 24 12 15 2 12 1
4.9 1168967 36743 61458 24 7 10 13 22 3 20 0
5 1168974 36737 61465 23 12 16 10 22 1 14 1
5.1 1169252 36452 61468 25 10 19 10 16 0 15 4
5.2 1168225 37477 61464 20 8 19 13 19 1 18 1
5.3 1168082 37618 61469 22 10 21 12 13 2 19 0
5.4 1166697 39003 61468 26 9 17 12 12 0 20 3
5.5 1167120 38588 61462 21 10 17 10 23 1 14 3
5.6 1168221 37485 61472 25 10 22 11 17 1 11 2
5.7 1169351 36355 61470 26 8 18 14 18 1 13 1
5.8 1169661 36050 61466 26 9 13 14 22 1 14 0
5.9 1169777 35935 61462 24 8 14 12 24 3 13 1
6 1170210 35500 61466 27 11 14 10 18 1 16 2
6.1 1170130 35583 61461 22 11 14 10 25 2 14 1
6.2 1169649 36062 61467 24 12 16 11 21 1 14 0
6.3 1169817 35890 61473 28 12 20 9 14 0 13 3
6.4 1169476 36233 61472 28 12 18 10 15 1 14 1
6.5 1169516 36195 61466 29 14 12 7 15 0 19 3
6.6 1169230 36476 61466 20 12 19 11 20 1 16 0
6.7 1169132 36577 61471 23 12 22 10 19 2 11 0
6.8 1169469 36241 61474 25 15 22 8 16 1 12 0
6.9 1169236 36473 61464 23 14 14 9 19 1 18 1
7 1169894 35815 61474 25 16 20 9 17 0 11 1
7.1 1169686 36022 61466 21 14 16 11 22 0 14 1
7.2 1170072 35637 61471 26 15 15 11 17 0 15 0
7.3 1170230 35475 61469 26 11 16 12 15 3 15 1
7.4 1169702 36000 61470 24 11 15 16 17 0 16 0
7.5 1169484 36217 61472 24 10 20 14 17 0 11 3
7.6 1168288 37407 61468 17 11 25 11 15 2 15 3
7.7 1168524 37179 61475 27 13 18 13 12 1 15 0
7.8 1169078 36622 61472 24 8 21 15 15 3 12 1
7.9 1169038 36665 61461 20 10 15 12 23 0 14 5
8 1169776 35927 61472 28 8 18 14 17 0 9 5
8.1 1170325 35380 61473 26 11 21 11 16 1 10 3
8.2 1170578 35135 61474 26 14 19 11 21 1 7 0
8.3 1170100 35611 61462 21 14 13 10 24 1 15 1
8.4 1170020 35691 61464 21 14 15 10 23 2 14 0
8.5 1169877 35831 61472 29 10 16 13 16 2 12 1
8.6 1170348 35362 61469 28 12 14 11 18 1 13 2
8.7 1170137 35570 61471 30 10 13 14 16 1 13 2
8.8 1170496 35217 61473 32 11 14 12 18 2 8 2
8.9 1170607 35100 61467 24 12 16 11 19 2 13 2
9 1169951 35754 61462 15 16 18 9 24 0 15 2
9.1 1169643 36061 61466 20 16 19 7 17 1 16 3
9.2 1169080 36627 61468 26 14 16 8 14 3 16 2
9.3 1169501 36207 61472 26 15 17 10 15 2 14 0
9.4 1169898 35812 61469 23 15 18 9 20 2 11 1
9.5 1170366 35346 61474 28 14 18 10 17 3 9 0
9.6 1170661 35050 61470 29 13 14 10 17 2 12 2
9.7 1170736 34972 61467 22 15 18 8 20 1 12 3
9.8 1170454 35257 61466 22 15 16 9 21 3 13 0
9.9 1169740 35970 61471 26 16 16 9 18 0 12 2
10 1170199 35513 61473 28 12 19 10 17 5 8 0
10.1 1170407 35301 61473 26 16 19 8 14 2 13 1
10.2 1170156 35553 61468 18 17 22 7 22 2 10 1
10.3 1170304 35401 61474 22 17 21 10 16 0 13 0
10.4 1169960 35745 61468 21 14 20 9 17 3 14 1
10.5 1169667 36040 61462 16 15 18 9 23 2 16 0
10.6 1168050 37656 61473 23 17 21 8 14 1 15 0
10.7 1168370 37334 61473 23 18 21 7 12 0 17 1
10.8 1168423 37285 61469 19 17 22 7 20 1 12 1
10.9 1168398 37309 61468 21 18 20 5 15 3 16 1
11 1168492 37220 61467 20 20 19 4 21 1 12 2
11.1 1169455 36255 61474 23 19 21 7 18 1 9 1
11.2 1169138 36570 61463 18 18 15 8 22 1 16 1
11.3 1168683 37023 61467 22 15 17 9 16 4 16 0
11.4 1168384 37323 61468 19 17 20 8 19 2 14 0
11.5 1167946 37760 61465 21 14 15 11 19 2 17 0
11.6 1168959 36747 61467 21 14 16 12 21 0 14 1
11.7 1169493 36218 61465 24 16 12 9 20 1 16 1
11.8 1168972 36739 61465 25 15 13 8 18 3 16 1
11.9 1168792 36914 61467 20 14 19 10 19 3 14 0
12 1167809 37899 61468 25 16 14 9 17 0 16 2
12.1 1168692 37015 61469 26 16 15 8 14 1 17 2
12.2 1168652 37053 61476 25 15 21 11 14 1 12 0
12.3 1169484 36223 61476 27 15 18 12 15 0 12 0
12.4 1168728 36975 61472 26 13 19 10 11 3 16 1
12.5 1169395 36308 61467 20 15 19 9 16 2 17 1
12.6 1168177 37527 61460 19 16 13 8 18 2 21 2
