t ca2er ca2i ip3 s000 s001 s010 s011 s100 s101 s110 s111
0 1053875 151801 61468 10 7 30 21 7 1 23 3
0.1 1078583 127092 61472 12 7 29 24 5 0 24 1
0.2 1102393 103284 61473 11 8 33 21 7 0 19 3
0.3 1122465 83213 61468 7 10 30 21 10 1 22 1
0.4 1137013 68671 61464 9 13 24 18 11 1 25 1
0.5 1146751 58930 61470 12 13 25 20 6 0 26 0
0.6 1152259 53425 61475 12 11 33 19 10 1 14 2
0.7 1156267 49425 61467 16 13 22 16 11 2 20 2
0.8 1159376 46320 61468 12 15 26 15 17 2 14 1
0.9 1163512 42191 61469 21 16 19 13 14 2 15 2
1 1165949 39752 61466 15 13 22 16 21 2 11 2
1.1 1167423 38278 61467 22 12 16 17 15 2 16 2
1.2 1168103 37603 61472 26 16 16 14 13 1 14 2
1.3 1168865 36842 61468 23 15 16 14 16 3 14 1
1.4 1169058 36649 61471 23 15 17 16 18 1 11 1
1.5 1169534 36172 61470 28 13 15 14 11 4 15 2
1.6 1170135 35577 61473 24 18 19 12 18 1 9 1
1.7 1170631 35084 61472 26 19 16 11 18 1 10 1
1.8 1170589 35126 61463 20 20 16 7 21 3 13 2
1.9 1170288 35424 61466 23 17 13 13 19 2 15 0
2 1169575 36134 61459 17 17 13 12 22 2 18 1
2.1 1169403 36311 61468 23 20 14 11 19 0 15 0
2.2 1169094 36610 61465 20 14 18 13 18 0 15 4
2.3 1169625 36082 61472 25 15 21 11 13 2 12 3
2.4 1169507 36201 61472 29 14 13 16 13 0 16 1
2.5 1169717 35992 61469 23 15 15 16 20 0 12 1
2.6 1169910 35794 61470 26 11 17 16 14 2 13 3
2.7 1170287 35422 61465 19 12 17 17 25 2 9 1
2.8 1170416 35291 61466 23 14 13 16 18 1 16 1
2.9 1170369 35338 61467 24 14 11 18 18 0 17 0
3 1170139 35567 61467 25 13 14 15 15 1 17 2
3.1 1170153 35554 61470 30 11 12 17 14 0 15 3
3.2 1169847 35861 61468 24 12 15 17 18 2 14 0
3.3 1170149 35560 61466 20 13 18 15 21 2 13 0
3.4 1170009 35703 61465 23 16 13 13 19 1 17 0
3.5 1169511 36197 61467 18 14 21 14 21 2 12 0
3.6 1169580 36135 61469 29 14 15 11 15 2 15 1
3.7 1170269 35452 61467 23 17 17 10 26 0 8 1
3.8 1170714 35003 61463 25 12 14 12 22 3 13 1
3.9 1170963 34753 61471 25 13 20 13 22 1 7 1
4 1170496 35223 61468 28 14 13 13 21 1 12 0
4.1 1170681 35038 61464 30 13 11 10 18 2 16 2
4.2 1170719 35000 61465 24 15 14 12 24 0 13 0
4.3 1170466 35254 61467 23 17 19 8 24 0 9 2
4.4 1170693 35023 61470 25 14 20 11 19 2 11 0
4.5 1169196 36516 61470 21 14 23 12 20 1 11 0
4.6 1169669 36042 61462 24 12 14 12 17 3 19 1
4.7 1169506 36208 61461 23 14 17 7 19 3 15 4
4.8 1170028 35691 61477 33 14 17 13 17 0 7 1
4.9 1170729 34992 61470 32 12 14 12 19 2 10 1
5 1171042 34677 61465 29 11 13 12 21 2 12 2
5.1 1171120 34594 61473 25 13 21 14 20 0 9 0
5.2 1169999 35720 61467 27 13 14 13 22 1 12 0
5.3 1170240 35474 61466 25 13 16 12 19 1 15 1
5.4 1169698 36018 61468 28 14 14 12 17 1 16 0
5.5 1169777 35941 61464 24 14 18 8 21 2 13 2
5.6 1169547 36172 61462 26 16 11 9 20 0 19 1
5.7 1169847 35879 61466 33 15 11 7 19 2 13 2
5.8 1170469 35254 61464 26 15 14 9 24 1 12 1
5.9 1170333 35385 61470 28 13 18 11 18 2 12 0
6 1170165 35558 61460 22 15 15 8 27 2 12 1
6.1 1170492 35232 61468 26 16 17 9 24 1 9 0
6.2 1170186 35535 61460 19 16 16 9 28 0 14 0
6.3 1170071 35653 61471 32 15 16 8 17 2 12 0
6.4 1170343 35377 61472 27 15 22 8 19 1 9 1
6.5 1169976 35736 61463 23 10 19 11 20 1 15 3
6.6 1168894 36814 61455 14 7 23 11 25 4 15 3
6.7 1168921 36795 61469 24 14 20 11 20 1 12 0
6.8 1169328 36391 61465 25 15 16 9 20 1 16 0
6.9 1169361 36360 61461 27 15 9 10 21 0 20 0
7 1169550 36168 61458 21 10 19 8 25 4 12 3
7.1 1169657 36060 61470 30 10 20 10 15 4 12 1
7.2 1169598 36116 61466 29 9 14 14 17 1 17 1
7.3 1169057 36657 61469 27 9 19 14 19 1 12 1
7.4 1169417 36305 61461 28 12 11 10 24 0 14 3
7.5 1169471 36241 61468 28 11 19 10 12 3 18 1
7.6 1169226 36489 61465 21 15 19 10 21 0 16 0
7.7 1168418 37297 61463 22 13 19 9 21 1 15 2
7.8 1167788 37928 61469 26 13 20 10 18 1 13 1
7.9 1167694 38021 61455 24 12 9 10 18 3 26 0
8 1168324 37390 61467 20 13 25 9 21 3 10 1
8.1 1168425 37288 61468 21 15 24 8 18 2 13 1
8.2 1167846 37867 61462 21 13 20 8 18 3 18 1
8.3 1167866 37843 61459 23 8 18 10 17 3 19 4
8.4 1167842 37868 61468 23 11 21 13 17 1 16 0
8.5 1167237 38474 61470 27 12 22 9 12 1 17 2
8.6 1167155 38559 61468 22 12 23 11 20 1 13 0
8.7 1166926 38787 61462 21 12 18 11 20 1 19 0
8.8 1165956 39757 61466 19 12 26 9 22 1 11 2
8.9 1167010 38707 61462 27 9 17 9 19 3 15 3
9 1168532 37186 61473 29 12 21 11 18 0 10 1
9.1 1168479 37234 61469 27 13 19 10 14 0 18 1
9.2 1168618 37099 61468 24 13 22 9 20 1 12 1
9.3 1167786 37928 61469 24 13 22 10 17 1 15 0
9.4 1166828 38888 61466 25 10 20 11 19 2 15 0
9.5 1168032 37686 61466 25 13 19 9 19 1 16 0
9.6 1168797 36923 61466 27 13 18 8 19 1 15 1
9.7 1168754 36968 61466 26 12 22 6 21 3 10 2
9.8 1168371 37351 61468 33 10 16 9 17 1 14 2
9.9 1169037 36684 61462 27 10 13 12 23 1 16 0
10 1169429 36295 61472 35 12 16 9 15 2 13 0
10.1 1169532 36191 61467 31 13 14 9 18 1 16 0
10.2 1169346 36375 61465 25 12 20 8 23 2 10 2
10.3 1169828 35891 61470 28 12 21 9 19 1 10 2
10.4 1170181 35540 61471 29 13 19 10 19 1 11 0
10.5 1169876 35843 61463 22 12 19 10 25 1 12 1
10.6 1169317 36401 61465 25 11 20 9 21 2 12 2
10.7 1169024 36694 61467 27 13 18 9 17 1 17 0
10.8 1168506 37212 61460 23 15 14 8 20 1 21 0
10.9 1167943 37774 61469 24 16 23 6 17 1 14 1
11 1166622 39089 61474 27 13 27 7 9 3 15 1
11.1 1167186 38529 61470 26 13 23 8 15 2 14 1
11.2 1167601 38117 61466 20 17 24 5 21 1 13 1
11.3 1167240 38474 61460 17 14 23 6 21 3 17 1
11.4 1166638 39074 61466 22 14 22 8 16 1 18 1
11.5 1166879 38837 61468 26 15 22 5 14 2 16 2
11.6 1165394 40320 61470 25 14 23 8 15 1 15 1
11.7 1166020 39695 61470 24 16 24 6 14 2 16 0
11.8 1166858 38859 61463 18 16 22 7 23 1 15 0
11.9 1166818 38901 61461 26 14 14 7 17 3 21 0
12 1168091 37628 61460 23 14 16 7 20 3 19 0
12.1 1168091 37625 61469 26 15 22 6 13 4 16 0
12.2 1166746 38965 61469 19 15 27 8 17 2 14 0
12.3 1164932 40779 61461 19 16 20 6 16 2 22 1
12.4 1165597 40115 61467 22 18 20 7 14 2 19 0
12.5 1166528 39184 61464 18 16 21 9 21 1 15 1
12.6 1168041 37676 61472 27 18 19 8 15 1 14 0
12.7 1168648 37064 61471 27 11 22 11 14 4 12 1
12.8 1168930 36780 61469 24 14 23 8 14 2 14 3
12.9 1168434 37278 61461 20 14 16 11 20 2 19 0
13 1168797 36919 61464 23 12 20 9 21 3 12 2
13.1 1169417 36298 61462 26 14 12 10 18 0 20 2
13.2 1168491 37224 61456 18 14 14 10 25 1 19 1
13.3 1167723 37989 61466 26 12 16 12 16 1 18 1
13.4 1168585 37133 61465 28 11 15 11 21 1 12 3
13.5 1169476 36241 61467 26 13 18 10 21 0 11 3
13.6 1169537 36178 61466 25 10 18 13 21 2 12 1
13.7 1169422 36290 61467 26 7 18 16 19 3 13 0
13.8 1169250 36461 61459 17 12 17 13 25 0 17 1
13.9 1169703 36013 61465 26 10 18 11 21 2 11 3
14 1170096 35628 61460 28 13 9 10 24 1 16 1
14.1 1170419 35307 61459 27 13 11 8 26 1 14 2
14.2 1170343 35381 61468 30 14 15 9 20 1 13 0
14.3 1170411 35311 61469 27 15 19 8 20 1 12 0
14.4 1170293 35427 61466 25 14 21 6 20 2 12 2
14.5 1170076 35643 61475 30 11 22 12 18 1 8 0
14.6 1170039 35681 61464 25 9 21 9 24 2 9 3
14.7 1169777 35943 61465 30 9 15 11 18 3 16 0
14.8 1169849 35865 61469 27 11 22 9 14 2 16 1
14.9 1168416 37300 61466 25 14 19 8 17 0 18 1
15 1167738 37976 61470 24 11 25 10 18 1 12 1
15.1 1167434 38285 61458 20 12 17 9 25 2 17 0
15.2 1168073 37653 61464 28 14 18 4 21 3 12 2
15.3 1166988 38730 61466 26 12 20 8 17 3 16 0
15.4 1167635 38082 61473 31 13 21 8 12 1 15 1
15.5 1168313 37404 61460 20 12 18 10 25 0 16 1
15.6 1168982 36736 61469 30 11 16 12 17 0 16 0
15.7 1168819 36901 61462 29 8 14 11 21 1 16 2
