t ca2er ca2i ip3 s000 s001 s010 s011 s100 s101 s110 s111
0 1053875 151801 61468 10 6 31 17 8 1 26 2
0.1 1077996 127680 61479 15 4 35 21 5 1 20 0
0.2 1101064 104611 61475 10 6 39 16 7 0 20 3
0.3 1117904 87778 61468 11 7 33 13 11 2 20 4
0.4 1130453 75222 61472 11 8 31 18 5 0 28 0
0.5 1137882 67804 61467 17 9 23 14 9 0 26 3
0.6 1145666 60018 61478 16 7 33 18 9 1 17 0
0.7 1149674 56010 61472 15 9 31 13 9 0 20 4
0.8 1155553 50137 61469 14 10 26 15 15 0 20 1
0.9 1159470 46221 61467 13 8 26 16 17 2 19 0
1 1161004 44691 61469 17 15 22 11 12 0 24 0
1.1 1159852 45845 61461 19 11 16 11 12 3 29 0
1.2 1162368 43334 61479 26 13 27 9 10 1 13 2
1.3 1164779 40924 61468 20 11 23 10 17 3 16 1
1.4 1165503 40207 61467 23 14 16 10 20 1 17 0
1.5 1165888 39815 61471 23 12 22 10 14 2 17 1
1.6 1167250 38457 61473 24 15 22 8 15 1 15 1
1.7 1167101 38605 61464 17 13 23 7 20 4 16 1
1.8 1167305 38403 61465 19 11 24 7 20 5 14 1
1.9 1168082 37628 61473 27 13 20 9 15 2 15 0
2 1168262 37448 61465 23 13 16 9 20 1 18 1
2.1 1168027 37685 61463 23 12 16 8 21 3 17 1
2.2 1167939 37773 61472 22 15 23 8 21 1 11 0
2.3 1167287 38425 61465 24 14 16 7 20 1 17 2
2.4 1168181 37530 61466 25 14 17 6 17 1 19 2
2.5 1168008 37702 61469 23 13 20 9 19 1 16 0
2.6 1168263 37444 61463 20 13 19 7 18 2 21 1
2.7 1166932 38775 61476 26 12 26 8 13 2 13 1
2.8 1166189 39519 61470 24 13 20 9 16 1 18 0
2.9 1166215 39493 61465 20 15 21 5 18 1 19 2
3 1167007 38705 61473 27 14 20 8 16 1 15 0
3.1 1168084 37630 61480 32 13 23 8 15 0 8 2
3.2 1168756 36956 61461 22 10 17 8 24 2 15 3
3.3 1169081 36632 61471 28 8 18 13 21 2 11 0
3.4 1170127 35592 61472 31 14 17 6 20 0 10 3
3.5 1169778 35935 61460 23 10 11 12 25 1 19 0
3.6 1169937 35777 61472 29 11 16 12 20 1 12 0
3.7 1170294 35423 61460 26 11 9 10 27 1 14 3
3.8 1170759 34955 61467 25 12 13 13 25 0 13 0
3.9 1170344 35370 61467 25 12 15 11 24 1 12 1
4 1170751 34961 61462 19 8 18 13 30 2 10 1
4.1 1170862 34859 61474 36 11 12 11 20 1 9 1
4.2 1171232 34486 61476 36 8 14 14 20 1 7 1
4.3 1171252 34466 61466 28 8 13 13 27 2 9 1
4.4 1171232 34490 61464 28 8 12 12 30 2 8 1
4.5 1171305 34417 61467 33 10 8 12 25 0 12 1
4.6 1171200 34520 61469 32 10 11 12 24 0 11 1
4.7 1170736 34979 61466 25 9 16 12 26 1 11 1
4.8 1171011 34708 61471 27 14 16 10 25 0 9 0
4.9 1170905 34814 61474 29 15 17 9 22 0 9 0
5 1171021 34696 61467 29 12 12 10 21 2 15 0
5.1 1170771 34950 61464 26 14 12 8 27 0 13 1
5.2 1171081 34647 61472 35 14 12 7 25 0 6 2
5.3 1171201 34525 61465 28 16 12 5 28 0 10 2
5.4 1171422 34307 61475 39 13 13 6 19 4 7 0
5.5 1171446 34281 61469 33 16 10 6 24 0 11 1
5.6 1171489 34239 61462 31 10 10 7 27 6 10 0
5.7 1171515 34214 61467 28 18 13 4 28 0 10 0
5.8 1171043 34678 61463 24 15 14 6 26 1 15 0
5.9 1169734 35982 61464 22 13 18 7 24 2 15 0
6 1169445 36270 61469 27 15 15 8 19 0 17 0
6.1 1169351 36366 61464 20 16 17 7 27 0 14 0
6.2 1169630 36090 61465 21 17 18 5 27 1 12 0
6.3 1169441 36277 61466 26 16 16 4 20 2 16 1
6.4 1168594 37121 61476 31 14 22 5 13 3 12 1
6.5 1169108 36604 61464 20 13 20 7 24 1 14 2
6.6 1168796 36920 61465 23 12 17 9 25 2 13 0
6.7 1168923 36796 61461 27 13 10 7 23 1 19 1
6.8 1169278 36442 61468 25 13 20 6 25 2 9 1
6.9 1169714 36005 61464 24 13 16 7 27 0 12 2
7 1169010 36702 61467 25 12 17 9 20 0 17 1
7.1 1168956 36755 61465 25 10 17 9 21 0 16 3
7.2 1168691 37020 61474 26 10 23 11 19 1 11 0
7.3 1169540 36173 61470 24 11 22 9 23 0 10 2
7.4 1169367 36344 61465 25 8 16 12 22 1 16 1
7.5 1169699 36016 61460 24 9 13 10 25 2 17 1
7.6 1169269 36439 61470 29 9 15 13 15 0 20 0
7.7 1169317 36396 61466 29 7 16 10 20 2 14 3
7.8 1169737 35974 61467 22 11 20 10 23 0 14 1
7.9 1169852 35861 61472 31 10 17 10 16 1 15 1
8 1169675 36036 61474 30 10 21 9 15 1 13 2
8.1 1169832 35883 61469 29 8 17 11 23 0 10 3
8.2 1170328 35385 61465 21 6 20 14 30 1 8 1
8.3 1170720 35000 61471 34 10 12 11 21 0 12 1
8.4 1171048 34675 61472 35 11 11 11 22 0 11 0
8.5 1171129 34594 61463 30 9 10 10 26 3 13 0
8.6 1170660 35057 61466 29 12 14 7 19 2 17 1
8.7 1169909 35812 61472 35 15 12 6 16 0 16 1
8.8 1170142 35575 61465 25 13 18 5 21 2 16 1
8.9 1167888 37823 61462 24 13 16 5 16 2 24 1
9 1166876 38838 61473 24 15 25 5 18 1 13 0
9.1 1167591 38127 61464 24 13 17 6 23 2 16 0
9.2 1168245 37474 61467 26 14 18 5 21 2 15 0
9.3 1168362 37356 61465 24 14 18 5 22 2 16 0
9.4 1167543 38167 61461 20 11 21 5 19 4 20 1
9.5 1167243 38469 61474 24 14 26 6 17 1 13 0
9.6 1166308 39403 61472 27 11 22 8 15 2 16 0
9.7 1166877 38839 61462 23 12 18 5 24 1 15 3
9.8 1166289 39427 61462 26 11 12 9 22 1 20 0
9.9 1166557 39158 61466 26 11 19 6 21 1 14 3
10 1166647 39064 61465 23 11 18 9 21 0 18 1
10.1 1167322 38383 61473 28 12 21 8 10 0 20 2
10.2 1165911 39798 61468 24 14 20 6 15 1 20 1
10.3 1165710 39998 61471 26 12 21 8 15 1 16 2
10.4 1165195 40514 61469 24 13 20 8 16 2 18 0
10.5 1166568 39145 61473 26 13 21 9 20 0 11 1
10.6 1168242 37474 61467 25 12 18 8 23 2 12 1
10.7 1169052 36662 61478 32 13 20 9 15 0 11 1
10.8 1168656 37053 61472 28 10 21 9 15 2 14 2
10.9 1168364 37347 61476 31 12 19 10 14 0 14 1
11 1168891 36826 61481 35 13 19 10 15 0 9 0
11.1 1169687 36025 61467 22 9 20 12 27 0 9 2
11.2 1169435 36271 61465 28 8 11 14 16 0 23 1
11.3 1168575 37129 61459 21 7 16 11 21 1 20 4
11.4 1167736 37967 61463 21 9 19 10 19 0 19 4
11.5 1166577 39123 61472 19 9 26 14 18 0 15 0
11.6 1165593 40102 61465 17 8 23 13 15 1 23 1
11.7 1164825 40876 61475 21 10 30 10 14 2 13 1
11.8 1165863 39835 61477 21 10 32 10 13 0 12 3
11.9 1166356 39346 61475 18 10 32 11 18 2 10 0
12 1166163 39544 61465 20 13 18 10 20 1 19 0
12.1 1165861 39847 61473 26 13 18 12 17 0 15 0
12.2 1166971 38732 61470 24 12 18 12 15 1 18 1
12.3 1168109 37597 61465 15 11 22 13 28 1 10 1
12.4 1168789 36916 61472 27 10 17 14 16 1 15 1
12.5 1168414 37295 61471 24 14 20 9 19 1 12 2
12.6 1168531 37174 61471 23 12 22 10 18 1 12 3
12.7 1168767 36934 61467 16 13 21 13 21 0 17 0
12.8 1165586 40106 61470 20 10 23 13 10 1 22 2
12.9 1165125 40569 61465 12 13 25 11 17 1 21 1
13 1164530 41167 61472 15 10 33 10 17 4 10 2
13.1 1163917 41779 61473 15 16 30 8 12 2 18 0
13.2 1163874 41830 61465 13 16 26 6 21 3 15 1
13.3 1165043 40663 61469 20 16 22 7 16 3 17 0
13.4 1165426 40275 61469 17 14 26 8 16 3 16 1
13.5 1166519 39187 61465 20 14 21 6 18 3 16 3
13.6 1167433 38274 61469 24 13 19 9 16 4 15 1
13.7 1168037 37670 61463 14 16 21 8 25 2 14 1
13.8 1168007 37701 61470 24 14 19 9 18 2 13 2
13.9 1168817 36896 61466 24 15 14 9 21 3 15 0
14 1169301 36409 61469 29 16 13 7 13 2 19 2
14.1 1169233 36472 61471 24 15 17 11 15 1 18 0
14.2 1168679 37027 61466 23 13 15 11 18 2 18 1
14.3 1168467 37244 61466 29 13 11 9 17 2 17 3
14.4 1169360 36350 61472 29 12 14 13 18 2 12 1
14.5 1169989 35723 61474 29 15 15 11 18 0 12 1
14.6 1170066 35647 61466 28 12 10 12 21 2 15 1
14.7 1170067 35643 61465 20 15 14 12 25 0 15 0
14.8 1169615 36092 61465 23 13 14 11 19 2 18 1
14.9 1169620 36093 61468 26 14 17 7 20 3 11 3
15 1169923 35787 61467 24 13 15 11 21 2 14 1
15.1 1169930 35780 61473 26 15 18 10 18 1 12 1
15.2 1169602 36108 61475 27 17 17 10 16 0 14 0
15.3 1170005 35702 61470 23 10 18 15 22 2 11 0
15.4 1170071 35632 61472 24 11 19 14 18 1 12 2
15.5 1169803 35896 61469 22 8 18 17 18 2 15 1
15.6 1169088 36610 61464 21 9 14 16 19 0 19 3
15.7 1169351 36353 61463 20 10 11 18 25 0 17 0
15.8 1169533 36171 61476 28 13 17 14 15 0 12 2
15.9 1169858 35845 61469 26 11 11 17 17 1 18 0
16 1169246 36454 61467 18 12 18 15 21 1 15 1
16.1 1169607 36099 61469 19 14 20 12 24 1 9 2
16.2 1169913 35787 61472 24 10 18 16 16 2 14 1
16.3 1169710 35992 61467 21 11 17 14 19 2 16 1
16.4 1169647 36060 61473 30 12 16 11 14 2 13 3
16.5 1169938 35770 61471 23 14 18 12 22 0 10 2
16.6 1170239 35471 61469 27 12 16 10 18 4 12 2
16.7 1169612 36103 61476 30 18 14 10 18 0 11 0
16.8 1169918 35796 61474 32 15 13 10 16 1 13 1
16.9 1169885 35824 61473 28 15 16 10 16 0 14 2
17 1169966 35741 61472 26 12 19 11 19 0 10 4
17.1 1169716 35986 61463 21 8 15 15 21 2 17 2
17.2 1169162 36544 61469 29 11 13 12 15 1 17 3
17.3 1169343 36369 61475 33 11 17 10 13 3 13 1
17.4 1169144 36564 61472 27 13 17 11 15 2 16 0
17.5 1168979 36735 61472 29 14 16 9 17 2 14 0
17.6 1168389 37321 61470 22 12 22 10 21 3 11 0
17.7 1167602 38106 61468 25 14 17 8 15 2 19 1
17.8 1168412 37299 61466 19 13 20 10 26 1 11 1
17.9 1168644 37064 61470 24 15 18 9 16 1 18 0
18 1167935 37770 61469 22 15 18 10 16 0 20 0
18.1 1167758 37943 61470 19 13 25 9 15 2 17 1
18.2 1166651 39046 61464 13 15 23 9 17 0 23 1
18.3 1164068 41628 61478 21 14 29 10 9 0 17 1
18.4 1164017 41682 61467 14 14 26 9 18 1 18 1
18.5 1164230 41472 61465 15 15 22 9 19 1 20 0
18.6 1164948 40758 61471 25 14 18 10 14 1 19 0
18.7 1166724 38980 61476 19 15 30 8 17 1 10 1
18.8 1165372 40333 61468 21 15 19 9 17 0 19 1
18.9 1166562 39149 61475 27 14 22 8 15 3 12 0
19 1168194 37519 61462 22 14 16 6 22 3 16 2
19.1 1168498 37215 61465 24 13 15 9 21 3 16 0
19.2 1168987 36727 61472 26 16 19 7 19 1 12 1
19.3 1168624 37087 61469 22 13 21 9 21 3 12 0
19.4 1169480 36243 61470 32 16 10 8 22 1 12 0
19.5 1169739 35979 61465 28 13 13 7 21 4 14 1
19.6 1170294 35426 61473 35 14 11 9 18 1 12 1
19.7 1170520 35194 61468 30 8 13 13 20 4 13 0
19.8 1170421 35290 61465 22 10 19 10 25 1 11 3
19.9 1169719 35986 61463 20 9 18 12 22 2 16 2
20 1170217 35495 61466 21 13 16 12 26 0 13 0
20.1 1169678 36033 61481 34 13 22 8 11 1 9 3
