t ca2er ca2i ip3 s000 s001 s010 s011 s100 s101 s110 s111
0 1053875 151801 61468 10 6 29 20 8 1 24 2
0.1 1081070 124599 61470 8 5 31 23 5 0 27 1
0.2 1102244 103427 61464 5 4 31 21 10 1 25 3
0.3 1121987 83691 61469 11 5 30 20 9 2 21 2
0.4 1136545 69143 61469 14 13 25 14 11 0 20 3
0.5 1146174 59514 61470 14 11 25 17 11 3 19 0
0.6 1154906 50787 61469 14 15 25 12 14 1 16 3
0.7 1159654 46038 61469 17 15 21 13 11 0 20 3
0.8 1162556 43137 61472 21 12 17 19 13 0 16 2
0.9 1165475 40218 61484 25 10 26 20 8 3 8 0
1 1167344 38349 61474 19 13 21 18 12 2 15 0
1.1 1167329 38369 61466 18 15 15 15 16 2 18 1
1.2 1168476 37224 61476 26 13 17 17 13 1 11 2
1.3 1169368 36335 61468 21 12 16 16 19 4 11 1
1.4 1169775 35928 61480 25 18 20 14 12 1 10 0
1.5 1169180 36519 61458 14 15 14 12 20 3 19 3
1.6 1168811 36891 61471 21 17 17 13 16 1 13 2
1.7 1169374 36331 61472 21 20 15 13 17 0 14 0
1.8 1169873 35838 61470 26 20 11 10 17 1 13 2
1.9 1170252 35455 61472 22 19 16 12 18 1 11 1
2 1170414 35290 61464 22 18 12 9 16 1 17 5
2.1 1169619 36085 61467 20 18 14 12 18 1 15 2
2.2 1169810 35892 61475 17 19 23 13 19 0 8 1
2.3 1169786 35918 61471 16 18 22 12 21 2 8 1
2.4 1170172 35535 61467 20 14 16 14 21 4 11 0
2.5 1170184 35524 61471 24 16 17 11 16 4 11 1
2.6 1170294 35417 61468 22 19 13 11 20 2 13 0
2.7 1170415 35301 61469 23 20 16 7 20 4 10 0
2.8 1170636 35081 61464 22 21 12 6 24 1 11 3
2.9 1170822 34893 61467 19 19 16 10 26 1 9 0
3 1170791 34925 61471 25 20 15 8 20 1 10 1
3.1 1171128 34590 61470 24 19 16 8 23 2 7 1
3.2 1171324 34395 61469 26 16 13 11 25 2 6 1
3.3 1171279 34437 61469 28 17 10 11 20 0 13 1
3.4 1170806 34906 61472 26 15 17 11 18 2 10 1
3.5 1170023 35688 61476 29 16 17 11 14 1 11 1
3.6 1170133 35580 61476 32 15 14 12 15 0 10 2
3.7 1170460 35252 61467 24 16 14 10 21 0 12 3
3.8 1170569 35147 61464 24 17 9 11 23 0 16 0
3.9 1170201 35518 61466 24 18 14 7 22 3 12 0
4 1170374 35345 61472 26 18 18 7 20 3 8 0
4.1 1170636 35081 61473 30 18 13 9 16 1 13 0
4.2 1170826 34891 61464 21 17 13 10 26 1 12 0
4.3 1170791 34925 61461 15 18 17 8 30 1 10 1
4.4 1170407 35311 61471 24 21 18 5 19 1 12 0
4.5 1169637 36080 61465 25 20 11 6 18 1 19 0
4.6 1169462 36255 61465 23 18 17 4 20 3 13 2
4.7 1168253 37461 61470 28 16 16 7 14 3 15 1
4.8 1168738 36978 61464 26 18 12 5 16 3 19 1
4.9 1169092 36623 61475 29 18 17 8 14 1 13 0
5 1169189 36521 61475 26 16 22 8 13 2 12 1
5.1 1169898 35814 61474 26 15 21 9 16 2 10 1
5.2 1169724 35985 61468 24 14 16 11 17 1 16 1
5.3 1169541 36170 61463 17 17 18 8 23 1 15 1
5.4 1168970 36739 61468 21 17 19 8 16 2 17 0
5.5 1168791 36919 61473 22 14 23 11 19 1 10 0
5.6 1168749 36955 61469 21 14 21 10 15 0 17 2
5.7 1167629 38079 61472 26 14 20 9 12 2 16 1
5.8 1168249 37461 61470 23 19 18 7 15 0 17 1
5.9 1168942 36771 61467 23 15 18 8 19 3 13 1
6 1169728 35985 61467 24 14 15 11 20 2 14 0
6.1 1169707 36004 61465 26 12 11 13 18 2 18 0
6.2 1169181 36526 61469 26 9 20 11 15 4 12 3
6.3 1169277 36437 61470 21 14 20 12 26 0 6 1
6.4 1169760 35953 61468 25 14 15 11 19 2 14 0
6.5 1169623 36086 61471 25 16 16 11 15 0 17 0
6.6 1169017 36695 61465 21 17 15 9 21 0 16 1
6.7 1169265 36448 61467 19 19 20 6 20 2 14 0
6.8 1168601 37109 61460 20 12 15 10 20 5 18 0
6.9 1167392 38317 61463 17 18 20 5 19 3 16 2
7 1168668 37044 61483 26 20 27 7 13 1 6 0
7.1 1168680 37031 61464 20 17 18 6 17 4 18 0
7.2 1168999 36713 61468 22 20 17 6 16 1 18 0
7.3 1168122 37587 61466 20 19 19 5 14 3 20 0
7.4 1167983 37727 61461 19 16 16 7 18 4 20 0
7.5 1168125 37584 61477 21 20 27 6 14 1 11 0
7.6 1167297 38404 61462 14 18 20 7 15 1 24 1
7.7 1164818 40884 61474 14 19 31 7 16 0 12 1
7.8 1165913 39790 61467 19 15 23 7 14 2 17 3
7.9 1167651 38054 61468 17 17 24 7 18 0 14 3
8 1168045 37659 61462 18 8 21 12 19 6 15 1
8.1 1168898 36809 61469 20 14 21 11 19 1 13 1
8.2 1169391 36314 61472 25 13 20 11 13 1 15 2
8.3 1168288 37415 61465 19 13 16 14 18 1 19 0
8.4 1169310 36394 61467 16 13 21 14 23 0 12 1
8.5 1168711 36996 61470 23 13 19 12 18 1 12 2
8.6 1169043 36661 61471 22 12 21 13 18 0 11 3
8.7 1168111 37588 61468 24 9 16 16 14 0 18 3
8.8 1168467 37235 61465 24 7 14 17 16 3 18 1
8.9 1168574 37132 61467 24 9 15 16 20 1 13 2
9 1169412 36295 61467 23 11 14 16 21 0 14 1
9.1 1169452 36256 61469 24 12 16 14 20 0 12 2
9.2 1169701 36007 61466 30 8 10 15 15 3 17 2
9.3 1169721 35983 61470 28 6 14 19 17 1 13 2
9.4 1170128 35582 61463 24 6 14 16 24 4 10 2
9.5 1170366 35344 61470 26 10 13 18 22 0 11 0
9.6 1170718 34995 61472 27 12 14 16 22 0 9 0
9.7 1170306 35406 61471 28 12 14 14 19 1 11 1
9.8 1170532 35185 61468 29 15 11 10 21 1 10 3
9.9 1170868 34848 61465 23 15 11 13 26 2 10 0
10 1171272 34443 61465 28 14 9 11 22 1 11 4
10.1 1171440 34276 61475 30 19 13 10 16 1 11 0
10.2 1171158 34556 61468 28 17 13 7 15 4 14 2
10.3 1170995 34719 61469 21 21 16 8 21 2 11 0
10.4 1170703 35008 61473 24 18 19 9 16 4 10 0
10.5 1170158 35551 61477 26 19 18 11 15 0 10 1
10.6 1170382 35326 61468 24 16 16 9 16 3 13 3
10.7 1170342 35367 61462 20 14 13 12 22 4 14 1
10.8 1170636 35075 61477 30 18 16 10 13 1 10 2
10.9 1170156 35551 61468 23 15 12 15 20 0 14 1
11 1170675 35036 61468 29 12 10 14 19 2 11 3
11.1 1170712 34996 61470 23 15 13 16 21 0 12 0
11.2 1170787 34925 61468 29 14 11 11 16 4 13 2
11.3 1170330 35377 61463 17 14 16 13 24 3 12 1
11.4 1170268 35440 61463 17 15 15 13 24 3 13 0
11.5 1170297 35411 61471 24 15 16 13 17 3 12 0
11.6 1170363 35348 61461 19 18 11 10 24 1 15 2
11.7 1169949 35759 61467 20 19 16 9 18 3 14 1
11.8 1169513 36196 61462 17 21 14 7 20 3 17 1
11.9 1170109 35601 61470 21 18 18 10 20 2 10 1
12 1170007 35699 61474 25 14 19 13 15 3 10 1
12.1 1169912 35794 61464 19 15 14 13 22 1 14 2
12.2 1170058 35647 61459 15 13 17 11 23 5 14 2
12.3 1169646 36062 61472 26 18 16 9 13 2 14 2
12.4 1170133 35570 61475 25 14 19 14 13 2 12 1
12.5 1169814 35893 61469 21 17 17 11 18 2 13 1
12.6 1169586 36123 61474 20 19 21 11 21 0 7 1
12.7 1170027 35678 61477 23 19 21 11 14 0 11 1
12.8 1170253 35452 61467 23 17 14 10 16 0 16 4
12.9 1169154 36551 61466 21 13 16 13 18 4 14 1
13 1168733 36971 61464 22 15 10 14 16 2 21 0
13.1 1168883 36823 61466 17 17 17 12 22 1 13 1
13.2 1168081 37622 61466 17 15 16 15 22 0 14 1
13.3 1168381 37316 61474 18 12 22 19 18 0 11 0
13.4 1169127 36570 61463 15 11 21 13 20 2 13 5
13.5 1169087 36611 61473 20 15 21 14 13 1 15 1
13.6 1169089 36609 61474 21 15 20 15 13 0 15 1
13.7 1168609 37091 61472 24 16 16 13 11 0 18 2
13.8 1167934 37766 61465 18 15 16 13 18 0 17 3
13.9 1168647 37055 61471 24 14 19 11 14 1 12 5
14 1169390 36320 61468 23 17 14 11 20 1 12 2
14.1 1169389 36315 61465 23 15 12 12 14 3 20 1
14.2 1169002 36701 61474 26 15 16 14 11 2 16 0
14.3 1169405 36296 61472 19 16 21 13 15 2 14 0
14.4 1168939 36765 61468 23 13 17 12 14 5 15 1
14.5 1169411 36294 61480 27 16 22 12 11 1 10 1
14.6 1169431 36269 61473 20 12 22 16 17 1 11 1
14.7 1168902 36799 61472 23 12 18 16 14 2 15 0
14.8 1169376 36328 61471 21 13 23 11 16 2 12 2
14.9 1169129 36574 61469 25 13 16 12 11 2 20 1
15 1169270 36435 61477 30 11 17 16 11 1 14 0
15.1 1169675 36037 61476 27 14 18 14 19 0 8 0
15.2 1170140 35577 61464 28 11 11 11 22 3 12 2
15.3 1170532 35185 61470 27 13 15 12 23 1 8 1
15.4 1170703 35013 61469 32 10 10 14 20 1 11 2
15.5 1170973 34737 61470 26 10 14 17 21 0 12 0
15.6 1170680 35031 61464 24 11 14 12 21 2 14 2
15.7 1170244 35464 61474 30 11 16 14 13 1 14 1
15.8 1170292 35425 61472 31 14 14 10 18 1 10 2
15.9 1170297 35417 61460 25 12 11 9 21 3 16 3
16 1170194 35518 61475 30 14 17 11 15 0 11 2
16.1 1169863 35848 61466 24 12 14 13 21 1 14 1
16.2 1170134 35578 61473 29 13 16 12 16 1 12 1
