t ca2er ca2i ip3 s000 s001 s010 s011 s100 s101 s110 s111
0 1053875 151801 61468 10 6 33 16 8 0 25 2
0.1 1081623 124055 61469 10 6 33 17 10 1 22 1
0.2 1105595 100085 61472 11 7 34 17 10 1 20 0
0.3 1121549 84134 61464 11 8 29 13 12 0 24 3
0.4 1136694 68993 61460 10 7 25 15 16 2 25 0
0.5 1146746 58949 61463 20 9 18 13 14 0 24 2
0.6 1155747 49955 61471 25 10 21 12 14 1 16 1
0.7 1161087 44618 61465 24 7 16 15 21 1 15 1
0.8 1164561 41144 61464 27 9 13 12 15 2 21 1
0.9 1166849 38861 61470 28 12 16 11 17 0 16 0
1 1167695 38014 61462 20 13 17 9 23 0 17 1
1.1 1167412 38293 61459 15 14 19 8 23 0 20 1
1.2 1168029 37681 61457 15 12 21 6 28 3 12 3
1.3 1168848 36864 61464 28 11 13 9 19 1 17 2
1.4 1168963 36748 61471 25 12 22 9 20 1 10 1
1.5 1168854 36857 61471 28 12 21 7 16 2 12 2
1.6 1169381 36334 61476 32 15 18 8 15 1 11 0
1.7 1169567 36151 61465 28 14 13 7 22 2 13 1
1.8 1169933 35781 61467 26 12 16 10 22 2 12 0
1.9 1170219 35495 61461 22 13 13 10 26 1 15 0
2 1170233 35484 61465 25 14 17 6 25 0 10 3
2.1 1170377 35330 61478 24 13 29 9 17 0 7 1
2.2 1170135 35573 61468 21 11 24 9 21 1 12 1
2.3 1169564 36146 61467 22 11 23 8 21 2 12 1
2.4 1169751 35961 61465 23 11 21 7 22 2 12 2
2.5 1169697 36016 61465 28 12 14 8 18 1 18 1
2.6 1169614 36100 61469 29 10 17 10 20 1 12 1
2.7 1170029 35688 61469 29 9 19 9 23 2 7 2
2.8 1170546 35170 61459 26 10 12 8 26 0 14 4
2.9 1170116 35597 61469 28 12 17 9 18 1 15 0
3 1170187 35530 61464 27 15 14 5 21 0 16 2
3.1 1169834 35876 61477 29 13 24 8 13 1 12 0
3.2 1169753 35959 61470 25 13 22 7 19 1 12 1
3.3 1169405 36309 61464 23 13 19 6 21 3 15 0
3.4 1169115 36600 61467 25 12 22 5 20 4 11 1
3.5 1168982 36736 61461 23 15 14 6 26 0 15 1
3.6 1169347 36375 61473 35 15 13 7 18 0 12 0
3.7 1170088 35636 61470 34 12 15 6 21 3 8 1
3.8 1170418 35300 61464 30 11 13 7 20 3 15 1
3.9 1170205 35517 61471 34 14 14 6 18 2 12 0
4 1170293 35427 61463 30 11 14 5 21 5 12 2
4.1 1170223 35488 61473 29 15 19 7 14 0 15 1
4.2 1169591 36120 61470 25 14 20 8 18 1 14 0
4.3 1169819 35894 61471 32 10 16 10 16 2 13 1
4.4 1170160 35559 61455 21 13 9 9 32 0 15 1
4.5 1170559 35162 61457 23 10 13 8 31 4 10 1
4.6 1170616 35100 61473 33 12 15 10 17 1 12 0
4.7 1170308 35404 61463 25 12 15 8 20 2 17 1
4.8 1169360 36350 61475 30 13 21 8 13 1 13 1
4.9 1169795 35925 61469 30 14 13 9 23 0 11 0
5 1170358 35358 61463 26 12 15 7 24 1 12 3
5.1 1170671 35047 61471 32 12 16 8 20 1 9 2
5.2 1170760 34957 61467 33 12 9 10 19 0 16 1
5.3 1170939 34776 61464 26 12 15 8 23 1 13 2
5.4 1170812 34899 61473 29 13 20 8 15 1 13 1
5.5 1169724 35989 61460 22 13 14 8 24 1 17 1
5.6 1169791 35924 61470 32 11 15 9 17 2 13 1
5.7 1169510 36201 61464 24 10 16 11 24 0 13 2
5.8 1170023 35689 61476 29 11 22 11 18 1 8 0
5.9 1169690 36021 61471 30 9 18 11 16 2 14 0
6 1169337 36368 61460 20 6 20 11 23 2 15 3
6.1 1168997 36712 61469 29 8 19 10 16 1 15 2
6.2 1168839 36869 61463 19 9 22 10 25 0 13 2
6.3 1168926 36785 61474 31 8 22 10 15 2 11 1
6.4 1168903 36810 61467 27 9 18 10 20 1 15 0
6.5 1168628 37088 61465 25 12 19 6 23 0 13 2
6.6 1168931 36782 61456 25 8 13 7 22 2 20 3
6.7 1169063 36648 61473 27 9 24 10 18 0 12 0
6.8 1168144 37569 61463 21 11 20 8 24 0 16 0
6.9 1168047 37667 61468 27 10 23 5 17 2 15 1
7 1167774 37946 61466 32 8 16 7 19 2 16 0
7.1 1168835 36886 61472 34 9 18 8 19 0 12 0
7.2 1169668 36052 61470 31 9 21 6 21 0 10 2
7.3 1170438 35280 61472 32 7 21 9 20 1 9 1
7.4 1170020 35689 61473 31 9 21 9 12 0 17 1
7.5 1168180 37534 61462 24 10 20 5 22 1 15 3
7.6 1168388 37329 61463 27 9 14 10 24 0 16 0
7.7 1169009 36712 61473 35 10 16 9 20 0 9 1
7.8 1170072 35649 61461 29 9 11 9 26 1 14 1
7.9 1170480 35238 61467 28 8 17 11 26 0 9 1
8 1170312 35405 61460 26 11 13 7 24 1 16 2
8.1 1170555 35168 61461 28 11 11 8 28 1 12 1
8.2 1170608 35114 61466 24 13 19 7 29 1 7 0
8.3 1170531 35184 61465 26 10 19 7 23 1 11 3
8.4 1170518 35194 61466 24 10 20 9 21 2 14 0
8.5 1168856 36855 61465 23 12 21 6 19 2 16 1
8.6 1168455 37257 61468 28 11 19 7 17 1 15 2
8.7 1168526 37187 61462 28 9 12 10 20 1 19 1
8.8 1169154 36563 61468 33 10 14 8 17 2 15 1
8.9 1169167 36548 61471 29 14 19 6 17 0 14 1
9 1168597 37116 61470 24 16 22 5 19 0 13 1
9.1 1167274 38438 61474 25 15 26 5 17 0 11 1
9.2 1166697 39010 61465 22 14 20 6 16 0 21 1
9.3 1167067 38644 61458 18 13 19 5 23 2 19 1
9.4 1167046 38665 61469 26 14 19 7 16 1 17 0
9.5 1168123 37593 61465 25 16 15 6 21 0 17 0
9.6 1168448 37267 61461 21 13 20 4 24 3 13 2
9.7 1168375 37337 61463 20 14 21 5 22 2 15 1
9.8 1168100 37614 61466 28 12 18 5 16 4 16 1
9.9 1168170 37548 61471 32 14 16 6 16 2 14 0
10 1169082 36634 61463 25 12 16 7 22 3 15 0
10.1 1168728 36988 61462 25 13 12 9 24 0 17 0
10.2 1169468 36249 61459 24 11 13 8 26 2 15 1
10.3 1169652 36058 61475 32 8 21 11 13 3 12 0
10.4 1169946 35763 61464 18 9 24 10 25 3 11 0
10.5 1170239 35467 61470 25 8 23 11 16 3 14 0
10.6 1169970 35741 61469 24 12 20 10 21 0 13 0
10.7 1169910 35805 61468 27 12 17 9 21 1 13 0
10.8 1169836 35875 61465 20 12 23 7 24 1 11 2
10.9 1168367 37342 61469 24 10 22 10 20 1 12 1
11 1168018 37693 61472 31 12 17 9 14 0 16 1
11.1 1168630 37086 61473 33 12 16 9 17 0 12 1
11.2 1169401 36318 61461 30 11 8 9 22 2 18 0
11.3 1169958 35758 61469 31 11 14 10 19 2 13 0
11.4 1170131 35585 61470 27 14 18 8 22 0 10 1
11.5 1170241 35469 61463 24 11 16 9 20 2 17 1
11.6 1169226 36482 61471 23 13 22 10 19 0 13 0
11.7 1168887 36818 61465 24 9 18 11 17 2 18 1
11.8 1167272 38434 61472 24 10 24 11 18 1 11 1
11.9 1167203 38497 61467 22 9 22 11 15 1 18 2
12 1167171 38535 61470 24 10 23 10 17 1 14 1
12.1 1166862 38844 61459 17 12 19 8 23 0 19 2
12.2 1167692 38019 61460 22 9 16 10 24 2 16 1
12.3 1168727 36990 61469 31 10 15 10 20 1 13 0
12.4 1169365 36351 61470 31 9 15 12 21 0 12 0
12.5 1169956 35757 61471 30 8 18 12 19 1 12 0
12.6 1169363 36347 61474 29 9 22 11 16 0 13 0
12.7 1168961 36755 61466 28 10 17 8 21 1 14 1
12.8 1169471 36247 61461 24 9 16 9 27 2 13 0
12.9 1168648 37069 61467 29 11 17 7 21 0 13 2
13 1169050 36667 61461 26 11 15 6 24 0 15 3
13.1 1168994 36723 61464 26 11 17 7 23 1 14 1
13.2 1169240 36472 61470 29 9 20 9 17 1 14 1
13.3 1169007 36703 61467 27 10 19 8 16 1 18 1
13.4 1169078 36636 61461 23 11 17 7 24 0 16 2
13.5 1168659 37058 61468 29 9 21 6 18 5 12 0
13.6 1167915 37804 61465 29 13 17 3 17 3 18 0
13.7 1167356 38357 61457 19 11 20 4 23 3 19 1
13.8 1167761 37958 61464 25 12 18 6 24 1 14 0
13.9 1168351 37367 61464 25 13 18 5 23 0 15 1
14 1168876 36843 61466 29 15 16 3 18 0 18 1
14.1 1168385 37331 61464 28 13 15 5 17 1 21 0
14.2 1167827 37885 61465 22 14 22 4 18 1 19 0
14.3 1166853 38857 61458 17 11 23 4 22 3 19 1
14.4 1166978 38736 61468 28 12 19 6 16 1 18 0
14.5 1167467 38244 61459 17 12 21 6 25 0 18 1
14.6 1166912 38806 61464 31 11 14 5 17 2 19 1
14.7 1166962 38750 61459 20 8 20 8 24 3 17 0
14.8 1167503 38210 61467 25 10 22 7 20 1 14 1
14.9 1166720 38992 61458 24 10 14 7 19 1 25 0
15 1166520 39193 61466 23 9 24 7 21 2 14 0
15.1 1167557 38157 61462 24 8 19 8 22 2 17 0
15.2 1167464 38253 61472 29 8 23 9 21 1 9 0
15.3 1168260 37459 61459 25 7 16 8 27 2 14 1
15.4 1168559 37162 61466 32 9 16 6 21 1 13 2
15.5 1169356 36365 61466 28 9 18 8 25 0 12 0
15.6 1168930 36793 61452 21 5 14 9 36 2 12 1
15.7 1169065 36655 61475 35 6 21 10 19 0 9 0
15.8 1169311 36411 61468 34 6 17 8 21 1 12 1
15.9 1169074 36650 61459 28 10 15 3 23 2 19 0
16 1168968 36757 61465 29 10 18 5 25 0 13 0
16.1 1169635 36093 61466 32 7 19 5 25 3 9 0
16.2 1169796 35929 61464 27 11 19 4 27 0 11 1
16.3 1169782 35941 61463 30 7 15 8 25 1 14 0
16.4 1170370 35352 61460 26 7 17 7 29 0 12 2
16.5 1170268 35454 61462 27 8 17 7 27 0 13 1
16.6 1169205 36507 61468 31 5 19 10 15 1 19 0
16.7 1168208 37507 61466 29 10 20 4 15 1 20 1
16.8 1167507 38207 61465 26 10 21 5 17 1 20 0
16.9 1165916 39798 61464 23 9 25 4 21 0 16 2
17 1166371 39348 61461 24 10 20 4 23 1 18 0
17.1 1167597 38120 61472 36 9 19 5 11 1 18 1
17.2 1168217 37501 61460 27 8 17 5 20 3 20 0
17.3 1167576 38140 61461 21 9 22 6 25 1 16 0
17.4 1167665 38048 61461 20 7 24 7 24 2 16 0
17.5 1167867 37845 61472 27 8 28 6 16 1 13 1
17.6 1167350 38360 61465 24 9 22 7 17 0 21 0
17.7 1166926 38785 61467 27 7 24 6 15 2 18 1
17.8 1163649 42061 61453 20 8 16 6 21 1 27 1
17.9 1164453 41265 61465 28 8 21 5 22 0 13 3
18 1166188 39530 61466 31 10 17 5 17 0 19 1
18.1 1167539 38180 61468 25 12 25 3 22 0 12 1
18.2 1167242 38479 61459 26 11 14 5 24 0 20 0
18.3 1167024 38696 61455 24 8 15 5 26 2 19 1
18.4 1167770 37951 61467 26 10 22 6 25 0 11 0
18.5 1167993 37726 61456 24 6 16 7 27 0 19 1
18.6 1167926 37797 61469 33 7 20 6 21 0 12 1
18.7 1168248 37469 61472 32 6 24 7 16 1 14 0
18.8 1168412 37310 61466 28 10 23 2 21 2 13 1
18.9 1168849 36872 61464 27 11 20 3 21 1 17 0
19 1169080 36641 61465 25 10 24 3 23 2 13 0
19.1 1168726 36992 61465 25 8 23 6 23 1 14 0
19.2 1168552 37162 61465 26 7 23 6 19 1 17 1
19.3 1167758 37963 61461 27 8 17 6 24 1 17 0
19.4 1168781 36948 61461 33 8 11 6 26 1 15 0
19.5 1169333 36391 61458 29 6 14 6 26 2 16 1
19.6 1169331 36393 61457 26 8 14 6 29 0 16 1
19.7 1169328 36395 61469 36 8 17 5 18 0 14 2
19.8 1169886 35844 61462 32 8 13 6 28 1 12 0
19.9 1170544 35189 61469 41 8 11 6 22 1 11 0
20 1170752 34981 61467 40 7 12 5 23 1 11 1
20.1 1170929 34805 61464 34 9 13 5 29 0 10 0
20.2 1170770 34960 61469 33 9 19 5 26 0 8 0
20.3 1170680 35051 61468 35 9 17 4 24 1 10 0
20.4 1170527 35201 61466 35 7 17 4 21 2 14 0
20.5 1169086 36636 61469 33 10 20 3 16 0 18 0
20.6 1167991 37728 61462 26 10 19 4 21 0 20 0
20.7 1166864 38860 61454 30 8 10 3 22 2 24 1
20.8 1167147 38571 61463 27 7 20 6 21 1 18 0
20.9 1166863 38852 61466 27 6 25 5 18 2 16 1
21 1166926 38793 61466 25 9 24 5 23 0 14 0
21.1 1167562 38160 61478 38 8 24 5 13 1 11 0
21.2 1168355 37368 61463 26 9 21 4 26 0 13 1
21.3 1167812 37905 61465 27 8 21 6 20 0 18 0
21.4 1168205 37516 61465 30 7 20 5 22 0 14 2
21.5 1169010 36711 61465 31 7 18 6 20 1 17 0
21.6 1169628 36098 61453 23 9 13 5 32 1 17 0
21.7 1169456 36269 61464 32 11 14 4 21 0 18 0
21.8 1169562 36159 61459 24 9 20 3 27 1 13 3
21.9 1168881 36836 61461 21 10 22 5 25 1 16 0
22 1168108 37609 61468 30 9 20 6 17 1 17 0
22.1 1168005 37713 61465 32 7 15 8 19 1 17 1
22.2 1168926 36796 61474 37 8 19 7 17 1 10 1
22.3 1169145 36581 61458 26 9 12 8 32 0 13 0
22.4 1169960 35766 61469 36 9 13 8 22 1 11 0
22.5 1170369 35353 61460 28 7 13 9 28 1 13 1
22.6 1170322 35397 61469 33 7 17 9 21 0 11 2
22.7 1170440 35277 61464 27 5 19 10 26 1 10 2
22.8 1170321 35397 61473 34 8 18 10 18 1 11 0
22.9 1170032 35683 61467 25 7 21 11 25 1 10 0
23 1169763 35952 61468 31 9 15 10 18 0 17 0
23.1 1169462 36250 61476 33 7 23 10 15 0 10 2
23.2 1169290 36421 61466 26 8 19 10 20 0 16 1
23.3 1168802 36911 61463 26 5 19 10 22 3 14 1
