t ca2er ca2i ip3 s000 s001 s010 s011 s100 s101 s110 s111
0 1053875 151801 61468 11 4 33 14 9 0 26 2
0.1 1074710 130965 61462 10 2 28 16 11 0 30 2
0.2 1100074 105605 61471 14 4 32 15 10 0 22 2
0.3 1116693 88988 61467 15 4 28 14 10 1 25 2
0.4 1133553 72132 61475 22 3 28 16 8 1 20 1
0.5 1142257 63431 61461 15 7 21 12 14 1 28 1
0.6 1150560 55127 61470 17 7 28 12 11 1 22 1
0.7 1154559 51129 61472 17 7 30 12 13 0 18 2
0.8 1160243 45451 61474 19 7 29 13 17 0 13 1
0.9 1162516 43180 61466 19 6 22 13 18 1 20 0
1 1162872 42824 61462 14 6 21 15 25 0 18 0
1.1 1164429 41271 61463 19 7 18 13 23 0 18 1
1.2 1166247 39451 61473 25 7 24 11 14 1 15 2
1.3 1166248 39456 61464 22 7 20 9 22 2 14 3
1.4 1166784 38913 61469 20 8 25 10 17 1 16 2
1.5 1166910 38789 61464 14 9 23 12 25 0 16 0
1.6 1167381 38321 61467 17 8 25 11 24 1 13 0
1.7 1167124 38578 61472 27 11 21 7 11 1 20 1
1.8 1166110 39594 61463 21 11 16 9 20 0 22 0
1.9 1165473 40230 61469 24 12 20 7 15 0 20 1
2 1166383 39321 61470 20 11 25 8 20 1 14 0
2.1 1167527 38181 61472 30 10 17 9 16 0 16 1
2.2 1168314 37394 61475 27 10 23 9 19 0 10 1
2.3 1168170 37535 61462 22 7 17 10 22 3 17 1
2.4 1168763 36948 61464 25 10 15 8 23 1 16 1
2.5 1168666 37045 61479 32 12 22 7 14 1 11 0
2.6 1169026 36687 61476 33 10 20 7 16 2 10 1
2.7 1168503 37206 61469 26 12 18 7 19 0 16 1
2.8 1168576 37131 61475 30 9 20 10 15 1 14 0
2.9 1168582 37124 61463 21 8 20 8 22 2 17 1
3 1168890 36821 61471 24 13 22 6 21 0 13 0
3.1 1167640 38069 61464 23 12 16 7 21 0 20 0
3.2 1167759 37947 61472 26 13 21 6 14 0 19 0
3.3 1167411 38295 61468 20 12 25 5 20 1 15 1
3.4 1167382 38325 61459 22 11 17 3 19 2 22 3
3.5 1166890 38820 61464 18 15 23 2 23 1 16 1
3.6 1166362 39346 61474 26 14 25 3 13 2 16 0
3.7 1166566 39143 61472 24 16 23 3 16 0 17 0
3.8 1166668 39044 61475 33 14 19 3 11 1 17 1
3.9 1167301 38412 61478 32 10 24 6 15 3 9 0
4 1167649 38055 61464 24 10 17 7 15 2 24 0
4.1 1167151 38557 61468 25 11 21 5 17 2 17 1
4.2 1166887 38821 61457 17 12 15 7 26 0 22 0
4.3 1167335 38376 61469 26 11 19 7 21 0 14 1
4.4 1168108 37598 61463 27 8 16 6 17 1 20 4
4.5 1167590 38113 61474 25 7 25 11 18 0 12 1
4.6 1167821 37883 61464 19 9 20 10 23 0 18 0
4.7 1166584 39121 61467 25 8 22 6 16 2 18 2
4.8 1167622 38091 61461 24 11 16 4 23 1 18 2
4.9 1168777 36936 61469 24 12 23 4 23 1 10 2
5 1168418 37295 61462 21 12 17 6 26 1 16 0
5.1 1168634 37081 61467 27 12 18 4 21 2 14 1
5.2 1169465 36252 61474 30 13 19 6 21 0 10 0
5.3 1169641 36070 61475 33 11 17 8 14 0 16 0
5.4 1169474 36234 61467 24 7 20 10 23 1 13 1
5.5 1169080 36626 61466 23 7 21 9 20 3 16 0
5.6 1168463 37241 61467 22 8 21 10 21 0 16 1
5.7 1168303 37402 61469 23 9 21 10 20 0 16 0
5.8 1168693 37013 61462 22 8 16 10 22 2 19 0
5.9 1167726 37983 61482 28 10 28 10 19 0 4 0
6 1168423 37289 61471 25 11 21 8 24 0 9 1
6.1 1168970 36744 61470 32 10 14 8 19 1 14 1
6.2 1169189 36516 61458 19 9 17 7 24 1 19 3
6.3 1168803 36909 61463 25 9 15 8 24 2 15 1
6.4 1169285 36427 61471 26 11 21 7 22 1 10 1
6.5 1169808 35910 61475 34 13 16 6 19 0 10 1
6.6 1170104 35610 61464 28 9 13 8 23 2 15 1
6.7 1169941 35764 61473 29 7 20 11 15 2 15 0
6.8 1169244 36458 61470 26 8 18 12 16 0 19 0
6.9 1168628 37069 61471 21 9 25 10 15 0 18 1
7 1167764 37932 61473 19 11 29 8 15 0 15 2
7.1 1165554 40144 61468 21 12 22 7 13 1 22 1
7.2 1165803 39889 61465 11 12 30 6 17 2 19 2
7.3 1163229 42468 61470 21 14 22 7 11 1 23 0
7.4 1163107 42593 61466 23 13 17 7 13 1 24 1
7.5 1164589 41116 61469 19 15 22 7 21 0 15 0
7.6 1166712 38993 61467 20 12 19 10 23 0 15 0
7.7 1167385 38315 61462 17 11 21 7 20 2 19 2
7.8 1167698 38006 61471 24 11 21 9 18 1 14 1
7.9 1168191 37516 61472 24 15 20 7 18 0 15 0
8 1168179 37525 61472 27 12 18 9 15 1 16 1
8.1 1168417 37288 61469 27 13 15 8 15 1 19 1
8.2 1168498 37204 61470 22 10 22 10 19 2 13 1
8.3 1168750 36948 61469 19 10 24 10 20 0 13 3
8.4 1169094 36604 61473 22 10 23 12 17 0 14 1
8.5 1169331 36369 61461 20 7 17 11 21 2 19 2
8.6 1168940 36761 61470 23 6 22 13 20 2 12 1
8.7 1168956 36746 61464 19 9 21 9 24 0 13 4
8.8 1169596 36111 61466 26 7 16 11 22 2 13 2
8.9 1169677 36035 61466 23 10 18 9 26 3 10 0
9 1170045 35670 61467 28 15 12 6 22 0 15 1
9.1 1170811 34904 61476 33 12 17 8 18 1 10 0
9.2 1170796 34921 61469 29 11 16 7 23 3 10 0
