t ca2er ca2i ip3 s000 s001 s010 s011 s100 s101 s110 s111
0 1053875 151801 61468 11 6 30 19 8 1 24 2
0.1 1078737 126935 61472 10 5 33 22 7 1 22 1
0.2 1099994 105683 61467 12 8 27 18 8 0 25 3
0.3 1119115 86565 61466 10 8 28 18 12 1 22 2
0.4 1135107 70578 61460 8 8 24 18 17 2 24 0
0.5 1145127 60562 61462 10 12 23 15 16 1 24 0
0.6 1153168 52523 61467 17 12 24 12 11 0 22 3
0.7 1158785 46914 61465 21 12 20 10 14 1 19 4
0.8 1161543 44155 61466 22 12 20 10 9 4 23 1
0.9 1162146 43549 61469 20 13 24 10 10 1 20 3
1 1164193 41507 61466 17 14 21 12 17 2 18 0
1.1 1165020 40682 61473 23 12 24 12 15 2 11 2
1.2 1165556 40147 61457 16 14 15 10 22 1 20 3
1.3 1167116 38585 61474 21 13 25 13 16 1 11 1
1.4 1167561 38139 61473 21 12 24 14 15 1 14 0
1.5 1167121 38579 61465 22 12 16 13 14 1 22 1
1.6 1168149 37558 61474 29 9 21 13 15 2 10 2
1.7 1169040 36669 61465 27 10 14 12 18 2 16 2
1.8 1168791 36916 61466 29 10 11 14 15 2 19 1
1.9 1169356 36344 61472 25 9 20 16 15 0 14 2
2 1169563 36141 61473 25 11 19 16 18 0 11 1
2.1 1169674 36031 61464 21 10 14 17 23 1 15 0
2.2 1170039 35669 61464 22 13 14 13 22 0 16 1
2.3 1170242 35464 61469 24 14 18 11 16 1 16 1
2.4 1170184 35522 61463 21 12 15 13 21 1 17 1
2.5 1168799 36901 61459 15 12 18 12 21 1 20 2
2.6 1167974 37727 61473 24 12 23 12 12 2 15 1
2.7 1168014 37682 61478 25 9 26 16 9 2 14 0
2.8 1167525 38174 61472 21 12 23 14 14 1 16 0
2.9 1167013 38688 61478 25 11 26 14 13 1 10 1
3 1167918 37789 61472 26 14 20 10 16 0 12 3
3.1 1169029 36684 61464 23 16 14 9 22 1 15 1
3.2 1169418 36292 61472 31 13 14 12 15 0 14 2
3.3 1169997 35715 61466 23 13 15 13 24 1 12 0
3.4 1169987 35726 61465 27 13 12 11 19 3 16 0
3.5 1169909 35804 61472 29 18 14 9 15 0 16 0
3.6 1169342 36369 61452 14 15 13 8 29 2 18 2
3.7 1169175 36534 61469 23 14 20 10 19 2 12 1
3.8 1169266 36440 61467 24 13 17 11 16 2 17 1
3.9 1169744 35962 61464 22 11 18 11 19 3 15 2
4 1169588 36121 61464 21 14 15 12 23 0 15 1
4.1 1169838 35871 61476 31 13 18 12 13 1 12 1
4.2 1170262 35447 61477 26 14 24 11 17 0 8 1
4.3 1169558 36153 61469 30 12 16 9 16 1 13 4
4.4 1169806 35907 61463 21 14 16 10 25 1 13 1
4.5 1169893 35819 61469 25 13 18 11 21 1 11 1
4.6 1169910 35798 61462 22 12 15 11 21 1 17 2
4.7 1169419 36287 61476 26 16 23 9 12 0 14 1
4.8 1168802 36903 61464 20 14 18 10 19 0 18 2
4.9 1168168 37547 61467 31 13 13 8 15 3 17 1
5 1168674 37034 61465 22 12 18 11 19 2 17 0
5.1 1168059 37644 61467 18 12 24 11 19 1 15 1
5.2 1168460 37241 61463 16 11 22 12 21 1 16 2
5.3 1167699 38002 61470 26 9 21 12 12 2 16 3
5.4 1167862 37839 61459 19 7 17 14 20 2 20 2
5.5 1167813 37895 61475 28 11 20 14 16 0 12 0
5.6 1168714 36997 61468 31 11 12 12 16 0 17 2
5.7 1168799 36913 61465 25 9 18 11 24 1 9 4
5.8 1170063 35651 61471 31 10 14 14 20 0 11 1
5.9 1170053 35662 61467 33 12 13 7 15 2 15 4
6 1170274 35444 61469 28 15 15 9 21 1 12 0
6.1 1170414 35308 61462 28 15 11 6 23 3 14 1
6.2 1170456 35267 61460 26 14 13 5 27 3 10 3
6.3 1170663 35060 61463 26 14 14 7 26 5 9 0
6.4 1170980 34744 61467 28 18 11 8 26 0 10 0
6.5 1171060 34661 61474 35 17 12 8 17 0 11 1
6.6 1171102 34620 61473 31 18 15 7 21 0 8 1
6.7 1170668 35049 61460 25 16 9 8 23 1 18 1
6.8 1170397 35322 61464 23 15 16 8 27 1 10 1
6.9 1170619 35099 61463 21 14 16 10 30 0 9 1
7 1170634 35082 61465 23 11 17 12 28 1 8 1
7.1 1171119 34600 61476 33 12 18 11 20 1 5 1
7.2 1171056 34669 61476 39 16 11 8 17 0 9 1
7.3 1170582 35135 61462 28 14 10 8 20 2 18 1
7.4 1169862 35851 61464 24 16 14 8 20 0 18 1
7.5 1169891 35821 61476 29 13 20 12 17 0 10 0
7.6 1169478 36234 61464 23 12 17 10 24 0 12 3
7.7 1168457 37254 61454 21 9 12 10 25 3 18 3
7.8 1168493 37219 61464 24 12 14 12 22 1 16 0
7.9 1168683 37027 61470 30 12 15 11 14 2 16 1
8 1168655 37054 61468 24 10 21 11 20 3 10 2
