t ca2er ca2i ip3 s000 s001 s010 s011 s100 s101 s110 s111
0 1053875 151801 61468 10 6 30 18 8 1 25 2
0.1 1080892 124787 61470 12 8 30 16 8 0 23 3
0.2 1102882 102796 61468 12 5 28 19 9 1 24 2
0.3 1121325 84349 61466 11 4 25 22 8 0 29 1
0.4 1135987 69696 61463 15 5 22 17 10 1 27 3
0.5 1146631 59057 61464 15 7 23 15 12 2 24 2
0.6 1153048 52647 61463 13 11 22 13 17 2 22 0
0.7 1159833 45864 61476 18 12 29 13 14 1 13 0
0.8 1163130 42569 61465 17 13 20 11 17 1 19 2
0.9 1164250 41448 61465 18 13 19 11 16 0 20 3
1 1165514 40179 61480 20 11 31 14 10 1 12 1
1.1 1166425 39272 61473 18 13 27 11 14 2 13 2
1.2 1167664 38035 61469 16 13 23 13 19 1 14 1
1.3 1167104 38590 61474 20 15 23 12 10 0 18 2
1.4 1166774 38923 61474 23 13 20 14 10 2 18 0
1.5 1166693 39004 61473 26 12 17 14 8 1 21 1
1.6 1166355 39340 61471 18 13 23 13 13 1 18 1
1.7 1165577 40116 61468 11 17 25 11 15 0 21 0
1.8 1166116 39580 61484 27 15 25 13 4 2 14 0
1.9 1166863 38831 61467 13 14 24 12 17 2 16 2
2 1167214 38478 61474 18 14 24 14 12 0 16 2
2.1 1167722 37976 61474 22 15 20 13 12 1 16 1
2.2 1167830 37870 61478 23 17 23 11 12 0 12 2
2.3 1166965 38734 61460 14 16 16 10 18 3 22 1
2.4 1166522 39174 61460 14 14 17 11 17 3 22 2
2.5 1166368 39332 61479 17 19 28 11 16 0 9 0
2.6 1165956 39745 61471 16 19 24 8 16 2 14 1
2.7 1166205 39501 61478 28 19 17 10 10 1 15 0
2.8 1167869 37841 61471 26 16 14 11 18 2 12 1
2.9 1169409 36301 61465 20 14 14 13 26 2 10 1
3 1169979 35730 61467 26 12 12 13 20 3 12 2
3.1 1170405 35304 61463 20 14 12 13 25 2 13 1
3.2 1170809 34904 61474 31 15 13 11 17 2 9 2
3.3 1170995 34718 61467 23 19 12 9 22 1 13 1
3.4 1170981 34735 61468 23 20 13 8 24 1 10 1
3.5 1170879 34833 61476 29 16 16 11 16 3 9 0
3.6 1170336 35369 61470 17 16 19 14 24 1 9 0
3.7 1170169 35534 61465 18 15 17 11 20 3 14 2
3.8 1169295 36407 61470 23 17 13 13 15 0 18 1
3.9 1169862 35844 61480 26 18 19 13 15 0 9 0
4 1169615 36092 61471 24 20 16 7 14 2 15 2
