t ca2er ca2i ip3 s000 s001 s010 s011 s100 s101 s110 s111
0 1053875 151801 61468 9 8 26 25 7 1 21 3
0.1 1083530 122153 61463 10 7 21 25 12 1 22 2
0.2 1108246 97440 61469 14 7 23 25 11 1 17 2
0.3 1129545 76151 61468 15 13 23 17 11 3 17 1
0.4 1144583 61118 61457 13 13 14 17 17 4 22 0
0.5 1154583 51120 61470 21 15 19 15 10 2 17 1
0.6 1160851 44855 61465 22 11 17 15 13 4 16 2
0.7 1164438 41267 61472 25 14 16 17 9 1 18 0
0.8 1166560 39147 61470 23 15 17 15 13 0 15 2
0.9 1168140 37573 61466 23 14 14 15 18 1 14 1
1 1169469 36244 61459 18 14 13 14 23 1 15 2
1.1 1169634 36076 61473 22 16 20 15 15 0 12 0
1.2 1169564 36148 61464 22 14 15 13 16 3 16 1
1.3 1169440 36273 61465 22 15 16 12 17 2 14 2
1.4 1169532 36180 61476 26 15 21 14 13 1 9 1
1.5 1169844 35864 61464 22 11 15 16 17 1 15 3
1.6 1169855 35861 61465 21 17 15 12 21 0 12 2
1.7 1170473 35246 61466 27 16 13 10 15 4 14 1
1.8 1169429 36283 61461 17 18 15 11 19 1 18 1
1.9 1168833 36876 61472 20 16 22 14 15 1 12 0
2 1168667 37045 61463 23 16 14 10 16 0 16 5
2.1 1169333 36378 61470 20 15 22 13 19 0 8 3
2.2 1169721 35988 61473 20 15 24 14 16 1 9 1
2.3 1169216 36496 61461 17 13 17 14 22 3 13 1
2.4 1169671 36035 61475 20 13 25 17 15 1 9 0
2.5 1169019 36690 61464 22 15 13 14 14 1 20 1
2.6 1168694 37019 61464 18 17 18 11 20 1 13 2
2.7 1168944 36767 61468 22 18 17 11 14 0 16 2
2.8 1169257 36460 61463 22 15 12 14 21 0 16 0
2.9 1170168 35550 61470 25 16 17 12 18 0 11 1
3 1169754 35963 61468 22 15 19 12 19 2 11 0
3.1 1170031 35686 61474 28 14 21 11 13 3 9 1
3.2 1169973 35739 61468 24 14 20 10 13 2 14 3
3.3 1169017 36693 61460 22 13 13 12 14 2 22 2
3.4 1168850 36857 61466 25 9 15 17 13 1 18 2
3.5 1168093 37611 61469 20 10 21 18 14 1 16 0
3.6 1168870 36841 61468 24 10 18 16 16 2 13 1
3.7 1169023 36690 61471 23 15 19 14 16 0 13 0
3.8 1169291 36422 61467 26 14 15 12 14 0 16 3
3.9 1169708 36010 61463 25 14 15 9 18 2 13 4
4 1169517 36200 61467 25 14 17 11 16 3 13 1
4.1 1169382 36335 61470 24 19 19 8 14 1 14 1
4.2 1168783 36937 61469 26 20 16 7 14 1 15 1
4.3 1169570 36151 61464 22 19 15 8 19 2 15 0
4.4 1169275 36444 61467 19 21 20 7 19 1 13 0
4.5 1169210 36510 61463 18 20 18 7 21 2 14 0
4.6 1169232 36492 61462 25 20 9 8 19 1 18 0
4.7 1169726 35995 61473 26 16 22 9 16 3 8 0
4.8 1170186 35531 61469 25 13 20 11 16 2 12 1
4.9 1169740 35977 61466 21 16 20 9 17 2 15 0
5 1168818 36896 61457 20 13 15 9 16 4 22 1
5.1 1168912 36804 61464 22 13 18 11 18 2 15 1
5.2 1169341 36373 61465 24 12 17 12 17 0 15 3
5.3 1169066 36638 61467 18 8 25 16 17 1 12 3
5.4 1168076 37634 61460 20 11 13 16 19 0 20 1
5.5 1167731 37981 61469 22 11 20 16 18 1 12 0
5.6 1168170 37544 61470 24 13 19 14 16 1 13 0
5.7 1169241 36479 61459 22 14 17 6 21 2 13 5
5.8 1169741 35975 61471 24 15 21 11 16 1 11 1
5.9 1169657 36062 61466 23 16 17 10 18 2 14 0
6 1169265 36451 61473 24 17 21 11 15 0 12 0
6.1 1169753 35969 61467 27 15 15 10 18 2 12 1
6.2 1170202 35518 61470 29 14 16 11 15 3 11 1
6.3 1170479 35243 61476 32 16 19 9 13 2 7 2
6.4 1170785 34935 61464 22 15 14 13 24 0 11 1
6.5 1170797 34921 61463 27 11 12 13 19 2 13 3
6.6 1170518 35202 61462 25 11 10 16 23 3 12 0
6.7 1170749 34972 61477 31 16 16 14 16 0 7 0
6.8 1171126 34595 61465 22 17 14 12 23 1 11 0
6.9 1170755 34968 61466 32 18 8 8 14 1 16 3
7 1170287 35432 61470 26 18 16 10 16 1 12 1
7.1 1170323 35394 61471 21 17 23 10 19 2 7 1
7.2 1169600 36115 61468 21 17 20 10 17 2 12 1
7.3 1169756 35959 61467 17 19 23 8 19 2 11 1
7.4 1169191 36522 61469 21 17 21 10 16 1 12 2
7.5 1169945 35770 61463 19 16 18 10 20 2 13 2
7.6 1169150 36567 61470 24 19 19 8 15 1 12 2
7.7 1169478 36235 61473 25 15 22 11 12 3 11 1
7.8 1169850 35863 61468 25 16 16 11 12 3 16 1
7.9 1169801 35918 61464 23 18 12 11 20 1 14 1
8 1169533 36177 61461 19 15 11 16 19 0 20 0
8.1 1169667 36041 61466 21 11 18 16 17 3 12 2
8.2 1170261 35449 61473 28 11 16 18 14 1 10 2
8.3 1170337 35372 61472 25 10 17 20 17 1 9 1
8.4 1170472 35232 61462 21 9 15 17 18 1 13 6
8.5 1169960 35744 61476 25 12 21 18 10 2 11 1
8.6 1169808 35898 61474 20 18 24 12 12 1 11 2
8.7 1169748 35959 61470 16 15 24 15 20 1 7 2
8.8 1169050 36659 61466 19 18 18 11 15 2 15 2
8.9 1169357 36354 61465 19 19 15 12 17 1 16 1
9 1169844 35871 61467 17 21 18 11 21 1 11 0
9.1 1169991 35719 61461 17 16 14 14 20 2 16 1
9.2 1170163 35548 61461 17 15 17 12 20 4 13 2
9.3 1170147 35560 61468 21 15 17 15 16 0 13 3
9.4 1170053 35657 61463 21 13 17 12 19 2 10 6
9.5 1170226 35486 61470 24 14 15 17 17 2 11 0
9.6 1170460 35251 61473 27 14 16 16 13 2 11 1
9.7 1170279 35434 61467 27 10 14 16 17 4 9 3
