t ca2er ca2i ip3 s000 s001 s010 s011 s100 s101 s110 s111
0 1053875 151801 61468 10 7 29 21 8 1 23 2
0.1 1079137 126534 61464 5 7 29 22 8 0 29 1
0.2 1101354 104316 61463 8 5 26 23 6 0 31 2
0.3 1116465 89212 61469 10 6 30 22 9 1 22 1
0.4 1134767 70915 61472 15 4 29 23 11 1 16 2
0.5 1146452 59239 61466 15 7 24 19 16 1 17 2
0.6 1153892 51798 61469 19 5 26 18 11 3 16 3
0.7 1158712 46983 61457 15 8 15 18 18 1 25 1
0.8 1162992 42712 61464 17 11 20 15 22 1 14 1
0.9 1164299 41404 61467 20 15 20 11 14 1 19 1
1 1164850 40856 61468 15 17 24 11 21 0 13 0
1.1 1166303 39402 61470 21 13 25 10 14 3 14 1
1.2 1167396 38314 61471 22 14 28 6 17 3 7 4
1.3 1168280 37430 61469 23 11 18 16 22 0 11 0
1.4 1169402 36314 61468 32 9 11 15 18 3 13 0
1.5 1169818 35893 61467 28 10 15 13 18 1 13 3
1.6 1169974 35740 61468 26 10 16 15 22 2 10 0
1.7 1169783 35925 61462 27 12 11 11 13 2 23 2
1.8 1169678 36033 61468 24 11 21 11 19 3 10 2
1.9 1169247 36466 61467 26 13 15 12 18 1 16 0
2 1169041 36674 61471 26 18 21 5 15 1 13 2
2.1 1168540 37170 61463 19 14 21 8 20 2 15 2
2.2 1167953 37762 61469 19 19 24 6 21 1 11 0
2.3 1167891 37821 61474 23 14 26 10 18 2 8 0
2.4 1168364 37354 61466 23 14 18 10 24 2 10 0
2.5 1169217 36501 61464 23 16 15 9 23 1 14 0
2.6 1169642 36069 61469 24 12 20 12 19 1 12 1
2.7 1169452 36260 61466 28 11 16 10 16 2 15 3
2.8 1169118 36599 61472 29 11 17 14 21 1 8 0
2.9 1169108 36606 61464 27 11 12 13 21 0 15 2
3 1169313 36404 61468 27 12 18 10 21 2 9 2
3.1 1169288 36425 61471 24 16 20 10 19 0 11 1
3.2 1169073 36640 61469 25 14 18 11 18 2 13 0
3.3 1169422 36287 61464 18 14 21 10 20 3 15 0
3.4 1168767 36946 61469 24 15 22 7 16 5 11 1
3.5 1168939 36774 61459 17 18 17 6 22 3 17 1
3.6 1168945 36767 61472 26 19 18 8 13 1 16 0
3.7 1168543 37171 61471 21 20 24 5 18 2 10 1
3.8 1168487 37224 61473 23 17 23 9 16 2 11 0
3.9 1168218 37489 61463 15 16 21 10 22 1 15 1
4 1168726 36980 61471 22 16 23 9 14 1 14 2
4.1 1168324 37377 61462 21 10 17 13 15 2 20 3
4.2 1167643 38066 61467 25 15 17 9 15 1 16 3
4.3 1168071 37633 61465 18 12 20 14 20 1 15 1
4.4 1168646 37061 61467 26 11 15 14 16 1 16 2
4.5 1169400 36312 61477 27 13 22 14 18 1 6 0
4.6 1169727 35982 61472 28 13 17 13 13 1 16 0
4.7 1169000 36709 61467 25 14 16 11 16 0 17 2
4.8 1169141 36572 61466 23 16 15 11 20 1 15 0
4.9 1169240 36477 61467 27 18 12 9 18 1 16 0
5 1169844 35871 61460 22 14 13 10 24 2 14 2
5.1 1170174 35541 61462 25 11 15 10 22 4 11 3
5.2 1169890 35825 61471 24 18 18 10 20 0 11 0
5.3 1170363 35353 61464 25 13 17 8 18 7 13 0
5.4 1169350 36359 61461 17 15 18 10 22 2 16 1
5.5 1168708 37001 61470 22 16 22 9 18 0 11 3
5.6 1169287 36423 61473 27 15 19 11 15 0 12 2
5.7 1169876 35839 61471 32 14 14 10 15 1 12 3
5.8 1170453 35259 61467 27 12 14 13 18 2 14 1
5.9 1170302 35406 61467 24 12 15 15 19 0 15 1
6 1170284 35423 61469 25 11 19 13 17 1 12 3
6.1 1169071 36630 61469 24 8 17 19 15 0 18 0
6.2 1168206 37500 61461 21 10 14 15 19 2 20 0
6.3 1167915 37793 61469 21 9 22 16 22 2 9 0
6.4 1168211 37498 61466 26 11 16 12 16 1 17 2
6.5 1168697 37019 61465 29 11 12 12 19 2 15 1
6.6 1168934 36779 61473 23 12 26 11 20 2 7 0
6.7 1169330 36379 61473 25 13 24 10 13 1 15 0
6.8 1168009 37699 61466 21 12 21 11 18 0 17 1
6.9 1168049 37659 61476 25 11 28 11 14 1 10 1
7 1167574 38132 61465 22 11 19 12 16 0 20 1
7.1 1166922 38789 61463 22 12 22 6 17 3 16 3
7.2 1166997 38717 61463 19 12 23 8 23 3 12 1
7.3 1168287 37424 61468 26 10 19 12 17 1 15 1
7.4 1168885 36825 61468 25 10 22 10 17 1 13 3
7.5 1169204 36508 61469 24 9 23 12 20 2 10 1
