t ca2er ca2i ip3 s000 s001 s010 s011 s100 s101 s110 s111
0 1053875 151801 61468 10 5 33 14 8 1 26 2
0.1 1075063 130610 61464 10 6 28 14 5 0 34 2
0.2 1092366 113306 61466 6 4 34 16 9 2 27 1
0.3 1112484 93190 61474 9 7 39 13 6 1 22 2
0.4 1125392 80290 61470 11 11 31 11 8 1 26 0
0.5 1132134 73551 61462 11 10 25 10 12 1 28 2
0.6 1143054 62638 61476 19 9 32 10 11 2 14 2
0.7 1151836 53853 61475 20 11 25 13 8 0 22 0
0.8 1157198 48497 61463 13 14 20 10 18 0 24 0
0.9 1161169 44529 61473 20 14 24 9 14 0 17 1
1 1163104 42594 61474 17 14 27 10 17 0 14 0
1.1 1165133 40562 61469 14 14 25 10 18 0 17 1
1.2 1164526 41166 61469 15 11 23 14 17 0 19 0
1.3 1163753 41940 61475 22 11 25 11 10 1 17 2
1.4 1165537 40160 61470 17 12 24 11 19 0 14 2
1.5 1166671 39025 61469 18 10 23 12 17 2 16 1
1.6 1165941 39755 61471 22 12 20 11 12 1 20 1
1.7 1167034 38667 61467 18 14 20 9 19 1 17 1
1.8 1165993 39704 61474 19 13 25 11 16 0 14 1
1.9 1165769 39923 61479 22 14 28 9 7 0 17 2
2 1165281 40410 61478 22 11 26 13 9 0 17 1
2.1 1165748 39944 61471 16 10 28 11 13 4 17 0
2.2 1166548 39150 61483 21 18 29 9 12 0 10 0
2.3 1167162 38537 61467 18 12 23 8 15 7 16 0
2.4 1168127 37578 61475 25 13 21 10 17 4 8 1
2.5 1169256 36450 61483 31 16 21 9 11 3 7 1
2.6 1170052 35651 61477 21 17 23 10 18 2 8 0
2.7 1169605 36093 61475 25 17 16 11 10 1 19 0
2.8 1169358 36341 61468 18 15 17 12 19 2 16 0
2.9 1168719 36979 61474 23 11 23 11 14 5 10 2
3 1169020 36684 61474 22 19 18 9 18 0 12 1
3.1 1169568 36139 61471 26 17 14 8 18 0 13 3
3.2 1170024 35678 61476 27 10 17 16 17 2 10 0
3.3 1170239 35463 61470 29 9 11 15 16 2 15 2
3.4 1170337 35366 61468 27 11 12 12 18 1 14 4
3.5 1170427 35275 61465 23 10 11 15 22 1 15 2
3.6 1170674 35028 61470 25 9 15 15 22 0 9 4
3.7 1170509 35194 61474 30 10 14 14 15 1 13 2
3.8 1170831 34877 61472 28 10 13 15 21 2 10 0
3.9 1170636 35071 61472 28 11 14 13 18 3 12 0
4 1171010 34694 61470 23 14 16 11 19 0 15 1
4.1 1170126 35576 61473 21 10 24 12 19 3 10 0
4.2 1169721 35986 61476 27 13 22 8 17 1 8 3
4.3 1169716 35993 61469 28 12 15 8 16 4 15 1
4.4 1169780 35924 61468 20 15 18 9 20 0 16 1
4.5 1169309 36397 61466 21 16 18 5 18 2 17 2
