t ca2er ca2i ip3 s000 s001 s010 s011 s100 s101 s110 s111
0 1053875 151801 61468 10 6 32 17 8 0 26 2
0.1 1075014 130662 61471 8 10 34 16 7 0 26 0
0.2 1098267 107407 61468 11 7 33 14 3 3 27 3
0.3 1117169 88510 61462 9 9 23 18 12 1 28 1
0.4 1131978 73703 61473 14 11 32 13 6 0 22 3
0.5 1143139 62544 61470 14 6 30 17 11 2 19 2
0.6 1150534 55152 61465 15 8 24 15 11 1 25 2
0.7 1155993 49700 61467 21 7 22 14 11 3 21 2
0.8 1158753 46943 61458 14 11 18 12 17 3 26 0
0.9 1160271 45424 61464 16 11 23 11 15 2 21 2
1 1162673 43030 61467 20 13 20 11 17 2 18 0
1.1 1165155 40550 61478 27 14 23 11 12 1 13 0
1.2 1166343 39357 61470 20 13 22 12 16 0 17 1
1.3 1167144 38559 61477 30 14 19 11 8 0 18 1
1.4 1167721 37981 61469 21 12 20 13 17 1 17 0
1.5 1167783 37920 61465 21 10 16 15 21 0 17 1
1.6 1167502 38193 61470 20 9 22 16 15 0 18 1
1.7 1167573 38128 61471 27 12 16 13 11 0 21 1
1.8 1167911 37795 61482 31 13 24 11 11 1 8 2
1.9 1168799 36907 61470 24 13 16 14 19 1 14 0
2 1169021 36691 61465 26 13 14 9 21 2 13 3
2.1 1169696 36016 61470 29 12 18 8 17 4 10 3
2.2 1169481 36227 61468 23 13 17 12 20 1 15 0
2.3 1169414 36299 61467 27 13 12 12 21 1 15 0
2.4 1169381 36327 61471 25 13 19 11 17 2 14 0
2.5 1169147 36561 61464 24 12 14 11 19 2 18 1
2.6 1169017 36686 61466 21 13 18 11 17 1 19 1
2.7 1168671 37031 61465 21 12 17 12 18 1 18 2
2.8 1168487 37220 61473 28 13 17 12 14 2 15 0
2.9 1168388 37317 61468 23 12 19 11 17 3 15 1
3 1168235 37469 61473 24 14 20 12 15 2 14 0
3.1 1168215 37493 61476 31 12 18 12 12 4 12 0
3.2 1168986 36724 61464 21 15 15 10 22 3 15 0
3.3 1169778 35933 61472 28 13 19 9 18 2 9 3
3.4 1170283 35431 61476 32 16 15 10 15 1 12 0
3.5 1170774 34944 61469 27 14 17 8 22 5 8 0
3.6 1170424 35289 61472 26 19 17 7 18 0 13 1
3.7 1170279 35434 61470 24 13 21 9 21 5 8 0
3.8 1170642 35075 61471 27 19 17 5 18 2 13 0
3.9 1170056 35658 61469 25 20 16 5 17 1 17 0
4 1168515 37196 61460 20 19 10 8 22 0 22 0
4.1 1168496 37214 61464 20 16 17 8 22 2 15 1
4.2 1168667 37043 61470 28 16 15 8 14 3 16 1
4.3 1169216 36500 61462 23 18 9 9 25 1 16 0
4.4 1169522 36189 61471 29 16 14 9 16 1 14 2
4.5 1169841 35870 61466 22 14 17 10 24 2 10 2
4.6 1169816 35893 61474 23 13 22 13 22 2 6 0
4.7 1170448 35265 61473 25 17 20 8 21 1 7 2
4.8 1169584 36124 61470 21 16 19 11 21 1 12 0
4.9 1169636 36067 61470 21 14 22 10 16 3 14 1
5 1169590 36121 61474 27 14 18 12 19 1 10 0
5.1 1169993 35717 61461 18 11 15 14 29 1 13 0
5.2 1169931 35778 61471 30 10 15 13 16 2 14 1
5.3 1169832 35873 61465 21 9 19 13 22 2 13 2
5.4 1170136 35573 61463 23 10 16 11 22 2 15 2
