t ca2er ca2i ip3 s000 s001 s010 s011 s100 s101 s110 s111
0 1053875 151801 61468 11 5 32 16 9 1 25 2
0.1 1080795 124883 61470 12 6 34 14 9 1 22 3
0.2 1102641 103039 61469 13 7 31 14 9 0 25 2
0.3 1121029 84648 61470 14 5 30 17 7 0 27 1
0.4 1135211 70470 61466 15 6 25 16 8 1 30 0
0.5 1143139 62545 61471 13 9 34 11 11 1 19 3
0.6 1152282 53409 61477 15 13 35 10 12 1 15 0
0.7 1156655 49043 61467 18 12 23 10 16 2 20 0
0.8 1162028 43674 61462 17 12 19 10 22 1 19 1
0.9 1163999 41702 61465 18 11 21 11 21 1 17 1
1 1165064 40635 61460 18 12 17 9 19 0 23 3
1.1 1165144 40557 61464 20 12 18 10 19 2 18 2
1.2 1165282 40418 61463 15 13 21 10 22 2 17 1
1.3 1165426 40273 61476 23 15 24 10 13 0 15 1
1.4 1165866 39827 61471 14 15 31 7 13 3 17 1
1.5 1166717 38976 61475 20 15 27 9 11 0 16 3
1.6 1167153 38542 61472 17 13 26 12 17 1 14 1
1.7 1165542 40153 61460 18 12 18 8 14 3 25 3
1.8 1165102 40592 61465 20 11 20 10 13 2 22 3
1.9 1165235 40462 61466 20 12 19 11 15 2 21 1
2 1165726 39970 61461 17 13 17 10 17 1 24 2
2.1 1164933 40760 61465 15 10 22 14 18 2 20 0
2.2 1164282 41416 61469 20 12 24 9 14 4 17 1
2.3 1165504 40196 61474 24 13 25 8 12 2 15 2
2.4 1165882 39816 61467 19 11 23 10 18 1 16 3
2.5 1166394 39304 61466 17 10 22 13 21 1 16 1
2.6 1167836 37863 61470 20 11 21 14 19 0 16 0
2.7 1167788 37909 61463 20 10 16 13 18 0 22 2
2.8 1167142 38557 61466 22 10 18 12 17 1 19 2
2.9 1167843 37859 61470 20 14 22 10 18 1 16 0
3 1166785 38915 61467 23 13 20 7 12 3 21 2
3.1 1166594 39113 61473 23 18 23 5 16 1 14 1
3.2 1167308 38401 61474 25 16 24 5 16 3 11 1
3.3 1167480 38225 61465 19 15 21 6 19 3 17 1
3.4 1167606 38098 61466 21 13 19 9 19 2 17 1
3.5 1168276 37431 61465 18 13 20 10 25 1 14 0
3.6 1167893 37818 61462 20 14 18 6 25 2 14 2
3.7 1168217 37492 61470 23 14 19 10 22 0 13 0
