t ca2er ca2i ip3 s000 s001 s010 s011 s100 s101 s110 s111
23.7 1169468 36234 61474 32 8 16 13 15 0 14 2
23.8 1169559 36141 61467 21 7 22 12 23 1 12 2
23.9 1170030 35672 61474 29 7 20 13 18 0 11 2
24 1169941 35761 61468 23 9 19 12 22 0 14 1
24.1 1169249 36448 61470 27 6 18 14 16 0 17 2
24.2 1168490 37210 61469 25 7 19 13 19 1 15 1
24.3 1167951 37751 61464 23 9 17 10 21 1 17 2
24.4 1168449 37254 61473 27 11 21 9 16 1 14 1
24.5 1168123 37579 61479 24 12 29 9 18 0 7 1
24.6 1166940 38756 61465 22 8 19 11 15 3 22 0
24.7 1167270 38435 61468 23 14 19 7 20 1 15 1
24.8 1167721 37989 61465 26 15 13 6 21 1 17 1
24.9 1168537 37174 61467 21 15 20 6 26 3 9 0
25 1169235 36475 61467 24 15 17 6 23 1 13 1
25.1 1169171 36532 61464 24 11 15 9 20 1 18 2
25.2 1168856 36845 61473 23 13 25 7 17 1 12 2
25.3 1168082 37618 61466 22 10 21 8 18 3 16 2
25.4 1167772 37933 61468 26 13 16 8 18 1 17 1
25.5 1167704 37996 61471 23 13 21 9 16 1 17 0
25.6 1167579 38125 61466 25 13 15 8 18 3 17 1
25.7 1168216 37490 61473 26 14 19 9 20 1 10 1
25.8 1168941 36762 61464 24 10 13 12 21 2 18 0
25.9 1168918 36788 61476 30 16 19 6 14 0 13 2
26 1169306 36399 61465 15 16 21 8 28 0 12 0
26.1 1169235 36471 61475 27 14 22 7 17 2 10 1
26.2 1169368 36338 61472 26 12 21 8 19 3 10 1
26.3 1169225 36479 61469 25 15 15 9 18 0 18 0
26.4 1169946 35766 61470 26 17 17 5 22 1 11 1
26.5 1170593 35124 61477 32 17 18 5 20 2 6 0
26.6 1170630 35087 61463 20 18 16 4 31 2 9 0
26.7 1170687 35029 61460 23 14 11 7 31 1 12 1
26.8 1170888 34827 61472 30 17 15 5 21 0 11 1
26.9 1170582 35133 61463 25 17 10 6 26 0 16 0
27 1170508 35213 61468 32 14 11 6 25 3 9 0
27.1 1171004 34713 61470 30 15 14 6 23 2 10 0
27.2 1170340 35368 61474 29 13 18 9 18 1 12 0
27.3 1170171 35537 61468 22 11 22 8 24 3 10 0
27.4 1169027 36681 61472 30 13 16 8 16 1 16 0
27.5 1168019 37686 61464 23 15 15 6 18 1 22 0
27.6 1168369 37335 61472 21 16 27 3 18 1 12 2
27.7 1166923 38778 61468 21 12 23 7 18 2 16 1
27.8 1167303 38399 61468 25 11 18 9 17 1 18 1
27.9 1168267 37439 61476 22 15 29 5 20 1 7 1
28 1167816 37889 61469 23 15 21 5 17 2 17 0
28.1 1166846 38854 61460 21 10 18 6 16 5 23 1
28.2 1165817 39888 61466 22 14 18 7 20 1 18 0
28.3 1166247 39455 61468 22 15 19 7 17 1 19 0
28.4 1166784 38919 61474 25 12 24 8 16 3 12 0
28.5 1167699 38002 61478 23 14 27 9 17 0 10 0
28.6 1167588 38117 61468 23 16 16 8 20 0 17 0
28.7 1168292 37406 61466 18 11 23 9 20 3 15 1
28.8 1167423 38279 61465 26 14 15 5 15 1 20 4
28.9 1167918 37791 61477 33 14 15 10 16 1 11 0
29 1169102 36604 61474 29 15 16 9 17 0 13 1
29.1 1169610 36094 61466 26 12 13 10 20 1 16 2
29.2 1169709 35999 61468 24 12 16 11 25 2 10 0
29.3 1170026 35679 61470 26 14 16 9 18 2 15 0
29.4 1169819 35882 61468 22 15 18 8 19 0 16 2
29.5 1169233 36467 61470 23 12 20 10 18 2 14 1
29.6 1168936 36762 61479 25 12 26 11 15 0 10 1
29.7 1169096 36609 61468 22 13 19 9 24 1 10 2
29.8 1169326 36384 61471 32 14 11 9 18 1 14 1
29.9 1170076 35633 61465 23 12 15 10 26 3 11 0
30 1170243 35466 61468 29 13 11 10 21 1 14 1
30.1 1170324 35380 61472 25 13 19 10 20 1 11 1
30.2 1169677 36025 61464 23 12 16 8 21 1 15 4
30.3 1167317 38385 61462 20 16 15 6 19 1 22 1
30.4 1166523 39177 61477 28 12 22 10 12 2 14 0
30.5 1167472 38226 61470 23 11 21 10 17 1 15 2
30.6 1167203 38496 61468 24 11 16 12 17 1 19 0
30.7 1168227 37476 61472 28 8 19 12 18 3 11 1
30.8 1169202 36506 61470 29 10 16 10 20 3 11 1
30.9 1169665 36046 61473 28 16 17 7 20 1 11 0
31 1170215 35495 61473 26 16 19 7 21 1 10 0
31.1 1170115 35589 61476 29 14 18 10 15 0 14 0
31.2 1170503 35204 61471 28 12 16 10 21 0 11 2
31.3 1170831 34882 61467 28 14 12 8 24 1 12 1
31.4 1170404 35307 61466 28 13 12 8 22 2 14 1
31.5 1170242 35469 61470 29 14 15 7 20 2 12 1
31.6 1170625 35087 61476 34 14 14 9 17 1 11 0
31.7 1170879 34837 61467 31 12 10 9 24 3 11 0
31.8 1171187 34529 61468 31 16 10 6 23 0 12 2
31.9 1171380 34334 61478 34 14 16 9 19 1 7 0
32 1170964 34749 61464 23 14 15 7 29 1 9 2
32.1 1171232 34483 61472 34 17 10 6 18 0 14 1
32.2 1171224 34490 61468 26 17 14 6 25 0 11 1
32.3 1171020 34690 61475 34 13 15 8 16 1 11 2
32.4 1170407 35301 61466 25 11 14 11 25 1 12 1
32.5 1170204 35500 61468 23 11 20 9 22 2 11 2
32.6 1169732 35974 61470 24 13 19 9 22 1 11 1
32.7 1169996 35708 61464 19 10 20 10 26 4 10 1
32.8 1169859 35846 61465 26 13 12 9 19 2 18 1
32.9 1169615 36083 61464 18 12 22 7 19 3 17 2
33 1169408 36297 61467 27 10 18 7 18 3 14 3
33.1 1168899 36806 61466 22 12 16 11 24 0 15 0
33.2 1169463 36247 61466 26 14 16 5 22 1 13 3
33.3 1170210 35501 61463 23 14 15 6 25 2 14 1
33.4 1170093 35620 61472 28 14 18 7 22 1 10 0
33.5 1170451 35263 61467 30 12 13 7 22 2 13 1
33.6 1170534 35174 61478 36 14 17 6 11 0 13 3
33.7 1170180 35528 61467 26 12 17 7 21 2 13 2
33.8 1170222 35487 61465 22 12 21 5 24 4 10 2
33.9 1169570 36136 61461 21 16 14 5 21 1 21 1
34 1168613 37092 61465 25 13 15 7 19 3 16 2
34.1 1169034 36674 61470 29 16 13 7 16 2 17 0
34.2 1169221 36487 61471 33 15 11 7 13 2 18 1
34.3 1169768 35939 61470 31 11 13 10 17 3 14 1
34.4 1169510 36198 61471 23 17 19 7 23 0 10 1
34.5 1169657 36046 61471 26 15 17 8 16 1 16 1
34.6 1169826 35884 61475 30 12 19 9 19 3 8 0
34.7 1170005 35705 61460 23 16 9 7 24 1 20 0
34.8 1169999 35710 61471 29 15 15 7 17 2 15 0
34.9 1170237 35473 61469 24 14 19 7 24 2 9 1
35 1170278 35437 61461 26 15 8 7 27 1 15 1
35.1 1170306 35407 61467 28 13 14 7 22 4 12 0
35.2 1170056 35654 61464 23 13 14 9 26 2 13 0
35.3 1170242 35470 61470 30 14 14 7 21 2 10 2
35.4 1170737 34975 61472 33 16 10 8 19 0 12 2
35.5 1170569 35139 61467 22 17 15 8 25 0 12 1
35.6 1170860 34848 61468 21 14 19 9 28 1 6 2
35.7 1171047 34660 61469 31 14 10 9 17 1 16 2
35.8 1170608 35097 61470 25 12 18 10 22 2 9 2
35.9 1170890 34817 61473 26 14 19 9 21 2 8 1
36 1170517 35191 61459 19 17 14 4 27 0 15 4
36.1 1169568 36141 61463 20 19 16 3 22 3 17 0
36.2 1169104 36601 61468 21 17 19 6 20 2 15 0
36.3 1169250 36453 61479 29 18 20 7 11 1 14 0
36.4 1169679 36028 61478 27 18 22 6 17 0 9 1
36.5 1170097 35608 61472 24 14 21 8 20 2 10 1
36.6 1169628 36077 61463 19 15 14 10 26 0 16 0
36.7 1170051 35655 61467 26 11 14 11 22 3 12 1
36.8 1170231 35473 61469 23 18 14 9 20 0 16 0
36.9 1169805 35900 61476 28 15 18 10 17 2 10 0
37 1169209 36496 61459 19 18 8 9 25 0 21 0
37.1 1169779 35928 61466 24 16 13 8 23 1 13 2
37.2 1169452 36256 61476 32 16 14 9 16 1 11 1
37.3 1169790 35909 61467 21 13 15 13 22 0 15 1
37.4 1169666 36025 61474 24 10 19 16 13 1 17 0
37.5 1169715 35980 61474 22 13 23 11 15 2 13 1
37.6 1169074 36620 61473 19 14 25 10 17 3 10 2
37.7 1167954 37738 61460 16 15 14 10 19 0 23 3
37.8 1167787 37911 61468 22 12 18 11 18 3 15 1
37.9 1168476 37220 61474 28 11 16 14 13 1 16 1
38 1168977 36714 61468 17 12 21 13 17 2 18 0
38.1 1165996 39692 61466 14 15 22 10 15 2 21 1
38.2 1166305 39386 61473 19 17 23 9 13 0 17 2
38.3 1166374 39320 61474 22 18 21 8 13 0 15 3
38.4 1167131 38567 61468 19 17 16 11 21 0 15 1
38.5 1168218 37478 61467 22 14 14 12 18 2 16 2
38.6 1168718 36978 61471 23 14 17 12 16 3 14 1
38.7 1169488 36212 61462 22 12 12 11 21 4 16 2
38.8 1169234 36465 61471 22 17 16 11 18 1 15 0
38.9 1169372 36325 61460 15 14 17 9 24 3 15 3
39 1169640 36058 61459 18 13 14 9 24 2 15 5
39.1 1169707 35986 61469 18 13 20 13 19 2 14 1
39.2 1169628 36063 61471 18 15 21 12 17 0 15 2
39.3 1169072 36624 61477 24 16 21 11 14 1 12 1
39.4 1168341 37349 61466 18 12 21 10 16 3 16 4
39.5 1168447 37245 61467 19 14 16 13 16 2 20 0
39.6 1168622 37067 61467 18 12 20 12 16 2 17 3
39.7 1168259 37436 61467 23 16 14 9 14 1 20 3
39.8 1167625 38070 61474 25 16 14 14 14 0 17 0
39.9 1168652 37045 61468 20 14 18 11 20 3 12 2
40 1169050 36646 61477 28 16 18 10 9 3 15 1
40.1 1169343 36350 61474 21 16 22 10 14 2 13 2
40.2 1169019 36676 61473 17 17 22 12 20 1 11 0
40.3 1169139 36562 61473 24 18 17 9 16 3 13 0
40.4 1169655 36044 61481 30 16 19 11 11 2 10 1
40.5 1169723 35976 61472 18 18 19 12 23 0 10 0
40.6 1170019 35678 61475 25 15 18 12 15 2 12 1
40.7 1170332 35365 61475 23 16 19 12 18 0 10 2
40.8 1170154 35542 61481 32 11 15 18 12 1 11 0
40.9 1170134 35561 61468 23 9 15 16 20 3 12 2
41 1170441 35257 61475 25 10 18 17 20 3 7 0
41.1 1170760 34936 61470 25 11 12 17 20 0 13 2
41.2 1170830 34873 61465 27 10 10 13 22 3 12 3
41.3 1171045 34660 61469 21 16 14 13 27 0 9 0
41.4 1170883 34821 61473 24 17 17 10 21 1 9 1
41.5 1170607 35098 61470 26 18 13 8 19 2 12 2
41.6 1170878 34828 61470 24 19 14 8 21 2 11 1
41.7 1170548 35154 61467 20 19 16 7 21 2 13 2
41.8 1169796 35901 61476 24 17 20 10 13 3 13 0
41.9 1169083 36611 61479 24 18 20 12 12 0 14 0
42 1169128 36568 61468 19 17 16 11 18 1 18 0
42.1 1168787 36911 61469 19 16 20 9 19 3 13 1
42.2 1168732 36963 61475 17 17 25 11 19 1 10 0
42.3 1168015 37679 61474 25 15 20 9 10 3 16 2
42.4 1168090 37601 61472 19 14 23 11 14 3 15 1
42.5 1166718 38973 61470 20 15 21 9 11 4 19 1
42.6 1166486 39205 61469 19 16 18 11 14 1 20 1
42.7 1165751 39937 61466 13 17 20 11 16 1 22 0
42.8 1164625 41064 61471 18 14 20 14 15 1 18 0
42.9 1166795 38894 61470 20 11 21 13 16 1 14 4
43 1166941 38745 61473 23 11 18 16 11 0 19 2
43.1 1166749 38943 61472 23 11 21 12 12 3 17 1
43.2 1167435 38261 61471 23 15 17 11 14 2 18 0
43.3 1167595 38098 61474 21 14 24 10 14 2 13 2
43.4 1167912 37781 61465 17 13 17 13 20 1 18 1
43.5 1167799 37904 61470 28 14 12 11 17 1 16 1
43.6 1168673 37028 61471 22 15 19 10 20 1 12 1
43.7 1168221 37474 61467 25 14 13 10 11 2 24 1
43.8 1168433 37261 61475 22 13 22 13 16 0 13 1
43.9 1167969 37726 61467 21 9 17 15 19 3 16 0
44 1167578 38121 61472 26 14 15 12 16 1 15 1
44.1 1168564 37129 61470 19 13 20 13 18 1 15 1
44.2 1168228 37468 61476 24 13 20 14 17 0 11 1
44.3 1168115 37587 61467 28 14 8 12 17 1 19 1
44.4 1168467 37232 61462 19 16 10 12 22 0 21 0
44.5 1168622 37075 61464 15 17 16 11 23 0 18 0
44.6 1167926 37771 61472 23 16 17 11 16 0 16 1
44.7 1168073 37625 61466 25 16 10 10 15 0 22 2
44.8 1167361 38330 61475 20 14 23 13 15 0 14 1
44.9 1167189 38504 61469 21 13 19 11 15 2 17 2
45 1167094 38599 61479 18 17 29 10 15 2 9 0
45.1 1167433 38256 61478 20 16 24 13 12 0 15 0
45.2 1167068 38620 61472 21 11 23 12 11 4 16 2
45.3 1166835 38856 61471 22 10 21 13 14 4 14 2
45.4 1167337 38359 61472 22 15 18 12 17 0 15 1
45.5 1167766 37927 61473 22 13 19 14 15 1 16 0
45.6 1167866 37831 61475 27 15 17 11 12 1 16 1
45.7 1169029 36666 61469 18 14 19 13 20 1 15 0
45.8 1168809 36883 61470 22 11 19 13 15 2 16 2
45.9 1168363 37332 61467 19 12 22 9 18 2 15 3
46 1168224 37472 61466 15 11 22 13 25 0 13 1
46.1 1168582 37115 61471 25 10 19 12 15 2 16 1
46.2 1169130 36564 61474 22 10 24 13 16 1 13 1
46.3 1168875 36820 61471 21 11 23 11 16 2 15 1
46.4 1168359 37340 61470 20 15 21 9 18 1 16 0
46.5 1168952 36752 61474 28 15 19 7 14 2 14 1
46.6 1168088 37611 61471 27 15 16 8 11 1 21 1
