t ca2er ca2i ip3 s000 s001 s010 s011 s100 s101 s110 s111
0 1053875 151801 61468 12 5 34 14 9 0 25 2
0.1 1079536 126141 61469 14 4 32 16 9 0 25 1
0.2 1099533 106144 61456 7 6 28 12 14 0 31 3
0.3 1116443 89239 61468 17 6 28 14 9 0 26 1
0.4 1129780 75908 61465 14 7 28 13 17 0 21 1
0.5 1142504 63184 61466 17 9 27 10 13 0 22 3
0.6 1150449 55247 61469 22 10 24 10 14 1 19 1
0.7 1157118 48583 61461 23 8 16 11 21 0 19 3
0.8 1162555 43149 61468 25 11 21 8 19 0 14 3
0.9 1164239 41457 61465 21 7 20 14 19 0 19 1
1 1164054 41647 61469 30 6 16 14 15 1 18 1
1.1 1164903 40796 61466 27 5 19 12 14 4 19 1
1.2 1165456 40240 61471 24 8 23 13 15 0 17 1
1.3 1166405 39298 61475 31 9 23 9 11 3 14 1
1.4 1167033 38671 61473 28 12 20 10 15 0 16 0
1.5 1167869 37837 61466 26 9 17 11 21 1 15 1
1.6 1167438 38266 61468 30 11 15 9 14 0 20 2
1.7 1167546 38156 61460 23 8 15 11 21 1 20 2
1.8 1167620 38085 61476 31 9 23 10 15 1 10 2
1.9 1167051 38646 61462 22 8 19 10 17 1 21 3
2 1166818 38882 61467 25 9 19 11 15 2 20 0
2.1 1166404 39299 61466 20 11 22 10 23 0 14 1
2.2 1167729 37978 61475 32 9 20 11 16 1 11 1
2.3 1168697 37010 61463 21 13 19 7 23 1 16 1
2.4 1168280 37430 61458 23 14 12 6 22 2 22 0
2.5 1168880 36827 61471 24 13 24 7 20 1 11 1
2.6 1169120 36591 61467 28 11 16 9 22 1 13 1
2.7 1169016 36692 61469 25 11 21 9 22 1 11 1
2.8 1168064 37642 61475 30 13 20 9 14 0 15 0
2.9 1168906 36805 61470 27 12 19 9 22 1 11 0
3 1169845 35866 61471 31 10 17 10 20 1 11 1
3.1 1169999 35712 61465 27 12 15 8 22 1 15 1
3.2 1169244 36465 61465 24 14 18 6 22 0 15 2
3.3 1168812 36901 61467 30 13 14 7 19 2 16 0
3.4 1168796 36918 61467 29 16 14 5 19 1 17 0
3.5 1169367 36340 61469 26 14 19 7 18 0 16 1
3.6 1169317 36393 61465 24 10 20 8 24 3 11 1
3.7 1169608 36105 61464 30 11 12 8 22 1 15 2
3.8 1170120 35591 61473 32 11 19 8 18 1 10 2
3.9 1170620 35094 61465 26 13 16 7 26 1 10 2
4 1170420 35288 61469 27 11 16 12 22 0 13 0
4.1 1170393 35312 61467 23 12 21 8 22 0 12 3
4.2 1169771 35934 61461 18 13 21 6 24 2 15 2
4.3 1168916 36788 61469 26 12 21 7 15 3 16 1
4.4 1167123 38579 61464 21 12 21 7 18 3 18 1
4.5 1166706 38995 61465 17 13 25 7 21 1 16 1
4.6 1166579 39122 61465 20 13 22 7 18 1 19 1
4.7 1165227 40473 61466 22 15 21 5 14 0 22 2
4.8 1165226 40474 61465 19 12 23 8 20 2 15 2
4.9 1166616 39086 61465 21 12 20 9 20 2 16 1
5 1167610 38092 61474 30 9 21 11 14 2 12 2
5.1 1168272 37430 61466 25 8 17 13 20 2 15 1
5.2 1168441 37264 61468 23 9 18 15 26 0 10 0
5.3 1168910 36792 61473 31 7 16 16 17 1 12 1
5.4 1169763 35942 61473 29 9 17 15 20 1 10 0
5.5 1170431 35279 61463 23 12 15 10 27 2 11 1
5.6 1170616 35094 61465 26 14 15 7 23 1 12 3
5.7 1170275 35434 61466 27 12 15 9 20 5 13 0
5.8 1169023 36679 61476 29 14 21 9 12 2 13 1
5.9 1169200 36504 61469 27 13 17 9 17 1 15 2
6 1169790 35913 61467 24 13 16 11 20 0 16 1
6.1 1169903 35806 61474 27 14 21 9 21 1 7 1
6.2 1169633 36076 61462 20 13 18 8 27 3 11 1
6.3 1170026 35681 61483 34 14 22 10 12 1 8 0
6.4 1170172 35539 61465 22 14 15 11 29 0 10 0
6.5 1170307 35402 61464 24 10 18 9 24 5 10 1
6.6 1169924 35785 61474 28 15 19 9 20 0 9 1
6.7 1169785 35923 61473 30 13 15 12 19 0 12 0
6.8 1170223 35486 61460 24 11 13 9 25 3 14 2
6.9 1169464 36239 61467 24 12 17 11 21 0 14 2
7 1168940 36763 61462 20 13 20 6 21 3 15 3
7.1 1168974 36734 61457 18 14 16 6 28 2 14 3
7.2 1169771 35934 61469 24 14 19 9 20 1 13 1
7.3 1169812 35897 61475 28 15 19 10 20 0 9 0
7.4 1169987 35723 61466 26 12 14 11 24 2 12 0
7.5 1170383 35331 61466 29 14 14 6 22 3 11 2
7.6 1170579 35134 61470 29 15 16 7 21 3 9 1
7.7 1170925 34788 61467 28 15 15 6 22 2 11 2
7.8 1170456 35254 61469 30 14 15 7 17 3 14 1
7.9 1170614 35097 61467 25 12 19 8 25 3 7 2
8 1170443 35262 61468 27 12 18 8 19 1 12 4
8.1 1169980 35724 61465 25 10 16 11 21 2 14 2
8.2 1170032 35675 61466 21 10 18 14 29 1 8 0
8.3 1170135 35573 61462 25 11 12 11 24 2 15 1
8.4 1170084 35623 61465 23 13 15 11 24 0 15 0
8.5 1169996 35713 61466 26 13 15 9 21 2 15 0
8.6 1169635 36071 61471 26 10 21 11 20 3 10 0
8.7 1170095 35614 61474 28 13 21 9 20 1 8 1
8.8 1169899 35805 61467 24 12 18 10 19 2 16 0
8.9 1169577 36126 61470 28 9 16 14 18 1 15 0
