t ca2er ca2i ip3 s000 s001 s010 s011 s100 s101 s110 s111
0 1053875 151801 61468 10 5 30 20 8 1 24 2
0.1 1080844 124834 61472 11 8 29 21 8 0 23 0
0.2 1104380 101303 61462 8 9 23 19 15 0 25 1
0.3 1123941 81737 61471 12 4 30 22 11 0 18 3
0.4 1137755 67922 61478 15 5 34 21 6 0 16 3
0.5 1146554 59126 61470 11 6 29 21 12 1 18 2
0.6 1153746 51949 61471 17 15 21 15 13 0 19 0
0.7 1159424 46272 61475 17 16 28 11 12 0 14 2
0.8 1161180 44513 61460 13 10 20 14 15 4 23 1
0.9 1162798 42897 61475 20 11 27 14 12 2 11 3
1 1165024 40675 61469 20 14 18 14 15 0 17 2
1.1 1166126 39572 61463 19 12 13 16 16 1 22 1
1.2 1167186 38513 61473 22 12 20 16 14 1 14 1
1.3 1168055 37650 61468 22 13 16 14 18 2 14 1
1.4 1168641 37063 61469 26 11 15 14 13 4 16 1
1.5 1168818 36885 61467 20 12 18 14 18 3 14 1
1.6 1169768 35936 61467 22 13 15 14 17 2 16 1
1.7 1170120 35585 61478 25 18 22 10 11 1 12 1
1.8 1166720 38981 61465 14 23 20 5 13 1 23 1
1.9 1166110 39595 61460 15 21 16 5 16 3 23 1
2 1166465 39237 61465 18 16 19 9 14 4 19 1
2.1 1166903 38803 61475 22 21 24 5 12 1 12 3
2.2 1167535 38174 61470 21 21 18 7 15 2 16 0
2.3 1168745 36966 61469 19 20 19 8 20 2 12 0
2.4 1169358 36358 61468 25 20 16 4 16 5 13 1
2.5 1169611 36104 61472 27 22 14 6 14 1 16 0
2.6 1169609 36104 61464 20 13 18 10 23 6 10 0
2.7 1170070 35645 61466 23 16 15 9 21 3 13 0
2.8 1170095 35622 61475 27 18 18 9 19 1 8 0
2.9 1170189 35525 61466 24 16 14 9 20 2 14 1
3 1169685 36025 61462 18 16 14 11 23 1 17 0
3.1 1169829 35885 61463 23 15 11 11 22 2 16 0
3.2 1170392 35325 61469 24 16 15 11 24 0 10 0
3.3 1170577 35140 61476 30 14 16 13 20 0 7 0
3.4 1170669 35048 61472 31 13 12 13 20 0 10 1
3.5 1171010 34712 61471 34 16 9 9 18 1 12 1
3.6 1170726 34986 61470 25 16 17 9 17 1 14 1
3.7 1170345 35368 61455 16 15 14 7 25 4 18 1
3.8 1170072 35644 61471 23 19 19 7 20 1 11 0
3.9 1170256 35459 61470 23 17 20 7 19 3 11 0
4 1170239 35475 61464 24 14 13 10 21 2 15 1
4.1 1170552 35166 61465 21 18 16 7 26 0 10 2
4.2 1170924 34795 61465 27 15 12 8 23 1 11 3
4.3 1170923 34795 61467 29 12 12 11 21 3 11 1
4.4 1170597 35117 61469 24 15 17 10 21 1 11 1
4.5 1170042 35670 61468 20 16 19 10 23 0 11 1
4.6 1169470 36245 61463 23 15 14 8 21 0 18 1
4.7 1169196 36520 61473 30 16 17 7 14 0 15 1
4.8 1169611 36104 61467 27 11 16 10 18 3 15 0
4.9 1169515 36202 61458 19 13 14 9 27 2 16 0
5 1169853 35870 61466 26 15 15 7 25 1 10 1
5.1 1170417 35300 61464 22 14 16 9 25 0 13 1
5.2 1170860 34863 61473 34 15 15 6 16 2 11 1
5.3 1170896 34828 61467 27 17 15 5 22 2 12 0
5.4 1170493 35229 61473 29 16 19 6 19 2 9 0
5.5 1170828 34891 61466 24 16 18 5 22 1 12 2
5.6 1169698 36013 61463 25 11 15 9 16 3 20 1
5.7 1168236 37470 61472 16 14 31 8 20 0 9 2
5.8 1168148 37559 61466 22 10 21 10 15 4 18 0
5.9 1166924 38780 61467 23 9 19 13 15 1 19 1
6 1167039 38665 61469 20 9 25 12 17 1 15 1
6.1 1166701 39004 61464 22 8 20 11 15 2 21 1
6.2 1165608 40099 61465 22 6 22 12 18 3 16 1
6.3 1165921 39783 61466 22 9 22 10 15 0 19 3
6.4 1166361 39348 61467 25 7 21 11 16 3 16 1
