t ca2er ca2i ip3 s000 s001 s010 s011 s100 s101 s110 s111
10.2 1167002 38704 61472 26 8 28 6 12 3 16 1
10.3 1166993 38715 61466 24 10 21 7 16 0 22 0
10.4 1167001 38710 61462 20 7 25 6 23 1 17 1
10.5 1166757 38955 61468 23 9 25 7 21 1 14 0
10.6 1165887 39825 61470 29 7 21 9 17 1 16 0
10.7 1166402 39312 61462 23 11 17 7 23 0 19 0
10.8 1167227 38490 61457 28 11 10 4 19 2 25 1
10.9 1165397 40312 61469 25 11 23 6 15 2 18 0
11 1165450 40257 61465 20 11 24 6 19 1 18 1
11.1 1164692 41009 61460 19 13 18 6 13 0 31 0
11.2 1163122 42582 61464 16 11 26 7 20 1 19 0
11.3 1163704 41998 61464 16 9 28 7 19 2 18 1
11.4 1163079 42622 61469 23 9 25 8 12 1 21 1
11.5 1164023 41677 61463 17 7 24 11 20 0 20 1
11.6 1163010 42692 61466 23 7 22 10 14 3 21 0
11.7 1164868 40839 61462 22 10 17 9 19 1 22 0
11.8 1165637 40074 61476 31 9 22 10 15 1 12 0
11.9 1167743 37970 61462 21 9 19 9 27 1 13 1
12 1168457 37257 61466 23 11 21 7 24 1 12 1
12.1 1168765 36951 61461 20 12 18 7 28 1 14 0
12.2 1169096 36617 61463 26 7 18 8 23 2 13 3
12.3 1168707 37011 61470 28 12 17 9 24 0 10 0
12.4 1169718 35998 61472 29 11 19 9 21 1 10 0
12.5 1169797 35919 61465 30 10 14 7 21 1 14 3
12.6 1168865 36847 61470 31 14 14 7 14 0 19 1
12.7 1168841 36871 61474 30 13 19 8 15 1 14 0
12.8 1168705 37007 61470 26 10 25 5 18 5 9 2
12.9 1169303 36415 61463 23 14 18 4 25 3 12 1
13 1169895 35827 61467 27 16 15 5 25 1 11 0
13.1 1170187 35531 61470 29 16 17 4 20 0 12 2
13.2 1169568 36146 61463 24 15 13 7 22 0 19 0
13.3 1169616 36098 61470 27 15 19 5 18 1 14 1
13.4 1169319 36394 61471 28 14 19 6 16 2 15 0
13.5 1168118 37590 61469 19 14 27 5 20 2 12 1
13.6 1167519 38191 61464 26 14 15 5 16 1 21 2
13.7 1167745 37966 61468 25 13 20 6 17 3 16 0
13.8 1168200 37508 61469 23 13 22 7 18 2 14 1
13.9 1168607 37104 61470 26 16 19 5 16 1 16 1
14 1168786 36926 61464 22 14 18 6 22 2 15 1
14.1 1168640 37073 61465 28 13 15 5 16 4 18 1
14.2 1167806 37909 61458 18 14 18 4 26 5 15 0
14.3 1167843 37869 61472 24 16 24 4 17 3 12 0
14.4 1167392 38322 61466 24 16 16 6 21 1 16 0
14.5 1167473 38236 61469 26 12 18 9 17 2 16 0
14.6 1167992 37719 61469 26 15 17 7 18 0 16 1
14.7 1168955 36757 61472 29 13 18 8 17 1 13 1
14.8 1168727 36986 61467 28 13 14 8 18 2 17 0
14.9 1168833 36884 61470 27 17 19 3 20 1 11 2
15 1169376 36335 61468 24 16 18 6 18 2 16 0
15.1 1169429 36285 61471 28 16 16 7 18 1 14 0
15.2 1169755 35958 61468 28 10 15 11 22 2 11 1
15.3 1169990 35721 61472 29 11 18 10 17 2 13 0
15.4 1169976 35737 61469 27 13 15 10 21 0 14 0
15.5 1170144 35572 61467 28 13 17 5 21 2 11 3
15.6 1170161 35558 61469 26 16 17 6 24 0 11 0
15.7 1170319 35394 61472 29 15 17 7 16 0 16 0
15.8 1169837 35877 61472 29 13 19 7 17 2 13 0
15.9 1169553 36161 61467 27 12 18 6 19 3 14 1
16 1169176 36542 61469 25 16 19 5 23 1 11 0
16.1 1169325 36393 61461 26 13 13 5 25 1 14 3
16.2 1170054 35662 61467 30 12 12 9 21 1 14 1
16.3 1169981 35731 61466 24 13 16 9 22 1 15 0
16.4 1169325 36387 61467 20 12 20 11 28 0 9 0
16.5 1169537 36173 61468 26 11 18 9 19 2 14 1
16.6 1169816 35900 61468 25 13 16 10 26 0 10 0
16.7 1170404 35312 61468 28 10 15 11 24 2 10 0
16.8 1170677 35041 61462 26 10 14 8 26 3 12 1
16.9 1170797 34920 61466 29 15 13 5 20 0 16 2
17 1170125 35594 61470 29 15 15 7 22 0 12 0
17.1 1170014 35695 61474 26 14 20 10 18 0 12 0
17.2 1169916 35797 61468 25 15 16 8 21 1 14 0
17.3 1170068 35642 61470 21 13 24 8 24 1 7 2
17.4 1169407 36299 61468 25 10 17 12 19 1 15 1
17.5 1169780 35931 61472 30 12 16 10 17 1 13 1
17.6 1168897 36812 61474 29 16 17 8 13 0 17 0
17.7 1167960 37747 61474 29 13 18 10 14 0 15 1
17.8 1167891 37818 61468 26 15 16 7 17 0 17 2
17.9 1168928 36783 61472 24 15 22 7 20 1 10 1
18 1169131 36581 61471 29 13 15 10 18 1 14 0
18.1 1169919 35796 61476 34 13 18 7 14 2 11 1
18.2 1170180 35537 61467 32 11 12 8 19 3 14 1
18.3 1170068 35647 61472 31 12 17 8 18 2 11 1
18.4 1170150 35560 61472 32 10 17 9 15 1 13 3
18.5 1169448 36260 61468 27 10 15 12 18 1 17 0
18.6 1169000 36712 61469 24 12 21 8 23 1 9 2
18.7 1169370 36339 61474 26 11 23 10 19 1 9 1
18.8 1169687 36019 61471 29 9 19 10 14 2 15 2
18.9 1168282 37424 61468 23 9 20 12 20 1 15 0
19 1168565 37145 61465 25 5 19 12 22 5 12 0
19.1 1169278 36433 61465 25 10 17 9 21 1 16 1
19.2 1169012 36696 61465 20 10 20 11 24 1 14 0
19.3 1168193 37514 61469 23 11 23 8 19 1 13 2
19.4 1168986 36720 61472 25 11 22 10 17 0 14 1
19.5 1168234 37470 61458 19 8 13 14 24 2 20 0
19.6 1168426 37280 61464 22 8 19 11 21 4 14 1
19.7 1168925 36788 61461 23 11 12 11 26 2 15 0
19.8 1168618 37092 61472 27 15 18 8 17 0 14 1
19.9 1168259 37451 61463 21 13 16 9 23 2 16 0
20 1168483 37224 61474 27 14 19 10 16 1 12 1
20.1 1168642 37064 61467 23 15 16 9 18 0 18 1
20.2 1169622 36090 61470 23 13 21 9 24 2 7 1
20.3 1169924 35782 61474 25 12 22 11 18 1 10 1
20.4 1169206 36497 61462 22 7 16 13 21 3 16 2
20.5 1169780 35927 61469 25 9 18 13 21 2 11 1
20.6 1170127 35582 61475 28 11 20 12 18 2 9 0
20.7 1169937 35772 61467 26 12 16 9 17 4 16 0
20.8 1169391 36316 61471 26 13 20 8 16 2 13 2
20.9 1169258 36446 61463 21 11 16 11 20 2 18 1
21 1168896 36810 61472 25 11 19 13 19 1 12 0
21.1 1168990 36717 61469 25 11 18 11 20 1 12 2
21.2 1169016 36693 61466 23 12 16 11 24 0 12 2
21.3 1169663 36049 61466 29 10 12 11 22 1 12 3
21.4 1169376 36332 61472 32 11 15 10 13 3 14 2
21.5 1169937 35772 61471 20 14 23 10 24 2 7 0
21.6 1170210 35502 61472 27 15 16 10 21 0 10 1
21.7 1170342 35370 61458 20 13 9 12 29 1 16 0
21.8 1170808 34911 61472 34 12 12 10 21 3 7 1
21.9 1171023 34694 61466 30 16 7 9 21 1 16 0
22 1170716 34995 61469 29 16 12 8 15 2 18 0
22.1 1170294 35418 61464 24 16 12 8 21 2 17 0
22.2 1169888 35823 61461 23 13 11 10 24 1 17 1
22.3 1170023 35690 61475 30 15 17 9 18 0 10 1
22.4 1170512 35204 61460 19 16 13 8 30 1 13 0
22.5 1170265 35452 61478 33 15 19 7 16 2 8 0
22.6 1170216 35497 61469 29 16 14 6 15 2 18 0
22.7 1169773 35941 61466 24 15 16 7 24 0 12 2
22.8 1170418 35299 61476 33 17 16 6 16 0 11 1
22.9 1170071 35641 61469 26 16 17 6 18 1 15 1
23 1169984 35726 61463 25 11 14 9 19 4 18 0
23.1 1169587 36123 61472 25 14 22 7 20 0 9 3
23.2 1169333 36373 61473 25 12 22 10 18 0 11 2
23.3 1168924 36782 61473 30 10 19 10 14 1 13 3
23.4 1169492 36213 61467 25 7 18 13 19 3 14 1
23.5 1169331 36380 61466 35 8 7 12 16 1 18 3
23.6 1169784 35921 61475 28 10 20 13 16 0 12 1
23.7 1169945 35762 61471 24 9 21 13 22 1 9 1
23.8 1169771 35930 61466 24 11 16 11 15 0 21 2
23.9 1168760 36954 61469 28 14 14 9 20 1 14 0
24 1169187 36531 61460 21 14 13 8 30 2 12 0
24.1 1169370 36347 61460 25 12 10 9 26 3 15 0
24.2 1170093 35616 61471 24 13 20 10 21 1 10 1
24.3 1170047 35661 61469 23 12 20 10 21 1 12 1
24.4 1170332 35380 61476 31 11 19 11 17 2 9 0
24.5 1169965 35748 61464 27 12 12 9 20 3 17 0
24.6 1170124 35587 61469 26 13 17 9 19 2 14 0
24.7 1170189 35518 61469 23 12 19 11 21 1 12 1
24.8 1169783 35923 61469 24 11 18 12 20 1 13 1
24.9 1169797 35910 61470 29 8 15 14 17 3 14 0
25 1169373 36326 61468 22 10 17 15 17 0 19 0
25.1 1168536 37170 61463 24 11 14 10 19 1 19 2
25.2 1168777 36934 61461 22 12 15 8 23 3 16 1
25.3 1169532 36183 61470 30 11 16 9 20 2 11 1
25.4 1169726 35987 61469 27 13 18 7 19 1 14 1
25.5 1169439 36274 61463 20 12 20 7 27 1 11 2
25.6 1168901 36808 61475 31 12 18 10 13 0 16 0
25.7 1169209 36502 61468 26 12 18 8 20 0 14 2
25.8 1169463 36244 61472 23 12 24 9 18 1 13 0
25.9 1169467 36241 61468 23 12 21 8 19 1 15 1
26 1168232 37473 61464 23 10 17 10 18 0 21 1
26.1 1167469 38239 61465 17 9 27 8 27 0 9 3
26.2 1166071 39631 61466 22 9 22 9 16 0 20 2
26.3 1165446 40263 61467 27 8 17 11 19 2 15 1
26.4 1167195 38515 61467 22 11 20 10 25 0 10 2
26.5 1168598 37116 61473 29 13 19 8 19 1 10 1
26.6 1168857 36858 61463 24 13 16 6 23 3 14 1
26.7 1169022 36687 61463 23 11 16 9 22 1 16 2
26.8 1168894 36816 61469 24 10 22 9 22 1 10 2
26.9 1168769 36939 61461 22 10 17 8 21 2 18 2
27 1168041 37665 61467 20 12 23 8 21 0 14 2
27.1 1168067 37640 61467 22 12 22 7 20 0 14 3
27.2 1167954 37751 61475 26 9 26 10 16 1 10 2
27.3 1168921 36791 61470 28 10 19 9 19 2 12 1
27.4 1169350 36362 61467 23 12 19 9 23 1 13 0
27.5 1170017 35693 61465 24 11 19 7 20 2 15 2
27.6 1169723 35983 61472 25 11 22 10 17 0 14 1
27.7 1169796 35917 61463 24 11 15 9 24 1 15 1
27.8 1169978 35732 61462 24 11 13 10 22 0 19 1
27.9 1169502 36211 61465 22 14 19 6 22 2 15 0
28 1167797 37912 61457 17 12 19 5 23 4 19 1
28.1 1167674 38037 61461 22 13 14 8 23 0 19 1
28.2 1168641 37073 61463 23 12 17 7 24 2 14 1
28.3 1167982 37733 61466 29 12 15 6 17 3 18 0
28.4 1168155 37562 61463 25 14 15 5 22 2 17 0
28.5 1168442 37272 61468 25 14 19 6 20 1 15 0
28.6 1167956 37753 61467 25 11 18 9 19 0 17 1
28.7 1168115 37593 61474 30 11 21 8 12 0 17 1
28.8 1168963 36750 61470 24 12 23 7 21 0 13 0
28.9 1168754 36957 61469 27 10 20 8 17 1 17 0
29 1167596 38114 61466 19 12 25 6 23 0 14 1
29.1 1166709 39001 61468 26 11 20 7 16 2 18 0
29.2 1165913 39789 61469 24 10 21 10 14 0 20 1
29.3 1166285 39424 61459 21 9 17 8 22 3 19 1
29.4 1166136 39571 61461 22 8 23 4 19 4 15 5
29.5 1166144 39561 61465 20 11 21 9 19 1 19 0
29.6 1166946 38763 61467 24 10 21 8 19 2 15 1
29.7 1167843 37869 61470 30 10 19 7 15 3 15 1
29.8 1168623 37091 61474 31 14 18 7 15 0 15 0
29.9 1168275 37433 61472 24 13 24 7 16 1 15 0
30 1166493 39213 61460 17 13 21 5 20 2 21 1
30.1 1165366 40340 61472 25 13 25 5 11 3 18 0
30.2 1165882 39824 61467 17 10 28 8 23 2 11 1
30.3 1165890 39814 61465 22 11 19 9 16 1 22 0
30.4 1166494 39215 61465 23 12 17 9 20 0 19 0
30.5 1167250 38460 61464 22 11 18 9 22 1 17 0
30.6 1167188 38524 61456 15 11 17 9 32 0 15 1
30.7 1167930 37790 61468 27 14 17 6 24 1 11 0
30.8 1168696 37026 61467 34 11 9 9 22 1 14 0
30.9 1169800 35916 61470 32 8 14 12 22 1 10 1
31 1170475 35240 61474 34 10 16 10 17 1 11 1
31.1 1170251 35460 61462 24 8 14 12 24 2 16 0
31.2 1170222 35487 61464 21 11 17 11 25 0 14 1
31.3 1169113 36591 61461 25 6 14 12 18 4 19 2
31.4 1167953 37750 61465 21 9 20 11 20 1 16 2
31.5 1167505 38203 61470 23 12 21 10 21 0 12 1
31.6 1168455 37252 61461 19 11 16 11 25 0 17 1
31.7 1168906 36799 61474 26 11 22 11 16 0 13 1
31.8 1169150 36556 61474 26 8 22 14 20 0 9 1
31.9 1169244 36464 61468 27 7 16 14 21 1 13 1
32 1169858 35853 61463 22 8 18 11 28 0 10 3
32.1 1169889 35822 61466 29 8 14 11 21 0 14 3
32.2 1170145 35574 61460 29 8 8 11 27 2 14 1
32.3 1170364 35351 61469 28 8 16 13 25 1 9 0
32.4 1170776 34938 61470 34 9 10 13 19 0 14 1
32.5 1171029 34684 61467 29 6 14 14 24 3 9 1
32.6 1171153 34560 61469 27 9 18 11 24 2 7 2
32.7 1170819 34890 61465 28 9 15 9 19 3 13 4
32.8 1169946 35762 61469 25 14 15 11 20 0 14 1
32.9 1169117 36590 61465 23 13 15 10 20 1 17 1
33 1169339 36376 61467 24 14 15 10 27 0 9 1
33.1 1170294 35419 61476 34 11 15 12 18 0 8 2
33.2 1170200 35505 61461 20 10 15 12 24 0 17 2
33.3 1169787 35922 61467 23 9 18 13 25 1 10 1
33.4 1170136 35576 61473 30 10 16 13 21 0 9 1
33.5 1170511 35199 61470 24 11 17 14 25 0 9 0
33.6 1170581 35129 61468 28 12 14 10 18 2 15 1
33.7 1170360 35354 61463 24 14 12 9 26 0 13 2
33.8 1170470 35236 61468 26 12 16 10 17 1 16 2
33.9 1170217 35494 61469 24 13 18 10 22 2 11 0
34 1169732 35975 61471 27 14 17 9 16 0 15 2
34.1 1169897 35812 61465 22 13 17 9 24 0 12 3
34.2 1170167 35539 61473 29 13 17 10 13 0 17 1
34.3 1169481 36223 61467 20 10 24 9 20 3 12 2
34.4 1168706 36999 61461 23 11 15 8 18 2 20 3
34.5 1169220 36494 61475 33 13 16 9 15 2 12 0
34.6 1169678 36035 61465 27 9 14 11 23 2 13 1
34.7 1170179 35537 61465 28 11 11 11 24 1 14 0
34.8 1169943 35765 61474 28 11 20 11 16 1 13 0
34.9 1169657 36050 61473 27 13 19 10 15 0 16 0
35 1169745 35958 61461 20 9 18 10 20 1 20 2
35.1 1168461 37244 61474 27 9 21 13 16 1 13 0
35.2 1168741 36962 61469 24 6 21 14 19 2 13 1
35.3 1168822 36880 61473 23 8 24 14 19 0 11 1
35.4 1168890 36812 61465 20 8 19 14 22 0 16 1
35.5 1167959 37744 61464 24 7 17 12 18 2 18 2
35.6 1168025 37681 61467 22 12 20 9 19 1 16 1
35.7 1168579 37130 61468 24 13 19 8 18 2 16 0
35.8 1168438 37268 61465 19 12 20 10 22 1 16 0
35.9 1168882 36826 61475 25 15 24 7 15 1 13 0
36 1167856 37852 61469 26 14 18 7 16 0 17 2
36.1 1167903 37808 61464 24 15 15 6 19 0 20 1
36.2 1168279 37437 61464 24 14 17 5 22 3 15 0
36.3 1168841 36875 61476 29 18 21 4 16 0 12 0
36.4 1168892 36820 61475 28 14 23 6 16 1 11 1
36.5 1169222 36494 61469 28 15 17 5 20 0 13 2
36.6 1169456 36262 61470 34 12 11 9 18 1 15 0
36.7 1170046 35672 61468 25 11 18 10 28 1 7 0
36.8 1170664 35058 61465 31 12 12 6 26 0 9 4
36.9 1170975 34742 61463 28 11 11 9 24 1 15 1
37 1170549 35166 61468 29 7 18 10 22 4 9 1
37.1 1169919 35793 61462 25 10 14 9 22 2 17 1
37.2 1169761 35952 61463 24 11 16 8 23 2 15 1
37.3 1168839 36876 61476 34 14 15 9 15 0 13 0
37.4 1169205 36508 61464 22 12 16 10 27 0 12 1
37.5 1169627 36089 61474 32 14 17 7 17 1 11 1
37.6 1169530 36185 61466 22 17 19 4 23 1 13 1
37.7 1168934 36774 61461 19 15 19 4 21 1 18 3
37.8 1167958 37753 61474 30 17 18 5 11 0 19 0
37.9 1168261 37449 61466 25 12 18 7 18 2 17 1
38 1168614 37095 61466 21 13 22 6 19 3 16 0
38.1 1168413 37292 61473 23 15 23 8 15 0 16 0
38.2 1169266 36441 61464 19 14 20 7 21 1 17 1
38.3 1168224 37483 61461 16 12 25 4 21 4 17 1
38.4 1165114 40602 61466 29 15 15 3 16 1 20 1
38.5 1166645 39068 61464 23 14 17 6 21 0 19 0
38.6 1166633 39080 61465 31 12 12 6 14 1 23 1
38.7 1167847 37864 61471 29 10 18 10 17 0 16 0
38.8 1168379 37336 61467 29 9 16 9 21 1 14 1
38.9 1168540 37167 61467 25 7 20 11 19 1 16 1
39 1168843 36870 61461 24 10 13 10 24 0 19 0
39.1 1169040 36675 61470 30 7 19 10 20 3 11 0
39.2 1169458 36259 61473 27 11 23 8 23 1 7 0
39.3 1170192 35525 61473 32 13 17 7 17 0 14 0
39.4 1170254 35464 61470 31 14 15 6 18 1 15 0
39.5 1169756 35961 61473 29 15 20 5 18 1 12 0
39.6 1169355 36363 61473 33 15 16 5 15 1 15 0
39.7 1169264 36449 61470 26 13 22 5 17 3 14 0
39.8 1168117 37600 61460 24 16 12 4 22 1 21 0
39.9 1168346 37369 61473 30 16 19 4 15 0 15 1
40 1167871 37848 61456 21 15 13 3 27 2 18 1
40.1 1168792 36924 61477 33 14 21 5 13 2 12 0
40.2 1168953 36754 61472 24 16 23 5 13 1 18 0
40.3 1166705 38997 61462 17 13 23 5 16 3 22 1
40.4 1165381 40325 61473 22 13 28 6 16 2 12 1
40.5 1166513 39191 61461 21 7 19 10 20 2 19 2
40.6 1167250 38457 61472 26 9 23 10 18 0 12 2
40.7 1167078 38622 61476 28 8 24 12 10 0 17 1
40.8 1166129 39570 61468 23 8 21 12 13 1 22 0
40.9 1164686 41010 61464 14 9 27 10 18 1 20 1
41 1163595 42100 61473 20 6 28 15 15 0 16 0
41.1 1165562 40136 61468 20 8 25 11 16 0 18 2
41.2 1165937 39760 61467 19 7 24 13 17 0 19 1
41.3 1165094 40609 61459 17 12 18 8 20 0 24 1
41.4 1164164 41539 61468 20 13 25 6 15 1 19 1
41.5 1164157 41548 61468 20 14 24 6 17 0 18 1
41.6 1164784 40925 61471 21 12 27 7 20 2 11 0
41.7 1166932 38781 61467 24 13 21 5 20 2 14 1
41.8 1167792 37914 61469 23 10 23 9 17 2 16 0
41.9 1166577 39130 61458 17 11 17 9 24 1 21 0
42 1167621 38093 61464 20 13 20 7 27 0 12 1
42.1 1168556 37150 61470 27 8 20 11 16 1 16 1
42.2 1168305 37403 61475 25 10 26 10 19 0 9 1
42.3 1168891 36819 61470 24 11 23 8 20 1 12 1
42.4 1169244 36472 61469 25 13 20 7 23 1 11 0
42.5 1169671 36044 61470 29 11 18 8 20 1 12 1
42.6 1169697 36016 61464 28 11 14 7 19 1 18 2
42.7 1168660 37056 61466 27 13 15 7 21 1 16 0
42.8 1169484 36234 61471 33 10 14 10 21 0 11 1
42.9 1169812 35904 61468 35 10 11 8 17 0 16 3
43 1169812 35906 61459 24 8 13 10 29 2 14 0
43.1 1170378 35337 61457 24 5 14 10 30 1 12 4
43.2 1170112 35601 61475 37 6 16 12 14 1 13 1
43.3 1169685 36029 61461 25 6 14 12 27 1 14 1
43.4 1169985 35729 61473 35 6 17 11 16 2 12 1
43.5 1170218 35496 61471 30 12 19 6 19 0 10 4
43.6 1170639 35081 61462 28 11 10 9 27 1 13 1
43.7 1170705 35013 61465 21 12 19 9 31 1 7 0
43.8 1170295 35422 61470 32 10 14 10 20 2 12 0
43.9 1170734 34987 61466 28 12 16 6 25 2 10 1
44 1170748 34970 61463 25 13 13 8 26 0 15 0
44.1 1170390 35330 61463 23 13 16 7 30 0 10 1
44.2 1170482 35233 61473 30 12 18 9 19 0 12 0
44.3 1170276 35439 61461 28 10 13 6 21 2 17 3
44.4 1169740 35975 61462 27 12 10 9 22 0 20 0
44.5 1169180 36528 61470 29 9 18 10 15 1 17 1
44.6 1169554 36158 61476 32 8 23 9 16 1 9 2
44.7 1169505 36214 61476 37 11 17 7 16 0 10 2
44.8 1170238 35486 61467 31 12 14 6 24 1 12 0
44.9 1169590 36129 61466 30 13 14 5 20 1 16 1
45 1169520 36199 61464 29 13 13 5 21 1 17 1
45.1 1169831 35887 61469 28 14 19 4 20 1 13 1
45.2 1169485 36231 61468 28 9 20 7 21 3 11 1
45.3 1169432 36290 61463 28 14 12 5 25 0 15 1
45.4 1169348 36370 61468 25 16 21 2 21 1 13 1
45.5 1168863 36856 61472 28 18 21 1 17 1 14 0
45.6 1168869 36850 61470 27 17 20 2 20 0 13 1
45.7 1169029 36688 61470 31 13 19 3 15 3 15 1
45.8 1169426 36292 61471 29 16 18 4 18 1 14 0
45.9 1169918 35800 61477 34 15 20 4 14 1 11 1
46 1169820 35897 61469 25 16 20 4 22 0 12 1
46.1 1170174 35539 61468 25 12 19 8 21 1 14 0
46.2 1170017 35701 61473 29 13 19 8 22 0 9 0
46.3 1170024 35695 61464 26 12 13 9 27 0 13 0
46.4 1170224 35493 61472 34 12 14 8 16 1 15 0
46.5 1169753 35958 61470 27 10 19 10 19 1 14 0
46.6 1169775 35939 61469 26 11 20 8 23 0 10 2
