t ca2er ca2i ip3 s000 s001 s010 s011 s100 s101 s110 s111
0 1053875 151801 61468 10 6 32 16 8 1 24 2
0.1 1079605 126072 61466 9 8 32 13 9 0 24 4
0.2 1103632 102042 61471 9 8 34 16 8 0 21 3
0.3 1120469 85203 61468 8 6 33 17 8 1 23 3
0.4 1132719 72958 61467 12 9 26 16 8 0 25 3
0.5 1144959 60719 61472 12 9 31 16 9 0 19 3
0.6 1153231 52458 61467 15 10 24 14 15 1 17 3
0.7 1157713 47979 61465 23 9 16 13 10 2 22 4
0.8 1162378 43312 61467 16 6 24 17 18 2 13 3
0.9 1164309 41380 61465 17 6 17 21 17 1 20 0
1 1165788 39904 61473 20 8 22 19 16 0 13 1
1.1 1167120 38573 61461 15 8 14 20 22 0 20 0
1.2 1167171 38523 61470 23 7 18 18 15 1 15 2
1.3 1167367 38328 61464 20 9 15 16 18 0 18 3
1.4 1167401 38300 61469 22 10 18 15 21 0 10 3
1.5 1168366 37332 61471 21 12 19 15 17 0 14 1
1.6 1168255 37440 61461 14 9 19 15 21 3 17 1
1.7 1168155 37545 61460 17 12 16 11 21 2 17 3
1.8 1168589 37113 61474 25 14 20 11 15 0 11 3
1.9 1168888 36821 61472 26 13 18 11 18 3 10 0
2 1169339 36371 61463 24 15 10 10 20 2 18 0
2.1 1169769 35944 61474 29 17 18 6 15 2 11 1
2.2 1169925 35788 61469 25 16 17 7 20 2 11 1
2.3 1170143 35567 61468 25 12 16 11 20 3 12 0
2.4 1170583 35132 61474 27 16 18 9 22 0 6 1
2.5 1170954 34765 61471 32 16 10 9 20 1 11 0
2.6 1171158 34559 61469 28 15 13 9 22 2 10 0
2.7 1171216 34498 61458 17 16 12 9 31 2 11 1
2.8 1171038 34679 61464 20 19 13 8 29 1 9 0
2.9 1170945 34767 61469 28 17 13 7 17 1 14 2
3 1170088 35621 61472 26 18 18 6 15 1 13 2
3.1 1169214 36495 61461 21 18 10 8 21 0 20 1
3.2 1169159 36552 61465 19 19 18 5 22 2 13 1
3.3 1169254 36455 61465 23 18 15 5 16 3 18 1
3.4 1169202 36509 61480 28 22 21 5 12 0 11 0
3.5 1168539 37166 61462 18 17 15 8 19 2 20 0
3.6 1168983 36724 61468 24 14 15 11 18 2 15 0
3.7 1169664 36046 61459 17 15 12 11 29 0 14 1
3.8 1169874 35836 61470 24 14 17 11 22 1 9 1
3.9 1170094 35614 61466 24 10 14 14 22 3 12 0
4 1170585 35126 61467 29 8 12 14 23 2 8 3
4.1 1170764 34949 61469 30 12 9 14 22 0 11 1
4.2 1170764 34946 61470 34 8 11 13 15 4 12 2
4.3 1170857 34854 61464 21 14 13 12 27 0 11 1
4.4 1170473 35235 61469 29 13 14 9 15 1 15 3
4.5 1170558 35153 61468 24 14 17 9 22 1 10 2
4.6 1170375 35332 61466 25 12 16 9 18 2 14 3
4.7 1169876 35830 61475 25 15 20 11 16 0 12 0
4.8 1170114 35588 61471 22 13 18 14 18 0 14 0
4.9 1169221 36478 61469 24 12 16 13 14 1 17 2
5 1168298 37402 61468 22 15 17 10 14 1 18 2
5.1 1168018 37685 61465 15 16 20 10 23 0 14 1
5.2 1168479 37227 61456 16 15 13 8 23 3 20 1
5.3 1168660 37041 61470 22 13 19 12 15 2 16 0
5.4 1167948 37754 61472 19 15 24 10 17 1 13 0
5.5 1168026 37678 61472 24 17 19 8 13 0 17 1
5.6 1168810 36896 61473 23 17 19 10 17 1 12 0
5.7 1169924 35789 61469 21 18 17 9 25 1 8 0
5.8 1170363 35347 61458 20 15 12 7 23 4 16 2
5.9 1170242 35470 61468 23 16 15 10 23 2 10 0
6 1170873 34840 61467 22 15 15 11 26 2 8 0
6.1 1170723 34988 61471 28 15 13 11 18 2 12 0
6.2 1170895 34819 61458 18 11 12 13 33 4 8 0
6.3 1171306 34410 61473 30 16 12 11 22 0 7 1
6.4 1171439 34271 61464 23 14 10 13 24 1 14 0
6.5 1170584 35116 61471 23 12 17 15 17 0 14 1
6.6 1169331 36371 61470 23 12 19 12 16 3 13 1
6.7 1169586 36123 61468 24 14 15 11 20 2 13 0
6.8 1170127 35585 61461 19 13 18 7 25 6 10 1
6.9 1170516 35198 61475 24 20 21 6 20 1 7 0
7 1169915 35794 61469 27 17 13 8 15 1 17 1
7.1 1169806 35907 61471 26 16 17 8 19 3 10 0
7.2 1170229 35490 61482 36 22 15 5 12 0 9 0
7.3 1170617 35098 61470 28 18 13 7 19 1 12 1
7.4 1170915 34800 61466 23 17 13 9 25 1 11 0
7.5 1170958 34756 61470 28 15 13 10 20 2 11 0
7.6 1170876 34835 61471 29 14 14 10 17 2 12 1
7.7 1171081 34634 61469 30 12 14 9 20 4 8 2
7.8 1171177 34535 61465 24 14 13 10 24 1 11 2
7.9 1171235 34478 61472 28 14 17 9 19 3 8 1
8 1171325 34393 61469 32 16 9 8 20 1 11 2
8.1 1171339 34372 61470 30 13 10 13 19 0 13 1
8.2 1171314 34405 61470 26 17 14 9 27 0 5 1
8.3 1171620 34099 61471 30 14 12 11 25 1 5 1
8.4 1171609 34100 61473 27 12 16 14 21 1 7 1
8.5 1171252 34458 61464 22 16 16 6 23 1 10 5
8.6 1171072 34638 61469 22 15 15 13 25 0 9 0
8.7 1171237 34476 61459 19 15 11 10 29 2 12 1
8.8 1170846 34868 61464 24 19 9 8 22 2 15 0
8.9 1171059 34658 61466 26 19 10 7 22 3 12 0
9 1171213 34501 61467 21 21 16 5 23 2 10 1
9.1 1170781 34933 61468 23 19 16 6 21 4 10 0
9.2 1170609 35100 61468 20 20 16 8 21 1 13 0
9.3 1170489 35220 61468 26 16 13 9 16 4 15 0
