t ca2er ca2i ip3 s000 s001 s010 s011 s100 s101 s110 s111
0 1053875 151801 61468 10 7 31 20 7 1 23 2
0.1 1080622 125060 61475 14 10 32 19 7 1 17 1
0.2 1104039 101639 61476 15 7 31 23 7 0 16 2
0.3 1125101 80577 61468 13 7 28 20 8 1 20 4
0.4 1137730 67947 61471 12 8 29 22 7 1 21 1
0.5 1147792 57885 61467 11 7 26 23 10 1 21 2
0.6 1152483 53195 61459 14 6 16 23 8 2 30 2
0.7 1156489 49195 61469 15 10 22 22 11 1 19 1
0.8 1159289 46395 61469 16 13 20 20 9 0 21 2
0.9 1161103 44579 61467 11 10 22 24 14 1 19 0
1 1164357 41325 61462 11 10 20 21 14 1 21 3
1.1 1165310 40377 61469 16 11 21 21 12 3 16 1
1.2 1166724 38962 61472 18 10 24 20 10 3 13 3
1.3 1167412 38276 61475 18 13 21 23 12 0 14 0
1.4 1167138 38556 61466 15 16 21 14 16 2 13 4
1.5 1168637 37055 61469 21 14 15 19 14 0 13 5
1.6 1169546 36152 61472 24 14 16 18 15 2 8 4
1.7 1170036 35665 61465 22 16 10 17 17 3 14 2
1.8 1170455 35247 61466 22 19 10 15 17 1 14 3
1.9 1170693 35009 61464 17 16 15 16 22 4 9 2
2 1170826 34870 61475 21 17 20 17 14 1 8 3
2.1 1170737 34958 61469 16 16 18 19 17 3 12 0
2.2 1170532 35166 61471 22 16 18 15 12 4 12 2
2.3 1170018 35684 61472 22 18 17 15 16 1 10 2
2.4 1170534 35161 61472 19 16 18 19 15 0 13 1
2.5 1170182 35512 61472 17 16 21 18 15 1 12 1
2.6 1170094 35600 61463 13 15 16 19 20 1 16 1
2.7 1169569 36129 61473 21 20 19 13 12 0 13 3
2.8 1169564 36128 61472 18 16 21 17 10 3 16 0
2.9 1169297 36395 61469 15 18 20 16 13 1 17 1
3 1168494 37203 61466 14 20 20 12 17 0 15 3
3.1 1168108 37583 61473 18 15 23 17 11 1 14 2
3.2 1168912 36783 61463 19 12 14 18 17 1 16 4
3.3 1169850 35848 61470 22 11 15 22 19 0 10 2
3.4 1170233 35470 61474 25 15 16 18 16 0 10 1
3.5 1170383 35321 61476 27 15 20 14 14 1 6 4
3.6 1170449 35257 61466 23 15 11 17 19 2 14 0
3.7 1170680 35030 61472 31 19 9 13 12 1 15 1
3.8 1170911 34795 61465 18 17 18 12 22 2 9 3
3.9 1171134 34575 61473 27 17 17 12 15 3 8 2
4 1170583 35127 61468 26 18 15 9 16 3 10 4
4.1 1170786 34929 61461 23 19 10 9 22 4 12 2
4.2 1170781 34931 61478 31 23 14 10 10 1 12 0
4.3 1170467 35233 61476 23 16 24 13 10 4 10 1
4.4 1169634 36068 61474 24 20 19 11 10 0 15 2
4.5 1169216 36486 61470 23 19 19 9 11 1 15 4
4.6 1168632 37067 61472 18 16 23 15 16 1 11 1
4.7 1168873 36827 61476 25 17 18 16 10 0 15 0
4.8 1169055 36651 61462 19 20 11 12 20 0 17 2
4.9 1169659 36046 61473 23 19 18 13 15 1 11 1
5 1169908 35800 61472 22 20 18 12 17 1 11 0
5.1 1170279 35425 61470 23 16 20 11 14 4 10 3
5.2 1170166 35543 61471 23 22 18 8 13 4 13 0
5.3 1170330 35379 61471 21 23 19 8 17 2 9 2
5.4 1170406 35307 61467 23 23 15 6 17 3 12 2
5.5 1170123 35590 61463 22 22 13 6 17 5 15 1
5.6 1169930 35787 61468 26 23 14 5 16 5 11 1
5.7 1170576 35136 61472 21 22 20 9 19 3 7 0
5.8 1170505 35204 61457 19 16 10 12 24 3 14 3
5.9 1170428 35277 61470 31 14 12 13 11 2 13 5
6 1170599 35114 61467 23 15 13 16 25 3 6 0
6.1 1170834 34880 61469 24 19 11 15 24 0 8 0
6.2 1171322 34396 61457 22 12 7 16 32 5 6 1
6.3 1171383 34326 61474 28 18 12 16 16 0 11 0
6.4 1171150 34559 61464 23 13 13 15 21 3 12 1
6.5 1171124 34580 61471 26 15 17 13 13 1 13 3
6.6 1170520 35185 61469 25 14 19 11 15 2 10 5
6.7 1170141 35565 61473 22 19 20 12 16 0 11 1
6.8 1170021 35689 61470 19 19 23 9 21 1 7 2
6.9 1170095 35613 61462 17 16 19 10 21 4 13 1
