t ca2er ca2i ip3 s000 s001 s010 s011 s100 s101 s110 s111
0 1053875 151801 61468 10 5 33 16 8 0 26 2
0.1 1074627 131048 61466 9 3 34 16 10 1 23 4
0.2 1098234 107446 61473 17 4 30 18 7 0 22 2
0.3 1115042 90641 61467 14 5 28 16 12 0 22 3
0.4 1132866 72822 61472 20 8 26 14 8 0 22 2
0.5 1144000 61685 61463 17 7 21 14 9 0 29 3
0.6 1151466 54228 61471 21 6 24 16 13 2 18 0
0.7 1158931 46765 61463 19 4 17 19 20 1 20 0
0.8 1162591 43109 61463 21 8 17 13 18 1 20 2
0.9 1165785 39922 61474 30 8 16 16 17 0 13 0
1 1167437 38265 61466 25 11 16 10 14 0 21 3
1.1 1167462 38242 61472 30 9 17 12 10 3 19 0
1.2 1168371 37334 61473 27 9 21 12 14 3 14 0
1.3 1168873 36836 61467 27 12 13 11 18 0 18 1
1.4 1169399 36314 61464 24 12 15 9 24 1 13 2
1.5 1169981 35730 61471 24 14 20 9 21 0 11 1
1.6 1170276 35439 61474 28 12 21 9 21 2 6 1
1.7 1170698 35017 61468 22 15 18 9 26 0 10 0
1.8 1170991 34729 61467 26 16 14 7 26 1 9 1
1.9 1171280 34438 61476 32 15 17 8 18 2 8 0
2 1171248 34468 61465 22 15 16 8 26 2 11 0
2.1 1170497 35218 61462 23 14 12 9 25 2 15 0
2.2 1170410 35308 61467 28 18 12 5 20 1 15 1
2.3 1170364 35349 61466 25 12 19 6 20 5 11 2
2.4 1170732 34984 61467 29 14 15 5 20 2 11 4
2.5 1170900 34816 61465 24 13 16 8 25 2 11 1
2.6 1171033 34681 61474 27 15 21 7 19 1 9 1
2.7 1170325 35392 61467 30 18 10 5 17 0 19 1
2.8 1170301 35413 61468 28 15 15 6 17 1 17 1
2.9 1169427 36288 61471 26 14 20 7 20 1 12 0
3 1169557 36154 61467 26 13 16 8 18 0 18 1
3.1 1169069 36643 61462 22 12 16 8 22 2 18 0
3.2 1169393 36319 61462 24 12 15 7 20 2 19 1
3.3 1167077 38630 61469 26 13 16 10 15 0 20 0
3.4 1168389 37322 61462 22 13 14 9 23 0 18 1
3.5 1169365 36354 61465 26 14 14 7 24 3 12 0
3.6 1168884 36825 61470 22 13 23 8 20 2 11 1
3.7 1169039 36672 61465 26 13 14 8 18 2 18 1
3.8 1168667 37039 61473 24 13 22 10 16 1 14 0
3.9 1168480 37227 61472 24 12 22 10 17 2 13 0
4 1166594 39111 61473 21 15 24 9 17 0 14 0
4.1 1167558 38151 61470 20 19 23 4 18 0 15 1
4.2 1167825 37885 61469 23 17 19 6 18 0 16 1
4.3 1168302 37409 61470 22 16 23 5 20 1 11 2
4.4 1168802 36907 61472 27 13 18 10 16 2 14 0
4.5 1169051 36660 61469 27 11 18 9 17 5 13 0
4.6 1169247 36462 61475 29 15 17 10 14 0 15 0
4.7 1168851 36858 61465 23 14 16 8 19 2 17 1
4.8 1168807 36903 61467 27 14 15 7 15 3 18 1
4.9 1168290 37421 61465 23 13 17 8 20 4 15 0
5 1167456 38252 61473 28 14 20 7 11 4 16 0
5.1 1167897 37811 61463 24 11 16 8 19 3 16 3
5.2 1168208 37501 61462 22 14 14 8 21 1 18 2
5.3 1167932 37772 61467 21 10 20 12 19 3 15 0
5.4 1168170 37530 61469 24 9 19 13 14 2 18 1
5.5 1168705 37000 61462 19 14 14 11 21 0 21 0
5.6 1169049 36658 61471 26 13 21 7 14 2 15 2
5.7 1168767 36936 61471 25 12 19 11 13 2 18 0
5.8 1168744 36964 61472 28 13 16 11 15 1 16 0
5.9 1169418 36290 61471 22 14 24 7 18 3 11 1
6 1168506 37197 61469 17 16 23 9 19 0 16 0
6.1 1168081 37626 61474 25 14 20 11 17 0 13 0
6.2 1168129 37580 61476 26 15 21 10 17 0 11 0
6.3 1168393 37315 61468 26 13 15 10 17 1 17 1
6.4 1168734 36975 61467 23 11 19 10 21 3 12 1
6.5 1169334 36378 61470 25 14 18 9 21 1 11 1
6.6 1170252 35465 61467 29 14 11 9 22 1 13 1
6.7 1170606 35106 61467 23 10 14 16 29 0 8 0
6.8 1171071 34644 61471 28 11 14 14 25 1 7 0
6.9 1171300 34412 61468 28 10 14 12 22 2 10 2
7 1170882 34828 61473 26 12 17 14 22 0 9 0
7.1 1170626 35082 61468 26 9 14 15 23 0 11 2
7.2 1170985 34725 61470 29 7 15 15 22 2 8 2
7.3 1171229 34480 61474 31 9 15 15 18 1 10 1
7.4 1170429 35278 61467 24 12 14 13 20 1 16 0
7.5 1169864 35843 61469 27 11 17 10 15 4 15 1
7.6 1169777 35935 61473 24 18 20 7 20 0 10 1
7.7 1170155 35557 61463 21 17 13 8 23 1 17 0
7.8 1170035 35675 61464 21 13 15 11 24 2 14 0
7.9 1169685 36021 61470 27 13 14 12 16 0 17 1
8 1169706 36000 61465 21 11 15 14 23 0 16 0
8.1 1169954 35755 61471 23 13 20 11 21 1 11 0
8.2 1169725 35984 61464 22 13 14 11 23 0 16 1
8.3 1169524 36180 61462 17 11 19 11 24 1 15 2
8.4 1169571 36139 61458 17 12 16 9 27 2 16 1
8.5 1169582 36130 61469 24 14 17 10 22 0 13 0
8.6 1169245 36469 61461 21 15 16 5 25 0 15 3
8.7 1169383 36330 61465 19 14 22 6 26 1 10 2
8.8 1168100 37607 61465 19 14 21 7 20 2 16 1
8.9 1167151 38549 61480 25 10 28 13 12 1 11 0
9 1167996 37702 61467 13 11 26 13 22 0 15 0
9.1 1167748 37957 61465 18 13 20 10 21 1 17 0
9.2 1165048 40653 61469 24 11 21 9 10 5 20 0
9.3 1163583 42117 61464 14 15 24 7 20 0 17 3
