t ca2er ca2i ip3 s000 s001 s010 s011 s100 s101 s110 s111
0 1053875 151801 61468 10 6 30 20 8 1 24 2
0.1 1077988 127686 61471 9 6 31 23 8 0 24 0
0.2 1100573 105112 61468 12 9 28 17 12 1 20 2
0.3 1122333 83349 61466 14 7 23 20 8 1 28 0
0.4 1135043 70635 61474 8 7 37 20 10 1 18 0
0.5 1143366 62316 61472 11 12 32 15 7 0 23 1
0.6 1151596 54093 61476 15 11 33 15 10 0 16 1
0.7 1155265 50427 61472 14 10 29 17 15 1 15 0
0.8 1159938 45758 61461 20 9 14 16 14 1 25 2
0.9 1162910 42793 61469 21 10 20 16 19 1 13 1
1 1165865 39843 61472 26 12 17 15 18 0 12 1
1.1 1167724 37986 61468 21 12 17 16 25 0 10 0
1.2 1168852 36860 61469 28 12 15 12 17 2 14 1
1.3 1169454 36256 61464 19 11 17 15 27 0 11 1
1.4 1169353 36352 61464 22 9 16 15 19 2 17 1
1.5 1169472 36236 61464 22 11 15 14 20 2 17 0
1.6 1167839 37869 61465 20 11 20 12 21 3 13 1
1.7 1167700 38003 61461 20 11 17 11 17 2 20 3
1.8 1167731 37972 61466 16 12 23 13 21 1 14 1
1.9 1168189 37521 61472 25 12 21 12 18 2 10 1
2 1168757 36951 61470 23 13 22 10 18 1 11 3
2.1 1168320 37389 61471 18 14 26 11 22 0 10 0
2.2 1168173 37536 61473 25 13 22 11 16 1 12 1
2.3 1168795 36915 61473 25 17 20 9 14 0 16 0
2.4 1168743 36968 61466 24 12 18 10 19 1 15 2
2.5 1169484 36228 61460 16 14 20 8 27 0 13 3
2.6 1169911 35807 61467 23 14 19 9 24 2 10 0
2.7 1170302 35420 61466 29 15 12 8 21 2 14 0
2.8 1170793 34928 61464 25 13 14 10 26 2 11 0
2.9 1170975 34744 61461 23 11 14 11 28 2 11 1
3 1170467 35247 61470 27 11 18 12 19 2 12 0
3.1 1170206 35511 61463 29 11 13 8 19 3 15 3
3.2 1170005 35712 61454 19 14 11 8 27 2 19 1
3.3 1168736 36975 61462 19 14 18 9 21 2 18 0
3.4 1168646 37064 61469 25 14 20 8 15 1 16 2
3.5 1168679 37029 61467 22 13 21 9 16 2 17 1
3.6 1167986 37722 61464 21 14 16 11 18 0 21 0
3.7 1168237 37475 61460 17 15 17 9 25 1 16 1
3.8 1168462 37248 61458 22 11 14 9 18 5 21 1
3.9 1168261 37449 61462 20 14 17 9 19 2 20 0
4 1167292 38421 61464 26 16 13 7 16 0 21 2
4.1 1167340 38367 61466 27 8 18 11 12 5 19 1
4.2 1168215 37496 61467 23 13 18 11 20 0 15 1
4.3 1168210 37498 61469 23 10 23 11 17 2 14 1
4.4 1167441 38265 61462 22 12 16 10 15 1 24 1
4.5 1167450 38260 61464 24 11 18 9 16 3 19 1
4.6 1167116 38593 61467 22 13 21 9 17 1 17 1
4.7 1166348 39354 61467 17 12 26 10 16 1 18 1
4.8 1166617 39095 61465 20 12 22 9 22 1 14 1
4.9 1167857 37858 61463 19 12 20 10 26 0 14 0
5 1168684 37035 61463 28 12 11 10 22 0 17 1
5.1 1169388 36332 61469 31 11 17 8 20 1 10 3
5.2 1169869 35848 61464 23 9 18 12 27 1 10 1
5.3 1169927 35791 61465 27 10 15 11 22 2 14 0
5.4 1169734 35985 61471 29 14 19 7 19 0 11 2
5.5 1169398 36322 61461 20 13 19 7 28 2 11 1
5.6 1169258 36460 61470 30 14 17 7 16 2 14 1
5.7 1169068 36648 61460 27 12 13 6 17 4 20 2
5.8 1169354 36360 61465 23 13 19 8 21 1 14 2
5.9 1169643 36073 61469 30 13 16 8 16 1 15 2
6 1168731 36981 61461 20 11 18 10 23 2 16 1
6.1 1168121 37593 61466 28 11 17 8 15 4 17 1
6.2 1168716 36997 61475 27 14 23 9 15 1 12 0
6.3 1168362 37354 61472 28 15 20 7 16 0 14 1
6.4 1168960 36757 61465 25 15 17 6 18 2 18 0
6.5 1169363 36357 61468 24 17 22 3 21 1 11 2
6.6 1168197 37515 61471 29 13 19 8 12 1 18 1
6.7 1168459 37254 61453 19 10 13 9 25 3 20 2
6.8 1169526 36195 61469 27 14 17 9 23 2 9 0
6.9 1170119 35597 61467 27 12 13 13 22 0 14 0
7 1170719 35004 61464 26 13 12 11 29 0 9 1
7.1 1171098 34624 61467 27 15 13 10 25 0 11 0
7.2 1171004 34721 61464 28 17 12 5 24 1 12 2
7.3 1170992 34731 61462 25 16 13 6 26 1 12 2
7.4 1171089 34634 61476 34 14 18 8 18 2 6 1
7.5 1171107 34613 61471 30 13 16 10 22 0 8 2
7.6 1170474 35245 61466 23 17 17 7 24 0 12 1
7.7 1169713 36004 61467 28 18 13 6 16 0 19 1
7.8 1169843 35879 61471 28 16 19 6 20 2 10 0
7.9 1169804 35912 61463 17 17 21 6 26 1 12 1
8 1169510 36203 61470 21 15 25 7 21 1 9 2
8.1 1169692 36023 61467 27 14 17 7 17 1 16 2
8.2 1169217 36498 61463 27 12 11 11 19 1 20 0
8.3 1169396 36323 61468 25 15 17 9 23 0 12 0
8.4 1169881 35836 61469 26 13 19 9 20 2 12 0
8.5 1169312 36402 61461 20 14 16 9 24 0 17 1
8.6 1169251 36462 61462 21 12 18 9 22 2 16 1
8.7 1168689 37022 61456 21 11 13 9 21 2 22 2
8.8 1168085 37629 61458 21 13 15 7 22 2 19 2
8.9 1168113 37599 61462 16 14 22 8 26 0 13 2
9 1168667 37044 61467 18 12 25 10 23 2 11 0
9.1 1167594 38118 61471 28 15 20 6 12 1 17 2
9.2 1167048 38662 61476 30 15 20 9 9 0 18 0
9.3 1166682 39031 61464 26 12 15 9 16 3 20 0
9.4 1167900 37816 61469 25 16 19 7 19 0 14 1
9.5 1168452 37269 61460 27 18 9 4 20 0 21 2
9.6 1169265 36458 61465 26 14 14 9 26 1 11 0
9.7 1169553 36165 61463 23 12 19 7 26 1 9 4
9.8 1170399 35320 61474 29 14 21 8 20 0 7 2
9.9 1170780 34939 61471 32 10 16 11 18 3 11 0
