t ca2er ca2i ip3 s000 s001 s010 s011 s100 s101 s110 s111
0 1053875 151801 61468 10 5 32 17 8 1 26 2
0.1 1076985 128694 61475 7 8 42 14 11 1 16 2
0.2 1098741 106941 61469 10 8 32 15 10 1 25 0
0.3 1118881 86807 61475 17 9 31 14 9 0 20 1
0.4 1135086 70599 61474 13 6 36 15 13 0 15 3
0.5 1146350 59334 61464 15 5 22 18 11 0 29 1
0.6 1152427 53264 61463 12 8 27 12 17 1 21 3
0.7 1158202 47495 61472 21 10 23 14 13 0 20 0
0.8 1161699 44006 61468 25 12 18 9 15 0 19 3
0.9 1164039 41665 61466 21 9 20 12 20 2 15 2
1 1165726 39982 61475 29 12 19 11 14 0 15 1
1.1 1167114 38594 61468 22 11 20 11 20 2 15 0
1.2 1167817 37888 61468 21 13 21 9 17 1 18 1
1.3 1168048 37661 61473 22 16 24 7 18 0 13 1
1.4 1167462 38241 61465 18 12 21 10 18 2 20 0
1.5 1166886 38825 61465 21 16 16 8 21 0 19 0
1.6 1167196 38516 61465 21 15 17 8 23 0 16 1
1.7 1167167 38537 61468 22 9 20 13 18 2 17 0
1.8 1167305 38400 61470 17 15 25 9 20 0 15 0
1.9 1167265 38441 61466 18 13 22 9 20 2 17 0
2 1168665 37049 61469 26 13 18 8 20 2 13 1
2.1 1168986 36722 61471 21 11 24 11 21 2 11 0
2.2 1168688 37027 61459 19 13 16 7 28 2 14 2
2.3 1169188 36526 61470 28 13 14 11 20 1 14 0
2.4 1168717 36994 61471 28 13 15 11 17 1 16 0
2.5 1168803 36908 61479 30 11 22 12 17 1 7 1
2.6 1168987 36718 61461 19 13 13 12 22 0 21 1
2.7 1168978 36728 61457 16 12 13 12 26 1 20 1
2.8 1169297 36414 61474 33 14 15 8 13 0 14 4
2.9 1169720 35992 61466 26 12 15 9 21 2 13 3
3 1169865 35851 61467 24 14 17 8 25 2 9 2
3.1 1170029 35680 61472 26 13 18 11 17 2 14 0
3.2 1169619 36089 61466 24 13 14 11 19 1 18 1
3.3 1169746 35964 61482 30 12 24 12 16 0 6 1
3.4 1169964 35751 61471 27 10 17 13 25 1 7 1
3.5 1170209 35509 61471 29 14 14 10 23 0 10 1
3.6 1170831 34892 61469 35 12 8 10 22 2 11 1
3.7 1171063 34655 61469 31 13 9 12 23 0 12 1
3.8 1171174 34550 61473 34 13 15 7 23 2 4 3
3.9 1171359 34362 61463 30 12 9 8 23 4 14 1
4 1171197 34519 61462 26 10 11 11 26 2 13 2
4.1 1171219 34500 61466 30 10 11 11 24 2 12 1
4.2 1171129 34588 61479 34 13 17 11 18 0 7 1
4.3 1170949 34771 61470 29 13 16 8 24 2 7 2
4.4 1170952 34765 61461 25 11 11 10 26 3 14 1
4.5 1170617 35096 61469 25 15 18 7 21 0 12 3
4.6 1170097 35619 61468 33 12 10 9 17 2 16 2
4.7 1170308 35409 61467 28 10 14 11 23 4 11 0
4.8 1170264 35452 61462 26 12 11 9 24 2 15 2
4.9 1170515 35203 61478 37 13 15 9 13 2 12 0
5 1170761 34958 61471 31 12 14 10 21 2 11 0
5.1 1170813 34905 61469 23 14 19 9 27 1 8 0
5.2 1169845 35868 61470 25 14 18 9 20 1 14 0
5.3 1169575 36135 61471 23 13 22 9 19 2 13 0
5.4 1169033 36676 61473 24 13 23 9 17 2 13 0
5.5 1168909 36801 61473 25 15 22 7 16 2 13 1
5.6 1168688 37015 61470 21 12 20 13 18 1 16 0
5.7 1167957 37748 61470 21 15 21 9 17 1 16 1
5.8 1167558 38146 61469 21 15 20 9 17 0 17 2
5.9 1167177 38523 61465 21 10 17 13 17 1 20 2
6 1167023 38680 61468 20 13 18 13 20 0 16 1
6.1 1167966 37742 61473 27 12 19 11 18 1 10 3
6.2 1167971 37738 61470 30 13 13 10 14 2 17 2
6.3 1168888 36826 61470 27 15 16 8 19 3 12 1
6.4 1169054 36652 61462 19 17 15 7 18 2 22 1
6.5 1168590 37120 61460 17 20 13 6 23 0 21 1
6.6 1168775 36935 61463 23 15 16 5 19 3 16 4
6.7 1169360 36351 61477 29 19 18 7 13 0 14 1
6.8 1168971 36737 61471 24 17 20 6 16 1 14 3
6.9 1168434 37272 61464 20 16 16 8 17 3 21 0
7 1168239 37468 61467 19 18 21 5 18 2 16 2
7.1 1167830 37877 61475 25 18 21 7 14 0 14 2
7.2 1168801 36909 61472 22 15 21 10 21 2 10 0
7.3 1169207 36503 61474 25 16 18 11 19 0 12 0
7.4 1168978 36729 61467 18 15 20 10 22 2 14 0
7.5 1169187 36518 61462 18 14 16 10 22 1 18 2
7.6 1169127 36581 61470 29 13 12 12 16 0 17 2
7.7 1169020 36690 61466 21 15 17 9 22 2 14 1
7.8 1169135 36578 61475 25 18 19 9 20 0 10 0
7.9 1169767 35942 61474 28 11 20 11 16 3 11 1
8 1169627 36084 61468 25 15 16 8 18 2 16 1
8.1 1169136 36573 61468 25 14 13 12 19 0 18 0
8.2 1168563 37150 61462 24 15 11 8 21 2 19 1
8.3 1168558 37158 61471 28 19 14 6 17 1 16 0
8.4 1169323 36391 61474 30 15 15 10 18 0 12 1
8.5 1169732 35981 61469 29 15 11 10 18 0 17 1
8.6 1169836 35876 61471 27 11 18 11 20 3 10 1
8.7 1170206 35510 61472 29 15 14 10 20 1 12 0
8.8 1169943 35769 61469 26 13 17 9 18 3 15 0
8.9 1170267 35447 61473 25 14 21 9 21 2 9 0
9 1170163 35553 61468 27 13 15 9 22 2 12 1
9.1 1170291 35420 61475 30 12 16 13 17 0 13 0
9.2 1169873 35838 61480 31 12 22 11 14 1 10 0
9.3 1168653 37052 61467 24 13 17 9 15 0 21 2
