t ca2er ca2i ip3 s000 s001 s010 s011 s100 s101 s110 s111
0 1053875 151801 61468 10 6 32 18 7 1 24 2
0.1 1078295 127382 61455 9 5 22 17 10 0 33 4
0.2 1102250 103419 61472 9 3 37 21 4 1 23 2
0.3 1118614 87060 61469 15 4 27 21 3 0 28 2
0.4 1135155 70522 61465 11 6 25 21 11 0 23 3
0.5 1146170 59509 61472 13 10 28 19 7 0 22 1
0.6 1153619 52065 61464 15 10 21 16 10 0 24 4
0.7 1156946 48740 61461 17 10 16 16 10 0 27 4
0.8 1160403 45289 61469 17 10 21 19 15 1 17 0
0.9 1163572 42118 61470 18 10 23 17 12 1 17 2
1 1165376 40318 61476 20 12 25 17 13 0 12 1
1.1 1167064 38636 61470 20 14 20 14 17 0 13 2
1.2 1168175 37527 61467 21 12 18 14 17 3 14 1
1.3 1168747 36957 61470 20 15 19 14 20 0 11 1
1.4 1169772 35936 61468 27 14 11 14 17 1 15 1
1.5 1170118 35591 61470 25 13 16 14 20 1 10 1
1.6 1170392 35315 61474 30 16 12 14 13 0 14 1
1.7 1170244 35462 61466 26 13 9 16 17 2 17 0
1.8 1170022 35686 61469 24 16 15 12 18 2 12 1
1.9 1170455 35254 61468 27 14 12 13 16 3 15 0
2 1170492 35217 61465 19 14 16 14 26 1 9 1
2.1 1170741 34971 61473 27 17 15 12 19 0 9 1
2.2 1170974 34743 61470 28 17 13 10 21 1 9 1
2.3 1170861 34852 61475 28 18 18 9 15 2 10 0
2.4 1170914 34800 61481 31 20 19 9 13 0 8 0
2.5 1170998 34716 61472 24 19 19 8 19 2 9 0
2.6 1170761 34954 61466 25 16 15 8 20 4 11 1
2.7 1170127 35582 61475 28 15 19 11 14 2 10 1
2.8 1169876 35832 61467 23 19 16 7 16 0 16 3
2.9 1169211 36498 61460 13 17 19 9 27 2 12 1
3 1169337 36373 61466 24 17 13 10 18 1 16 1
3.1 1169176 36530 61467 23 15 17 10 16 2 15 2
3.2 1169696 36013 61470 26 16 16 10 16 1 13 2
3.3 1169926 35782 61469 22 17 16 12 19 1 13 0
3.4 1170010 35694 61464 19 11 18 14 20 5 13 0
3.5 1170028 35678 61466 23 16 13 12 16 2 18 0
3.6 1169680 36025 61477 28 13 21 13 12 3 9 1
3.7 1170343 35365 61462 17 16 16 11 24 1 14 1
3.8 1170509 35199 61460 19 13 16 10 22 4 14 2
3.9 1170502 35210 61469 27 17 15 8 16 3 12 2
4 1169929 35779 61469 24 16 15 12 18 1 13 1
4.1 1169956 35752 61464 25 14 13 10 16 4 16 2
4.2 1167944 37756 61463 18 16 16 11 14 3 22 0
4.3 1166615 39086 61465 18 17 17 11 16 1 19 1
4.4 1167802 37901 61473 29 14 17 11 8 3 16 2
4.5 1167705 37994 61470 23 12 16 17 14 1 17 0
4.6 1168718 36983 61470 23 12 18 15 15 2 14 1
4.7 1168814 36885 61467 18 14 19 14 17 1 16 1
4.8 1168802 36904 61465 19 13 19 12 21 4 11 1
4.9 1169341 36363 61478 29 13 21 13 11 2 9 2
5 1169281 36422 61475 25 17 21 10 12 1 11 3
5.1 1169066 36637 61464 20 17 14 11 16 2 19 1
5.2 1169120 36578 61467 18 14 19 14 16 2 16 1
5.3 1168298 37403 61467 23 15 14 13 14 1 18 2
5.4 1167944 37758 61466 20 16 15 13 16 2 18 0
