t ca2er ca2i ip3 s000 s001 s010 s011 s100 s101 s110 s111
0 1053875 151801 61468 10 7 31 18 8 1 24 2
0.1 1077515 128162 61466 12 4 27 21 9 1 26 1
0.2 1098980 106698 61466 13 7 25 19 7 0 29 1
0.3 1118386 87298 61470 15 7 29 17 9 2 21 1
0.4 1135177 70509 61471 16 8 29 16 10 1 19 2
0.5 1145689 59996 61465 14 5 25 19 14 1 21 2
0.6 1153220 52472 61457 16 7 17 15 16 2 25 3
0.7 1158320 47373 61463 19 8 18 16 15 0 22 3
0.8 1162770 42921 61463 17 6 21 17 16 1 20 3
0.9 1163917 41776 61471 20 9 26 14 14 0 13 5
1 1164157 41539 61468 20 9 21 16 16 1 16 2
1.1 1165798 39901 61462 16 8 18 18 24 1 15 1
1.2 1166870 38829 61464 18 9 19 16 20 2 16 1
1.3 1167820 37880 61465 20 9 21 13 18 2 15 3
1.4 1167534 38166 61470 21 10 22 15 16 0 17 0
1.5 1167212 38487 61465 19 11 20 13 15 1 22 0
1.6 1167372 38335 61461 24 9 13 13 18 3 21 0
1.7 1165060 40646 61463 19 12 19 11 21 1 17 1
1.8 1166924 38785 61463 16 12 22 11 27 1 11 1
1.9 1168062 37651 61471 25 10 22 12 22 2 8 0
2 1168536 37178 61465 29 12 13 9 18 2 16 2
2.1 1169158 36556 61470 25 14 21 8 20 2 10 1
2.2 1168193 37513 61470 25 15 20 8 12 1 19 1
2.3 1168255 37453 61463 24 13 17 7 16 3 18 3
2.4 1167986 37719 61472 28 15 20 7 9 1 18 3
2.5 1167583 38122 61465 19 13 23 8 18 4 14 2
2.6 1167485 38218 61462 18 13 16 13 21 0 19 1
2.7 1168052 37657 61466 21 14 17 12 22 1 14 0
2.8 1168523 37191 61467 25 15 17 8 20 3 12 1
2.9 1169664 36051 61471 27 14 19 9 19 4 9 0
3 1170210 35507 61467 23 19 15 8 24 0 12 0
3.1 1169600 36115 61464 22 16 17 7 23 3 12 1
3.2 1169865 35847 61473 25 21 19 6 15 0 15 0
3.3 1169075 36635 61463 21 18 15 7 18 2 20 0
3.4 1167947 37764 61471 30 16 14 9 12 1 19 0
3.5 1168032 37679 61471 28 14 16 11 17 0 14 1
3.6 1169049 36663 61475 25 16 24 8 18 1 8 1
3.7 1168802 36908 61460 19 14 17 8 21 4 18 0
3.8 1168970 36741 61461 21 14 17 7 21 3 16 2
3.9 1169400 36309 61470 24 13 19 12 19 1 13 0
4 1169069 36639 61470 23 12 22 11 18 2 13 0
4.1 1168767 36940 61458 17 14 19 6 23 0 17 5
4.2 1168341 37369 61462 23 12 16 9 21 1 16 3
4.3 1168931 36775 61466 23 10 24 7 17 3 12 5
4.4 1169108 36597 61465 21 11 18 13 20 0 17 1
4.5 1168333 37370 61468 25 7 20 14 16 1 16 2
4.6 1169030 36677 61476 28 10 21 15 16 0 11 0
4.7 1169198 36508 61462 23 9 15 13 19 1 20 1
4.8 1168198 37511 61466 24 9 18 13 21 1 14 1
4.9 1168901 36808 61464 25 9 19 9 19 2 14 4
5 1168184 37525 61463 19 10 20 12 25 1 13 1
5.1 1168532 37179 61463 24 10 15 12 23 0 15 2
5.2 1168494 37215 61465 23 10 20 10 22 0 12 4
5.3 1168489 37220 61468 31 8 14 13 15 0 18 2
5.4 1169266 36447 61483 38 10 21 12 10 0 9 1
5.5 1169738 35976 61473 31 10 18 12 17 1 12 0
5.6 1169267 36445 61477 29 14 23 9 14 0 12 0
5.7 1169527 36188 61469 27 14 21 5 18 1 12 3
5.8 1169519 36193 61465 19 14 24 6 21 2 15 0
5.9 1168986 36731 61462 23 13 18 6 22 3 16 0
6 1168982 36738 61466 26 14 17 7 23 1 13 0
6.1 1168528 37186 61464 24 12 19 7 20 2 16 1
6.2 1168129 37587 61472 32 14 19 5 12 2 16 1
6.3 1168062 37651 61461 21 12 18 8 23 2 16 1
6.4 1168401 37315 61473 29 13 20 9 18 0 12 0
6.5 1168833 36881 61457 23 10 15 7 21 4 20 1
6.6 1168142 37572 61466 27 15 15 7 16 0 21 0
6.7 1168142 37572 61463 22 13 17 9 23 0 17 0
6.8 1168627 37087 61461 23 11 18 7 23 1 15 3
6.9 1169248 36471 61468 28 14 17 7 21 0 13 1
7 1169601 36117 61460 23 12 15 8 25 2 16 0
7.1 1169928 35794 61461 26 13 13 7 26 1 14 1
7.2 1170344 35376 61472 30 12 20 8 20 2 9 0
7.3 1169969 35749 61465 25 12 18 8 23 2 13 0
7.4 1170258 35460 61470 31 10 19 8 19 2 10 2
7.5 1170736 34987 61467 31 11 15 8 23 1 11 1
7.6 1170561 35158 61463 24 12 17 8 25 1 14 0
7.7 1170363 35357 61469 30 13 18 6 19 1 13 1
7.8 1169921 35798 61462 31 13 12 4 17 2 19 3
7.9 1169730 35988 61475 33 12 19 9 16 1 11 0
8 1169468 36248 61466 28 11 18 7 18 3 15 1
8.1 1169421 36295 61462 21 15 21 3 22 2 15 2
8.2 1169427 36293 61458 16 15 19 6 32 1 12 0
8.3 1169796 35928 61470 27 16 22 3 23 1 8 1
8.4 1169696 36023 61473 29 13 22 7 19 1 10 0
8.5 1169987 35734 61473 29 14 22 6 20 1 9 0
8.6 1169977 35740 61463 20 11 23 7 27 2 10 1
8.7 1168672 37041 61469 27 13 20 7 16 0 17 1
8.8 1168388 37329 61470 31 11 18 8 18 0 13 2
8.9 1169060 36654 61460 27 9 13 9 21 0 19 3
9 1169381 36336 61462 24 7 17 12 27 1 13 0
9.1 1169072 36647 61465 29 9 15 10 23 0 14 1
9.2 1169172 36544 61457 25 6 12 12 26 1 18 1
9.3 1169644 36076 61474 30 10 22 10 22 0 7 0
9.4 1169135 36580 61468 26 10 22 8 21 0 12 2
9.5 1168416 37296 61471 25 7 25 12 22 0 9 1
9.6 1169380 36339 61466 32 9 13 10 20 0 16 1
9.7 1169539 36179 61466 30 8 16 10 21 1 14 1
9.8 1169686 36035 61462 27 10 15 8 25 0 15 1
9.9 1169709 36014 61463 27 11 17 6 26 0 12 2
10 1169665 36055 61461 26 10 15 8 24 1 17 0
10.1 1169515 36208 61469 32 11 18 6 20 1 12 1
10.2 1169085 36632 61459 23 13 16 5 24 1 16 3
10.3 1168416 37299 61459 20 12 17 8 26 1 16 1
10.4 1167990 37716 61464 19 9 22 12 21 1 17 0
10.5 1168361 37350 61457 21 10 16 8 23 1 19 3
10.6 1168605 37108 61457 19 11 18 7 25 2 17 2
10.7 1168452 37260 61468 28 11 17 10 16 1 18 0
10.8 1167857 37852 61469 28 12 19 8 12 1 20 1
10.9 1168037 37672 61468 23 10 24 9 18 2 14 1
11 1168262 37452 61471 27 11 22 9 19 1 11 1
11.1 1167715 37992 61461 21 8 17 13 21 1 20 0
11.2 1165996 39709 61472 26 8 23 13 14 1 16 0
11.3 1167078 38629 61463 20 9 22 10 21 1 16 2
11.4 1167584 38130 61455 20 9 13 11 27 2 19 0
11.5 1167869 37846 61455 20 10 16 7 27 2 16 3
11.6 1168044 37669 61471 29 8 21 11 18 2 11 1
11.7 1168707 37008 61468 26 9 20 11 23 1 10 1
11.8 1168825 36888 61467 28 9 16 12 20 0 15 1
11.9 1169614 36101 61465 27 8 15 13 23 1 14 0
12 1169839 35873 61468 30 8 14 14 18 0 17 0
12.1 1170071 35636 61465 23 6 19 15 22 1 14 1
12.2 1169495 36210 61468 20 7 26 13 23 0 9 3
12.3 1169391 36319 61463 22 10 16 13 23 0 17 0
12.4 1168209 37504 61455 21 12 12 8 25 0 20 3
12.5 1168432 37287 61467 28 11 17 9 23 1 11 1
12.6 1168803 36915 61473 29 12 21 9 21 1 7 1
12.7 1169850 35867 61473 32 12 18 9 18 0 10 2
12.8 1169880 35830 61461 21 10 19 9 22 2 16 2
12.9 1168985 36726 61466 27 11 19 7 17 1 15 4
13 1168529 37185 61462 23 12 16 9 24 0 15 2
13.1 1169027 36684 61461 17 11 23 8 27 1 11 3
13.2 1169606 36108 61466 27 11 16 10 21 0 14 2
13.3 1169562 36152 61457 20 9 16 10 30 0 12 4
13.4 1169908 35804 61467 25 9 20 11 21 1 13 1
13.5 1170261 35452 61475 33 8 19 13 15 1 12 0
13.6 1169855 35866 61465 23 13 18 9 29 0 9 0
13.7 1170131 35586 61470 32 11 18 7 17 1 12 3
13.8 1169305 36410 61474 30 13 22 7 16 0 11 2
13.9 1168750 36966 61464 27 12 17 6 18 3 17 1
14 1168899 36818 61470 28 12 21 7 18 3 12 0
14.1 1168702 37013 61468 21 13 26 6 24 1 8 2
14.2 1168863 36858 61473 32 12 20 7 18 2 10 0
14.3 1168346 37364 61462 26 10 15 9 17 0 22 2
14.4 1168241 37475 61461 27 8 15 9 22 2 16 2
14.5 1168342 37375 61471 31 12 19 7 16 1 14 1
14.6 1169013 36704 61469 27 10 21 9 23 0 9 2
14.7 1169785 35935 61470 32 9 18 9 20 2 10 1
14.8 1168254 37460 61462 23 11 18 8 23 1 15 2
14.9 1168332 37382 61466 25 10 18 11 22 1 14 0
15 1168962 36754 61463 26 11 16 8 21 2 16 1
15.1 1169411 36303 61457 22 7 15 11 26 2 17 1
15.2 1169789 35930 61467 26 12 18 9 24 0 12 0
15.3 1169406 36315 61465 24 14 20 5 25 1 11 1
15.4 1169389 36333 61469 29 15 18 5 20 1 13 0
15.5 1169621 36094 61467 23 13 23 6 21 1 13 1
15.6 1169181 36533 61458 20 11 21 4 22 4 17 2
15.7 1167545 38165 61461 21 15 18 5 17 0 24 1
15.8 1164936 40771 61465 22 12 24 5 16 0 18 4
15.9 1164678 41033 61463 22 9 22 8 19 4 17 0
16 1165927 39786 61463 23 11 19 8 21 1 17 1
16.1 1166153 39558 61464 24 10 20 8 20 0 16 3
16.2 1167424 38291 61463 22 9 19 11 27 0 12 1
16.3 1167989 37726 61458 26 9 12 9 22 1 20 2
16.4 1168397 37323 61460 27 9 15 7 24 3 14 2
16.5 1169407 36313 61466 32 10 13 9 20 1 15 1
16.6 1169917 35798 61471 30 10 20 9 17 1 13 1
16.7 1169712 36003 61470 29 11 22 6 16 1 14 2
16.8 1168915 36805 61463 28 12 15 6 21 1 17 1
16.9 1168888 36831 61456 21 9 16 8 28 3 16 0
17 1168438 37280 61462 25 12 18 5 21 1 18 1
17.1 1167720 37994 61471 31 9 22 7 13 2 16 1
17.2 1166061 39650 61469 25 7 26 9 17 3 14 0
17.3 1166999 38718 61462 20 14 22 4 24 1 15 1
17.4 1167210 38506 61461 20 12 20 7 25 1 16 0
17.5 1168145 37577 61467 27 15 19 4 22 0 13 1
17.6 1167772 37948 61460 28 11 14 5 20 3 19 1
17.7 1167764 37951 61468 22 13 26 5 21 1 12 1
17.8 1167086 38630 61463 24 12 17 8 22 0 18 0
17.9 1167814 37900 61471 28 9 21 11 19 0 13 0
18 1168854 36863 61469 27 7 22 11 23 2 9 0
18.1 1168802 36918 61463 24 10 19 8 26 2 12 0
18.2 1169280 36442 61464 31 11 16 4 19 3 15 2
18.3 1168939 36781 61467 26 12 21 6 22 2 12 0
18.4 1168196 37524 61463 24 11 20 6 24 3 13 0
18.5 1167886 37835 61458 26 11 13 6 23 3 19 0
18.6 1168372 37344 61468 28 11 19 8 18 1 16 0
18.7 1168634 37085 61470 27 12 23 6 21 1 10 1
18.8 1169680 36038 61459 24 9 18 6 24 3 15 2
18.9 1169604 36115 61464 27 12 17 6 20 1 18 0
19 1169313 36406 61466 25 12 20 7 23 0 14 0
19.1 1168347 37371 61459 24 12 17 4 21 2 20 1
19.2 1168461 37260 61473 32 13 21 5 16 0 14 0
19.3 1167770 37951 61456 22 12 18 2 24 2 20 1
19.4 1167870 37856 61462 24 13 20 3 27 1 13 0
19.5 1168631 37088 61467 28 12 20 5 18 1 17 0
19.6 1169015 36707 61464 27 11 19 5 23 1 14 1
19.7 1168785 36931 61465 23 11 24 5 20 2 16 0
19.8 1167974 37742 61464 25 10 22 5 19 1 18 1
19.9 1166600 39115 61467 24 10 25 6 19 0 17 0
20 1165877 39836 61474 28 8 28 8 15 0 14 0
20.1 1167052 38663 61467 23 8 26 8 22 1 13 0
20.2 1167815 37901 61468 24 7 27 8 22 2 11 0
20.3 1167881 37836 61472 28 10 26 6 18 1 11 1
20.4 1168075 37643 61472 30 9 22 9 19 0 12 0
20.5 1168517 37199 61467 29 6 21 9 20 1 13 2
20.6 1168312 37405 61471 33 8 19 9 16 0 15 1
20.7 1168112 37608 61468 29 10 20 7 20 0 15 0
20.8 1168875 36846 61458 24 10 16 6 26 0 18 1
20.9 1168717 37001 61461 27 8 15 9 22 0 20 0
21 1168406 37316 61465 31 9 15 8 21 0 17 0
21.1 1168957 36764 61455 22 7 18 6 28 3 16 1
21.2 1169134 36588 61464 28 8 18 8 24 1 14 0
21.3 1169048 36677 61461 28 8 15 8 27 1 14 0
21.4 1169533 36194 61466 35 7 13 9 23 1 13 0
21.5 1170367 35363 61464 28 9 19 6 31 1 6 1
21.6 1170558 35171 61462 32 8 13 7 26 2 13 0
21.7 1170090 35635 61468 32 8 19 7 23 1 10 1
21.8 1169330 36389 61463 32 6 14 9 20 0 18 2
21.9 1169962 35764 61473 38 6 17 10 20 1 9 0
22 1170557 35171 61465 37 5 11 10 23 2 13 0
22.1 1170765 34962 61468 36 8 14 8 21 1 13 0
22.2 1170653 35069 61465 26 9 20 8 26 0 12 0
22.3 1169952 35771 61462 30 8 14 8 23 1 17 0
22.4 1169278 36443 61463 33 6 15 7 20 2 15 3
22.5 1169789 35932 61462 30 6 15 9 22 3 16 0
22.6 1168940 36782 61459 26 10 14 7 25 1 18 0
22.7 1169075 36647 61467 31 9 18 7 21 1 13 1
22.8 1169260 36460 61467 29 5 22 9 22 4 10 0
22.9 1169037 36681 61468 27 9 22 8 21 0 14 0
23 1168746 36972 61461 24 7 19 9 25 1 16 0
23.1 1167823 37892 61458 22 8 18 8 23 1 21 0
23.2 1167133 38581 61462 28 9 15 8 16 1 24 0
23.3 1166476 39237 61465 21 10 23 9 23 0 15 0
23.4 1167246 38469 61469 26 11 22 8 19 0 15 0
