t ca2er ca2i ip3 s000 s001 s010 s011 s100 s101 s110 s111
0 1053875 151801 61468 10 8 29 21 7 1 22 3
0.1 1081970 123705 61467 11 7 28 21 6 1 23 4
0.2 1103837 101841 61465 11 8 23 23 9 1 24 2
0.3 1124459 81220 61467 11 9 25 22 11 0 19 4
0.4 1140816 64869 61474 16 12 26 20 8 1 16 2
0.5 1152320 53369 61472 13 14 24 21 16 0 11 2
0.6 1159005 46681 61466 13 15 21 17 13 0 16 6
0.7 1163528 42161 61469 15 15 20 19 12 2 16 2
0.8 1166368 39328 61473 21 17 20 15 11 1 12 4
0.9 1167597 38096 61462 11 16 16 19 19 1 18 1
1 1167733 37962 61453 12 12 13 16 21 4 18 5
1.1 1168475 37220 61469 16 14 17 22 19 1 11 1
1.2 1169403 36295 61479 30 16 14 19 7 0 12 3
1.3 1169943 35753 61467 21 14 13 19 15 1 14 4
1.4 1170398 35300 61470 24 14 12 20 12 3 15 1
1.5 1170490 35207 61467 23 13 9 22 15 1 16 2
1.6 1170526 35172 61472 23 15 15 19 14 1 11 3
1.7 1170444 35258 61468 20 15 14 19 20 2 9 2
1.8 1170652 35056 61466 22 18 9 17 22 1 10 2
1.9 1170904 34799 61474 27 18 14 15 10 3 12 2
2 1170850 34853 61471 20 21 17 13 15 2 11 2
2.1 1170759 34947 61476 24 21 19 12 15 0 6 4
2.2 1170757 34951 61472 24 19 14 15 17 2 9 1
2.3 1170860 34852 61466 24 20 8 14 21 1 11 2
2.4 1171103 34606 61470 22 22 12 14 18 1 12 0
2.5 1170997 34711 61465 19 21 13 12 19 3 13 1
2.6 1170434 35274 61474 24 22 16 12 14 2 10 1
2.7 1170918 34795 61473 29 19 11 14 16 1 10 1
2.8 1170921 34792 61476 32 18 10 16 14 1 10 0
2.9 1170902 34808 61467 26 17 10 14 17 2 13 2
3 1171209 34501 61469 27 14 11 17 18 2 11 1
3.1 1171028 34679 61463 22 15 11 15 19 2 15 2
3.2 1171031 34678 61468 23 15 15 15 20 2 9 2
3.3 1170703 35004 61468 23 15 14 16 19 2 10 2
3.4 1170707 35002 61471 22 19 15 15 20 0 9 1
3.5 1170819 34886 61473 22 16 19 16 18 2 6 2
3.6 1170989 34718 61468 26 16 11 15 15 3 13 2
3.7 1171306 34406 61477 31 14 14 18 17 3 3 1
3.8 1171592 34119 61463 22 15 11 15 24 3 8 3
3.9 1171760 33951 61474 27 17 16 14 18 2 4 3
4 1171790 33924 61468 28 17 10 13 19 3 8 3
4.1 1171729 33989 61478 33 22 9 14 16 1 6 0
4.2 1171687 34023 61471 26 19 11 15 18 1 9 2
4.3 1171012 34688 61469 16 19 17 17 19 1 11 1
4.4 1170733 34964 61468 21 16 15 16 12 4 14 3
4.5 1170746 34952 61476 21 16 22 17 12 4 8 1
4.6 1169714 35980 61466 13 19 17 17 16 1 17 1
4.7 1168267 37428 61466 14 17 17 18 16 3 16 0
4.8 1168702 36997 61474 20 22 18 14 12 0 13 2
4.9 1169823 35877 61462 16 18 13 15 18 3 16 2
5 1169704 35996 61479 24 17 20 18 11 3 8 0
5.1 1170358 35351 61475 25 22 12 16 17 0 9 0
5.2 1170939 34765 61472 23 20 14 15 15 1 11 2
5.3 1171210 34497 61473 19 21 18 15 20 1 7 0
5.4 1171185 34519 61471 22 17 16 16 17 2 9 2
5.5 1171224 34484 61476 28 19 13 16 14 1 9 1
5.6 1171224 34485 61478 27 23 17 11 10 2 11 0
5.7 1171132 34578 61466 15 22 19 10 23 3 8 1
5.8 1171051 34653 61473 22 15 21 15 15 5 7 1
5.9 1170335 35368 61465 21 18 12 14 16 1 16 3
6 1170207 35500 61470 20 20 17 13 18 1 11 1
6.1 1170089 35615 61470 18 19 21 12 16 3 11 1
6.2 1169827 35877 61466 19 18 17 12 16 3 14 2
6.3 1169789 35916 61467 21 20 14 12 15 1 16 2
6.4 1169818 35887 61466 18 15 19 14 19 5 10 1
6.5 1170275 35432 61470 25 18 12 15 15 1 14 1
6.6 1170380 35324 61478 29 17 16 16 10 0 11 2
6.7 1170590 35111 61470 20 15 17 18 17 2 11 1
6.8 1170733 34970 61466 19 16 16 15 19 2 11 3
6.9 1170799 34907 61465 19 16 13 17 22 2 11 1
7 1170897 34810 61471 23 20 14 14 15 2 13 0
7.1 1171083 34625 61469 20 20 18 11 19 2 8 3
7.2 1171263 34448 61475 24 21 16 14 18 1 7 0
7.3 1170948 34757 61474 24 18 17 15 14 2 10 1
7.4 1170921 34788 61476 25 19 18 14 15 3 7 0
7.5 1170845 34863 61472 22 18 17 15 18 3 8 0
7.6 1170416 35290 61472 21 22 18 11 15 0 12 2
7.7 1170448 35258 61467 19 18 16 14 20 1 11 2
7.8 1169873 35827 61453 11 12 12 18 25 4 18 1
7.9 1169463 36241 61466 21 18 14 13 16 1 15 3
8 1169654 36051 61469 21 16 17 15 18 2 10 2
