t ca2er ca2i ip3 s000 s001 s010 s011 s100 s101 s110 s111
0 1053875 151801 61468 10 5 33 17 8 0 25 2
0.1 1076157 129526 61466 14 6 26 17 9 0 28 0
0.2 1097208 108470 61461 9 5 27 17 11 0 29 2
0.3 1114921 90758 61466 13 5 28 17 7 1 28 1
0.4 1126876 78807 61459 11 6 23 16 12 1 30 1
0.5 1136956 68722 61466 11 3 34 15 10 1 21 5
0.6 1144163 61522 61478 14 8 38 15 9 1 15 0
0.7 1153169 52524 61464 21 5 21 14 13 1 21 4
0.8 1159533 46172 61471 28 7 19 14 16 2 12 2
0.9 1164302 41403 61474 27 11 19 14 15 0 14 0
1 1166655 39048 61466 22 9 19 13 19 1 15 2
1.1 1167943 37762 61471 25 8 22 13 17 3 11 1
1.2 1168423 37282 61461 17 11 19 11 25 0 14 3
1.3 1168761 36945 61470 19 14 23 11 22 0 10 1
1.4 1169344 36360 61475 21 13 26 12 18 1 9 0
1.5 1168618 37081 61469 17 12 24 13 18 1 15 0
1.6 1166927 38772 61463 18 10 18 14 18 2 20 0
1.7 1166917 38788 61472 27 11 17 14 15 1 15 0
1.8 1167378 38325 61473 28 12 21 9 11 1 14 4
1.9 1167576 38127 61472 23 14 22 10 14 1 15 1
2 1167703 37999 61468 20 9 24 12 20 2 10 3
2.1 1167826 37879 61472 27 12 17 13 14 1 16 0
2.2 1168326 37377 61466 27 10 11 15 14 1 22 0
2.3 1168325 37380 61462 17 11 19 12 23 3 15 0
2.4 1168835 36869 61469 24 13 19 10 15 1 16 2
2.5 1168397 37309 61467 24 10 18 12 17 4 15 0
2.6 1168507 37196 61469 21 13 21 11 17 1 15 1
2.7 1168388 37311 61474 21 9 26 15 17 1 10 1
2.8 1168250 37451 61470 28 11 13 15 11 0 22 0
2.9 1167948 37760 61477 29 13 21 11 13 2 11 0
3 1168087 37619 61471 30 12 16 10 11 1 18 2
3.1 1167805 37901 61478 24 15 28 8 14 1 9 1
3.2 1168902 36811 61476 31 12 22 8 13 5 9 0
3.3 1169309 36400 61463 20 13 17 10 23 2 14 1
3.4 1169976 35738 61478 33 16 17 9 14 0 10 1
3.5 1170301 35412 61465 25 18 11 8 19 1 18 0
3.6 1169869 35844 61468 28 14 15 8 17 4 13 1
3.7 1169942 35771 61468 27 14 15 9 18 4 13 0
3.8 1170077 35634 61474 28 17 16 10 16 0 13 0
3.9 1169995 35717 61468 31 11 15 8 15 5 12 3
4 1169733 35972 61466 20 11 22 10 20 4 11 2
4.1 1169778 35928 61465 21 14 17 10 19 2 16 1
4.2 1168434 37264 61461 17 14 15 12 17 0 24 1
4.3 1168294 37409 61463 20 14 16 10 17 2 20 1
4.4 1168024 37683 61472 22 18 23 6 15 2 13 1
4.5 1168683 37026 61472 26 16 19 8 16 1 12 2
4.6 1169572 36136 61470 26 13 18 10 16 2 14 1
4.7 1169483 36223 61476 26 12 25 10 15 2 8 2
4.8 1169483 36224 61463 21 11 19 9 21 2 14 3
4.9 1169610 36096 61469 25 8 19 14 19 2 12 1
5 1169545 36159 61471 24 9 21 14 19 0 11 2
5.1 1169337 36364 61473 26 8 21 15 14 1 14 1
5.2 1168935 36771 61463 19 9 19 13 23 3 14 0
5.3 1169570 36137 61460 19 11 15 12 24 1 17 1
5.4 1169269 36440 61469 24 11 19 12 21 1 11 1
5.5 1168771 36935 61468 24 12 16 13 18 0 17 0
5.6 1168425 37276 61469 22 9 21 14 17 1 15 1
5.7 1167952 37752 61471 24 13 21 10 15 0 15 2
5.8 1168161 37547 61470 29 10 19 9 12 5 15 1
5.9 1168993 36714 61459 18 13 18 7 21 3 18 2
6 1168495 37211 61466 21 14 18 10 18 1 18 0
6.1 1167919 37789 61463 18 16 19 7 20 2 18 0
6.2 1167826 37875 61473 22 11 26 11 13 3 14 0
6.3 1167219 38484 61470 23 14 22 8 14 0 16 3
6.4 1167193 38515 61469 24 15 17 10 17 0 17 0
6.5 1167631 38076 61468 25 13 18 9 15 1 18 1
6.6 1168060 37649 61468 22 17 20 6 16 1 18 0
6.7 1168337 37377 61465 23 11 20 8 22 4 12 0
6.8 1169087 36626 61465 25 15 16 6 19 0 17 2
6.9 1169199 36511 61468 22 14 20 9 20 0 15 0
7 1168353 37356 61470 26 13 19 9 15 1 17 0
7.1 1168631 37077 61467 23 13 21 7 17 1 16 2
7.2 1168221 37484 61465 20 11 24 7 16 4 17 1
7.3 1167477 38229 61470 21 15 25 6 16 0 15 2
7.4 1168217 37491 61464 24 12 17 8 15 3 21 0
7.5 1168130 37587 61465 26 13 17 6 22 2 12 2
7.6 1168220 37493 61462 28 11 11 9 17 3 21 0
7.7 1167841 37868 61459 19 11 17 9 22 2 20 0
7.8 1168438 37276 61467 28 11 20 5 16 4 14 2
7.9 1168218 37495 61460 21 12 18 6 21 4 18 0
8 1168017 37696 61475 24 15 26 7 19 0 9 0
8.1 1168392 37321 61456 20 11 17 5 23 4 18 2
8.2 1168649 37062 61469 22 13 22 9 22 0 11 1
8.3 1168848 36863 61457 20 11 13 10 25 1 19 1
8.4 1168153 37552 61469 24 12 20 10 15 0 18 1
8.5 1168648 37059 61475 27 11 25 9 13 2 12 1
8.6 1169039 36671 61468 26 12 18 9 17 1 16 1
8.7 1167560 38147 61469 28 12 17 9 12 1 20 1
8.8 1167570 38137 61466 19 13 22 9 21 0 15 1
8.9 1168320 37387 61460 18 10 19 10 25 0 15 3
9 1168528 37185 61471 30 11 17 10 17 1 13 1
9.1 1169090 36624 61464 23 12 17 9 25 0 12 2
9.2 1169683 36036 61466 29 12 13 9 23 1 12 1
9.3 1169785 35937 61462 29 13 10 7 25 0 14 2
9.4 1170277 35442 61464 28 11 14 8 24 1 12 2
9.5 1170251 35468 61462 33 10 9 7 19 2 17 3
9.6 1170405 35313 61475 35 13 16 8 15 2 10 1
9.7 1170072 35644 61465 26 15 15 6 20 2 15 1
9.8 1170332 35386 61463 21 19 17 3 25 0 13 2
9.9 1170210 35512 61473 29 18 18 5 21 1 8 0
10 1170439 35285 61465 26 17 12 7 28 0 10 0
10.1 1170599 35123 61468 31 15 12 7 21 2 12 0
10.2 1170471 35250 61467 28 19 13 4 22 0 12 2
10.3 1170623 35096 61465 27 15 15 5 21 3 13 1
10.4 1170259 35460 61462 23 19 15 2 22 2 16 1
10.5 1170264 35455 61474 28 19 19 5 19 0 10 0
10.6 1169641 36076 61461 20 18 17 3 25 1 14 2
10.7 1169397 36322 61465 20 18 19 5 28 0 9 1
10.8 1169982 35728 61471 23 16 24 5 16 2 13 1
10.9 1168935 36781 61459 24 17 9 6 22 0 21 1
11 1168175 37540 61466 26 13 15 9 21 2 14 0
11.1 1168666 37051 61467 25 15 16 8 23 1 12 0
11.2 1169331 36388 61461 24 15 13 6 26 1 13 2
11.3 1169812 35908 61470 32 15 13 7 19 1 12 1
11.4 1170158 35565 61464 28 17 13 3 23 2 12 2
11.5 1169732 35987 61462 24 13 17 5 24 5 11 1
11.6 1169878 35836 61471 28 15 19 6 15 3 14 0
11.7 1169473 36236 61461 19 16 18 5 20 1 19 2
11.8 1168697 37018 61468 28 15 16 6 17 2 15 1
11.9 1168373 37339 61471 28 13 19 8 16 2 13 1
12 1168414 37295 61467 20 12 21 11 23 1 12 0
12.1 1168669 37039 61473 33 12 14 11 10 0 19 1
12.2 1168798 36912 61464 25 10 15 11 20 2 16 1
12.3 1169228 36486 61470 29 12 15 11 20 0 12 1
