t ca2er ca2i ip3 s000 s001 s010 s011 s100 s101 s110 s111
0 1053875 151801 61468 10 6 32 18 8 1 24 1
0.1 1079737 125939 61464 10 7 31 14 6 2 27 3
0.2 1101815 103863 61469 11 12 28 16 6 0 27 0
0.3 1116555 89116 61465 8 8 30 17 5 1 29 2
0.4 1131132 74547 61465 11 11 26 15 8 0 27 2
0.5 1140803 64880 61468 14 11 28 13 8 1 22 3
0.6 1147955 57725 61472 16 10 32 12 5 0 19 6
0.7 1153218 52467 61471 17 12 28 12 7 0 20 4
0.8 1158409 47278 61472 18 12 27 13 6 3 20 1
0.9 1160078 45613 61467 17 12 24 12 10 3 21 1
1 1162615 43079 61467 15 12 26 12 16 2 15 2
1.1 1163447 42245 61463 13 15 20 13 16 0 22 1
1.2 1164209 41487 61467 18 13 20 14 15 2 18 0
1.3 1165564 40134 61473 21 14 22 14 14 1 14 0
1.4 1166307 39394 61473 18 13 27 13 19 1 9 0
1.5 1165606 40095 61468 20 12 20 14 19 0 14 1
1.6 1166752 38949 61475 21 12 28 12 15 1 11 0
1.7 1165646 40050 61458 14 14 20 8 15 0 27 2
1.8 1164611 41089 61472 21 13 25 11 14 0 15 1
1.9 1165130 40564 61467 17 8 26 14 16 1 16 2
2 1167072 38633 61475 27 12 23 11 13 1 12 1
2.1 1167547 38157 61466 26 10 16 12 15 1 18 2
2.2 1167586 38118 61472 28 11 18 13 12 1 17 0
2.3 1168394 37310 61463 24 12 18 7 15 1 18 5
2.4 1168244 37464 61466 23 12 17 12 21 0 14 1
2.5 1168019 37684 61466 25 10 18 11 14 2 18 2
2.6 1167397 38305 61467 18 14 23 10 17 1 17 0
2.7 1166066 39637 61464 21 10 19 12 18 2 17 1
2.8 1167267 38439 61465 25 10 16 12 17 2 17 1
2.9 1168024 37682 61471 25 13 22 9 15 2 12 2
3 1167860 37845 61472 29 13 17 11 10 2 18 0
3.1 1168221 37487 61467 24 14 20 7 16 2 15 2
3.2 1168227 37478 61472 23 14 23 10 16 0 13 1
3.3 1168467 37236 61466 21 11 20 12 19 0 15 2
3.4 1168255 37452 61469 28 10 17 12 16 0 15 2
3.5 1169246 36463 61461 21 9 16 13 26 0 13 2
3.6 1169467 36240 61457 17 9 15 14 27 1 17 0
3.7 1169409 36298 61466 26 11 14 13 18 0 17 1
3.8 1169272 36434 61466 22 9 20 13 21 2 12 1
3.9 1169514 36196 61459 22 10 13 12 25 1 15 2
4 1169679 36023 61467 17 8 25 15 24 1 9 1
4.1 1169158 36544 61467 26 9 15 15 15 0 19 1
4.2 1168586 37116 61467 20 9 23 13 19 2 13 1
4.3 1168473 37232 61459 19 9 17 12 23 1 17 2
4.4 1168847 36867 61471 28 15 18 8 18 0 12 1
4.5 1168701 37006 61477 27 15 24 9 12 0 13 0
4.6 1168244 37460 61464 19 9 24 10 19 4 14 1
4.7 1168028 37675 61467 19 11 24 11 18 1 16 0
4.8 1167575 38132 61462 20 12 21 7 19 2 17 2
4.9 1168048 37659 61462 18 11 21 10 23 1 15 1
5 1168597 37112 61471 25 11 24 9 18 1 10 2
5.1 1168586 37119 61460 22 8 16 12 18 3 21 0
5.2 1168123 37583 61474 25 11 25 11 15 1 12 0
5.3 1168268 37438 61470 25 11 21 11 15 1 16 0
5.4 1167502 38204 61460 19 10 22 7 20 3 16 3
5.5 1168509 37203 61473 30 14 21 6 13 1 13 2
5.6 1169228 36488 61468 24 12 23 7 22 2 10 0
5.7 1169261 36455 61462 23 12 21 4 22 3 13 2
5.8 1169529 36190 61462 24 13 18 5 23 3 14 0
5.9 1169666 36051 61465 26 13 18 6 20 2 15 0
6 1168880 36836 61459 21 15 16 5 24 0 18 1
6.1 1168164 37548 61466 21 14 22 7 21 0 15 0
6.2 1167528 38181 61466 23 10 23 8 17 3 16 0
6.3 1166706 39004 61461 17 13 21 8 24 0 17 0
6.4 1167767 37944 61476 33 10 23 8 9 3 14 0
6.5 1167454 38259 61463 22 13 19 7 22 0 16 1
6.6 1167954 37762 61467 28 11 21 5 19 2 11 3
6.7 1168935 36779 61471 30 10 22 7 15 2 13 1
6.8 1168814 36897 61460 21 11 20 6 21 1 18 2
6.9 1168127 37585 61461 20 9 22 8 24 2 14 1
7 1167707 38006 61461 21 14 19 5 21 0 19 1
7.1 1167443 38264 61460 20 10 21 7 19 1 20 2
7.2 1167045 38660 61466 23 7 22 12 18 0 17 1
7.3 1166921 38786 61471 27 7 24 11 16 0 13 2
7.4 1167560 38147 61464 23 9 21 9 17 1 19 1
7.5 1167578 38132 61470 26 10 25 7 16 1 13 2
7.6 1168377 37335 61469 24 11 27 5 19 1 10 3
7.7 1168250 37462 61460 22 10 19 7 20 2 20 0
7.8 1168241 37474 61470 30 11 20 7 15 1 16 0
7.9 1168314 37401 61464 24 12 19 7 21 0 17 0
8 1168291 37420 61468 28 10 20 8 14 1 19 0
8.1 1167650 38059 61464 23 7 22 10 19 2 17 0
8.2 1166174 39528 61464 23 6 23 10 13 1 23 1
8.3 1165000 40705 61461 19 7 22 11 20 0 21 0
8.4 1166249 39460 61462 26 5 18 11 19 1 18 2
8.5 1166687 39023 61472 31 7 22 10 13 0 16 1
8.6 1167304 38407 61461 21 7 22 9 23 1 16 1
8.7 1167516 38196 61463 22 8 24 7 21 2 15 1
8.8 1166961 38752 61468 23 11 26 6 20 0 13 1
8.9 1166093 39619 61459 20 10 22 5 22 1 18 2
