t ca2er ca2i ip3 s000 s001 s010 s011 s100 s101 s110 s111
0 1053875 151801 61468 11 6 32 17 9 1 23 2
0.1 1080054 125623 61463 13 6 26 16 8 2 27 3
0.2 1104746 100933 61470 14 7 29 18 9 1 22 1
0.3 1125420 80258 61463 13 6 25 17 11 1 24 4
0.4 1140233 65449 61468 14 6 27 19 14 1 18 2
0.5 1149810 55877 61466 19 8 20 17 11 2 23 1
0.6 1156336 49348 61472 14 10 30 16 12 0 18 1
0.7 1160157 45533 61465 18 8 21 16 15 1 20 2
0.8 1162291 43403 61465 16 13 21 13 17 0 20 1
0.9 1162256 43437 61467 19 16 21 9 10 0 24 2
1 1163080 42609 61464 17 12 20 13 12 1 24 2
1.1 1163348 42340 61470 12 15 33 8 12 2 16 3
1.2 1163934 41757 61471 20 12 25 12 10 2 18 2
1.3 1163570 42130 61461 17 14 18 10 18 2 22 0
1.4 1164911 40790 61468 21 13 23 9 14 4 17 0
1.5 1166309 39399 61470 25 13 21 9 19 2 10 2
1.6 1167461 38241 61467 24 13 17 11 14 2 20 0
1.7 1167385 38320 61471 26 15 18 10 14 1 17 0
1.8 1167735 37971 61466 24 14 17 9 17 2 17 1
1.9 1168350 37354 61459 17 14 17 9 22 1 20 1
2 1168426 37273 61472 21 13 24 12 15 1 15 0
2.1 1167780 37922 61460 20 12 16 10 19 2 20 2
2.2 1167880 37825 61461 19 14 18 8 21 2 17 2
2.3 1168202 37505 61470 28 16 14 10 14 1 18 0
2.4 1168563 37149 61467 25 16 18 6 20 3 11 2
2.5 1169513 36201 61462 25 17 11 7 23 1 15 2
2.6 1169956 35757 61469 30 15 12 10 20 1 11 2
2.7 1170420 35291 61463 27 15 9 10 20 2 17 1
2.8 1169972 35740 61473 31 17 13 10 16 1 13 0
2.9 1170293 35419 61472 28 18 16 8 17 2 12 0
3 1170157 35554 61464 25 18 13 6 19 2 16 2
3.1 1169633 36072 61467 21 17 18 9 19 1 15 1
3.2 1169344 36360 61468 24 13 19 10 17 3 13 2
3.3 1169330 36374 61478 28 17 21 10 12 0 12 1
3.4 1169183 36520 61471 24 17 18 10 14 1 17 0
3.5 1167294 38408 61463 23 17 12 9 14 0 25 1
3.6 1167708 37994 61473 23 15 24 9 14 2 13 1
3.7 1167068 38629 61464 20 12 19 11 15 1 21 2
3.8 1166987 38713 61469 18 16 24 9 16 1 17 0
3.9 1166965 38739 61468 21 15 23 7 17 2 14 2
4 1167575 38129 61469 22 15 23 7 15 3 15 1
4.1 1166115 39586 61464 19 15 19 9 16 2 21 0
4.2 1165978 39728 61464 24 16 16 6 16 1 19 3
4.3 1167751 37961 61467 22 18 18 7 23 1 11 1
4.4 1168323 37387 61472 28 15 18 9 18 1 10 2
4.5 1169488 36226 61470 27 18 14 9 21 0 12 0
4.6 1170230 35483 61466 28 15 14 7 20 2 12 3
4.7 1170483 35232 61469 28 17 14 8 21 1 11 1
4.8 1170679 35036 61466 27 15 13 9 22 2 13 0
4.9 1170753 34963 61473 31 16 15 9 20 0 9 1
5 1170857 34855 61467 28 16 11 10 20 0 15 1
5.1 1170922 34792 61462 25 16 12 7 23 2 14 2
5.2 1170859 34857 61473 34 15 13 9 16 3 11 0
5.3 1170695 35020 61466 27 17 10 10 23 0 14 0
5.4 1171072 34644 61478 34 17 16 9 16 1 8 0
5.5 1170949 34765 61465 22 16 17 8 26 2 9 1
5.6 1170763 34949 61472 24 17 19 10 23 0 8 0
5.7 1170578 35130 61472 24 15 20 11 20 1 10 0
5.8 1169696 36007 61469 21 13 22 11 18 3 13 0
5.9 1169297 36412 61467 24 16 15 10 21 1 13 1
6 1168954 36751 61463 24 14 15 8 17 3 17 3
6.1 1168704 37002 61472 26 18 17 9 14 1 16 0
6.2 1169247 36456 61469 21 15 19 12 20 0 13 1
6.3 1169184 36521 61475 32 13 14 14 12 1 15 0
6.4 1169739 35965 61471 25 11 16 17 22 0 9 1
6.5 1169945 35757 61478 27 14 20 15 15 0 10 0
6.6 1170000 35706 61467 23 15 17 10 21 1 11 3
6.7 1170000 35706 61472 25 14 18 13 21 1 7 2
6.8 1170103 35602 61476 29 18 16 11 13 0 13 1
6.9 1170574 35134 61468 26 16 10 14 21 0 14 0
7 1170734 34972 61467 25 16 12 12 18 2 16 0
7.1 1170692 35014 61467 22 17 14 12 21 1 14 0
7.2 1170699 35012 61469 28 18 12 9 17 3 14 0
7.3 1170351 35359 61467 26 19 12 8 18 2 15 1
7.4 1170207 35502 61476 28 16 21 9 16 4 6 1
7.5 1170659 35048 61468 23 16 17 10 21 2 10 2
