t ca2er ca2i ip3 s000 s001 s010 s011 s100 s101 s110 s111
8.7 1165310 40396 61461 23 12 17 7 13 0 24 4
8.8 1164531 41172 61459 16 7 22 12 21 2 17 3
8.9 1166131 39575 61465 24 6 20 13 17 2 15 3
9 1167719 37987 61467 22 9 21 13 18 0 15 2
9.1 1168106 37598 61460 17 9 21 11 20 1 18 3
9.2 1165980 39726 61468 22 14 21 9 12 1 21 0
9.3 1165820 39879 61467 16 10 26 13 16 0 18 1
9.4 1166104 39598 61466 21 10 19 14 14 0 22 0
9.5 1166861 38847 61470 26 10 21 11 15 0 14 3
9.6 1167739 37970 61464 21 11 19 11 20 0 16 2
9.7 1168272 37439 61462 17 13 20 10 24 0 15 1
9.8 1168802 36909 61470 24 13 24 7 15 2 13 2
9.9 1169392 36318 61468 21 11 27 7 19 2 9 4
10 1169200 36514 61468 23 11 19 13 23 1 10 0
10.1 1169973 35745 61467 23 16 20 6 22 1 10 2
10.2 1169608 36110 61458 21 14 13 8 24 3 17 0
10.3 1169927 35794 61457 25 16 6 8 24 1 19 1
10.4 1169997 35723 61460 23 14 12 9 26 2 13 1
10.5 1169887 35830 61470 30 14 13 11 17 1 14 0
10.6 1170200 35517 61461 23 11 14 11 25 3 12 1
10.7 1170298 35419 61468 28 14 13 11 20 0 13 1
10.8 1170561 35155 61470 27 14 17 10 19 1 11 1
10.9 1170514 35199 61470 23 16 20 9 18 1 13 0
11 1169089 36623 61461 20 12 18 9 21 4 15 1
11.1 1168873 36839 61466 24 14 16 10 17 2 17 0
11.2 1168961 36752 61467 21 14 23 7 20 2 11 2
11.3 1169295 36418 61466 24 11 18 11 20 1 14 1
11.4 1169390 36325 61468 22 13 22 9 23 0 9 2
11.5 1169951 35768 61460 21 13 16 8 26 2 13 1
11.6 1169897 35821 61462 26 12 14 8 21 1 16 2
11.7 1170141 35577 61470 28 12 19 9 20 0 10 2
11.8 1169776 35940 61464 24 10 18 10 23 1 12 2
11.9 1170105 35609 61465 24 8 18 13 22 2 13 0
12 1169821 35901 61473 32 13 18 8 18 1 9 1
12.1 1170583 35143 61459 24 14 11 8 29 1 13 0
12.2 1170795 34931 61468 34 11 11 10 21 2 11 0
12.3 1171013 34708 61470 31 9 15 13 22 1 9 0
12.4 1171118 34598 61467 32 6 13 14 18 2 14 1
12.5 1170404 35313 61466 27 9 16 12 22 1 12 1
12.6 1170297 35418 61470 31 8 18 11 16 2 12 2
12.7 1170293 35425 61464 33 8 9 12 16 3 19 0
12.8 1170033 35685 61464 25 10 17 10 22 3 13 0
12.9 1170190 35527 61469 26 12 19 10 21 0 11 1
13 1169875 35840 61474 32 11 19 10 13 1 13 1
13.1 1169365 36348 61467 23 12 18 12 21 0 14 0
13.2 1168638 37073 61467 25 10 21 9 17 1 14 3
13.3 1168470 37240 61461 24 11 15 9 16 1 22 2
13.4 1167475 38229 61454 14 13 15 10 19 0 29 0
13.5 1164129 41574 61466 18 10 26 10 15 2 18 1
13.6 1165543 40175 61463 25 10 17 9 21 4 14 0
13.7 1167216 38500 61465 22 13 19 9 23 0 13 1
13.8 1168703 37011 61466 31 8 13 12 16 1 17 2
13.9 1169022 36691 61465 20 12 20 11 23 0 14 0
14 1169301 36412 61469 26 13 18 10 16 0 17 0
14.1 1168845 36859 61468 25 7 22 12 12 2 18 2
14.2 1168695 37015 61472 23 13 25 9 16 1 12 1
14.3 1166456 39256 61460 20 15 17 6 18 1 22 1
14.4 1165311 40399 61464 16 13 24 9 22 1 15 0
14.5 1167150 38562 61471 24 14 23 8 16 0 14 1
14.6 1166604 39106 61468 22 13 22 9 16 1 17 0
14.7 1167146 38568 61461 20 14 18 7 21 1 18 1
14.8 1167906 37807 61460 21 13 17 7 18 2 22 0
14.9 1167018 38695 61453 14 12 20 5 24 4 20 1
15 1166806 38909 61461 22 13 18 6 18 3 20 0
15.1 1166707 39007 61467 27 13 18 7 14 1 19 1
15.2 1167675 38036 61466 17 11 27 9 22 1 13 0
15.3 1167596 38118 61459 18 12 21 6 23 1 17 2
15.4 1166621 39095 61473 30 13 21 7 13 0 15 1
15.5 1166615 39103 61466 22 15 21 6 21 0 15 0
15.6 1167596 38123 61466 25 12 23 4 20 2 11 3
15.7 1168015 37706 61460 27 12 13 6 21 1 18 2
15.8 1169100 36618 61465 27 8 19 9 19 4 14 0
15.9 1168511 37211 61464 27 10 18 7 21 3 14 0
16 1168498 37216 61465 21 9 23 10 22 1 14 0
16.1 1167143 38569 61468 25 9 23 9 17 0 15 2
16.2 1166890 38823 61465 23 10 20 10 19 0 18 0
16.3 1167506 38213 61463 23 11 19 8 24 0 14 1
16.4 1167956 37766 61465 27 12 16 8 22 0 15 0
16.5 1168582 37136 61469 27 10 22 8 19 1 12 1
16.6 1168453 37264 61460 22 9 18 9 24 1 16 1
16.7 1168112 37607 61465 29 9 14 11 20 0 17 0
16.8 1167678 38033 61456 17 8 19 10 24 1 20 1
16.9 1167476 38227 61471 22 5 29 13 13 2 16 0
17 1167069 38643 61470 25 7 26 10 17 2 12 1
17.1 1166538 39175 61462 20 8 22 10 23 1 15 1
17.2 1167277 38432 61465 25 6 21 11 15 2 19 1
17.3 1167754 37956 61468 27 7 21 11 14 1 18 1
17.4 1166903 38805 61459 18 6 23 10 20 2 20 1
17.5 1165688 40024 61463 24 10 18 9 16 0 23 0
17.6 1165747 39966 61470 31 8 19 10 11 2 19 0
17.7 1166008 39703 61467 25 8 23 9 15 2 17 1
17.8 1166363 39350 61456 21 8 16 9 21 2 22 1
17.9 1166317 39397 61469 28 8 20 11 16 1 16 0
18 1166228 39483 61459 18 9 21 9 22 1 19 1
18.1 1165425 40282 61460 14 8 26 10 23 1 17 1
18.2 1164286 41417 61466 22 6 26 10 12 2 20 2
18.3 1164571 41141 61469 25 10 22 10 16 0 17 0
18.4 1164643 41067 61461 25 8 16 10 16 0 23 2
18.5 1165771 39940 61466 25 8 21 10 16 1 18 1
18.6 1165690 40024 61463 27 8 17 9 16 2 20 1
18.7 1167554 38164 61476 38 9 19 8 10 0 13 3
18.8 1167216 38500 61461 29 5 14 11 19 2 18 2
18.9 1168010 37708 61460 26 6 15 11 23 2 16 1
19 1168894 36826 61468 30 7 21 8 20 2 9 3
19.1 1168724 36998 61459 22 11 16 8 27 0 16 0
19.2 1168819 36901 61467 29 10 18 8 19 0 15 1
19.3 1169114 36609 61462 25 8 18 9 27 1 11 1
19.4 1169408 36315 61462 29 8 13 10 24 0 15 1
19.5 1169838 35886 61453 22 8 11 10 31 1 17 0
19.6 1168937 36785 61462 29 9 14 8 20 2 18 0
19.7 1168702 37018 61458 22 10 16 8 26 0 17 1
19.8 1168719 36999 61469 31 9 18 9 16 0 16 1
19.9 1169190 36528 61466 24 10 22 8 21 1 14 0
20 1168393 37329 61463 24 13 18 6 23 0 16 0
20.1 1167694 38029 61466 29 11 19 5 18 2 16 0
20.2 1168778 36950 61474 33 11 24 4 19 2 6 1
20.3 1169229 36501 61471 32 11 20 6 23 1 7 0
20.4 1169952 35778 61466 31 12 15 6 24 0 12 0
20.5 1170512 35215 61469 35 8 15 9 20 1 12 0
20.6 1169811 35909 61470 36 8 16 8 12 1 18 1
20.7 1169695 36027 61470 30 7 21 10 21 1 10 0
20.8 1169367 36356 61465 30 8 17 8 21 1 14 1
20.9 1169276 36441 61464 25 6 21 10 21 1 16 0
21 1168148 37566 61457 27 3 14 11 18 3 23 1
21.1 1168099 37622 61462 28 7 16 9 22 1 16 1
21.2 1167919 37794 61466 23 7 23 11 20 0 16 0
21.3 1168100 37618 61476 29 8 27 10 18 0 8 0
21.4 1168219 37495 61462 20 8 21 11 24 0 16 0
21.5 1168318 37401 61462 25 10 17 8 22 0 17 1
21.6 1168549 37166 61465 22 9 24 8 20 2 15 0
21.7 1167957 37761 61464 24 10 20 8 22 0 15 1
21.8 1168542 37184 61471 37 11 13 8 16 0 15 0
21.9 1169497 36232 61460 23 14 16 5 30 0 12 0
22 1169993 35736 61466 27 14 19 4 25 1 10 0
22.1 1170061 35664 61469 27 13 23 4 21 2 10 0
22.2 1169527 36194 61472 31 14 21 4 13 1 16 0
22.3 1168437 37283 61463 25 15 18 3 17 2 20 0
22.4 1168369 37349 61466 23 11 24 6 20 3 13 0
22.5 1167774 37943 61464 24 12 20 6 20 0 16 2
22.6 1167764 37948 61464 25 7 22 8 15 3 19 1
22.7 1167247 38467 61465 25 9 20 9 17 1 19 0
22.8 1167245 38471 61466 25 9 23 7 19 1 14 2
22.9 1168100 37612 61467 25 10 22 8 14 1 20 0
23 1167913 37799 61469 24 9 26 8 16 1 15 1
23.1 1167343 38373 61459 21 13 17 6 20 0 23 0
23.2 1166497 39223 61459 20 11 22 4 23 4 16 0
23.3 1165869 39853 61463 28 14 15 4 18 0 20 1
23.4 1166672 39054 61463 24 13 21 3 24 3 12 0
23.5 1167279 38445 61460 22 12 19 5 27 1 13 1
23.6 1167905 37820 61470 32 13 18 5 18 0 13 1
23.7 1168262 37457 61473 30 10 25 6 15 2 11 1
23.8 1167828 37895 61461 25 11 17 6 24 1 15 1
23.9 1167756 37959 61464 25 10 19 8 18 0 19 1
24 1167496 38219 61474 31 10 24 7 12 0 14 2
24.1 1167572 38143 61471 30 7 25 7 12 3 15 1
24.2 1167971 37744 61467 25 9 24 7 18 0 15 2
24.3 1167908 37808 61463 26 9 18 8 18 0 20 1
24.4 1167553 38164 61468 27 8 22 9 19 0 14 1
24.5 1167956 37765 61463 23 11 23 4 22 1 15 1
24.6 1167480 38244 61462 29 10 17 4 19 2 18 1
24.7 1168191 37537 61467 26 14 22 3 24 0 11 0
24.8 1168741 36990 61459 24 14 17 2 29 0 13 1
24.9 1168724 37005 61465 33 12 14 4 19 1 17 0
25 1168651 37072 61464 27 11 19 5 21 0 16 1
25.1 1168877 36847 61462 27 7 19 7 23 3 14 0
25.2 1167845 37876 61462 25 8 20 7 23 1 15 1
25.3 1167529 38188 61467 27 7 22 9 18 1 16 0
25.4 1166303 39411 61460 26 6 20 6 16 1 22 3
25.5 1166227 39488 61469 30 5 23 9 13 2 18 0
25.6 1166798 38926 61466 26 8 23 7 25 0 10 1
25.7 1167146 38571 61469 27 7 26 7 17 0 15 1
25.8 1167791 37928 61473 29 7 28 7 17 0 11 1
25.9 1165552 40167 61458 22 8 20 6 22 1 21 0
26 1166295 39429 61459 28 5 18 6 22 3 17 1
26.1 1167562 38163 61461 27 8 18 6 24 0 16 1
26.2 1168267 37454 61472 35 7 20 8 13 0 17 0
26.3 1167346 38374 61460 24 9 19 6 21 0 21 0
26.4 1167042 38674 61472 30 8 26 6 11 1 18 0
26.5 1166693 39021 61460 21 4 25 8 21 2 18 1
26.6 1166868 38850 61459 24 5 20 8 22 1 19 1
26.7 1168053 37670 61468 29 5 23 9 22 1 11 0
26.8 1168401 37327 61458 27 8 18 3 25 1 16 2
26.9 1168688 37043 61458 31 6 14 5 25 2 16 1
27 1169211 36524 61468 39 8 13 6 21 0 13 0
27.1 1169642 36089 61454 24 9 14 5 31 0 17 0
27.2 1168639 37091 61468 34 8 19 5 20 0 14 0
27.3 1168791 36942 61465 34 9 15 5 23 0 14 0
27.4 1169453 36281 61453 25 5 15 6 35 2 11 1
27.5 1169839 35897 61457 31 6 12 6 31 1 12 1
27.6 1170516 35219 61459 34 6 10 7 27 1 15 0
27.7 1170545 35187 61464 33 4 17 8 27 1 9 1
27.8 1170334 35398 61456 27 3 16 8 33 2 10 1
27.9 1170841 34893 61472 35 8 21 6 24 0 6 0
28 1170758 34974 61469 36 8 17 6 21 0 12 0
28.1 1170290 35443 61469 39 7 15 6 19 1 13 0
28.2 1170282 35454 61466 34 9 17 4 25 1 10 0
28.3 1170451 35280 61460 24 8 21 5 31 1 10 0
28.4 1170076 35650 61456 27 6 16 5 24 2 19 1
28.5 1168258 37468 61466 28 8 22 6 23 0 13 0
28.6 1168557 37167 61464 25 9 23 5 23 0 15 0
28.7 1167419 38309 61465 30 8 21 4 21 2 14 0
28.8 1167556 38170 61463 27 10 20 4 22 0 17 0
28.9 1167329 38394 61468 31 8 22 5 16 1 17 0
29 1167484 38237 61465 27 8 22 6 19 0 18 0
29.1 1168041 37684 61462 22 7 24 7 29 0 11 0
29.2 1168809 36918 61465 28 9 23 3 23 0 12 2
29.3 1168673 37051 61457 25 7 19 4 23 2 19 1
29.4 1168394 37334 61468 32 8 21 5 20 1 13 0
29.5 1168702 37028 61460 29 11 15 3 23 0 19 0
29.6 1169004 36723 61457 22 8 20 5 30 0 14 1
29.7 1168513 37212 61459 28 7 16 6 23 0 19 1
29.8 1167851 37870 61469 32 5 23 7 15 2 16 0
29.9 1166829 38894 61457 20 9 21 5 27 0 18 0
30 1166814 38903 61459 19 6 24 8 25 1 17 0
30.1 1166563 39153 61462 24 4 22 10 21 1 18 0
30.2 1165542 40168 61462 18 6 27 9 20 0 20 0
30.3 1164696 41014 61458 17 3 26 10 23 1 19 1
30.4 1163521 42193 61455 17 5 22 9 25 0 22 0
30.5 1164951 40769 61455 22 4 19 8 26 1 19 1
30.6 1164579 41135 61463 22 4 26 9 21 0 17 1
30.7 1162857 42859 61452 23 5 15 7 21 0 27 2
30.8 1164417 41296 61463 19 6 27 9 22 0 17 0
30.9 1165445 40273 61467 29 6 25 5 17 0 14 4
31 1166345 39374 61466 23 6 27 8 24 0 11 1
31.1 1166420 39296 61462 23 6 23 8 21 0 18 1
31.2 1166089 39623 61453 20 2 21 8 21 4 22 2
31.3 1164847 40866 61458 18 6 22 10 24 0 20 0
31.4 1165034 40683 61460 25 7 17 9 20 0 22 0
31.5 1164241 41472 61465 24 6 23 10 18 0 19 0
31.6 1165277 40432 61470 26 4 29 9 13 1 16 2
31.7 1165026 40690 61461 20 8 27 4 21 2 16 2
31.8 1164293 41425 61469 25 10 27 5 18 0 14 1
31.9 1164944 40774 61470 28 12 24 4 14 0 17 1
32 1165385 40334 61458 22 9 21 4 23 0 18 3
32.1 1165915 39807 61453 23 8 13 7 26 0 22 1
32.2 1167043 38681 61470 32 8 20 8 19 0 13 0
32.3 1167434 38288 61464 24 7 24 7 24 2 12 0
32.4 1168135 37583 61469 28 5 23 11 20 0 13 0
32.5 1168533 37185 61463 26 6 19 10 23 0 14 2
32.6 1168541 37179 61460 31 3 12 12 22 1 17 2
32.7 1169012 36711 61468 34 4 15 13 22 0 11 1
32.8 1169735 35986 61481 34 6 27 12 18 0 3 0
32.9 1169719 36004 61468 32 9 17 8 19 0 14 1
33 1170216 35511 61471 37 8 14 10 19 0 12 0
33.1 1170375 35347 61465 25 9 21 8 25 0 11 1
33.2 1169996 35726 61471 32 9 20 8 17 1 13 0
33.3 1169475 36249 61463 24 9 21 7 27 1 10 1
33.4 1169592 36135 61467 34 11 16 4 18 1 14 2
33.5 1169383 36343 61463 23 12 21 5 28 0 10 1
33.6 1169657 36065 61470 30 11 22 5 18 0 12 2
33.7 1168574 37148 61465 26 10 18 9 24 0 13 0
33.8 1168914 36809 61461 25 12 15 7 24 0 17 0
33.9 1169298 36427 61468 30 12 18 6 21 0 12 1
34 1169248 36480 61465 32 12 13 6 22 0 14 1
34.1 1169915 35809 61469 31 11 17 8 20 0 13 0
34.2 1169382 36341 61466 29 10 19 6 20 2 13 1
34.3 1169377 36345 61464 29 9 17 7 20 2 15 1
34.4 1169823 35898 61463 28 8 17 8 22 2 13 2
34.5 1169648 36074 61466 29 8 17 10 22 0 14 0
34.6 1169355 36364 61460 26 8 16 8 22 0 18 2
34.7 1168638 37080 61463 29 7 17 8 19 0 17 3
34.8 1167146 38564 61470 27 8 24 9 13 1 16 2
34.9 1166836 38873 61468 26 10 19 11 13 0 21 0
35 1166354 39358 61463 22 8 23 8 19 3 15 2
35.1 1166844 38870 61465 21 10 23 9 21 2 14 0
35.2 1167830 37886 61462 23 10 20 7 20 3 16 1
35.3 1168298 37424 61459 24 13 13 7 24 1 18 0
35.4 1168925 36793 61465 24 11 19 9 23 0 13 1
35.5 1169270 36446 61464 24 10 19 9 21 1 15 1
35.6 1169103 36616 61461 26 8 14 11 23 1 17 0
35.7 1169363 36359 61470 33 9 18 8 18 0 12 2
35.8 1169576 36148 61468 28 11 20 7 23 0 10 1
35.9 1169804 35914 61462 26 8 15 11 23 0 16 1
36 1168727 36987 61473 31 9 21 10 12 1 16 0
36.1 1168292 37419 61467 22 7 24 12 20 1 14 0
36.2 1168864 36855 61465 27 8 17 11 22 1 14 0
36.3 1168588 37129 61464 27 8 18 9 19 2 16 1
36.4 1168754 36964 61467 29 8 19 9 18 2 14 1
36.5 1168098 37616 61462 25 9 18 8 17 2 20 1
36.6 1167445 38273 61477 32 8 25 10 15 0 10 0
36.7 1168526 37195 61456 22 6 18 8 26 4 16 0
36.8 1168930 36798 61456 27 11 13 3 25 2 17 2
36.9 1169401 36317 61463 24 7 21 9 23 1 14 1
37 1168521 37203 61461 30 6 17 6 22 3 13 3
37.1 1169129 36593 61465 30 7 18 8 21 1 13 2
37.2 1169352 36374 61469 33 9 17 8 20 1 12 0
37.3 1169257 36468 61465 27 8 20 8 27 0 8 2
37.4 1169657 36067 61468 33 10 16 7 18 0 15 1
37.5 1170109 35620 61465 25 12 20 6 29 0 8 0
37.6 1169830 35893 61463 25 10 20 6 23 2 14 0
37.7 1169712 36014 61455 24 9 13 7 28 3 16 0
37.8 1169657 36070 61466 34 10 14 6 18 3 15 0
37.9 1169346 36385 61475 39 14 16 4 15 1 11 0
38 1169370 36357 61458 21 12 18 5 30 2 12 0
38.1 1169853 35874 61467 27 10 22 6 25 3 7 0
38.2 1170293 35434 61460 25 12 16 5 26 2 14 0
38.3 1169740 35983 61465 26 12 21 4 21 2 13 1
38.4 1169639 36086 61466 33 10 15 6 18 2 15 1
38.5 1170076 35645 61460 22 11 18 7 25 1 16 0
38.6 1168840 36877 61476 33 10 22 9 12 0 14 0
38.7 1168807 36909 61462 21 11 23 5 21 1 16 2
38.8 1168241 37476 61456 25 8 13 8 21 1 22 2
38.9 1168290 37425 61469 25 9 24 9 19 0 13 1
39 1168298 37417 61473 29 8 25 9 15 2 11 1
39.1 1168747 36973 61464 28 8 19 7 21 2 12 3
39.2 1169439 36279 61470 27 8 21 12 22 0 10 0
39.3 1169639 36077 61462 24 8 17 11 24 0 14 2
39.4 1169465 36258 61460 30 11 10 7 21 1 18 2
39.5 1168545 37179 61466 30 11 14 9 22 1 13 0
39.6 1169563 36165 61465 33 9 12 9 23 3 11 0
39.7 1170074 35648 61466 35 10 9 10 17 0 18 1
39.8 1169813 35908 61474 36 8 17 11 15 2 11 0
39.9 1170173 35548 61466 28 11 18 7 22 0 11 3
40 1169647 36075 61462 23 13 16 8 26 0 14 0
40.1 1169965 35754 61477 30 11 25 9 18 0 6 1
40.2 1170433 35290 61470 28 13 19 8 22 0 10 0
40.3 1170604 35124 61465 29 14 15 5 24 1 11 1
40.4 1169996 35729 61462 29 13 13 5 21 2 16 1
40.5 1169702 36023 61461 29 13 11 6 22 1 17 1
40.6 1168922 36801 61460 29 11 11 7 22 1 17 2
40.7 1169306 36412 61464 26 10 19 7 21 1 13 3
40.8 1169392 36321 61464 23 7 22 10 20 3 14 1
40.9 1168573 37142 61464 29 7 14 12 17 2 19 0
41 1168589 37127 61465 25 9 20 9 21 1 13 2
41.1 1169124 36593 61468 28 10 18 10 18 2 14 0
41.2 1169232 36482 61470 28 13 17 10 15 0 17 0
41.3 1169068 36646 61462 21 12 19 8 22 1 15 2
41.4 1168746 36968 61461 21 12 18 8 22 1 16 2
41.5 1168263 37450 61473 29 11 22 9 13 2 13 1
41.6 1168356 37357 61469 27 9 19 12 17 2 14 0
41.7 1168931 36780 61468 25 10 21 10 17 1 14 2
41.8 1168308 37402 61470 26 8 21 13 16 2 14 0
41.9 1168448 37264 61468 22 11 23 10 20 1 12 1
42 1168958 36753 61469 22 11 25 9 20 0 10 3
42.1 1168827 36883 61467 24 8 21 12 18 2 14 1
42.2 1169159 36553 61467 27 8 20 10 17 2 13 3
42.3 1168595 37116 61466 25 11 18 10 17 0 17 2
42.4 1169107 36605 61468 25 11 21 9 15 3 16 0
42.5 1168384 37333 61470 23 15 22 8 21 0 11 0
42.6 1168015 37701 61463 23 13 16 9 21 2 16 0
42.7 1168190 37519 61474 31 10 18 13 10 1 17 0
42.8 1167524 38185 61465 27 8 17 11 15 2 17 3
42.9 1168511 37201 61463 19 12 19 11 23 1 15 0
43 1168543 37172 61459 19 12 16 10 25 2 16 0
43.1 1168700 37015 61466 26 12 15 11 19 1 16 0
43.2 1168091 37626 61464 28 12 13 9 18 1 18 1
43.3 1168762 36959 61470 28 11 18 11 24 0 7 1
43.4 1169809 35912 61474 33 11 17 11 18 1 9 0
43.5 1170326 35395 61463 27 13 16 5 23 0 11 5
43.6 1170713 35011 61469 29 12 19 7 21 4 8 0
43.7 1170697 35029 61467 30 14 15 6 22 1 11 1
43.8 1171015 34714 61473 39 14 13 5 16 1 10 2
43.9 1171048 34675 61466 25 13 18 8 26 0 9 1
44 1170816 34911 61460 27 13 11 7 26 2 14 0
44.1 1170050 35668 61464 23 11 17 11 25 0 13 0
44.2 1170113 35605 61468 30 9 18 9 18 1 13 2
44.3 1169882 35837 61455 20 11 15 7 26 2 18 1
44.4 1168508 37211 61471 28 14 19 8 18 0 13 0
44.5 1168782 36932 61458 18 12 18 8 24 1 18 1
44.6 1168869 36840 61467 22 9 24 10 16 3 16 0
44.7 1167491 38219 61464 24 10 19 9 15 2 20 1
44.8 1167129 38587 61464 24 12 21 5 18 2 16 2
44.9 1167379 38335 61467 24 11 24 6 17 2 14 2
45 1166503 39210 61471 27 13 22 7 12 1 18 0
45.1 1166373 39340 61459 18 10 20 9 23 2 18 0
45.2 1167401 38319 61470 27 13 20 8 20 0 12 0
45.3 1168841 36883 61464 24 15 19 4 24 1 12 1
45.4 1169036 36691 61462 23 16 16 5 28 1 11 0
45.5 1169876 35855 61467 33 14 14 4 21 4 10 0
45.6 1170341 35387 61465 29 16 17 1 21 3 11 2
45.7 1169958 35763 61463 21 15 20 5 24 2 13 0
45.8 1168837 36882 61464 24 16 18 4 18 2 18 0
45.9 1168540 37178 61473 29 16 21 5 13 1 15 0
46 1166820 38896 61466 26 15 18 5 14 2 20 0
46.1 1167067 38647 61463 19 15 20 7 22 0 16 1
46.2 1168308 37411 61459 18 14 17 8 28 1 14 0
46.3 1169005 36709 61460 25 9 14 10 20 2 18 2
46.4 1168921 36795 61466 28 10 14 12 19 1 16 0
46.5 1168829 36883 61467 29 9 16 11 14 2 18 1
46.6 1167441 38268 61466 22 6 26 10 17 6 12 1
