t ca2er ca2i ip3 s000 s001 s010 s011 s100 s101 s110 s111
0 1053875 151801 61468 11 5 32 15 8 0 27 2
0.1 1076002 129668 61466 7 2 32 20 9 0 30 0
0.2 1096288 109385 61478 11 6 42 14 4 0 21 2
0.3 1113341 92334 61467 10 7 32 13 6 1 29 2
0.4 1124676 80998 61465 9 5 30 16 8 1 30 1
0.5 1132280 73399 61471 14 6 33 13 8 0 22 4
0.6 1140764 64922 61475 15 8 33 14 11 1 18 0
0.7 1147366 58321 61477 14 7 37 14 13 2 13 0
0.8 1153640 52051 61466 15 10 25 11 14 1 23 1
0.9 1157834 47861 61478 22 11 29 11 10 1 16 0
1 1160893 44802 61463 13 9 27 9 18 4 19 1
1.1 1162116 43580 61463 16 10 21 11 18 1 22 1
1.2 1161726 43968 61454 11 12 19 7 16 4 31 0
1.3 1160580 45116 61459 17 14 19 4 13 1 28 4
1.4 1161936 43757 61474 18 13 28 10 11 0 20 0
1.5 1163386 42312 61472 22 12 23 10 12 1 20 0
1.6 1163660 42042 61470 26 13 17 9 11 1 23 0
1.7 1165216 40487 61467 20 13 22 7 19 0 16 3
1.8 1165760 39949 61467 21 14 21 6 22 1 13 2
1.9 1165775 39924 61469 20 9 26 9 16 2 16 2
2 1165231 40474 61478 30 11 24 8 10 1 15 1
2.1 1163770 41931 61467 19 8 27 8 16 5 17 0
2.2 1163820 41881 61460 17 13 20 5 15 4 26 0
2.3 1162783 42917 61471 22 13 24 7 12 1 20 1
2.4 1164459 41243 61465 20 7 22 11 20 3 16 1
2.5 1164675 41025 61458 20 9 13 11 17 2 28 0
2.6 1165842 39855 61473 21 11 26 10 13 0 18 1
2.7 1166490 39215 61467 23 9 22 8 17 4 16 1
2.8 1166784 38922 61463 18 11 21 8 22 3 17 0
2.9 1167809 37900 61465 24 14 15 7 18 1 21 0
3 1167785 37923 61460 23 11 15 6 19 3 21 2
3.1 1167685 38027 61463 19 9 22 8 28 3 10 1
3.2 1169096 36617 61472 29 11 20 7 18 2 12 1
3.3 1168986 36728 61470 30 9 17 9 20 2 12 1
3.4 1169438 36273 61470 28 10 17 10 20 0 14 1
3.5 1169204 36506 61468 29 9 17 8 16 3 17 1
3.6 1169275 36434 61475 28 12 21 9 16 0 14 0
3.7 1168916 36792 61465 19 10 23 8 24 2 13 1
3.8 1169156 36554 61464 23 12 17 7 21 1 18 1
3.9 1169202 36510 61471 30 13 16 7 15 1 18 0
4 1169309 36409 61468 28 14 15 6 22 1 14 0
4.1 1168912 36802 61466 24 15 17 5 22 0 16 1
4.2 1169591 36123 61467 24 10 21 7 23 4 11 0
4.3 1169855 35861 61475 30 12 22 6 19 2 8 1
4.4 1169682 36031 61465 24 10 17 9 24 2 14 0
4.5 1169506 36208 61464 27 11 13 8 21 1 19 0
4.6 1169371 36338 61466 29 8 13 11 18 0 20 1
4.7 1168917 36792 61466 23 10 19 9 22 0 16 1
4.8 1168323 37390 61466 27 10 16 8 21 0 17 1
4.9 1168152 37558 61466 27 10 15 9 18 0 21 0
5 1168344 37364 61479 31 7 26 10 13 2 11 0
5.1 1168544 37166 61476 28 9 25 9 18 0 10 1
5.2 1168886 36827 61474 30 9 20 10 19 0 12 0
5.3 1168266 37448 61468 30 10 15 8 19 0 17 1
5.4 1168346 37368 61464 26 10 15 8 23 0 17 1
5.5 1168745 36969 61465 25 9 18 8 24 1 14 1
5.6 1168908 36804 61470 27 9 21 8 19 2 14 0
5.7 1168756 36955 61466 28 5 20 8 19 4 14 2
5.8 1168781 36929 61470 30 10 16 9 15 0 20 0
5.9 1168070 37641 61468 29 11 14 9 17 1 19 0
6 1168781 36934 61470 31 9 15 10 20 2 13 0
6.1 1168946 36769 61474 31 14 17 7 17 0 14 0
6.2 1169665 36053 61472 32 11 16 8 21 1 10 1
6.3 1170259 35457 61471 30 11 16 9 22 0 11 1
6.4 1170462 35258 61470 30 12 15 8 24 0 11 0
6.5 1170711 35015 61460 31 10 8 6 29 2 12 2
6.6 1170962 34761 61462 26 8 17 6 31 4 6 2
6.7 1170698 35023 61467 30 14 14 4 21 2 15 0
6.8 1170173 35548 61466 28 15 16 2 22 2 14 1
6.9 1170461 35257 61478 33 13 22 5 17 1 8 1
7 1170809 34910 61476 37 13 14 7 15 0 14 0
7.1 1170565 35152 61471 28 13 20 5 21 2 10 1
7.2 1170070 35644 61468 27 14 17 5 19 0 17 1
7.3 1168695 37017 61473 25 13 24 6 19 0 13 0
7.4 1168710 37007 61469 28 13 18 5 21 0 14 1
7.5 1168671 37043 61474 27 9 24 9 22 1 8 0
7.6 1169318 36400 61465 28 9 18 5 23 2 13 2
7.7 1169058 36659 61467 27 9 20 6 23 2 12 1
7.8 1168667 37046 61479 33 7 26 8 14 3 9 0
7.9 1168858 36857 61461 23 8 19 6 25 3 15 1
8 1168702 37016 61469 31 9 17 7 20 1 15 0
8.1 1169253 36472 61472 32 12 19 4 23 1 9 0
8.2 1169759 35969 61475 40 10 15 5 19 2 9 0
8.3 1170337 35395 61471 38 12 15 1 23 2 7 2
8.4 1170676 35050 61473 34 13 18 3 22 0 9 1
8.5 1170215 35505 61468 28 10 20 5 23 2 12 0
8.6 1170016 35709 61465 29 12 16 3 26 1 12 1
8.7 1169871 35850 61471 31 8 21 6 22 3 9 0
8.8 1170258 35471 61467 36 9 11 6 26 1 10 1
8.9 1170917 34811 61463 28 11 15 4 31 1 9 1
9 1171015 34709 61469 34 10 13 7 23 0 13 0
9.1 1170198 35520 61468 30 8 16 9 23 0 14 0
9.2 1169717 36000 61472 31 8 19 9 21 0 12 0
9.3 1169609 36107 61466 25 9 20 7 25 0 13 1
9.4 1169474 36238 61468 30 7 17 9 18 0 18 1
9.5 1169287 36431 61471 30 9 20 7 22 0 11 1
9.6 1169478 36241 61470 32 10 18 5 19 1 14 1
9.7 1169413 36309 61462 30 9 11 7 25 1 17 0
9.8 1168955 36761 61455 19 10 17 4 29 0 19 2
9.9 1168807 36911 61470 28 8 23 6 23 1 10 1
10 1168179 37535 61464 26 6 18 9 23 1 17 0
10.1 1167888 37828 61473 31 9 23 5 17 1 13 1
10.2 1167878 37841 61465 25 12 20 3 23 0 17 0
10.3 1168321 37399 61461 20 11 22 3 29 1 14 0
10.4 1168430 37292 61468 29 10 20 4 23 1 13 0
10.5 1168426 37290 61460 26 9 16 4 21 1 22 1
10.6 1167860 37859 61466 28 12 18 3 20 0 19 0
10.7 1167390 38326 61467 25 13 23 1 18 1 19 0
10.8 1165044 40671 61459 18 14 21 1 24 0 22 0
10.9 1165851 39863 61459 20 10 22 2 22 3 21 0
11 1165892 39820 61460 18 10 25 2 22 3 20 0
11.1 1165548 40168 61464 25 12 20 2 20 0 20 1
11.2 1165613 40102 61470 27 11 24 3 17 1 17 0
11.3 1165324 40394 61469 25 12 24 3 22 0 14 0
11.4 1166759 38962 61465 28 12 17 3 22 0 18 0
11.5 1167260 38463 61476 34 13 22 2 17 0 12 0
11.6 1167850 37878 61460 26 14 15 0 29 0 15 1
11.7 1169080 36647 61473 39 9 16 4 18 2 12 0
11.8 1169431 36290 61461 28 6 15 7 26 2 16 0
11.9 1169420 36301 61459 27 5 15 7 28 1 16 1
12 1169280 36445 61459 29 5 15 5 28 3 14 1
12.1 1169340 36383 61469 31 10 21 2 21 1 13 1
12.2 1169673 36050 61472 32 9 21 5 22 0 11 0
12.3 1169093 36626 61466 27 8 20 6 24 0 15 0
12.4 1168652 37066 61466 27 6 22 6 23 1 15 0
12.5 1167929 37789 61467 29 7 21 5 20 1 17 0
12.6 1168074 37645 61471 31 8 24 3 20 0 11 3
12.7 1168509 37210 61464 26 9 19 5 24 0 17 0
12.8 1167942 37776 61468 27 9 23 4 21 1 15 0
12.9 1167144 38568 61467 23 7 27 5 20 2 16 0
13 1165679 40033 61471 31 10 21 4 11 0 23 0
13.1 1164322 41385 61465 23 8 24 5 15 1 24 0
13.2 1163626 42075 61460 16 3 30 6 19 3 21 2
13.3 1159667 46033 61469 24 7 26 7 9 0 27 0
13.4 1159204 46499 61468 20 4 32 7 17 2 17 1
13.5 1160775 44928 61477 21 5 38 8 16 1 11 0
13.6 1160224 45482 61463 20 7 25 6 20 0 20 2
13.7 1161013 44693 61465 24 4 25 7 16 3 20 1
13.8 1163091 42616 61461 24 4 20 8 19 3 20 2
13.9 1164463 41251 61472 27 8 24 8 21 1 11 0
14 1165941 39770 61471 25 9 24 8 20 0 14 0
14.1 1165538 40172 61474 28 10 26 5 14 1 15 1
14.2 1165003 40705 61462 22 8 18 9 21 0 22 0
14.3 1163902 41807 61464 27 8 18 6 15 2 23 1
14.4 1163297 42408 61466 17 9 27 8 22 0 17 0
14.5 1164465 41240 61461 21 8 21 6 18 1 23 2
14.6 1164677 41031 61464 24 7 22 6 17 3 20 1
14.7 1165421 40283 61467 18 8 27 9 21 1 16 0
14.8 1165738 39971 61468 22 12 23 6 19 0 18 0
14.9 1166053 39660 61469 28 11 20 5 17 1 17 1
15 1165155 40557 61461 28 6 16 6 16 6 22 0
15.1 1164872 40838 61463 20 11 22 5 21 2 19 0
15.2 1166351 39355 61472 26 7 25 9 15 2 16 0
15.3 1165732 39971 61460 18 8 21 8 20 1 23 1
15.4 1165553 40154 61466 20 9 27 5 20 2 15 2
15.5 1165082 40628 61476 26 12 29 4 14 2 13 0
15.6 1164227 41487 61462 23 13 17 4 21 1 21 0
15.7 1166369 39346 61468 24 13 21 5 22 0 15 0
15.8 1167105 38612 61464 28 11 14 6 22 0 18 1
15.9 1168594 37126 61465 29 9 16 6 25 1 12 2
16 1169683 36035 61464 31 9 12 7 21 1 18 1
16.1 1169439 36279 61457 23 7 14 8 30 2 15 1
16.2 1169968 35750 61466 27 8 18 8 25 2 12 0
16.3 1169603 36113 61467 27 8 21 6 21 4 13 0
16.4 1168976 36741 61462 22 10 20 5 27 2 13 1
16.5 1168178 37534 61476 30 11 23 7 15 0 14 0
16.6 1169001 36712 61464 22 8 22 7 25 2 13 1
16.7 1168489 37226 61459 26 9 14 5 23 1 19 3
16.8 1168783 36932 61468 28 11 19 5 19 1 16 1
16.9 1168463 37253 61460 21 10 18 6 28 1 15 1
17 1168397 37315 61467 25 11 19 7 20 0 18 0
17.1 1168854 36858 61474 32 10 21 6 13 1 16 1
17.2 1168616 37095 61474 32 10 21 6 13 0 16 2
17.3 1167821 37889 61462 21 11 18 7 22 1 20 0
17.4 1168452 37257 61473 22 10 28 8 21 2 9 0
17.5 1167906 37804 61469 24 11 22 7 21 0 13 2
17.6 1168306 37404 61468 24 10 21 8 20 2 15 0
17.7 1169146 36570 61476 33 12 20 6 15 2 12 0
17.8 1168943 36772 61475 34 11 18 7 14 2 14 0
17.9 1169276 36440 61467 29 11 16 6 19 3 16 0
18 1168711 37002 61467 28 11 15 8 19 1 18 0
18.1 1168568 37144 61466 25 13 16 7 20 0 19 0
18.2 1167564 38148 61469 28 14 17 5 16 0 19 1
18.3 1167505 38206 61460 20 14 16 5 22 1 22 0
18.4 1167341 38369 61461 17 16 20 3 23 0 20 1
18.5 1167200 38503 61468 22 10 24 7 16 1 18 2
18.6 1167082 38623 61471 26 11 21 8 13 1 20 0
18.7 1166483 39221 61473 20 12 28 8 18 0 14 0
18.8 1166230 39476 61475 27 11 24 8 14 0 15 1
18.9 1165638 40069 61465 21 7 22 10 22 3 15 0
19 1167080 38630 61470 27 8 21 9 19 2 13 1
19.1 1167976 37733 61468 21 10 23 9 23 0 14 0
19.2 1168068 37639 61464 24 8 19 8 20 0 18 3
19.3 1168407 37302 61472 26 10 23 8 17 1 15 0
19.4 1168029 37685 61463 25 9 16 8 23 1 18 0
19.5 1167769 37943 61472 27 11 21 8 19 0 14 0
19.6 1168904 36817 61475 31 13 21 5 21 1 8 0
19.7 1169377 36344 61468 30 12 16 5 22 2 13 0
19.8 1169685 36038 61469 28 13 19 4 25 2 9 0
19.9 1169711 36013 61470 34 14 13 4 20 1 14 0
20 1169995 35728 61468 30 12 18 3 23 3 10 1
20.1 1170064 35660 61475 36 13 18 3 18 2 9 1
20.2 1170049 35672 61471 31 14 16 5 21 0 13 0
