t ca2er ca2i ip3 s000 s001 s010 s011 s100 s101 s110 s111
0 1053875 151801 61468 11 5 33 15 9 0 25 2
0.1 1078081 127589 61472 13 4 36 15 3 0 25 4
0.2 1095997 109676 61459 10 5 24 16 8 0 35 2
0.3 1113602 92074 61468 9 4 36 15 13 0 19 4
0.4 1130085 75591 61474 14 3 33 20 9 0 21 0
0.5 1140529 65153 61467 15 5 28 15 11 1 23 2
0.6 1148372 57311 61463 18 4 20 17 10 1 29 1
0.7 1154116 51573 61464 16 5 28 11 16 2 17 5
0.8 1157871 47818 61463 20 8 18 13 11 0 28 2
0.9 1160933 44757 61468 15 6 27 16 19 1 15 1
1 1163956 41738 61473 24 4 22 19 16 1 14 0
1.1 1166161 39536 61473 20 7 26 16 20 1 10 0
1.2 1167840 37856 61469 22 8 21 14 17 0 16 2
1.3 1167896 37799 61480 29 8 24 15 8 0 16 0
1.4 1167631 38060 61468 15 7 28 14 17 1 18 0
1.5 1165888 39808 61475 26 9 25 11 8 0 21 0
1.6 1165657 40041 61469 17 7 29 12 20 1 14 0
1.7 1165044 40656 61460 18 6 19 13 23 0 20 1
1.8 1166475 39226 61475 24 7 27 13 17 0 12 0
1.9 1166986 38720 61460 21 8 17 10 23 1 19 1
2 1166322 39381 61468 23 8 24 9 16 3 17 0
2.1 1166779 38927 61464 23 8 19 10 20 2 18 0
2.2 1166301 39406 61459 25 7 13 10 21 1 21 2
2.3 1166909 38798 61464 26 7 18 9 20 1 16 3
2.4 1168199 37510 61470 27 9 21 9 20 0 12 2
2.5 1168433 37275 61465 25 12 18 6 18 0 19 2
2.6 1168316 37393 61466 22 11 20 9 23 0 15 0
2.7 1168668 37042 61463 24 9 16 10 23 1 17 0
2.8 1168415 37294 61462 24 9 16 9 21 2 19 0
2.9 1168066 37644 61465 29 8 16 8 17 3 18 1
3 1167140 38567 61472 23 11 25 9 20 0 12 0
3.1 1167609 38099 61465 24 11 18 8 19 1 19 0
3.2 1167596 38113 61462 27 7 13 11 21 0 20 1
3.3 1167835 37872 61465 24 4 22 11 22 3 13 1
3.4 1167374 38332 61469 27 6 20 12 18 1 16 0
3.5 1167804 37900 61468 20 9 26 9 21 0 14 1
3.6 1167685 38019 61460 21 7 18 10 21 1 21 1
3.7 1166462 39242 61463 24 9 17 9 18 0 21 2
3.8 1167011 38701 61464 27 9 16 8 21 2 16 1
3.9 1167876 37836 61463 26 9 16 8 22 2 16 1
4 1168435 37275 61462 23 11 14 10 24 0 18 0
4.1 1168625 37084 61464 21 13 19 7 22 1 17 0
4.2 1167445 38269 61462 27 13 13 5 20 2 19 1
4.3 1168870 36846 61464 30 9 16 5 19 6 14 1
4.4 1168854 36859 61472 29 12 22 5 18 2 10 2
4.5 1169526 36184 61466 23 9 22 8 23 3 11 1
4.6 1169396 36313 61468 29 8 20 7 16 4 14 2
4.7 1167731 37978 61468 21 14 23 6 22 0 13 1
4.8 1168336 37379 61463 26 14 15 4 22 1 16 2
4.9 1169649 36064 61465 21 13 20 7 27 0 11 1
5 1169839 35871 61474 28 9 24 9 19 2 8 1
5.1 1170013 35700 61463 25 9 15 10 26 1 13 1
5.2 1170187 35524 61467 27 11 15 10 21 0 16 0
5.3 1169096 36611 61468 25 12 18 9 18 0 18 0
5.4 1168300 37408 61473 24 14 25 6 17 1 13 0
5.5 1168822 36888 61463 22 12 19 6 21 3 17 0
5.6 1168519 37193 61462 22 11 17 8 25 2 15 0
5.7 1168929 36781 61468 28 10 16 10 19 1 16 0
5.8 1169416 36298 61457 24 9 10 10 29 0 16 2
5.9 1169591 36119 61461 29 8 9 11 20 1 21 1
6 1169610 36100 61465 31 8 12 10 17 1 20 1
6.1 1168571 37132 61457 17 10 18 8 22 1 23 1
6.2 1166530 39171 61457 16 7 22 8 22 3 20 2
6.3 1166154 39551 61469 20 12 25 8 20 0 15 0
6.4 1166539 39169 61471 24 12 24 7 19 0 13 1
6.5 1167998 37714 61473 29 11 21 8 18 1 12 0
6.6 1167694 38012 61467 24 12 19 8 17 0 20 0
6.7 1167637 38069 61465 25 9 18 9 17 2 20 0
6.8 1167397 38310 61467 25 10 21 7 17 2 17 1
6.9 1166304 39406 61469 26 13 20 6 17 1 17 0
7 1166980 38730 61468 23 13 21 7 21 0 15 0
7.1 1167692 38024 61464 23 14 17 6 26 0 14 0
7.2 1167505 38208 61469 22 12 24 7 25 1 9 0
7.3 1168731 36985 61464 30 9 13 8 22 2 15 1
7.4 1169443 36271 61474 31 12 20 7 18 0 11 1
7.5 1169617 36100 61468 27 13 18 6 24 0 11 1
7.6 1169585 36136 61466 27 12 17 6 27 2 9 0
7.7 1170079 35641 61463 25 12 15 7 29 0 12 0
7.8 1170272 35446 61464 26 11 17 6 26 1 12 1
7.9 1170162 35556 61455 22 12 14 3 28 2 17 2
8 1170240 35475 61467 27 12 20 4 21 1 13 2
8.1 1170141 35576 61462 25 9 16 8 27 3 12 0
8.2 1169642 36074 61466 29 10 16 7 21 3 14 0
8.3 1169968 35745 61471 30 10 18 9 20 0 12 1
8.4 1170123 35592 61467 27 11 17 8 23 1 13 0
8.5 1169259 36452 61468 32 11 14 7 13 2 21 0
8.6 1168756 36954 61472 30 12 22 4 14 1 14 3
8.7 1168312 37394 61474 30 12 21 7 12 0 16 2
8.8 1168517 37193 61465 26 12 15 8 19 1 19 0
8.9 1168394 37315 61466 23 10 21 8 21 2 15 0
9 1168602 37111 61470 31 11 16 8 17 1 16 0
9.1 1169042 36668 61462 24 11 17 6 19 3 20 0
9.2 1168571 37135 61464 26 8 18 8 17 2 19 2
9.3 1167580 38127 61466 21 11 22 8 22 0 15 1
9.4 1168509 37203 61457 19 10 19 5 27 3 15 2
9.5 1167429 38281 61463 22 14 18 5 20 1 20 0
9.6 1167908 37805 61475 28 13 24 6 18 1 10 0
9.7 1168004 37710 61475 31 11 23 6 18 1 8 2
9.8 1167083 38623 61471 27 10 23 7 13 2 18 0
9.9 1166441 39262 61469 23 8 25 9 17 1 16 1
10 1166271 39437 61471 28 9 21 9 17 0 15 1
10.1 1166819 38889 61468 30 8 19 7 15 1 17 3
10.2 1167905 37803 61461 25 7 18 7 19 3 19 2
10.3 1167734 37974 61472 30 9 21 8 13 2 17 0
10.4 1167385 38324 61457 19 10 19 5 24 2 19 2
10.5 1166738 38972 61467 29 11 16 7 15 1 21 0
10.6 1166992 38717 61459 21 10 18 6 21 3 21 0
10.7 1166335 39373 61473 29 9 23 8 14 2 15 0
10.8 1165254 40454 61464 19 11 23 7 23 1 16 0
10.9 1167142 38571 61467 23 10 22 8 25 1 11 0
11 1168140 37573 61473 30 12 21 6 17 0 13 1
11.1 1168146 37568 61469 28 11 20 6 19 2 14 0
11.2 1168476 37234 61459 19 11 20 5 24 2 18 1
11.3 1168283 37426 61464 21 11 21 7 23 0 16 1
11.4 1167897 37815 61458 24 9 15 6 21 4 21 0
11.5 1167638 38076 61466 29 11 15 7 20 0 17 1
11.6 1167377 38331 61475 30 9 22 10 15 0 14 0
11.7 1168304 37408 61469 28 11 18 8 19 1 15 0
11.8 1168658 37050 61466 22 9 20 11 24 0 14 0
11.9 1169229 36475 61471 26 6 24 11 17 2 13 1
12 1168026 37675 61457 15 9 18 11 24 0 23 0
12.1 1167035 38669 61468 25 7 21 11 18 1 16 1
12.2 1168053 37659 61467 24 9 21 9 24 1 12 0
12.3 1168570 37137 61465 25 8 17 11 20 0 19 0
12.4 1168338 37372 61468 23 6 23 12 27 0 8 1
12.5 1169254 36458 61467 31 6 14 12 21 0 15 1
12.6 1169133 36578 61462 22 8 19 9 26 1 14 1
12.7 1168822 36889 61472 32 11 18 7 14 0 17 1
12.8 1168509 37207 61464 24 11 19 6 26 0 13 1
12.9 1168208 37507 61465 31 9 14 7 19 1 18 1
13 1168801 36914 61469 31 7 19 8 19 3 13 0
13.1 1168153 37560 61470 28 10 24 4 18 1 13 2
13.2 1167823 37890 61462 21 9 23 5 26 1 13 2
13.3 1168111 37602 61468 28 8 20 8 20 1 15 0
13.4 1168331 37382 61467 29 8 17 9 20 0 17 0
13.5 1168714 36998 61468 27 10 20 7 20 0 15 1
13.6 1169114 36603 61469 30 10 17 8 22 0 13 0
13.7 1169252 36461 61467 28 9 22 4 18 3 14 2
13.8 1169054 36664 61474 33 12 20 5 17 1 12 0
13.9 1169342 36369 61469 26 13 22 4 18 0 15 2
14 1167545 38164 61457 20 11 17 5 23 1 21 2
14.1 1167378 38335 61467 27 12 17 7 21 0 15 1
14.2 1167490 38222 61465 28 11 13 9 20 0 19 0
14.3 1168462 37248 61467 28 9 18 8 19 1 15 2
14.4 1168746 36968 61471 28 11 19 9 22 0 11 0
14.5 1168624 37091 61471 31 11 16 9 20 0 13 0
14.6 1169030 36682 61464 26 9 15 10 23 1 16 0
14.7 1169889 35828 61471 36 8 15 8 16 4 13 0
14.8 1170384 35334 61474 40 10 12 8 13 2 15 0
14.9 1170101 35614 61465 27 13 15 6 23 0 14 2
15 1169199 36513 61475 29 11 21 10 20 1 8 0
15.1 1169720 35992 61481 41 8 16 12 11 1 10 1
15.2 1169678 36031 61460 25 9 11 11 23 0 20 1
15.3 1169381 36328 61473 28 9 23 9 18 2 10 1
15.4 1169394 36313 61471 27 12 23 5 14 2 15 2
15.5 1168767 36944 61470 27 12 20 7 18 2 14 0
15.6 1166998 38709 61458 19 11 16 8 23 2 21 0
15.7 1166454 39253 61464 24 11 16 9 19 1 20 0
15.8 1167440 38266 61468 27 9 18 10 17 1 17 1
15.9 1167930 37778 61465 27 12 15 7 17 0 20 2
16 1167917 37788 61468 27 10 18 9 14 2 20 0
16.1 1167875 37830 61475 28 11 25 7 13 1 13 2
16.2 1167259 38447 61471 26 10 23 8 16 2 14 1
16.3 1167357 38346 61465 23 11 20 7 17 0 19 3
16.4 1167441 38263 61474 27 12 22 9 14 0 15 1
16.5 1166386 39314 61458 14 10 23 7 20 4 22 0
16.6 1166377 39329 61459 18 13 18 6 21 2 22 0
16.7 1165861 39848 61458 24 16 13 1 16 1 26 3
16.8 1166281 39430 61464 23 13 20 4 21 2 15 2
16.9 1166519 39191 61466 24 14 19 5 18 2 18 0
17 1166834 38871 61464 20 12 23 5 18 3 18 1
17.1 1166328 39372 61465 18 11 25 7 17 2 19 1
17.2 1165598 40103 61463 15 12 24 8 21 1 19 0
17.3 1165132 40569 61468 21 10 24 9 17 1 17 1
17.4 1166002 39703 61468 24 8 21 11 19 2 15 0
17.5 1167772 37931 61473 25 12 25 7 14 0 15 2
17.6 1166367 39335 61461 19 8 21 9 20 3 19 1
17.7 1166349 39354 61470 22 11 25 8 17 1 15 1
17.8 1167247 38457 61467 22 12 21 8 17 1 19 0
17.9 1165762 39946 61461 19 11 19 8 24 1 18 0
18 1164814 40887 61460 18 9 21 8 21 0 20 3
18.1 1165922 39783 61466 26 8 16 12 18 0 20 0
18.2 1167284 38422 61460 18 8 20 10 26 1 16 1
18.3 1167363 38344 61464 27 8 15 10 19 0 19 2
18.4 1167400 38307 61461 23 9 17 8 21 1 19 2
18.5 1166771 38934 61467 23 7 24 9 20 2 13 2
18.6 1167115 38589 61475 27 6 27 11 15 3 11 0
18.7 1168334 37375 61471 30 10 18 9 16 0 16 1
18.8 1168558 37156 61459 23 9 16 7 27 1 15 2
18.9 1168773 36943 61469 28 13 18 6 21 0 14 0
19 1169101 36612 61463 19 10 25 5 27 3 10 1
19.1 1169581 36133 61472 27 12 22 7 21 0 11 0
19.2 1169127 36589 61475 33 12 21 5 16 1 11 1
19.3 1169377 36336 61474 28 12 23 7 19 0 11 0
19.4 1168769 36938 61466 23 11 22 6 19 1 16 2
19.5 1168704 37004 61476 29 11 24 8 14 1 13 0
19.6 1169138 36572 61466 29 9 18 6 15 4 18 1
19.7 1169362 36356 61466 28 11 16 7 24 2 12 0
19.8 1170377 35344 61471 33 11 16 7 22 2 9 0
19.9 1170502 35218 61463 22 15 16 6 31 0 10 0
20 1170404 35316 61471 32 13 15 7 22 1 10 0
20.1 1170732 34991 61462 26 12 13 7 31 2 9 0
20.2 1170909 34807 61461 21 12 15 9 31 0 12 0
20.3 1170575 35139 61464 22 12 18 8 28 0 11 1
20.4 1170516 35196 61466 27 11 17 7 20 2 15 1
20.5 1170115 35598 61468 31 12 13 8 18 0 17 1
20.6 1169588 36124 61464 27 11 13 9 22 0 17 1
20.7 1169717 36000 61473 33 12 17 7 18 2 11 0
20.8 1170095 35619 61475 32 11 20 8 18 1 9 1
20.9 1170468 35248 61478 35 10 22 7 17 2 5 2
21 1170436 35275 61476 28 12 23 9 19 0 9 0
21.1 1169334 36379 61468 29 11 14 10 21 0 15 0
21.2 1169846 35869 61471 30 8 18 11 23 2 8 0
21.3 1169814 35898 61468 29 10 16 9 19 2 15 0
21.4 1170149 35564 61468 26 12 17 9 23 0 13 0
21.5 1170018 35696 61467 28 12 15 8 21 1 15 0
21.6 1169644 36065 61477 28 12 24 9 17 0 10 0
21.7 1169381 36329 61458 21 10 16 7 24 3 18 1
21.8 1169221 36487 61472 25 11 23 9 19 1 12 0
21.9 1168905 36804 61462 24 12 14 8 21 1 19 1
22 1168925 36784 61470 30 9 15 12 18 1 15 0
22.1 1169118 36592 61464 24 11 16 9 23 1 15 1
22.2 1169539 36170 61476 32 10 21 9 14 2 11 1
22.3 1169572 36139 61466 27 13 13 9 21 0 16 1
22.4 1169692 36022 61471 33 12 14 8 17 2 13 1
22.5 1170212 35504 61459 24 13 11 7 26 2 17 0
22.6 1170270 35443 61470 29 15 16 6 18 0 15 1
22.7 1170279 35437 61472 33 15 15 5 16 1 14 1
22.8 1170142 35570 61470 27 14 18 7 19 1 14 0
22.9 1170138 35576 61474 33 15 17 5 15 0 13 2
23 1170082 35632 61472 25 16 21 6 22 0 10 0
23.1 1170174 35542 61472 31 14 16 7 19 1 12 0
23.2 1170131 35581 61466 26 12 16 8 22 1 14 1
23.3 1170018 35695 61466 26 11 16 9 24 1 12 1
23.4 1169931 35779 61464 24 10 15 11 24 1 15 0
23.5 1169770 35935 61473 28 8 20 13 18 0 12 1
23.6 1169149 36551 61467 21 9 20 13 19 0 18 0
23.7 1168568 37137 61466 25 10 16 11 18 1 19 0
23.8 1168232 37475 61467 24 11 18 10 20 1 16 0
23.9 1168815 36894 61466 25 9 21 7 22 1 11 4
24 1169027 36680 61469 25 9 20 11 20 1 14 0
24.1 1169365 36343 61471 26 10 20 11 20 0 13 0
24.2 1169696 36014 61466 29 9 15 9 19 1 16 2
24.3 1168991 36714 61464 20 10 19 11 23 0 17 0
24.4 1167912 37796 61464 23 10 20 7 21 2 15 2
24.5 1167925 37783 61466 23 12 20 7 20 1 16 1
24.6 1167862 37852 61463 24 10 16 9 26 2 13 0
24.7 1169260 36458 61467 31 11 14 7 22 2 12 1
24.8 1169867 35851 61463 28 12 11 8 25 0 16 0
24.9 1169889 35828 61470 31 11 18 6 20 2 11 1
25 1168837 36871 61469 24 11 22 8 19 1 15 0
25.1 1168423 37286 61471 27 11 22 7 16 2 15 0
25.2 1168305 37404 61473 29 10 22 8 16 1 13 1
25.3 1168537 37171 61467 25 9 22 7 19 2 14 2
25.4 1168414 37293 61471 25 12 23 7 17 0 15 1
25.5 1167986 37719 61462 19 13 19 7 20 0 22 0
25.6 1167323 38383 61466 20 12 26 4 19 2 15 2
25.7 1167275 38430 61468 19 12 27 6 19 3 14 0
25.8 1167954 37756 61468 24 14 20 6 20 1 14 1
25.9 1168974 36732 61468 17 14 26 7 23 1 12 0
26 1167653 38050 61469 25 12 18 10 15 0 20 0
26.1 1167828 37880 61475 26 11 26 8 18 1 9 1
26.2 1168226 37484 61466 24 13 19 6 19 2 17 0
26.3 1168701 37011 61464 27 11 16 6 18 4 18 0
26.4 1168429 37288 61466 27 14 17 4 22 2 13 1
26.5 1168904 36807 61465 25 11 18 7 21 2 15 1
26.6 1168896 36814 61470 27 12 20 7 17 2 15 0
26.7 1168697 37012 61465 20 11 21 9 25 1 13 0
26.8 1168769 36938 61465 23 8 21 9 22 2 13 2
26.9 1168725 36984 61473 28 10 21 10 18 1 12 0
27 1168775 36931 61461 20 9 20 8 24 1 15 3
27.1 1169230 36479 61457 18 10 17 8 27 2 17 1
27.2 1169128 36584 61468 26 9 20 9 22 2 12 0
27.3 1169107 36601 61461 15 11 23 8 28 1 14 0
27.4 1168402 37308 61472 25 13 23 7 19 0 13 0
27.5 1167849 37861 61469 27 12 20 6 17 1 16 1
27.6 1167911 37802 61469 23 13 22 7 24 0 11 0
27.7 1169341 36376 61467 29 10 15 9 25 0 11 1
27.8 1169774 35942 61469 28 11 20 6 22 2 10 1
27.9 1169766 35947 61466 31 10 14 7 18 1 17 2
28 1168682 37031 61463 24 13 16 6 23 0 17 1
28.1 1168950 36762 61470 30 12 17 7 17 0 16 1
28.2 1168563 37150 61468 28 12 17 7 19 1 16 0
28.3 1168728 36985 61463 27 9 16 7 21 2 17 1
28.4 1169197 36518 61469 29 10 20 6 21 1 11 2
28.5 1169381 36332 61463 27 10 15 7 21 1 18 1
28.6 1169452 36266 61460 24 10 15 7 29 1 13 1
28.7 1169911 35812 61463 33 11 8 7 24 1 16 0
28.8 1169681 36037 61468 31 13 15 5 19 1 16 0
28.9 1169769 35950 61464 26 13 16 5 25 1 14 0
29 1170393 35327 61470 29 14 20 3 22 1 10 1
29.1 1170843 34879 61466 28 12 17 5 26 2 10 0
29.2 1170682 35041 61458 23 14 14 3 31 1 13 1
29.3 1170666 35057 61459 25 10 14 6 31 3 11 0
29.4 1170098 35619 61462 30 9 14 5 20 3 18 1
29.5 1169384 36330 61468 24 11 22 7 24 0 12 0
29.6 1169150 36561 61467 25 10 20 8 21 0 16 0
29.7 1168386 37325 61465 25 10 20 6 21 1 15 2
29.8 1168820 36889 61463 21 9 21 8 25 0 14 2
29.9 1168972 36738 61461 19 9 20 9 27 1 15 0
30 1169120 36588 61465 23 10 21 7 21 0 16 2
30.1 1168759 36945 61467 23 11 23 6 16 1 18 2
30.2 1167796 37913 61473 25 11 26 7 19 1 10 1
30.3 1167499 38212 61458 21 12 15 6 23 3 20 0
30.4 1168109 37603 61467 26 14 17 6 20 0 16 1
30.5 1168054 37658 61463 26 13 13 7 20 1 20 0
30.6 1168483 37226 61466 25 11 19 7 20 1 15 2
30.7 1167754 37956 61473 31 13 18 7 14 0 16 1
30.8 1167213 38493 61467 24 10 23 6 17 3 15 2
30.9 1167151 38553 61467 22 11 21 9 19 0 17 1
31 1166211 39494 61466 23 12 18 9 18 0 20 0
31.1 1166768 38938 61467 25 10 19 9 17 2 18 0
31.2 1166423 39282 61463 26 7 16 10 16 4 21 0
31.3 1167209 38497 61463 21 10 20 8 20 3 18 0
31.4 1167370 38340 61463 21 13 20 5 21 2 18 0
31.5 1167108 38598 61462 23 8 18 9 19 3 20 0
31.6 1168155 37553 61468 25 11 21 7 19 0 15 2
31.7 1167558 38151 61470 29 12 19 6 14 0 19 1
31.8 1168080 37631 61461 18 9 24 6 26 3 14 0
31.9 1168006 37707 61464 25 11 18 6 21 1 18 0
32 1168037 37675 61460 24 9 17 6 21 3 20 0
32.1 1168023 37684 61466 19 10 28 5 21 2 14 1
32.2 1166311 39396 61463 23 10 21 5 19 0 19 3
32.3 1165901 39806 61465 21 10 23 7 21 0 17 1
32.4 1166501 39207 61469 25 8 27 5 18 2 12 3
32.5 1166513 39199 61465 28 9 18 6 20 0 16 3
32.6 1167446 38262 61462 22 8 19 9 22 2 18 0
32.7 1167495 38212 61472 24 10 25 9 19 0 13 0
32.8 1167346 38364 61466 23 12 22 5 21 0 15 2
32.9 1167160 38551 61465 28 12 14 7 17 0 22 0
33 1167092 38618 61474 30 12 22 6 14 0 15 1
33.1 1166267 39441 61463 23 13 20 3 17 1 21 2
33.2 1165764 39943 61472 28 14 20 6 12 0 20 0
33.3 1165915 39794 61471 32 12 19 4 9 3 20 1
33.4 1166321 39390 61473 26 16 24 3 16 0 14 1
33.5 1165817 39891 61468 25 12 22 5 15 3 18 0
33.6 1166661 39047 61466 24 13 19 6 17 1 20 0
33.7 1167114 38594 61471 28 9 23 7 16 2 13 2
33.8 1167595 38113 61466 25 10 20 7 19 1 16 2
33.9 1168109 37604 61456 24 8 12 8 26 1 19 2
34 1168527 37185 61475 34 8 21 8 16 0 10 3
34.1 1168912 36796 61462 24 7 16 11 23 0 18 1
34.2 1168913 36797 61469 28 8 18 11 20 0 15 0
34.3 1169502 36215 61474 30 12 21 7 21 0 9 0
34.4 1169834 35880 61470 29 10 19 8 20 1 13 0
34.5 1169809 35906 61469 31 11 18 5 18 1 14 2
34.6 1168933 36780 61475 31 11 22 7 16 1 12 0
34.7 1169471 36248 61467 30 13 16 4 21 0 15 1
34.8 1168852 36859 61460 22 11 18 5 22 1 20 1
34.9 1168414 37293 61466 22 9 24 7 21 0 15 2
35 1168027 37684 61472 28 10 23 7 17 1 14 0
35.1 1167052 38654 61466 25 8 20 9 17 1 20 0
35.2 1167349 38362 61464 24 10 21 5 20 2 17 1
35.3 1168009 37707 61457 22 11 15 5 26 2 19 0
35.4 1167756 37959 61464 25 13 17 5 22 0 18 0
35.5 1168085 37636 61458 27 12 11 4 25 1 20 0
35.6 1168467 37254 61469 29 12 20 4 24 0 10 1
35.7 1169316 36407 61466 28 11 18 5 28 0 9 1
35.8 1169283 36436 61472 33 8 18 9 22 0 10 0
35.9 1169545 36170 61466 29 7 18 8 23 0 13 2
36 1168614 37105 61464 29 9 17 5 23 2 14 1
36.1 1169349 36368 61466 28 8 18 8 25 0 12 1
36.2 1169595 36122 61467 29 5 17 12 27 1 9 0
36.3 1170165 35544 61468 31 5 18 10 19 0 13 4
36.4 1168642 37065 61465 23 5 21 12 24 1 13 1
36.5 1168734 36975 61468 27 7 20 10 21 0 13 2
36.6 1168813 36902 61470 33 7 18 8 19 2 11 2
36.7 1169229 36480 61466 26 6 20 10 22 1 13 2
36.8 1168918 36786 61471 26 7 25 9 16 0 15 2
36.9 1168449 37261 61463 24 7 18 10 24 0 16 1
37 1168803 36910 61467 32 7 13 11 19 1 17 0
37.1 1168927 36785 61462 24 7 17 10 27 0 13 2
37.2 1169394 36313 61471 27 4 23 13 21 0 11 1
37.3 1168497 37209 61466 27 4 19 12 19 1 17 1
37.4 1168193 37518 61465 32 7 15 7 16 1 19 3
37.5 1167395 38313 61464 22 7 22 9 22 2 16 0
37.6 1167954 37757 61464 22 9 22 7 24 1 14 1
37.7 1167724 37993 61453 21 9 14 5 30 2 17 2
37.8 1168400 37316 61464 25 11 19 5 25 0 13 2
37.9 1168965 36748 61461 25 8 16 8 24 1 17 1
38 1168799 36914 61460 25 9 15 7 22 2 20 0
38.1 1167231 38481 61453 19 11 14 5 26 1 23 1
38.2 1166529 39182 61461 26 10 16 5 18 2 22 1
38.3 1165788 39923 61468 25 13 22 4 17 1 18 0
38.4 1165896 39814 61470 29 10 23 4 13 3 17 1
38.5 1165090 40616 61465 24 12 21 4 14 1 23 1
38.6 1164144 41566 61469 23 13 25 4 19 0 15 1
38.7 1165478 40238 61472 29 13 22 4 18 1 13 0
38.8 1166675 39040 61454 17 10 19 4 30 3 16 1
38.9 1167568 38145 61461 22 9 20 6 25 2 15 1
