t ca2er ca2i ip3 s000 s001 s010 s011 s100 s101 s110 s111
4.4 1170450 35257 61476 27 12 19 14 18 2 9 0
4.5 1170537 35173 61457 17 11 15 10 31 3 10 4
4.6 1170768 34942 61466 24 12 15 11 23 3 11 2
4.7 1170780 34923 61462 20 7 16 15 22 6 15 0
4.8 1170733 34973 61468 24 12 16 12 20 2 13 2
4.9 1169944 35756 61476 22 14 22 14 17 0 11 1
5 1169756 35950 61474 30 11 16 13 15 2 12 2
5.1 1169986 35722 61470 27 13 12 14 19 1 15 0
5.2 1169912 35796 61465 25 15 10 11 19 1 19 1
5.3 1169647 36054 61477 28 9 22 14 14 2 9 3
5.4 1169885 35820 61473 29 10 15 15 17 1 12 2
5.5 1170186 35516 61475 26 12 17 16 17 0 12 1
5.6 1170335 35373 61462 19 12 13 14 28 2 12 1
5.7 1170596 35115 61466 23 15 11 13 25 0 14 0
5.8 1169471 36237 61465 26 15 10 10 19 0 18 3
5.9 1169527 36180 61471 23 15 18 11 20 1 12 1
6 1169862 35850 61470 23 18 16 9 23 0 11 1
6.1 1170034 35673 61478 33 12 14 15 14 0 12 1
6.2 1170133 35574 61464 20 10 15 15 26 2 13 0
6.3 1170344 35361 61473 24 13 19 13 19 0 12 1
6.4 1169325 36372 61471 21 13 20 13 13 1 20 0
6.5 1168514 37185 61468 18 12 20 14 20 0 16 1
6.6 1168171 37526 61469 23 10 19 13 15 1 16 4
6.7 1167819 37880 61474 22 13 21 14 15 0 16 0
6.8 1167716 37989 61473 25 11 22 11 16 3 12 1
6.9 1168314 37396 61470 27 12 16 11 19 1 14 1
7 1167346 38364 61470 27 12 16 11 19 1 14 1
7.1 1167892 37817 61464 22 11 17 10 22 2 16 1
7.2 1167722 37990 61471 29 11 17 10 18 2 13 1
7.3 1168071 37639 61465 24 10 16 11 21 3 16 0
7.4 1167961 37749 61468 24 11 20 9 21 2 12 2
7.5 1167553 38153 61468 25 12 18 9 17 0 17 3
7.6 1168714 36993 61474 25 8 23 14 21 1 8 1
7.7 1169067 36639 61471 26 9 19 13 18 1 14 1
7.8 1168703 37001 61468 21 11 22 10 18 2 16 1
7.9 1167986 37719 61469 22 15 20 8 17 0 17 2
8 1167905 37802 61469 20 15 21 9 21 0 14 1
8.1 1168066 37637 61466 18 12 20 12 22 0 16 1
8.2 1168349 37356 61464 24 11 15 10 19 0 18 4
8.3 1168324 37380 61465 22 11 17 11 20 0 17 3
8.4 1168399 37299 61475 28 8 18 17 11 1 18 0
8.5 1168306 37396 61474 26 10 18 16 16 0 15 0
8.6 1167947 37756 61466 21 12 18 11 20 0 16 3
8.7 1169128 36575 61467 21 11 18 13 20 2 15 1
8.8 1169046 36656 61468 22 9 20 13 18 4 14 1
8.9 1168890 36812 61472 22 11 22 13 18 2 12 1
9 1169307 36401 61471 31 14 11 11 14 0 18 2
9.1 1169625 36084 61479 31 14 18 12 15 0 10 1
9.2 1169877 35833 61466 24 12 16 10 22 3 12 2
9.3 1170382 35321 61471 24 10 20 13 17 3 13 1
9.4 1170143 35564 61477 30 11 20 12 15 2 9 2
9.5 1168474 37230 61466 26 13 12 11 15 1 21 2
9.6 1168389 37314 61469 20 11 19 15 22 1 13 0
9.7 1168895 36807 61471 25 12 20 10 14 2 15 3
9.8 1169001 36703 61461 20 12 13 12 22 1 19 2
9.9 1169608 36099 61469 21 12 18 14 24 1 11 0
10 1170220 35486 61466 20 10 18 14 24 3 12 0
10.1 1169846 35860 61475 28 15 18 10 13 1 15 1
10.2 1169672 36035 61475 28 15 17 11 15 0 14 1
10.3 1169322 36386 61471 25 17 17 8 17 0 15 2
10.4 1169174 36535 61478 29 16 19 10 14 1 12 0
10.5 1169248 36460 61476 30 15 17 10 14 0 13 2
10.6 1169044 36663 61464 26 14 9 11 16 2 23 0
10.7 1167671 38032 61474 25 13 21 11 14 2 14 1
10.8 1167680 38023 61466 20 16 17 9 18 0 19 2
10.9 1168714 36993 61474 26 13 21 10 15 4 12 0
11 1169340 36369 61474 29 15 17 9 15 1 13 2
11.1 1169059 36650 61470 22 15 19 10 22 1 11 1
11.2 1169572 36140 61471 26 15 16 10 21 1 11 1
11.3 1170238 35475 61471 27 16 14 10 21 0 12 1
11.4 1169862 35850 61471 28 16 13 10 19 0 14 1
11.5 1170333 35385 61462 23 15 9 11 30 2 11 0
11.6 1170926 34794 61468 30 15 9 10 25 2 9 1
11.7 1171154 34566 61466 28 18 10 6 24 2 11 2
11.8 1171426 34293 61474 29 16 18 7 23 3 3 2
11.9 1171534 34182 61472 28 16 14 10 22 2 9 0
12 1171459 34254 61469 30 15 10 10 19 1 14 2
12.1 1171163 34549 61475 28 15 17 11 19 2 9 0
12.2 1170925 34785 61472 24 15 18 11 22 1 9 1
12.3 1170815 34897 61474 32 16 13 9 14 1 15 1
12.4 1170268 35441 61470 25 17 14 10 19 0 15 1
12.5 1169971 35737 61468 23 15 16 10 20 2 14 1
12.6 1169575 36131 61473 26 17 18 8 14 2 14 2
12.7 1169054 36647 61468 17 15 22 10 19 3 14 1
12.8 1169143 36555 61472 22 15 17 14 14 1 18 0
12.9 1168154 37544 61472 23 17 17 11 12 0 19 2
13 1168116 37583 61472 19 16 23 10 16 2 13 2
13.1 1168733 36968 61465 21 13 12 15 19 2 19 0
13.2 1169161 36545 61476 31 15 12 14 13 1 15 0
13.3 1169850 35855 61461 19 12 14 12 24 3 15 2
13.4 1169967 35740 61465 23 14 11 13 22 1 16 1
13.5 1170065 35640 61468 17 14 21 12 25 2 9 1
13.6 1169926 35782 61470 27 13 14 12 17 3 15 0
13.7 1168862 36841 61480 25 15 24 12 14 0 11 0
13.8 1168636 37071 61467 23 13 18 9 20 2 13 3
13.9 1168512 37192 61465 20 11 20 10 21 2 14 3
14 1168992 36716 61464 27 9 11 13 20 2 17 2
14.1 1169385 36324 61474 29 11 18 12 18 1 10 2
14.2 1169578 36126 61469 20 11 22 12 21 2 12 1
14.3 1169797 35906 61477 28 12 19 14 14 0 13 1
14.4 1169943 35762 61470 25 11 17 13 19 1 13 2
14.5 1169636 36067 61473 29 12 15 13 13 0 17 2
14.6 1169453 36253 61464 24 12 13 11 20 1 17 3
14.7 1169405 36298 61463 21 13 18 7 19 1 16 6
14.8 1168544 37159 61466 19 12 21 10 20 3 14 2
14.9 1167646 38058 61468 20 15 19 10 20 0 15 2
15 1168391 37314 61468 16 16 21 11 24 0 13 0
15.1 1169154 36557 61472 22 16 21 9 22 2 9 0
15.2 1169236 36473 61465 22 15 15 9 20 3 17 0
15.3 1168138 37569 61466 21 17 15 9 19 1 19 0
15.4 1168519 37190 61472 24 16 19 9 19 1 12 1
15.5 1168716 36994 61459 18 12 14 11 28 3 14 1
15.6 1169120 36587 61460 18 15 13 10 25 0 18 2
15.7 1168883 36823 61469 21 15 19 10 21 0 13 2
15.8 1169223 36483 61469 25 13 18 9 16 3 15 2
15.9 1169055 36652 61474 27 14 18 11 16 1 13 1
16 1169012 36693 61464 20 13 17 10 21 2 16 2
16.1 1168740 36965 61473 25 15 21 8 16 0 12 4
16.2 1168443 37261 61467 20 12 18 13 21 1 16 0
16.3 1168778 36931 61476 26 13 24 9 18 1 8 2
16.4 1168675 37032 61463 25 8 14 12 19 3 19 1
16.5 1168552 37157 61463 24 13 12 10 20 0 21 1
16.6 1168337 37374 61463 27 10 12 10 19 2 20 1
16.7 1167690 38019 61464 22 12 17 9 20 2 19 0
16.8 1167981 37732 61463 25 11 15 8 21 3 17 1
16.9 1168685 37035 61472 32 15 16 5 18 3 11 1
17 1169511 36203 61469 24 15 19 7 22 0 13 1
17.1 1169314 36401 61468 26 15 18 5 20 1 14 2
17.2 1169537 36179 61471 26 13 22 6 22 2 8 2
17.3 1169852 35872 61467 29 14 15 5 24 3 11 0
17.4 1170296 35428 61469 32 15 12 6 22 1 13 0
17.5 1170490 35232 61467 30 13 14 6 22 3 13 0
17.6 1169476 36242 61472 31 12 17 8 19 2 12 0
17.7 1169029 36685 61466 23 16 17 6 21 0 18 0
17.8 1168720 36998 61461 26 13 16 2 21 4 16 3
17.9 1169270 36451 61464 25 14 17 4 25 3 12 1
18 1169938 35784 61470 31 14 15 6 21 1 13 0
18.1 1170549 35173 61469 27 15 18 5 24 1 11 0
18.2 1170232 35491 61473 32 16 18 3 19 1 11 1
18.3 1170653 35069 61467 35 12 12 4 17 3 16 2
18.4 1170398 35326 61471 38 12 9 8 18 1 15 0
18.5 1170497 35226 61471 32 12 15 8 23 1 10 0
18.6 1170454 35265 61466 23 12 20 7 28 0 10 1
18.7 1170241 35477 61464 24 11 18 7 26 0 14 1
18.8 1169842 35874 61457 18 6 20 9 31 4 13 0
18.9 1169485 36229 61470 31 10 17 8 16 0 18 1
19 1168784 36924 61467 24 8 21 10 19 0 18 1
19.1 1166087 39620 61461 25 6 15 11 18 1 24 1
19.2 1166373 39339 61469 29 7 18 11 18 1 17 0
19.3 1167197 38510 61467 21 7 23 12 22 0 16 0
19.4 1166770 38944 61473 33 8 19 9 15 1 15 1
19.5 1168002 37715 61464 29 9 13 9 21 1 19 0
19.6 1168253 37464 61467 32 11 15 5 16 1 19 2
19.7 1168192 37529 61475 35 10 18 8 18 0 12 0
19.8 1168971 36753 61466 31 10 14 7 24 1 14 0
19.9 1168946 36779 61456 26 10 11 5 30 1 16 2
20 1169403 36322 61473 29 13 22 5 25 0 7 0
20.1 1169608 36112 61469 31 13 17 4 17 1 18 0
20.2 1168754 36965 61465 23 11 21 6 26 2 12 0
20.3 1168320 37393 61472 25 11 26 6 18 2 13 0
20.4 1167555 38157 61464 25 10 18 7 18 2 21 0
20.5 1167024 38691 61471 26 12 24 5 19 1 13 1
20.6 1166967 38740 61470 21 12 27 6 17 0 17 1
20.7 1166376 39334 61468 26 10 21 7 17 0 18 2
20.8 1166865 38846 61468 31 6 17 10 15 2 19 1
20.9 1167310 38401 61465 22 8 23 8 24 1 12 3
21 1167534 38178 61472 29 8 21 10 17 3 13 0
21.1 1167744 37970 61466 25 11 18 8 21 2 16 0
21.2 1167793 37921 61460 24 11 12 9 23 1 21 0
21.3 1168295 37414 61465 22 6 20 13 24 2 14 0
21.4 1168115 37594 61470 24 11 24 7 18 2 13 2
21.5 1167999 37715 61468 25 15 20 4 18 2 16 1
21.6 1169118 36598 61472 29 15 18 6 18 0 14 1
21.7 1168976 36738 61467 22 11 24 6 23 4 10 1
21.8 1169020 36697 61465 25 13 18 5 22 3 14 1
21.9 1169404 36314 61464 24 14 18 4 24 2 13 2
22 1169270 36452 61468 30 12 14 8 24 2 11 0
22.1 1169609 36106 61467 23 9 20 11 27 2 9 0
22.2 1169581 36143 61467 31 14 10 8 25 0 13 0
22.3 1169768 35947 61466 21 12 19 10 28 0 11 0
22.4 1169665 36048 61465 25 12 15 9 21 1 18 0
22.5 1169023 36689 61472 26 12 21 9 19 1 13 0
22.6 1169066 36641 61469 19 12 24 10 23 0 12 1
22.7 1169410 36301 61476 29 12 22 9 17 0 10 2
22.8 1169346 36366 61473 32 10 17 10 14 2 16 0
22.9 1169313 36402 61475 30 12 19 10 19 0 11 0
23 1169176 36533 61463 23 10 17 9 21 1 18 2
23.1 1168159 37545 61468 19 11 26 8 18 2 16 1
23.2 1167063 38644 61468 21 12 23 8 18 2 17 0
23.3 1166864 38845 61469 22 14 22 7 20 0 14 2
23.4 1168093 37619 61466 24 12 18 8 21 2 15 1
23.5 1168853 36863 61478 33 12 21 8 16 2 8 1
23.6 1169609 36108 61462 26 13 12 7 24 1 16 2
23.7 1169766 35955 61470 29 14 15 8 24 1 10 0
23.8 1170492 35229 61469 25 13 18 9 29 1 6 0
23.9 1170752 34968 61464 27 13 11 9 26 1 14 0
24 1171001 34724 61464 31 9 12 8 28 4 7 2
24.1 1170923 34797 61467 29 10 13 11 26 2 10 0
24.2 1170420 35300 61473 31 16 15 7 20 0 12 0
24.3 1170406 35315 61471 30 17 15 5 21 0 12 1
24.4 1170653 35064 61472 30 14 16 8 19 1 13 0
24.5 1170420 35296 61462 22 12 17 7 25 4 14 0
24.6 1170073 35643 61469 32 13 13 7 16 2 17 1
24.7 1170162 35554 61469 25 14 20 6 23 0 11 2
24.8 1170395 35323 61470 28 12 19 7 22 2 10 1
24.9 1169903 35808 61467 25 11 16 11 21 1 16 0
25 1169781 35930 61463 26 8 12 13 24 0 16 2
25.1 1169695 36018 61468 26 10 17 11 24 0 11 2
25.2 1169976 35735 61461 24 9 13 11 23 2 18 1
25.3 1169876 35836 61470 28 10 19 9 18 3 13 1
25.4 1169458 36251 61471 25 13 22 7 17 1 14 2
25.5 1168731 36977 61471 24 12 21 10 19 0 14 1
25.6 1168433 37275 61466 19 13 23 7 22 1 14 2
25.7 1167488 38221 61468 25 14 18 7 16 1 19 1
25.8 1167768 37944 61473 26 13 21 9 19 1 12 0
25.9 1167821 37895 61467 29 12 15 7 19 2 16 1
26 1169040 36678 61469 28 12 16 9 23 1 12 0
26.1 1169208 36507 61467 27 11 18 7 20 3 14 1
26.2 1169089 36623 61464 24 12 15 9 21 1 19 0
26.3 1168397 37314 61465 28 12 13 8 15 2 23 0
26.4 1167429 38281 61464 25 12 16 7 16 3 22 0
26.5 1167145 38568 61456 19 12 14 7 25 2 22 0
26.6 1167545 38170 61465 23 11 18 9 25 1 14 0
26.7 1168421 37294 61470 30 10 16 10 19 1 15 0
26.8 1169238 36483 61472 31 13 19 5 21 1 9 2
26.9 1169470 36248 61472 36 12 13 7 13 2 18 0
27 1169941 35776 61475 27 13 24 7 22 1 6 1
27.1 1169677 36041 61465 27 13 13 8 23 1 16 0
27.2 1169905 35811 61467 29 12 14 8 20 1 16 1
27.3 1168763 36949 61461 25 12 12 8 20 1 22 1
27.4 1168126 37580 61467 24 9 19 11 18 1 18 1
27.5 1167470 38240 61466 24 10 18 10 21 1 16 1
27.6 1166785 38920 61469 23 11 22 9 16 1 18 1
27.7 1167240 38471 61468 28 10 16 10 17 2 18 0
27.8 1167891 37816 61474 25 10 26 9 17 1 11 2
27.9 1167449 38260 61465 26 10 16 9 17 2 20 1
28 1167475 38233 61467 22 11 19 11 21 0 17 0
28.1 1168370 37342 61471 28 11 19 9 18 1 14 1
28.2 1169213 36502 61460 23 9 13 11 29 0 14 2
28.3 1169746 35966 61470 31 6 17 12 19 2 12 2
28.4 1168886 36823 61463 27 8 11 13 19 1 22 0
28.5 1169547 36162 61474 30 8 20 12 16 1 13 1
28.6 1169670 36041 61469 24 9 21 11 22 3 11 0
28.7 1169961 35758 61469 31 14 13 7 20 1 14 1
28.8 1170289 35430 61472 34 13 12 9 19 0 13 1
28.9 1170781 34940 61461 23 12 12 10 33 0 10 1
29 1171251 34466 61473 32 9 14 14 23 0 9 0
29.1 1171094 34622 61463 27 9 11 12 26 1 14 1
29.2 1171112 34604 61473 30 9 17 13 23 1 8 0
29.3 1170488 35223 61468 25 10 19 10 21 2 13 1
29.4 1169850 35861 61465 24 9 19 9 22 3 13 2
29.5 1169792 35924 61465 25 13 16 7 24 1 13 2
29.6 1169751 35960 61473 33 9 15 12 15 2 14 1
29.7 1169718 35997 61466 25 12 14 11 25 1 13 0
29.8 1170145 35572 61472 30 12 17 9 20 3 10 0
29.9 1169765 35951 61472 35 13 10 10 15 1 17 0
30 1169610 36106 61466 26 11 16 9 23 3 13 0
30.1 1169855 35856 61472 25 12 23 8 19 2 11 1
30.2 1168957 36754 61470 27 15 18 6 15 1 18 1
30.3 1167219 38491 61468 23 14 22 5 17 3 16 1
30.4 1166335 39373 61458 19 12 15 8 23 2 20 2
30.5 1167789 37921 61462 18 14 16 10 26 0 17 0
30.6 1167870 37839 61464 23 12 14 11 21 1 19 0
30.7 1168192 37519 61465 21 14 18 8 23 1 15 1
30.8 1168127 37585 61484 36 14 22 8 9 1 10 1
30.9 1168978 36736 61469 27 12 19 7 21 1 11 3
31 1169706 36008 61471 27 12 17 11 22 0 12 0
31.1 1169009 36702 61474 32 9 21 8 14 3 11 3
31.2 1169021 36690 61474 26 12 22 10 19 1 11 0
31.3 1169260 36456 61468 28 11 17 8 22 1 12 2
31.4 1169438 36273 61470 27 13 18 8 16 1 18 0
31.5 1168554 37155 61472 25 11 23 9 18 1 13 1
31.6 1167510 38194 61471 24 8 21 14 18 0 16 0
31.7 1168236 37473 61476 30 9 20 13 16 1 12 0
31.8 1168955 36755 61471 22 11 22 12 24 0 10 0
31.9 1169281 36425 61469 27 9 17 12 16 1 18 1
32 1166689 39014 61465 18 11 23 9 19 1 19 1
32.1 1166637 39073 61473 27 11 24 7 16 1 13 2
32.2 1166979 38726 61462 19 12 18 9 19 0 24 0
32.3 1165557 40153 61472 21 11 28 8 22 1 9 1
32.4 1164781 40925 61466 22 9 22 9 18 1 19 1
32.5 1165251 40455 61461 20 10 20 7 17 3 24 0
32.6 1164159 41545 61459 16 13 22 4 17 2 26 1
32.7 1162849 42861 61471 24 11 27 5 15 3 16 0
32.8 1163938 41776 61464 22 12 21 5 21 2 18 0
32.9 1166159 39556 61465 24 11 20 6 23 0 15 2
33 1167604 38112 61468 23 10 25 6 25 1 9 2
33.1 1167470 38244 61467 26 11 21 5 19 1 16 2
33.2 1167446 38266 61466 25 11 19 7 18 1 20 0
33.3 1164488 41218 61470 23 11 26 6 15 0 18 2
33.4 1164792 40907 61472 24 6 25 13 12 0 21 0
33.5 1165738 39969 61463 20 7 21 11 23 0 18 1
33.6 1166081 39626 61452 17 8 15 8 24 1 26 2
33.7 1166591 39114 61463 22 7 19 11 19 0 22 1
33.8 1165869 39838 61462 17 7 23 11 26 0 16 1
33.9 1166334 39371 61466 22 7 23 10 18 0 20 1
34 1166651 39061 61468 25 7 22 10 22 0 14 1
34.1 1167858 37859 61475 31 8 23 9 19 1 10 0
34.2 1168147 37568 61466 23 8 24 7 24 1 13 1
34.3 1167205 38506 61468 27 7 21 9 17 1 19 0
34.4 1164943 40769 61459 22 5 20 8 23 3 19 1
34.5 1166054 39658 61468 25 8 22 9 20 0 17 0
34.6 1166879 38836 61472 32 7 21 8 16 1 15 1
34.7 1168183 37535 61462 27 5 17 9 25 2 15 1
34.8 1168977 36747 61459 27 9 12 7 29 0 16 1
34.9 1169277 36447 61468 32 10 16 6 22 1 14 0
35 1169633 36090 61472 36 10 16 6 18 0 14 1
35.1 1170047 35676 61471 32 9 20 6 21 2 11 0
35.2 1169440 36283 61463 28 11 17 3 25 0 14 3
35.3 1169172 36546 61471 27 10 24 6 21 1 12 0
35.4 1168514 37207 61464 26 11 18 5 24 1 16 0
35.5 1168312 37400 61467 22 9 26 6 21 1 15 1
35.6 1167321 38393 61462 19 11 22 6 25 0 18 0
35.7 1167331 38386 61475 27 11 28 5 19 1 10 0
35.8 1166642 39068 61469 22 8 26 9 21 1 14 0
35.9 1165312 40396 61455 19 6 18 8 23 2 23 2
36 1166155 39560 61464 22 8 22 8 26 1 13 1
36.1 1167478 38239 61465 24 9 22 6 24 2 13 1
36.2 1168122 37597 61465 30 9 16 6 19 3 18 0
36.3 1168951 36771 61470 34 9 16 7 20 1 13 1
36.4 1168946 36770 61465 21 7 23 10 29 1 10 0
36.5 1167333 38379 61465 22 4 24 11 26 2 11 1
36.6 1168058 37660 61464 32 7 11 10 21 0 19 1
36.7 1168070 37644 61465 26 7 18 10 23 0 16 1
36.8 1168531 37184 61468 29 7 19 9 20 1 15 1
36.9 1168583 37130 61476 30 7 27 8 16 1 11 1
37 1167390 38321 61466 23 7 23 9 21 1 17 0
37.1 1167393 38321 61469 25 9 23 8 21 0 15 0
37.2 1167622 38095 61466 28 9 18 7 20 0 19 0
37.3 1167494 38223 61466 23 9 24 6 24 1 14 0
37.4 1167408 38310 61464 23 10 22 5 24 1 16 0
37.5 1167854 37863 61464 26 10 19 5 20 1 20 0
37.6 1166808 38903 61468 19 11 29 5 21 0 16 0
37.7 1165160 40546 61464 18 10 26 6 18 0 23 0
37.8 1163147 42566 61470 30 9 23 4 11 3 21 0
37.9 1162641 43070 61465 26 6 22 7 16 2 22 0
38 1161609 44101 61467 27 7 25 4 12 3 22 1
38.1 1161086 44619 61453 14 6 23 6 22 2 27 1
38.2 1161643 44060 61471 19 6 34 8 17 0 16 1
38.3 1161453 44253 61472 23 4 32 9 16 2 15 0
38.4 1164005 41708 61466 29 5 20 8 17 1 20 1
38.5 1164864 40847 61469 22 5 29 9 22 0 14 0
38.6 1165265 40445 61466 24 4 25 9 20 0 18 1
38.7 1164345 41364 61470 30 4 23 9 13 0 21 1
38.8 1165091 40626 61472 34 3 20 11 18 0 15 0
38.9 1166012 39707 61464 27 5 20 8 25 0 15 1
39 1166288 39426 61470 34 3 19 10 14 1 20 0
39.1 1167555 38163 61463 28 3 18 10 25 0 16 1
39.2 1168396 37322 61463 27 2 20 10 26 0 15 1
39.3 1167213 38506 61461 29 1 16 11 25 1 18 0
39.4 1167820 37898 61466 30 2 21 9 23 0 14 2
39.5 1167941 37778 61467 28 3 22 10 25 0 13 0
39.6 1167483 38234 61463 25 3 23 8 25 1 15 1
39.7 1167134 38581 61463 27 3 21 8 20 2 20 0
39.8 1166970 38746 61471 30 4 25 8 19 0 14 1
39.9 1166865 38853 61463 27 5 19 8 24 0 17 1
40 1167191 38528 61465 32 3 17 9 20 2 18 0
40.1 1167798 37925 61461 24 4 22 7 32 1 9 2
40.2 1168511 37210 61460 26 5 19 6 26 2 16 1
40.3 1168428 37292 61466 30 6 19 7 21 1 17 0
40.4 1166769 38948 61462 22 7 22 7 26 0 17 0
40.5 1167320 38396 61455 20 6 21 4 27 1 19 3
40.6 1166618 39101 61465 29 8 19 5 20 0 19 1
40.7 1166585 39131 61467 26 7 25 5 20 1 16 1
40.8 1167004 38714 61466 21 9 28 4 25 1 13 0
40.9 1166695 39019 61476 30 7 28 7 15 0 14 0
41 1165649 40062 61472 29 7 26 6 13 0 19 1
41.1 1165343 40366 61455 16 5 23 7 25 1 23 1
41.2 1163987 41721 61471 23 8 30 6 15 0 19 0
41.3 1164176 41530 61465 20 6 27 8 18 0 22 0
41.4 1163070 42640 61471 24 7 29 7 17 0 17 0
41.5 1162074 43636 61466 26 7 23 6 16 0 21 2
41.6 1162736 42967 61457 16 5 23 9 21 0 26 1
41.7 1162750 42958 61459 21 3 21 10 21 2 23 0
41.8 1164379 41326 61473 22 4 33 10 18 0 13 1
41.9 1163119 42583 61460 19 4 22 11 18 0 27 0
42 1160399 45310 61468 25 5 26 8 16 2 19 0
42.1 1162725 42985 61470 26 4 27 9 17 2 16 0
42.2 1162906 42800 61460 16 6 25 9 23 1 21 0
42.3 1163000 42703 61471 18 7 36 6 16 2 15 1
42.4 1160794 44913 61466 19 12 28 3 15 1 23 0
42.5 1160763 44946 61470 24 10 27 5 14 1 20 0
42.6 1162369 43341 61468 23 10 26 5 17 0 19 1
42.7 1161967 43746 61469 26 10 24 5 16 1 19 0
42.8 1163757 41958 61466 23 10 24 5 22 0 16 1
42.9 1162745 42973 61467 29 7 23 4 19 2 15 2
43 1163220 42498 61470 33 9 18 6 15 0 20 0
43.1 1164165 41547 61468 27 5 24 8 17 1 19 0
43.2 1165526 40192 61473 29 5 29 6 20 1 10 1
43.3 1166186 39529 61469 27 6 25 7 19 0 17 0
43.4 1165282 40426 61461 17 5 29 6 22 1 20 1
43.5 1163965 41743 61464 18 7 30 5 20 0 20 1
43.6 1164455 41254 61464 23 4 26 7 19 0 20 2
43.7 1164883 40829 61467 26 4 24 9 19 0 19 0
43.8 1165715 40003 61466 30 6 19 7 19 0 20 0
43.9 1165125 40590 61464 22 4 27 7 25 1 14 1
44 1165954 39762 61461 25 4 20 8 23 1 20 0
44.1 1166257 39458 61462 21 6 26 5 26 0 14 3
44.2 1165316 40397 61459 21 4 22 8 25 1 19 1
44.3 1166575 39141 61472 30 5 25 8 19 0 13 1
44.4 1166912 38808 61468 28 6 22 8 24 0 13 0
44.5 1166637 39076 61465 26 6 25 4 17 2 19 2
44.6 1164980 40732 61459 21 6 21 7 22 1 23 0
44.7 1164205 41506 61473 30 7 26 6 12 0 19 1
44.8 1164884 40832 61469 24 8 29 4 21 1 13 1
44.9 1165580 40139 61466 27 11 21 3 19 0 20 0
45 1166214 39503 61471 29 9 25 4 16 1 17 0
45.1 1167280 38445 61469 37 8 15 5 17 1 18 0
45.2 1167631 38096 61475 38 8 21 4 18 1 10 1
45.3 1168432 37285 61462 26 6 19 7 22 1 20 0
45.4 1166981 38736 61463 28 6 21 4 19 3 18 2
45.5 1166031 39680 61464 19 6 28 7 23 2 16 0
45.6 1167247 38468 61467 24 6 26 7 22 2 14 0
45.7 1167703 38018 61467 36 6 13 8 17 1 20 0
45.8 1167544 38174 61464 27 6 21 6 22 2 16 1
45.9 1167110 38606 61467 35 4 16 8 14 3 20 1
46 1166172 39537 61466 29 4 20 9 14 1 23 1
46.1 1166507 39206 61469 26 6 27 6 19 1 14 2
46.2 1166662 39059 61471 30 9 22 6 21 0 13 0
46.3 1167218 38497 61471 23 11 28 5 21 0 13 0
46.4 1167540 38170 61468 19 8 29 8 23 1 13 0
46.5 1166800 38914 61458 22 8 19 5 23 2 20 2
46.6 1165946 39763 61465 22 7 23 9 21 0 18 1
