t ca2er ca2i ip3 s000 s001 s010 s011 s100 s101 s110 s111
0 1053875 151801 61468 11 5 32 14 9 0 26 2
0.1 1081956 123728 61468 17 5 27 13 10 1 24 2
0.2 1107177 98506 61469 15 3 30 15 12 2 21 1
0.3 1124146 81533 61475 12 7 37 13 9 1 19 1
0.4 1137829 67857 61480 17 9 36 12 10 0 14 1
0.5 1147903 57781 61462 15 6 22 13 10 3 30 0
0.6 1149745 55936 61464 12 8 27 11 9 2 29 1
0.7 1151992 53701 61457 14 12 19 6 15 2 29 2
0.8 1155595 50100 61461 10 12 26 7 21 2 20 1
0.9 1160142 45558 61469 18 13 26 6 18 1 15 2
1 1160792 44908 61464 26 8 15 9 12 4 24 1
1.1 1163768 41930 61460 17 9 20 8 20 2 20 3
1.2 1165224 40477 61472 23 11 22 10 16 1 16 0
1.3 1166095 39605 61471 26 8 21 10 13 3 17 1
1.4 1167290 38413 61473 26 12 22 7 14 1 15 2
1.5 1168498 37212 61467 25 13 17 6 20 2 15 1
1.6 1168687 37019 61468 18 15 22 7 23 0 14 0
1.7 1168478 37225 61473 26 11 21 9 14 2 16 0
1.8 1168111 37589 61475 25 10 24 10 13 2 15 0
1.9 1167661 38038 61462 18 9 20 9 21 1 18 3
2 1167530 38171 61470 26 9 17 12 16 1 17 1
2.1 1168632 37072 61464 23 7 15 13 23 2 15 1
2.2 1169033 36669 61464 23 10 14 11 19 2 19 1
2.3 1168877 36828 61466 19 11 19 11 25 2 12 0
2.4 1168910 36792 61469 19 10 22 12 24 1 10 1
2.5 1168959 36739 61473 24 10 19 14 16 1 15 0
2.6 1169149 36556 61473 27 12 16 12 18 1 13 0
2.7 1168997 36710 61468 26 11 13 12 21 2 14 0
2.8 1169773 35929 61479 30 11 20 12 14 1 9 2
2.9 1170270 35432 61478 28 13 19 12 15 0 11 1
3 1169906 35791 61472 27 8 18 13 14 2 14 3
3.1 1170042 35655 61470 23 8 19 14 16 4 15 0
3.2 1169753 35940 61466 16 11 20 13 20 0 17 2
3.3 1169248 36444 61472 21 7 23 15 15 3 14 1
3.4 1168263 37430 61470 20 12 18 14 15 0 20 0
3.5 1167178 38515 61473 26 10 17 14 10 1 20 1
3.6 1167703 37990 61475 26 9 22 12 11 1 14 4
3.7 1167705 37989 61474 25 9 20 14 13 1 15 2
3.8 1168343 37353 61470 20 13 18 13 17 0 18 0
3.9 1168482 37217 61469 21 10 20 12 20 1 13 2
4 1168729 36976 61473 26 14 19 8 17 0 13 2
4.1 1168834 36868 61468 24 12 19 7 17 0 16 4
4.2 1169205 36498 61470 23 6 22 13 21 4 10 0
4.3 1169177 36522 61476 24 8 24 14 18 0 10 1
4.4 1169146 36559 61461 21 10 14 10 25 0 16 3
4.5 1169230 36471 61464 25 9 11 13 18 0 22 1
4.6 1169235 36465 61472 29 6 18 13 15 1 14 3
4.7 1169407 36290 61473 23 8 22 14 17 0 14 1
4.8 1169249 36451 61469 18 12 23 10 21 0 14 1
4.9 1167751 37947 61470 21 12 22 9 15 1 18 1
5 1167808 37889 61467 21 10 21 9 16 1 18 3
5.1 1167383 38315 61473 20 12 26 9 16 1 14 1
5.2 1166739 38963 61467 26 11 15 9 14 2 21 1
5.3 1166597 39101 61466 19 11 21 9 18 1 18 2
5.4 1167561 38139 61467 17 13 23 8 20 1 16 1
5.5 1168856 36849 61465 24 11 18 6 19 2 15 4
5.6 1168713 36992 61470 30 9 16 9 15 2 15 3
5.7 1169327 36378 61483 33 12 21 11 11 0 11 0
5.8 1169854 35853 61458 20 9 13 10 27 2 16 2
5.9 1169929 35782 61459 25 7 9 12 26 4 16 0
6 1170281 35432 61465 25 11 13 10 28 1 9 2
6.1 1170855 34859 61470 33 10 11 10 20 3 11 1
6.2 1171019 34690 61480 30 14 21 9 16 1 8 0
6.3 1170436 35276 61465 26 13 13 7 21 3 16 0
6.4 1169848 35865 61476 30 17 18 5 16 1 12 0
6.5 1169948 35766 61471 26 17 18 4 21 1 11 1
6.6 1169985 35724 61469 22 13 21 7 23 2 10 1
6.7 1169845 35863 61462 21 13 15 7 23 2 17 1
6.8 1170239 35471 61464 24 12 14 8 22 3 16 0
6.9 1169813 35899 61469 25 15 17 6 22 1 12 1
7 1170108 35599 61469 22 12 21 8 21 3 12 0
7.1 1169371 36341 61469 29 10 17 7 19 4 12 1
7.2 1170139 35575 61464 25 10 15 8 27 2 10 2
7.3 1170519 35192 61473 33 12 14 8 17 0 12 3
7.4 1170394 35308 61467 22 6 19 14 23 2 12 1
7.5 1170593 35108 61470 22 7 23 12 22 1 9 3
7.6 1170139 35561 61471 23 10 21 11 19 0 12 3
7.7 1169703 36000 61473 25 8 21 13 20 2 9 1
7.8 1170056 35651 61474 31 10 16 11 16 2 12 1
7.9 1169763 35940 61460 19 12 18 5 23 1 15 6
8 1169699 36004 61474 26 12 20 10 16 1 13 1
8.1 1169319 36386 61464 21 14 16 7 21 1 17 2
8.2 1168939 36763 61470 23 13 19 9 17 1 16 1
8.3 1168280 37429 61467 26 14 14 7 18 3 17 0
8.4 1168788 36919 61463 19 16 16 6 23 0 18 1
8.5 1168440 37269 61472 28 13 18 7 16 3 14 0
8.6 1168012 37692 61466 25 11 16 8 16 3 19 1
8.7 1168986 36720 61466 19 12 21 8 25 1 11 2
8.8 1169046 36655 61469 25 12 17 9 14 1 20 1
8.9 1168836 36868 61464 23 10 16 9 19 3 18 1
9 1169360 36351 61479 34 12 19 8 14 1 10 1
9.1 1169976 35734 61473 26 12 19 10 22 0 10 0
9.2 1170230 35479 61464 27 11 12 8 21 0 17 3
9.3 1169854 35850 61460 19 7 16 12 27 1 15 2
9.4 1170076 35628 61470 24 9 19 12 20 1 14 0
9.5 1169368 36338 61458 24 7 8 13 24 1 21 1
9.6 1169215 36493 61473 27 10 20 10 20 1 10 1
9.7 1169696 36012 61475 29 12 19 9 16 1 13 0
9.8 1169261 36450 61467 26 13 16 6 19 3 16 0
9.9 1169236 36471 61467 24 13 17 7 18 3 17 0
10 1169626 36085 61469 25 14 16 8 22 1 13 0
10.1 1170326 35387 61465 23 12 18 6 26 3 9 2
10.2 1170653 35063 61472 30 14 17 5 20 2 10 1
10.3 1170678 35034 61470 24 12 22 6 23 3 8 1
10.4 1170017 35692 61464 24 11 15 8 22 2 16 1
10.5 1169551 36155 61466 22 13 17 8 20 1 18 0
10.6 1169336 36374 61472 30 12 17 7 16 1 15 1
10.7 1168740 36966 61466 21 12 19 8 21 1 17 0
10.8 1169119 36590 61476 29 14 20 7 15 0 14 0
10.9 1169025 36689 61473 28 14 18 7 21 0 11 0
11 1169019 36692 61467 27 10 18 6 19 4 14 1
11.1 1169316 36398 61467 28 13 13 7 22 1 14 1
11.2 1169675 36036 61471 31 12 17 5 17 1 12 4
11.3 1169741 35966 61461 21 11 16 7 23 2 17 2
11.4 1168882 36819 61469 23 10 20 10 17 1 17 1
11.5 1168083 37620 61467 25 10 17 9 17 1 18 2
11.6 1168568 37144 61473 34 14 13 6 14 0 16 2
11.7 1168688 37019 61467 19 13 23 6 23 2 12 1
11.8 1167902 37800 61471 18 15 25 7 19 1 14 0
11.9 1168321 37381 61477 27 12 25 7 11 3 13 1
12 1167216 38488 61465 19 13 19 8 22 1 16 1
12.1 1168260 37445 61472 23 10 23 10 20 3 10 0
12.2 1168008 37698 61473 28 12 17 10 17 0 14 1
12.3 1168093 37614 61467 24 13 17 7 19 2 16 1
12.4 1168706 37000 61472 24 13 21 8 18 2 13 0
12.5 1167825 37878 61470 22 13 24 5 16 3 14 2
12.6 1167252 38452 61469 19 15 23 6 19 2 15 0
12.7 1166361 39342 61476 23 17 25 5 13 1 15 0
12.8 1167218 38485 61470 20 16 22 6 17 2 16 0
12.9 1167094 38610 61467 25 15 15 6 15 1 20 2
13 1167893 37815 61479 33 14 19 7 12 0 12 2
13.1 1168357 37350 61469 24 11 17 11 22 1 13 0
13.2 1169323 36384 61468 28 9 14 11 20 1 14 2
13.3 1169744 35963 61465 25 9 15 10 23 1 13 3
13.4 1169509 36193 61463 21 10 14 12 22 0 19 1
13.5 1169456 36246 61466 17 10 23 10 25 1 11 2
13.6 1169485 36221 61466 20 13 17 10 24 0 15 0
13.7 1169141 36564 61470 22 12 21 9 20 2 13 0
13.8 1169136 36575 61464 17 15 19 7 29 1 11 0
13.9 1169503 36213 61477 34 18 16 3 14 1 12 1
14 1169678 36032 61475 28 13 21 7 17 3 10 0
14.1 1169571 36135 61466 18 16 19 7 24 0 14 1
14.2 1169938 35775 61468 26 14 16 6 22 3 11 1
14.3 1170359 35355 61473 25 17 19 6 23 2 7 0
14.4 1170585 35131 61473 31 16 13 7 20 2 10 0
14.5 1170767 34941 61470 24 16 19 5 18 2 14 1
14.6 1170117 35588 61479 29 16 20 8 12 0 14 0
14.7 1170213 35494 61471 22 16 20 7 20 1 13 0
14.8 1169433 36268 61468 19 12 20 11 21 1 15 0
14.9 1168780 36926 61471 29 16 14 6 12 1 20 1
15 1168605 37100 61465 18 14 18 9 24 1 15 0
15.1 1168111 37589 61466 21 12 19 8 18 1 17 3
15.2 1168699 37000 61470 23 11 19 11 16 0 18 1
15.3 1168493 37205 61478 25 12 24 11 12 1 14 0
15.4 1168001 37697 61473 19 11 24 13 20 1 11 0
15.5 1167593 38101 61471 23 10 20 12 13 1 18 2
15.6 1167814 37884 61475 19 12 27 11 18 1 11 0
15.7 1167843 37859 61471 29 13 15 8 10 2 21 1
15.8 1167518 38182 61473 24 13 21 9 14 1 16 1
15.9 1168580 37117 61476 22 11 25 12 15 2 12 0
16 1167749 37948 61463 15 12 19 11 21 2 19 0
16.1 1167207 38492 61466 21 13 19 7 17 1 17 4
16.2 1167462 38237 61470 21 12 20 11 18 1 15 1
16.3 1167251 38451 61466 20 14 18 8 19 2 17 1
16.4 1167485 38216 61471 21 13 21 10 18 2 14 0
16.5 1167903 37799 61473 24 14 19 10 17 0 14 1
16.6 1168768 36937 61462 18 15 17 6 24 1 15 3
16.7 1169253 36455 61471 26 13 16 10 21 1 11 1
16.8 1169298 36409 61467 24 15 14 8 21 1 14 2
16.9 1169653 36050 61473 24 14 18 11 19 0 12 1
17 1169836 35867 61475 28 12 17 12 16 1 12 1
17.1 1169783 35916 61469 23 10 17 13 18 2 15 1
17.2 1169456 36243 61472 21 11 20 14 21 0 11 1
17.3 1169899 35810 61469 28 14 12 9 20 1 13 2
17.4 1170078 35634 61461 15 17 14 9 34 0 10 0
17.5 1170581 35135 61473 30 15 14 8 23 1 7 1
17.6 1170970 34746 61461 25 13 9 8 28 3 12 1
17.7 1171171 34546 61472 37 16 7 6 16 1 14 2
17.8 1170956 34762 61469 27 15 15 6 26 2 7 1
17.9 1171132 34585 61465 21 17 15 6 32 0 6 2
18 1170760 34949 61474 28 15 19 6 17 1 11 2
18.1 1170774 34930 61473 20 17 22 8 20 0 12 0
18.2 1169943 35760 61470 22 14 20 8 18 2 14 1
18.3 1168770 36927 61471 20 13 21 11 16 1 17 0
18.4 1166833 38866 61477 25 16 21 9 11 0 17 0
18.5 1167162 38537 61478 23 12 27 10 15 2 9 1
18.6 1168341 37359 61473 23 11 19 14 19 0 13 0
18.7 1168455 37240 61475 19 12 26 12 16 1 13 0
18.8 1167633 38063 61475 26 9 23 11 10 4 15 1
18.9 1167854 37846 61472 24 12 19 11 15 2 16 0
19 1168875 36829 61474 23 12 20 13 22 0 9 0
19.1 1169750 35956 61468 24 10 14 14 25 0 11 1
19.2 1169988 35713 61478 28 5 23 16 18 3 5 1
19.3 1170012 35683 61463 20 8 18 11 20 0 16 6
19.4 1169426 36272 61474 27 9 17 15 15 0 15 1
19.5 1168945 36752 61464 24 8 12 14 17 1 21 2
19.6 1169709 35995 61459 23 6 9 15 25 3 17 1
19.7 1170004 35699 61473 27 9 18 13 18 2 11 1
19.8 1169509 36196 61474 28 14 17 9 16 0 13 2
19.9 1170107 35599 61467 28 12 11 10 18 1 17 2
20 1170468 35239 61474 30 12 15 11 18 0 11 2
20.1 1170127 35580 61467 24 11 15 11 23 2 12 1
20.2 1170108 35598 61472 24 11 18 13 23 1 9 0
20.3 1170225 35482 61464 21 13 13 11 26 0 14 1
20.4 1170337 35371 61469 25 12 15 11 22 2 12 0
20.5 1170200 35509 61473 24 16 18 9 23 0 8 1
20.6 1170429 35282 61457 21 13 13 4 26 4 14 4
20.7 1170583 35130 61468 23 17 13 9 27 0 10 0
20.8 1170917 34798 61472 31 16 11 8 21 2 9 1
20.9 1171020 34687 61471 24 16 16 9 21 1 11 1
21 1170306 35402 61467 25 16 11 9 21 1 15 1
21.1 1169773 35934 61467 24 17 12 8 21 0 15 2
21.2 1169931 35780 61464 25 16 10 7 23 2 14 2
21.3 1170546 35165 61477 28 20 17 6 18 0 9 1
21.4 1170701 35011 61472 31 16 11 8 18 2 12 1
21.5 1170906 34808 61473 31 17 13 6 19 2 9 2
21.6 1171041 34669 61475 28 17 15 9 19 1 10 0
21.7 1171059 34648 61475 31 16 12 10 15 0 14 1
21.8 1171017 34690 61480 31 15 18 10 15 1 8 1
21.9 1170692 35009 61478 23 17 21 11 17 0 10 0
22 1170481 35218 61468 18 14 19 11 21 2 13 1
22.1 1170438 35260 61480 27 15 20 12 12 1 11 1
22.2 1170446 35253 61463 21 13 13 10 20 2 16 4
22.3 1170011 35688 61469 20 12 17 14 21 3 12 0
22.4 1170166 35535 61478 25 18 19 10 14 0 13 0
22.5 1168968 36730 61474 24 16 18 10 13 1 16 1
22.6 1168346 37350 61474 20 15 23 10 15 2 13 1
22.7 1167552 38148 61472 18 17 23 8 18 3 12 0
22.8 1168598 37101 61478 22 17 26 7 13 2 11 1
22.9 1168581 37115 61474 20 19 21 8 12 0 19 0
23 1168045 37652 61469 20 17 19 7 13 1 21 1
23.1 1167511 38182 61472 17 10 29 10 14 6 13 0
23.2 1166820 38877 61485 28 15 25 11 8 0 12 0
23.3 1167616 38089 61468 23 15 18 6 18 2 15 2
23.4 1168521 37187 61478 31 16 18 7 12 2 13 0
23.5 1168600 37107 61470 25 16 16 7 17 1 17 0
23.6 1168952 36754 61467 20 14 20 7 21 3 14 0
23.7 1169333 36372 61478 23 16 26 7 17 0 10 0
23.8 1169236 36466 61470 18 13 26 7 21 1 11 2
23.9 1168706 36998 61470 26 11 17 10 17 1 16 1
24 1168938 36770 61467 26 14 14 7 19 0 17 2
24.1 1169001 36708 61475 26 15 20 8 19 0 11 0
24.2 1169766 35946 61470 30 11 15 8 18 4 13 0
24.3 1169842 35873 61468 25 16 16 5 25 0 10 2
24.4 1169496 36210 61470 25 13 19 7 17 2 15 1
24.5 1169029 36677 61469 21 14 20 8 21 1 14 0
24.6 1168383 37318 61466 19 16 17 8 18 0 21 0
24.7 1168260 37441 61473 22 15 24 6 15 1 14 2
24.8 1168359 37345 61468 18 17 23 4 19 2 15 1
24.9 1167752 37952 61468 23 12 17 10 19 2 16 0
25 1167837 37862 61467 16 12 22 11 23 0 14 1
25.1 1168126 37577 61464 22 12 16 8 20 1 17 3
25.2 1168389 37313 61470 23 14 19 8 17 0 16 2
25.3 1167936 37767 61465 24 13 14 8 17 1 20 2
25.4 1167613 38087 61468 24 12 17 9 16 0 18 3
25.5 1167832 37864 61470 25 7 20 12 11 5 19 0
25.6 1167304 38395 61463 21 11 17 8 16 3 21 2
25.7 1166113 39585 61471 21 11 21 12 17 1 16 0
25.8 1166904 38795 61470 21 11 23 9 17 2 14 2
25.9 1167622 38076 61466 17 10 22 11 21 1 16 1
26 1167555 38150 61470 22 13 21 8 19 2 14 0
26.1 1168230 37475 61473 26 14 20 7 16 0 14 2
26.2 1168690 37015 61471 25 12 18 10 18 1 15 0
26.3 1168702 36999 61471 19 11 24 11 21 1 12 0
26.4 1168350 37353 61472 29 9 17 11 14 2 16 1
26.5 1168976 36729 61469 24 10 18 11 20 2 14 0
26.6 1169400 36309 61466 23 11 16 10 24 2 13 0
26.7 1170145 35559 61469 26 9 18 10 18 3 13 2
26.8 1170015 35689 61466 22 14 16 8 20 0 17 2
26.9 1169134 36562 61467 19 12 22 8 15 2 19 2
27 1167731 37969 61465 20 11 19 9 18 3 18 1
27.1 1168485 37216 61472 26 10 19 11 16 1 14 2
27.2 1166918 38782 61464 17 14 17 10 21 0 20 0
27.3 1166947 38761 61466 24 13 15 8 20 3 16 0
27.4 1168019 37685 61473 27 17 18 5 11 1 19 1
27.5 1167539 38161 61470 20 13 22 9 17 2 16 0
27.6 1167564 38137 61467 21 15 19 6 17 0 18 3
27.7 1167383 38318 61472 23 14 21 8 14 2 17 0
27.8 1167987 37713 61471 21 13 22 9 18 0 14 2
27.9 1167703 37997 61472 20 13 24 9 18 1 13 1
28 1167457 38239 61468 21 11 21 9 14 2 19 2
28.1 1166046 39655 61464 17 12 20 9 23 1 15 2
28.2 1167268 38436 61476 25 15 20 10 17 0 12 0
28.3 1167836 37868 61467 21 14 18 8 21 1 14 2
28.4 1169203 36508 61477 31 17 17 6 15 1 11 1
28.5 1169503 36208 61470 23 16 18 7 23 2 10 0
28.6 1169523 36179 61464 23 12 12 11 20 0 19 2
28.7 1169323 36380 61467 22 13 19 7 20 1 13 4
28.8 1169886 35818 61472 25 13 19 9 17 2 13 1
28.9 1170206 35500 61468 24 14 16 8 19 2 15 1
29 1170095 35615 61474 25 15 20 8 21 2 8 0
29.1 1169859 35850 61462 23 13 12 8 24 2 15 2
29.2 1169870 35838 61465 23 12 14 10 24 1 14 1
29.3 1169547 36155 61469 21 11 22 9 20 2 12 2
29.4 1169185 36517 61469 20 12 22 9 21 1 12 2
29.5 1168320 37380 61465 21 13 15 10 17 2 21 0
29.6 1168109 37592 61470 20 11 22 11 22 0 11 2
29.7 1169024 36687 61465 25 13 11 10 24 1 15 0
29.8 1169358 36350 61470 27 13 14 10 20 0 14 1
29.9 1169691 36018 61466 28 9 13 10 21 2 14 2
30 1169368 36338 61470 25 11 18 10 20 1 13 1
30.1 1169497 36206 61471 21 12 23 9 19 2 13 0
30.2 1169167 36541 61467 17 14 24 6 25 3 10 0
30.3 1168687 37018 61464 21 15 14 8 20 0 21 0
30.4 1168586 37121 61465 21 15 18 5 20 2 17 1
30.5 1167766 37941 61459 21 11 11 10 24 2 20 0
30.6 1168194 37516 61469 28 14 16 5 17 1 16 2
30.7 1169100 36609 61479 32 14 19 8 13 0 13 0
30.8 1168505 37202 61466 21 17 17 5 19 0 20 0
30.9 1167772 37931 61467 21 14 20 6 17 1 19 1
31 1167309 38396 61474 22 14 26 6 18 1 11 1
31.1 1167511 38193 61458 15 13 19 5 24 2 19 2
31.2 1167209 38497 61474 29 14 18 7 13 0 17 1
31.3 1167460 38245 61465 19 12 20 8 23 1 15 1
31.4 1167727 37984 61469 27 13 16 7 20 0 15 1
31.5 1168332 37380 61465 25 11 15 8 24 1 14 1
31.6 1169270 36442 61475 28 12 20 9 21 0 9 0
