t ca2er ca2i ip3 s000 s001 s010 s011 s100 s101 s110 s111
0 1053875 151801 61468 10 5 31 18 8 0 25 2
0.1 1081061 124618 61478 11 6 40 17 8 1 15 1
0.2 1104149 101533 61466 12 7 26 17 9 1 27 0
0.3 1122235 83448 61471 15 10 26 16 7 0 24 1
0.4 1136514 69173 61457 14 9 18 12 9 4 31 2
0.5 1145809 59885 61474 18 12 27 13 12 0 16 1
0.6 1155124 50570 61477 19 12 30 12 10 0 15 1
0.7 1158105 47589 61462 15 9 20 14 15 2 24 0
0.8 1159976 45721 61473 21 10 27 11 11 2 15 2
0.9 1162014 43690 61476 21 17 27 7 12 1 14 0
1 1164396 41311 61460 15 17 19 5 20 2 20 1
1.1 1165191 40520 61461 24 15 13 5 15 4 22 1
1.2 1166521 39187 61466 19 17 20 6 18 1 17 1
1.3 1166933 38774 61458 12 17 17 8 25 1 19 0
1.4 1167529 38176 61470 20 18 21 7 14 1 18 0
1.5 1167258 38443 61465 16 18 21 6 13 2 23 0
1.6 1166842 38858 61469 20 15 24 6 11 2 18 3
1.7 1167036 38666 61464 13 17 23 7 19 1 18 1
1.8 1166434 39263 61473 19 13 28 9 10 3 16 1
1.9 1165583 40119 61470 18 16 22 10 16 0 17 0
2 1165855 39845 61473 22 13 22 12 13 0 16 1
2.1 1167007 38695 61465 19 10 18 14 20 1 16 1
2.2 1167670 38028 61474 24 9 22 15 13 0 14 2
2.3 1166923 38770 61467 18 10 19 16 14 1 20 1
2.4 1167064 38631 61472 17 12 26 13 15 1 13 2
2.5 1167828 37873 61479 26 12 25 12 11 2 9 2
2.6 1167991 37716 61473 22 16 21 10 18 1 10 1
2.7 1169182 36527 61463 22 16 12 9 20 1 17 2
2.8 1169051 36652 61472 22 15 23 8 15 1 11 4
2.9 1169237 36467 61465 18 13 18 12 21 2 14 1
3 1169501 36201 61475 29 13 15 14 9 1 18 0
3.1 1168158 37547 61470 17 15 21 13 23 1 9 0
3.2 1169123 36583 61471 25 15 15 12 17 1 12 2
3.3 1169664 36042 61472 24 15 15 14 18 1 12 0
3.4 1169839 35867 61469 20 17 17 11 20 1 12 1
3.5 1169718 35987 61471 25 18 14 10 14 0 16 2
3.6 1169752 35948 61479 23 16 26 10 10 3 10 1
3.7 1168769 36935 61471 25 16 15 11 14 1 15 2
3.8 1169676 36030 61463 21 12 14 12 20 5 14 1
3.9 1169851 35853 61473 27 16 15 11 12 1 15 2
4 1169757 35946 61471 24 13 14 16 17 1 14 0
4.1 1169596 36110 61464 21 16 12 11 20 1 16 2
4.2 1170334 35372 61471 22 15 19 11 19 2 9 2
4.3 1170553 35150 61472 24 17 17 10 14 0 14 3
4.4 1169926 35777 61466 22 14 13 13 18 2 15 2
4.5 1170281 35418 61475 24 13 18 16 14 1 12 1
4.6 1170489 35207 61478 23 11 22 18 14 1 9 1
4.7 1170514 35186 61466 18 12 17 15 22 1 11 3
4.8 1170390 35309 61475 23 11 19 18 16 2 10 0
4.9 1170115 35583 61466 20 9 18 15 17 5 13 2
5 1169809 35887 61474 20 11 23 16 16 2 9 2
5.1 1170030 35673 61474 22 15 20 13 17 2 9 1
5.2 1169612 36086 61467 18 12 19 14 16 5 15 0
5.3 1168150 37544 61467 19 14 16 14 11 3 22 0
5.4 1167481 38209 61464 11 15 20 14 16 1 21 1
5.5 1167329 38368 61465 15 14 20 12 18 2 16 2
5.6 1167776 37922 61474 23 9 20 18 16 2 10 1
5.7 1169101 36597 61472 21 10 23 14 17 2 8 4
