t ca2er ca2i ip3 s000 s001 s010 s011 s100 s101 s110 s111
0 1053875 151801 61468 10 5 33 16 8 1 25 2
0.1 1077873 127809 61463 11 6 27 15 12 1 26 2
0.2 1101213 104467 61465 13 5 25 18 10 0 28 1
0.3 1118924 86759 61468 14 6 29 15 11 0 22 3
0.4 1133680 71999 61468 11 4 30 19 11 1 24 0
0.5 1142215 63473 61475 19 8 29 15 9 0 19 1
0.6 1150457 55240 61469 20 8 22 15 16 0 19 0
0.7 1158432 47269 61476 25 5 26 16 18 0 8 2
0.8 1163439 42267 61475 32 6 18 15 15 0 12 2
0.9 1166181 39527 61467 27 8 15 13 19 0 17 1
1 1167012 38695 61476 26 8 26 12 17 2 9 0
1.1 1167107 38599 61467 24 9 18 12 18 1 18 0
1.2 1166162 39543 61455 15 11 17 8 23 2 23 1
1.3 1165476 40229 61466 18 15 22 7 19 0 18 1
1.4 1167095 38615 61463 21 11 19 8 22 3 15 1
1.5 1167636 38073 61477 26 12 26 9 16 2 9 0
1.6 1167966 37746 61478 33 15 18 8 11 0 15 0
1.7 1168849 36869 61463 22 16 15 6 26 1 14 0
1.8 1169637 36078 61469 23 15 20 7 24 1 9 1
1.9 1170214 35495 61462 16 13 19 10 27 1 14 0
2 1169697 36011 61466 22 13 18 9 20 1 16 1
2.1 1169509 36203 61469 24 15 19 7 20 0 14 1
2.2 1169060 36646 61464 20 11 19 10 22 0 16 2
2.3 1168867 36842 61462 22 13 12 11 22 0 20 0
2.4 1169169 36540 61463 19 11 19 10 25 1 14 1
2.5 1168496 37213 61467 24 11 17 11 20 1 16 0
2.6 1169068 36643 61474 27 10 22 11 20 1 8 1
2.7 1170064 35652 61471 31 10 16 10 21 1 9 2
2.8 1170203 35510 61464 26 9 15 10 23 2 13 2
2.9 1169591 36121 61469 24 12 20 9 22 1 11 1
3 1169512 36203 61466 25 15 15 7 22 0 15 1
3.1 1169238 36472 61465 25 11 17 8 18 3 17 1
3.2 1169280 36431 61473 21 12 26 10 25 0 5 1
3.3 1169273 36437 61474 29 11 19 11 17 0 12 1
3.4 1169386 36327 61470 26 13 18 9 20 1 13 0
3.5 1169118 36595 61469 26 11 19 9 21 2 11 1
3.6 1168488 37220 61468 25 13 19 7 16 2 16 2
3.7 1168898 36808 61471 27 11 17 12 15 1 17 0
3.8 1169045 36667 61472 29 13 16 10 18 1 12 1
3.9 1169512 36204 61460 25 9 12 10 26 5 12 1
4 1170258 35456 61470 31 12 12 11 19 1 13 1
4.1 1170444 35267 61467 25 12 13 13 23 0 14 0
4.2 1169941 35769 61469 24 13 17 11 21 0 14 0
4.3 1170228 35480 61467 23 11 19 10 19 3 15 0
4.4 1169978 35733 61471 24 14 21 8 20 1 11 1
4.5 1170002 35712 61466 21 16 18 7 24 1 13 0
4.6 1170292 35424 61477 28 16 23 6 18 2 7 0
4.7 1170354 35365 61464 25 17 14 4 24 1 13 2
4.8 1170255 35464 61476 34 17 14 7 16 1 11 0
4.9 1170471 35247 61469 30 14 12 9 21 2 12 0
5 1170648 35067 61472 26 17 20 5 19 2 10 1
5.1 1170367 35350 61465 25 17 13 6 22 2 15 0
