t ca2er ca2i ip3 s000 s001 s010 s011 s100 s101 s110 s111
0 1053875 151801 61468 10 5 32 19 8 0 24 2
0.1 1078881 126800 61470 9 7 37 15 13 0 14 5
0.2 1102610 103069 61470 10 9 34 15 7 1 22 2
0.3 1122953 82733 61466 11 10 27 16 13 0 22 1
0.4 1137416 68273 61464 13 11 22 16 13 0 25 0
0.5 1146211 59479 61465 17 8 23 15 11 2 22 2
0.6 1153209 52483 61471 18 11 25 15 10 2 19 0
0.7 1158747 46946 61467 14 10 26 15 16 2 16 1
0.8 1161775 43920 61466 17 10 22 15 16 1 17 2
0.9 1164715 40985 61473 21 11 23 16 17 0 11 1
1 1166905 38793 61465 15 13 21 14 18 1 18 0
1.1 1167047 38653 61472 21 17 21 11 11 0 19 0
1.2 1167982 37724 61464 18 17 19 8 17 3 18 0
1.3 1168484 37230 61466 23 16 19 6 19 4 12 1
1.4 1169070 36644 61460 19 18 15 6 24 1 15 2
1.5 1170143 35571 61465 21 17 19 6 22 2 11 2
1.6 1169910 35805 61468 29 18 12 7 15 1 17 1
1.7 1170054 35657 61471 22 17 20 10 20 0 11 0
1.8 1170137 35573 61470 23 15 19 11 19 1 12 0
1.9 1170285 35429 61471 25 14 20 10 20 3 8 0
2 1170271 35442 61462 25 15 10 10 19 2 19 0
2.1 1170182 35535 61467 30 15 14 6 15 5 14 1
2.2 1170036 35676 61469 24 15 19 9 18 3 12 0
2.3 1169792 35911 61470 23 13 20 12 15 1 14 2
2.4 1168270 37434 61464 16 14 20 12 21 3 14 0
2.5 1168818 36887 61472 24 15 18 13 15 1 14 0
2.6 1169445 36261 61469 18 18 22 9 19 1 12 1
2.7 1168908 36802 61467 24 17 17 7 16 3 14 2
2.8 1169720 35986 61469 22 12 19 14 20 2 10 1
2.9 1170052 35660 61462 23 13 10 14 24 2 14 0
3 1170147 35566 61469 27 15 12 13 21 0 11 1
3.1 1170714 34997 61470 29 12 11 16 20 0 11 1
3.2 1171167 34544 61473 32 11 11 17 19 0 8 2
3.3 1171333 34376 61464 22 12 10 18 27 0 10 1
3.4 1171492 34222 61472 30 13 10 17 22 0 8 0
3.5 1171519 34190 61460 18 11 12 17 30 1 10 1
3.6 1171160 34544 61467 20 12 17 16 22 1 11 1
3.7 1171199 34508 61462 23 11 13 13 20 4 14 2
3.8 1171275 34438 61473 27 17 17 10 20 0 6 3
3.9 1171004 34707 61456 18 13 12 11 26 5 14 1
4 1170587 35122 61466 23 16 13 12 20 1 14 1
4.1 1170643 35070 61465 22 18 14 9 22 2 12 1
4.2 1170544 35164 61463 19 16 15 11 22 2 14 1
4.3 1170750 34962 61467 23 16 15 11 21 2 12 0
4.4 1170595 35115 61465 22 14 15 12 22 2 12 1
4.5 1170592 35117 61468 22 15 16 13 21 0 13 0
4.6 1170131 35578 61464 23 13 13 13 20 2 16 0
4.7 1170269 35442 61464 28 12 10 12 17 3 17 1
4.8 1170737 34977 61467 26 11 14 14 24 1 9 1
4.9 1170822 34894 61461 22 12 12 13 28 2 11 0
5 1170884 34830 61464 28 14 9 11 19 1 17 1
5.1 1170035 35674 61458 23 9 12 12 20 5 18 1
5.2 1169349 36363 61467 24 14 16 11 21 1 12 1
5.3 1169261 36452 61454 18 15 9 10 28 0 18 2
5.4 1169542 36171 61472 24 16 20 10 21 0 8 1
5.5 1170227 35484 61467 23 13 20 9 20 3 10 2
5.6 1170498 35220 61471 26 17 20 6 20 3 7 1
5.7 1170638 35078 61466 23 19 16 6 21 1 13 1
5.8 1170596 35119 61463 22 16 18 5 20 4 14 1
5.9 1170023 35695 61465 23 18 20 2 22 2 9 4
