t ca2er ca2i ip3 s000 s001 s010 s011 s100 s101 s110 s111
0 1053875 151801 61468 11 5 33 15 8 1 26 2
0.1 1077778 127896 61461 11 3 28 15 8 1 31 4
0.2 1097791 107884 61467 10 5 33 15 8 1 27 2
0.3 1113181 92495 61468 10 6 34 14 9 0 25 3
0.4 1128916 76764 61471 11 6 34 16 12 0 21 1
0.5 1140145 65537 61468 14 6 28 16 11 0 25 1
0.6 1148924 56759 61474 18 7 29 16 8 0 22 1
0.7 1153741 51945 61467 12 5 30 16 17 1 19 1
0.8 1158892 46803 61469 22 10 21 12 12 0 23 1
0.9 1160039 45654 61461 17 8 17 15 17 0 27 0
1 1161304 44391 61471 20 9 27 11 14 2 16 2
1.1 1163716 41979 61470 20 11 23 12 14 0 20 1
1.2 1164921 40782 61466 23 13 18 8 15 2 21 1
1.3 1164936 40764 61469 24 12 18 11 15 0 19 2
1.4 1166383 39318 61468 25 10 16 13 17 0 18 2
1.5 1167533 38165 61469 25 6 19 15 17 1 15 3
1.6 1167543 38157 61464 23 7 15 15 19 2 19 1
1.7 1167506 38192 61472 24 9 21 14 15 1 16 1
1.8 1165901 39800 61465 22 13 17 9 16 1 21 2
1.9 1165613 40088 61469 26 10 17 12 14 2 19 1
2 1166323 39377 61468 22 13 19 10 15 1 20 1
2.1 1167253 38447 61475 25 11 24 11 15 0 12 3
2.2 1168094 37608 61474 20 12 27 11 20 1 9 1
2.3 1168384 37321 61465 19 13 18 11 23 1 16 0
2.4 1168842 36869 61463 26 13 13 7 21 2 16 3
2.5 1169553 36157 61473 28 12 19 10 19 2 10 1
2.6 1170085 35627 61470 30 10 14 12 21 1 12 1
2.7 1169960 35746 61461 18 10 20 9 26 2 13 3
2.8 1170078 35630 61474 29 12 18 11 16 1 14 0
2.9 1169873 35838 61470 28 12 15 11 20 1 14 0
3 1170169 35543 61476 30 13 19 10 18 1 10 0
3.1 1170362 35348 61472 24 12 21 11 24 0 8 1
3.2 1170121 35588 61469 28 11 17 9 19 1 13 3
3.3 1170251 35459 61469 22 13 20 10 24 1 11 0
3.4 1170225 35485 61475 33 11 17 10 14 2 13 1
3.5 1169957 35750 61470 25 11 22 8 19 2 11 3
3.6 1169099 36604 61466 20 11 23 8 19 3 15 2
3.7 1169187 36516 61475 25 10 26 10 15 3 11 1
3.8 1169119 36586 61466 17 12 22 11 25 1 13 0
3.9 1169034 36677 61471 28 14 17 8 18 1 14 1
4 1169391 36322 61465 23 16 17 5 23 1 14 2
4.1 1169324 36389 61463 20 16 15 8 27 0 15 0
4.2 1169715 35998 61468 22 15 19 8 25 1 11 0
4.3 1169426 36283 61468 26 14 17 7 17 2 17 1
4.4 1169160 36550 61470 27 15 17 7 16 2 17 0
4.5 1169066 36639 61476 24 17 23 8 15 0 14 0
4.6 1168898 36810 61468 22 17 20 5 18 2 16 1
4.7 1168635 37066 61470 19 15 23 9 17 1 17 0
