t ca2er ca2i ip3 s000 s001 s010 s011 s100 s101 s110 s111
0 1053875 151801 61468 9 8 30 19 8 1 24 2
0.1 1081222 124457 61468 11 6 28 21 12 0 20 3
0.2 1104065 101608 61472 12 6 29 23 5 1 24 1
0.3 1121366 84307 61464 9 6 23 24 9 0 29 1
0.4 1134023 71657 61467 8 11 28 18 12 0 22 2
0.5 1145728 59955 61469 11 13 27 16 10 1 21 2
0.6 1152533 53155 61466 16 10 22 16 12 1 20 4
0.7 1157360 48334 61466 21 11 17 15 11 2 21 3
0.8 1161870 43828 61462 18 11 18 13 17 2 18 4
0.9 1165243 40457 61482 27 12 26 15 9 2 9 1
1 1166858 38841 61470 18 14 23 13 17 0 13 3
1.1 1168105 37596 61462 14 9 20 17 25 3 12 1
1.2 1168614 37085 61476 23 13 23 15 12 1 13 1
1.3 1168498 37204 61472 20 16 22 12 14 2 15 0
1.4 1167955 37744 61464 17 15 17 13 17 0 20 2
1.5 1166686 39013 61472 23 13 17 17 13 0 18 0
1.6 1167878 37828 61469 21 14 18 14 20 1 12 1
1.7 1168834 36874 61464 19 17 17 9 22 0 13 4
1.8 1168749 36958 61466 17 18 19 10 22 0 13 2
1.9 1168545 37162 61469 20 18 19 10 18 1 14 1
2 1167570 38135 61467 19 14 20 12 19 3 13 1
2.1 1168389 37317 61466 20 15 17 12 18 3 16 0
2.2 1168196 37508 61463 17 16 18 10 19 1 18 2
2.3 1167798 37907 61467 17 16 22 10 20 1 13 2
2.4 1168201 37504 61477 26 15 21 13 12 0 14 0
2.5 1167517 38186 61463 18 17 16 10 15 1 24 0
2.6 1165788 39914 61467 21 12 21 11 13 4 18 1
2.7 1165964 39736 61471 17 14 26 12 16 1 14 1
2.8 1165474 40228 61464 17 14 18 13 18 1 20 0
2.9 1166463 39241 61464 15 17 21 9 18 2 19 0
3 1166514 39185 61466 15 12 24 13 18 2 16 1
3.1 1167579 38125 61474 24 14 23 11 12 2 14 1
3.2 1168336 37369 61467 20 15 20 10 16 2 17 1
3.3 1168653 37053 61470 22 14 22 10 16 2 13 2
3.4 1168877 36833 61467 28 12 13 12 15 3 17 1
3.5 1168793 36918 61462 20 17 15 8 22 0 16 3
3.6 1168751 36961 61455 18 15 9 11 26 1 20 1
